Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 16:21:42:474,0,-9.58827,-3.68157,69.7798,Q,Q
2023-03-14 16:21:42:482,0,-9.5863,-3.67395,69.785,Q,Q
2023-03-14 16:21:42:492,0,-9.58011,-3.66386,69.7905,Q,Q
2023-03-14 16:21:42:502,0,-9.56993,-3.65606,69.7981,Q,Q
2023-03-14 16:21:42:512,0,-9.55911,-3.65106,69.8065,Q,Q
2023-03-14 16:21:42:523,0,-9.54403,-3.64596,69.8124,Q,Q
2023-03-14 16:21:42:532,0,-9.52722,-3.64226,69.8192,Q,Q
2023-03-14 16:21:42:543,0,-9.51145,-3.64017,69.8237,Q,Q
2023-03-14 16:21:42:553,0,-9.49928,-3.63672,69.8259,Q,Q
2023-03-14 16:21:42:562,0,-9.48598,-3.63031,69.827,Q,Q
2023-03-14 16:21:42:573,0,-9.4727,-3.62958,69.8257,Q,Q
2023-03-14 16:21:42:583,0,-9.46183,-3.62997,69.8259,Q,Q
2023-03-14 16:21:42:592,0,-9.44745,-3.63075,69.8188,Q,Q
2023-03-14 16:21:42:602,0,-9.43587,-3.63248,69.8174,Q,Q
2023-03-14 16:21:42:612,0,-9.42765,-3.62882,69.8125,Q,Q
2023-03-14 16:21:42:623,0,-9.42039,-3.63218,69.8101,Q,Q
2023-03-14 16:21:42:632,0,-9.41263,-3.63422,69.8081,Q,Q
2023-03-14 16:21:42:643,0,-9.41181,-3.63323,69.8059,Q,Q
2023-03-14 16:21:42:652,0,-9.41623,-3.63025,69.8054,Q,Q
2023-03-14 16:21:42:663,0,-9.41805,-3.62345,69.8021,Q,Q
2023-03-14 16:21:42:673,0,-9.41523,-3.62602,69.7964,Q,Q
2023-03-14 16:21:42:683,0,-9.40827,-3.63111,69.7941,Q,Q
2023-03-14 16:21:42:693,0,-9.39735,-3.63985,69.7925,Q,Q
2023-03-14 16:21:42:703,0,-9.39118,-3.64552,69.7906,Q,Q
2023-03-14 16:21:42:713,0,-9.39025,-3.64237,69.783,Q,Q
2023-03-14 16:21:42:723,0,-9.3847,-3.64166,69.7723,Q,Q
2023-03-14 16:21:42:733,0,-9.38573,-3.63954,69.7614,Q,Q
2023-03-14 16:21:42:743,0,-9.38688,-3.6346,69.7508,Q,Q
2023-03-14 16:21:42:753,0,-9.38732,-3.6323,69.7387,Q,Q
2023-03-14 16:21:42:763,0,-9.38799,-3.62703,69.7283,Q,Q
2023-03-14 16:21:42:773,0,-9.38546,-3.62229,69.7191,Q,Q
2023-03-14 16:21:42:783,0,-9.37912,-3.61853,69.7079,Q,Q
2023-03-14 16:21:42:793,0,-9.37436,-3.6158,69.7026,Q,Q
2023-03-14 16:21:42:803,0,-9.36809,-3.61634,69.6941,Q,Q
2023-03-14 16:21:42:813,0,-9.36462,-3.61753,69.6898,Q,Q
2023-03-14 16:21:42:823,0,-9.36075,-3.6172,69.6893,Q,Q
2023-03-14 16:21:42:833,0,-9.35775,-3.6206,69.6923,Q,Q
2023-03-14 16:21:42:843,0,-9.35673,-3.62306,69.6954,Q,Q
2023-03-14 16:21:42:853,0,-9.35905,-3.62862,69.7048,Q,Q
2023-03-14 16:21:42:862,0,-9.36971,-3.63612,69.7194,Q,Q
2023-03-14 16:21:42:872,0,-9.38335,-3.64341,69.7354,Q,Q
2023-03-14 16:21:42:882,0,-9.39861,-3.65729,69.7527,Q,Q
2023-03-14 16:21:42:892,0,-9.40757,-3.6727,69.7698,Q,Q
2023-03-14 16:21:42:902,0,-9.4093,-3.68746,69.7853,Q,Q
2023-03-14 16:21:42:912,0,-9.40792,-3.70284,69.7961,Q,Q
2023-03-14 16:21:42:922,0,-9.40772,-3.71649,69.8025,Q,Q
2023-03-14 16:21:42:932,0,-9.40513,-3.72831,69.8036,Q,Q
2023-03-14 16:21:42:942,0,-9.40662,-3.73584,69.8005,Q,Q
2023-03-14 16:21:42:952,0,-9.40946,-3.74437,69.7947,Q,Q
2023-03-14 16:21:42:962,0,-9.41499,-3.74946,69.7859,Q,Q
2023-03-14 16:21:42:972,0,-9.42362,-3.75419,69.7766,Q,Q
2023-03-14 16:21:42:982,0,-9.43169,-3.75961,69.7688,Q,Q
2023-03-14 16:21:42:992,0,-9.43852,-3.76148,69.7609,Q,Q
2023-03-14 16:21:43:2,0,-9.44686,-3.7619,69.754,Q,Q
2023-03-14 16:21:43:12,0,-9.44648,-3.76251,69.7461,Q,Q
2023-03-14 16:21:43:22,0,-9.44146,-3.76336,69.7407,Q,Q
2023-03-14 16:21:43:32,0,-9.4369,-3.76164,69.7395,Q,Q
2023-03-14 16:21:43:42,0,-9.43,-3.76083,69.7364,Q,Q
2023-03-14 16:21:43:52,0,-9.42656,-3.76421,69.7356,Q,Q
2023-03-14 16:21:43:62,0,-9.42442,-3.76322,69.7336,Q,Q
2023-03-14 16:21:43:72,0,-9.42246,-3.76394,69.7333,Q,Q
2023-03-14 16:21:43:82,0,-9.41683,-3.76171,69.7336,Q,Q
2023-03-14 16:21:43:92,0,-9.41687,-3.75897,69.731,Q,Q
2023-03-14 16:21:43:102,0,-9.41688,-3.75903,69.7285,Q,Q
2023-03-14 16:21:43:112,0,-9.41495,-3.75911,69.7234,Q,Q
2023-03-14 16:21:43:122,0,-9.41387,-3.75514,69.7159,Q,Q
2023-03-14 16:21:43:132,0,-9.4119,-3.75068,69.7098,Q,Q
2023-03-14 16:21:43:142,0,-9.41027,-3.75072,69.7019,Q,Q
2023-03-14 16:21:43:152,0,-9.41127,-3.74703,69.6949,Q,Q
2023-03-14 16:21:43:162,0,-9.41319,-3.74729,69.6875,Q,Q
2023-03-14 16:21:43:172,0,-9.41716,-3.74633,69.6818,Q,Q
2023-03-14 16:21:43:182,0,-9.42386,-3.7477,69.6803,Q,Q
2023-03-14 16:21:43:192,0,-9.4313,-3.74962,69.6781,Q,Q
2023-03-14 16:21:43:202,0,-9.44285,-3.75741,69.6838,Q,Q
2023-03-14 16:21:43:212,0,-9.45187,-3.77161,69.6925,Q,Q
2023-03-14 16:21:43:222,0,-9.45978,-3.7847,69.699,Q,Q
2023-03-14 16:21:43:232,0,-9.4722,-3.79341,69.7086,Q,Q
2023-03-14 16:21:43:242,0,-9.48384,-3.80382,69.7137,Q,Q
2023-03-14 16:21:43:252,0,-9.49929,-3.8094,69.7212,Q,Q
2023-03-14 16:21:43:262,0,-9.50883,-3.8155,69.727,Q,Q
2023-03-14 16:21:43:272,0,-9.51672,-3.82352,69.7328,Q,Q
2023-03-14 16:21:43:282,0,-9.5196,-3.8284,69.7378,Q,Q
2023-03-14 16:21:43:292,0,-9.51754,-3.8304,69.744,Q,Q
2023-03-14 16:21:43:302,0,-9.51588,-3.82611,69.7484,Q,Q
2023-03-14 16:21:43:312,0,-9.51664,-3.81975,69.7482,Q,Q
2023-03-14 16:21:43:323,0,-9.51882,-3.81568,69.7486,Q,Q
2023-03-14 16:21:43:332,0,-9.5216,-3.80886,69.7458,Q,Q
2023-03-14 16:21:43:343,0,-9.51974,-3.80623,69.7405,Q,Q
2023-03-14 16:21:43:352,0,-9.5185,-3.79807,69.7319,Q,Q
2023-03-14 16:21:43:363,0,-9.51734,-3.791,69.7206,Q,Q
2023-03-14 16:21:43:372,0,-9.51551,-3.78323,69.7066,Q,Q
2023-03-14 16:21:43:383,0,-9.51172,-3.77423,69.6944,Q,Q
2023-03-14 16:21:43:392,0,-9.50805,-3.76772,69.6764,Q,Q
2023-03-14 16:21:43:403,0,-9.4998,-3.76266,69.6585,Q,Q
2023-03-14 16:21:43:413,0,-9.49956,-3.75426,69.6442,Q,Q
2023-03-14 16:21:43:423,0,-9.49514,-3.74737,69.6326,Q,Q
2023-03-14 16:21:43:432,0,-9.48725,-3.73957,69.6193,Q,Q
2023-03-14 16:21:43:443,0,-9.47595,-3.73406,69.6092,Q,Q
2023-03-14 16:21:43:452,0,-9.46786,-3.73797,69.6027,Q,Q
2023-03-14 16:21:43:463,0,-9.45624,-3.74221,69.6028,Q,Q
2023-03-14 16:21:43:472,0,-9.45291,-3.74175,69.6026,Q,Q
2023-03-14 16:21:43:482,0,-9.44792,-3.74238,69.6028,Q,Q
2023-03-14 16:21:43:492,0,-9.44242,-3.73903,69.6035,Q,Q
2023-03-14 16:21:43:502,0,-9.43906,-3.73736,69.603,Q,Q
2023-03-14 16:21:43:512,0,-9.43749,-3.73471,69.6056,Q,Q
2023-03-14 16:21:43:523,0,-9.43314,-3.73723,69.607,Q,Q
2023-03-14 16:21:43:532,0,-9.42579,-3.74128,69.608,Q,Q
2023-03-14 16:21:43:543,0,-9.41915,-3.74422,69.609,Q,Q
2023-03-14 16:21:43:553,0,-9.41097,-3.74719,69.6091,Q,Q
2023-03-14 16:21:43:562,0,-9.40618,-3.75143,69.6105,Q,Q
2023-03-14 16:21:43:572,0,-9.40319,-3.75701,69.6107,Q,Q
2023-03-14 16:21:43:582,0,-9.40196,-3.76245,69.6125,Q,Q
2023-03-14 16:21:43:592,0,-9.40473,-3.76777,69.6134,Q,Q
2023-03-14 16:21:43:602,0,-9.40812,-3.7741,69.615,Q,Q
2023-03-14 16:21:43:612,0,-9.4083,-3.78013,69.6181,Q,Q
2023-03-14 16:21:43:622,0,-9.40914,-3.7813,69.6187,Q,Q
2023-03-14 16:21:43:632,0,-9.40964,-3.78477,69.6249,Q,Q
2023-03-14 16:21:43:642,0,-9.40992,-3.78145,69.6291,Q,Q
2023-03-14 16:21:43:652,0,-9.40576,-3.77948,69.6352,Q,Q
2023-03-14 16:21:43:662,0,-9.40357,-3.77511,69.6416,Q,Q
2023-03-14 16:21:43:672,0,-9.39848,-3.76842,69.6464,Q,Q
2023-03-14 16:21:43:682,0,-9.39045,-3.76297,69.6525,Q,Q
2023-03-14 16:21:43:692,0,-9.37969,-3.75703,69.6543,Q,Q
2023-03-14 16:21:43:703,0,-9.36973,-3.7547,69.6583,Q,Q
2023-03-14 16:21:43:712,0,-9.35871,-3.75384,69.6584,Q,Q
2023-03-14 16:21:43:723,0,-9.34598,-3.75278,69.6588,Q,Q
2023-03-14 16:21:43:732,0,-9.32806,-3.74847,69.6609,Q,Q
