Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 18:02:25:958,0,-7.57729,-2.29531,63.3217,Q,Q
2023-03-14 18:02:25:966,0,-7.58098,-2.29277,63.3372,Q,Q
2023-03-14 18:02:25:977,0,-7.58164,-2.28767,63.3499,Q,Q
2023-03-14 18:02:25:987,0,-7.58788,-2.28536,63.3572,Q,Q
2023-03-14 18:02:25:997,0,-7.59184,-2.28421,63.3616,Q,Q
2023-03-14 18:02:26:7,0,-7.59476,-2.28439,63.3679,Q,Q
2023-03-14 18:02:26:17,0,-7.59347,-2.28665,63.3681,Q,Q
2023-03-14 18:02:26:27,0,-7.59077,-2.29308,63.3697,Q,Q
2023-03-14 18:02:26:37,0,-7.58298,-2.29667,63.3709,Q,Q
2023-03-14 18:02:26:47,0,-7.57877,-2.30823,63.3716,Q,Q
2023-03-14 18:02:26:57,0,-7.57276,-2.31636,63.3736,Q,Q
2023-03-14 18:02:26:67,0,-7.57182,-2.32435,63.3789,Q,Q
2023-03-14 18:02:26:77,0,-7.57529,-2.33551,63.3864,Q,Q
2023-03-14 18:02:26:87,0,-7.58005,-2.34717,63.3945,Q,Q
2023-03-14 18:02:26:97,0,-7.58343,-2.35225,63.4063,Q,Q
2023-03-14 18:02:26:107,0,-7.58345,-2.35918,63.4201,Q,Q
2023-03-14 18:02:26:117,0,-7.58269,-2.36235,63.4333,Q,Q
2023-03-14 18:02:26:127,0,-7.58216,-2.36201,63.4485,Q,Q
2023-03-14 18:02:26:137,0,-7.57594,-2.36085,63.4603,Q,Q
2023-03-14 18:02:26:147,0,-7.57257,-2.3604,63.4697,Q,Q
2023-03-14 18:02:26:157,0,-7.57164,-2.35789,63.4761,Q,Q
2023-03-14 18:02:26:167,0,-7.57004,-2.35447,63.4789,Q,Q
2023-03-14 18:02:26:177,0,-7.5664,-2.35144,63.4841,Q,Q
2023-03-14 18:02:26:187,0,-7.56558,-2.34931,63.4835,Q,Q
2023-03-14 18:02:26:197,0,-7.56782,-2.34259,63.4814,Q,Q
2023-03-14 18:02:26:207,0,-7.56829,-2.34152,63.4766,Q,Q
2023-03-14 18:02:26:217,0,-7.5709,-2.34037,63.4725,Q,Q
2023-03-14 18:02:26:227,0,-7.57311,-2.33583,63.4683,Q,Q
2023-03-14 18:02:26:237,0,-7.57528,-2.33092,63.4621,Q,Q
2023-03-14 18:02:26:247,0,-7.57646,-2.32218,63.4509,Q,Q
2023-03-14 18:02:26:257,0,-7.57896,-2.31359,63.4373,Q,Q
