Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-10 21:41:52:573,0,0.295382,-1.08839,86.1804
2023-03-10 21:41:52:581,0,0.32908,-1.08712,86.1478
2023-03-10 21:41:52:592,0,0.359149,-1.08636,86.1275
2023-03-10 21:41:52:602,0,0.376732,-1.08757,86.1138
2023-03-10 21:41:52:612,0,0.380371,-1.08537,86.1064
2023-03-10 21:41:52:622,0,0.380604,-1.08331,86.1025
2023-03-10 21:41:52:632,0,0.37689,-1.08374,86.1064
2023-03-10 21:41:52:642,0,0.373452,-1.08655,86.1132
2023-03-10 21:41:52:652,0,0.373692,-1.08639,86.1145
2023-03-10 21:41:52:662,0,0.367512,-1.09452,86.1104
2023-03-10 21:41:52:672,0,0.360076,-1.10856,86.101
2023-03-10 21:41:52:682,0,0.348265,-1.12724,86.0825
2023-03-10 21:41:52:692,0,0.31866,-1.15048,86.057
2023-03-10 21:41:52:702,0,0.274085,-1.17076,86.0222
2023-03-10 21:41:52:712,0,0.215797,-1.19649,85.9821
2023-03-10 21:41:52:722,0,0.155866,-1.22372,85.9351
2023-03-10 21:41:52:732,0,0.103314,-1.2496,85.8846
2023-03-10 21:41:52:742,0,0.0689389,-1.27502,85.8267
2023-03-10 21:41:52:752,0,0.043694,-1.30293,85.7704
2023-03-10 21:41:52:762,0,0.0302107,-1.34067,85.7173
2023-03-10 21:41:52:772,0,0.0238536,-1.38296,85.6771
2023-03-10 21:41:52:782,0,0.0196109,-1.43193,85.647
2023-03-10 21:41:52:792,0,0.0084908,-1.48895,85.6262
2023-03-10 21:41:52:802,0,-0.00925712,-1.54784,85.6117
2023-03-10 21:41:52:812,0,-0.0357857,-1.60524,85.6065
2023-03-10 21:41:52:822,0,-0.0720357,-1.66142,85.6035
2023-03-10 21:41:52:832,0,-0.111881,-1.71589,85.6028
2023-03-10 21:41:52:842,0,-0.147323,-1.76926,85.6006
2023-03-10 21:41:52:852,0,-0.174842,-1.82157,85.5921
2023-03-10 21:41:52:862,0,-0.199579,-1.86461,85.5833
2023-03-10 21:41:52:872,0,-0.224523,-1.89711,85.5643
2023-03-10 21:41:52:882,0,-0.25003,-1.91686,85.5416
2023-03-10 21:41:52:892,0,-0.280782,-1.92106,85.5168
2023-03-10 21:41:52:902,0,-0.320313,-1.90921,85.4967
2023-03-10 21:41:52:912,0,-0.361448,-1.89615,85.4806
2023-03-10 21:41:52:922,0,-0.401149,-1.88251,85.4761
2023-03-10 21:41:52:932,0,-0.434275,-1.866,85.4816
2023-03-10 21:41:52:942,0,-0.457231,-1.84809,85.4918
2023-03-10 21:41:52:951,0,-0.467662,-1.82797,85.5074
2023-03-10 21:41:52:961,0,-0.475488,-1.80392,85.5248
2023-03-10 21:41:52:971,0,-0.481142,-1.77335,85.5396
2023-03-10 21:41:52:981,0,-0.48642,-1.74336,85.5502
2023-03-10 21:41:52:991,0,-0.486556,-1.70892,85.5507
2023-03-10 21:41:53:2,0,-0.481945,-1.67295,85.5444
2023-03-10 21:41:53:12,0,-0.472057,-1.64314,85.5299
2023-03-10 21:41:53:22,0,-0.448384,-1.61512,85.5061
2023-03-10 21:41:53:32,0,-0.424672,-1.58924,85.47
2023-03-10 21:41:53:42,0,-0.397638,-1.55835,85.4248
2023-03-10 21:41:53:52,0,-0.37232,-1.52803,85.3658
2023-03-10 21:41:53:62,0,-0.351985,-1.49496,85.2969
2023-03-10 21:41:53:72,0,-0.341175,-1.46493,85.2252
2023-03-10 21:41:53:82,0,-0.337486,-1.44223,85.1511
2023-03-10 21:41:53:91,0,-0.347823,-1.42534,85.0842
2023-03-10 21:41:53:102,0,-0.357509,-1.40861,85.0174
2023-03-10 21:41:53:112,0,-0.37012,-1.39741,84.9603
2023-03-10 21:41:53:122,0,-0.392595,-1.38747,84.911
2023-03-10 21:41:53:132,0,-0.420008,-1.38517,84.874
2023-03-10 21:41:53:142,0,-0.453804,-1.38998,84.8436
2023-03-10 21:41:53:152,0,-0.492996,-1.3972,84.8209
2023-03-10 21:41:53:162,0,-0.53733,-1.40959,84.8094
2023-03-10 21:41:53:172,0,-0.585129,-1.42378,84.8024
2023-03-10 21:41:53:182,0,-0.639806,-1.44479,84.8036
2023-03-10 21:41:53:192,0,-0.693686,-1.46429,84.8057
2023-03-10 21:41:53:202,0,-0.73984,-1.48707,84.8095
2023-03-10 21:41:53:212,0,-0.775942,-1.50935,84.8099
2023-03-10 21:41:53:222,0,-0.806976,-1.53004,84.8131
2023-03-10 21:41:53:232,0,-0.836389,-1.55169,84.8173
2023-03-10 21:41:53:242,0,-0.859228,-1.5733,84.8225
2023-03-10 21:41:53:252,0,-0.877411,-1.59264,84.83
2023-03-10 21:41:53:262,0,-0.899873,-1.60592,84.84
2023-03-10 21:41:53:272,0,-0.922926,-1.6208,84.8499
2023-03-10 21:41:53:282,0,-0.944226,-1.63592,84.8632
2023-03-10 21:41:53:292,0,-0.963474,-1.64661,84.876
2023-03-10 21:41:53:302,0,-0.984403,-1.65472,84.8901
2023-03-10 21:41:53:312,0,-1.01007,-1.65718,84.9057
2023-03-10 21:41:53:322,0,-1.03642,-1.66086,84.9206
2023-03-10 21:41:53:332,0,-1.06044,-1.66732,84.934
2023-03-10 21:41:53:342,0,-1.08258,-1.67409,84.9472
2023-03-10 21:41:53:352,0,-1.10632,-1.68377,84.9618
2023-03-10 21:41:53:362,0,-1.13509,-1.69772,84.9784
2023-03-10 21:41:53:372,0,-1.16187,-1.71343,84.9941
2023-03-10 21:41:53:382,0,-1.18674,-1.73211,85.0094
2023-03-10 21:41:53:392,0,-1.21092,-1.75011,85.0239
2023-03-10 21:41:53:402,0,-1.23365,-1.76698,85.0412
2023-03-10 21:41:53:412,0,-1.2502,-1.78244,85.0511
2023-03-10 21:41:53:422,0,-1.25958,-1.79523,85.0584
2023-03-10 21:41:53:432,0,-1.26769,-1.80957,85.0611
2023-03-10 21:41:53:442,0,-1.26703,-1.81893,85.0576
2023-03-10 21:41:53:452,0,-1.26628,-1.82197,85.0551
2023-03-10 21:41:53:462,0,-1.26296,-1.82428,85.044
2023-03-10 21:41:53:472,0,-1.26106,-1.82353,85.0336
2023-03-10 21:41:53:482,0,-1.26306,-1.82253,85.0247
2023-03-10 21:41:53:492,0,-1.26333,-1.82068,85.0221
2023-03-10 21:41:53:502,0,-1.26662,-1.81951,85.0157
2023-03-10 21:41:53:512,0,-1.26642,-1.8164,85.0071
2023-03-10 21:41:53:522,0,-1.26952,-1.81383,84.9999
2023-03-10 21:41:53:532,0,-1.27145,-1.80921,84.9952
2023-03-10 21:41:53:542,0,-1.27575,-1.81072,84.991
2023-03-10 21:41:53:552,0,-1.28288,-1.80665,84.9864
2023-03-10 21:41:53:562,0,-1.29236,-1.80287,84.9801
2023-03-10 21:41:53:572,0,-1.30337,-1.79555,84.9707
2023-03-10 21:41:53:582,0,-1.31529,-1.78482,84.9636
2023-03-10 21:41:53:592,0,-1.32536,-1.77388,84.9572
2023-03-10 21:41:53:602,0,-1.33072,-1.76922,84.9508
2023-03-10 21:41:53:612,0,-1.33927,-1.7657,84.9507
2023-03-10 21:41:53:622,0,-1.34732,-1.76272,84.9503
2023-03-10 21:41:53:632,0,-1.35396,-1.76129,84.9508
2023-03-10 21:41:53:642,0,-1.36162,-1.75641,84.9511
2023-03-10 21:41:53:652,0,-1.36894,-1.75325,84.9513
2023-03-10 21:41:53:662,0,-1.3764,-1.74713,84.9553
2023-03-10 21:41:53:672,0,-1.38326,-1.73966,84.9611
