Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 13:44:53:77,0,-2.49791,-0.428045,44.1017,Q,Q
2023-03-15 13:44:53:80,0,-2.48217,-0.41805,44.2001,Q,Q
2023-03-15 13:44:53:90,0,-2.47531,-0.416746,44.2771,Q,Q
2023-03-15 13:44:53:100,0,-2.4776,-0.416895,44.3352,Q,Q
2023-03-15 13:44:53:110,0,-2.48704,-0.419633,44.3833,Q,Q
2023-03-15 13:44:53:120,0,-2.50234,-0.430425,44.4234,Q,Q
2023-03-15 13:44:53:130,0,-2.52813,-0.451453,44.4564,Q,Q
2023-03-15 13:44:53:140,0,-2.56625,-0.474205,44.482,Q,Q
2023-03-15 13:44:53:150,0,-2.61031,-0.498875,44.4957,Q,Q
2023-03-15 13:44:53:160,0,-2.65648,-0.520034,44.4984,Q,Q
2023-03-15 13:44:53:170,0,-2.6981,-0.538154,44.4842,Q,Q
2023-03-15 13:44:53:180,0,-2.73577,-0.554671,44.4411,Q,Q
2023-03-15 13:44:53:190,0,-2.7598,-0.5623,44.3661,Q,Q
2023-03-15 13:44:53:200,0,-2.76219,-0.566547,44.2636,Q,Q
2023-03-15 13:44:53:210,0,-2.74218,-0.568177,44.14,Q,Q
2023-03-15 13:44:53:220,0,-2.70395,-0.568851,43.9948,Q,Q
2023-03-15 13:44:53:230,0,-2.65083,-0.561601,43.8307,Q,Q
2023-03-15 13:44:53:240,0,-2.59278,-0.537209,43.6491,Q,Q
2023-03-15 13:44:53:250,0,-2.53738,-0.504265,43.4547,Q,Q
2023-03-15 13:44:53:260,0,-2.49135,-0.458723,43.2615,Q,Q
2023-03-15 13:44:53:270,0,-2.45728,-0.409806,43.0738,Q,Q
2023-03-15 13:44:53:280,0,-2.43545,-0.352573,42.9002,Q,Q
2023-03-15 13:44:53:291,0,-2.42859,-0.29724,42.7404,Q,Q
2023-03-15 13:44:53:300,0,-2.42613,-0.245969,42.5996,Q,Q
2023-03-15 13:44:53:311,0,-2.42974,-0.201391,42.4868,Q,Q
2023-03-15 13:44:53:321,0,-2.43954,-0.159861,42.3986,Q,Q
2023-03-15 13:44:53:331,0,-2.46282,-0.12483,42.3325,Q,Q
2023-03-15 13:44:53:340,0,-2.49795,-0.098702,42.2883,Q,Q
2023-03-15 13:44:53:350,0,-2.54075,-0.0799954,42.2666,Q,Q
2023-03-15 13:44:53:360,0,-2.59226,-0.0691981,42.2606,Q,Q
2023-03-15 13:44:53:371,0,-2.64477,-0.071515,42.2745,Q,Q
2023-03-15 13:44:53:380,0,-2.69858,-0.084536,42.3049,Q,Q
2023-03-15 13:44:53:390,0,-2.74988,-0.111482,42.3468,Q,Q
2023-03-15 13:44:53:401,0,-2.80074,-0.148361,42.3977,Q,Q
2023-03-15 13:44:53:411,0,-2.84729,-0.1951,42.4537,Q,Q
2023-03-15 13:44:53:420,0,-2.89409,-0.245211,42.5136,Q,Q
2023-03-15 13:44:53:431,0,-2.93739,-0.301898,42.5697,Q,Q
2023-03-15 13:44:53:440,0,-2.98151,-0.360864,42.6274,Q,Q
2023-03-15 13:44:53:450,0,-3.02139,-0.426608,42.6855,Q,Q
2023-03-15 13:44:53:460,0,-3.0533,-0.495151,42.7461,Q,Q
2023-03-15 13:44:53:471,0,-3.07627,-0.563193,42.8034,Q,Q
2023-03-15 13:44:53:480,0,-3.08845,-0.624688,42.8683,Q,Q
2023-03-15 13:44:53:490,0,-3.08933,-0.685347,42.9252,Q,Q
2023-03-15 13:44:53:500,0,-3.08621,-0.733035,42.982,Q,Q
2023-03-15 13:44:53:511,0,-3.07556,-0.780494,43.0427,Q,Q
2023-03-15 13:44:53:521,0,-3.06403,-0.816658,43.1074,Q,Q
2023-03-15 13:44:53:531,0,-3.04698,-0.839226,43.1725,Q,Q
2023-03-15 13:44:53:540,0,-3.01631,-0.846107,43.2343,Q,Q
2023-03-15 13:44:53:550,0,-2.97344,-0.831724,43.294,Q,Q
2023-03-15 13:44:53:561,0,-2.92038,-0.807706,43.354,Q,Q
2023-03-15 13:44:53:571,0,-2.86416,-0.77186,43.4151,Q,Q
2023-03-15 13:44:53:581,0,-2.80796,-0.725452,43.4793,Q,Q
2023-03-15 13:44:53:591,0,-2.75427,-0.675928,43.5471,Q,Q
2023-03-15 13:44:53:600,0,-2.70321,-0.625032,43.6213,Q,Q
2023-03-15 13:44:53:610,0,-2.65153,-0.574766,43.7008,Q,Q
2023-03-15 13:44:53:620,0,-2.59807,-0.527454,43.7843,Q,Q
2023-03-15 13:44:53:631,0,-2.54374,-0.480688,43.8695,Q,Q
2023-03-15 13:44:53:640,0,-2.48984,-0.437009,43.9532,Q,Q
2023-03-15 13:44:53:650,0,-2.4411,-0.393839,44.0441,Q,Q
2023-03-15 13:44:53:660,0,-2.39505,-0.359652,44.1311,Q,Q
2023-03-15 13:44:53:670,0,-2.35182,-0.327288,44.211,Q,Q
2023-03-15 13:44:53:680,0,-2.31039,-0.298986,44.2939,Q,Q
2023-03-15 13:44:53:690,0,-2.27407,-0.273825,44.3725,Q,Q
2023-03-15 13:44:53:700,0,-2.24757,-0.246483,44.4568,Q,Q
2023-03-15 13:44:53:710,0,-2.23184,-0.224162,44.5429,Q,Q
2023-03-15 13:44:53:720,0,-2.22918,-0.201462,44.626,Q,Q
2023-03-15 13:44:53:730,0,-2.23395,-0.183101,44.7102,Q,Q
2023-03-15 13:44:53:740,0,-2.24751,-0.170658,44.8016,Q,Q
2023-03-15 13:44:53:750,0,-2.26772,-0.161465,44.8949,Q,Q
2023-03-15 13:44:53:760,0,-2.29337,-0.161212,44.9879,Q,Q
2023-03-15 13:44:53:770,0,-2.32433,-0.157753,45.0792,Q,Q
2023-03-15 13:44:53:780,0,-2.35399,-0.154785,45.1644,Q,Q
2023-03-15 13:44:53:790,0,-2.38641,-0.156331,45.2439,Q,Q
2023-03-15 13:44:53:800,0,-2.41953,-0.156954,45.3201,Q,Q
2023-03-15 13:44:53:810,0,-2.44764,-0.158669,45.3985,Q,Q
2023-03-15 13:44:53:820,0,-2.47029,-0.164659,45.4813,Q,Q
2023-03-15 13:44:53:830,0,-2.48966,-0.176952,45.5679,Q,Q
2023-03-15 13:44:53:840,0,-2.50814,-0.188071,45.6476,Q,Q
2023-03-15 13:44:53:850,0,-2.52802,-0.201994,45.7261,Q,Q
2023-03-15 13:44:53:860,0,-2.5467,-0.215938,45.8039,Q,Q
2023-03-15 13:44:53:870,0,-2.55957,-0.22277,45.8736,Q,Q
2023-03-15 13:44:53:880,0,-2.56891,-0.226646,45.9404,Q,Q
2023-03-15 13:44:53:890,0,-2.575,-0.229451,46.0056,Q,Q
2023-03-15 13:44:53:900,0,-2.57817,-0.23314,46.0798,Q,Q
2023-03-15 13:44:53:910,0,-2.5824,-0.238209,46.15,Q,Q
2023-03-15 13:44:53:920,0,-2.58461,-0.239129,46.2177,Q,Q
2023-03-15 13:44:53:930,0,-2.59155,-0.238217,46.2883,Q,Q
2023-03-15 13:44:53:940,0,-2.60072,-0.237681,46.3572,Q,Q
2023-03-15 13:44:53:950,0,-2.60876,-0.237379,46.4254,Q,Q
2023-03-15 13:44:53:960,0,-2.62037,-0.236392,46.4861,Q,Q
2023-03-15 13:44:53:970,0,-2.63097,-0.240651,46.5477,Q,Q
2023-03-15 13:44:53:980,0,-2.64364,-0.247149,46.6086,Q,Q
2023-03-15 13:44:53:990,0,-2.65194,-0.255737,46.6772,Q,Q
2023-03-15 13:44:54:0,0,-2.6584,-0.267317,46.7447,Q,Q
2023-03-15 13:44:54:10,0,-2.66119,-0.281636,46.8142,Q,Q
2023-03-15 13:44:54:20,0,-2.66222,-0.295864,46.8897,Q,Q
2023-03-15 13:44:54:30,0,-2.66347,-0.311321,46.963,Q,Q
2023-03-15 13:44:54:40,0,-2.67318,-0.328285,47.0354,Q,Q
