Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 22:44:54:934,0,-0.83201,-0.946078,-39.6103
2023-03-11 22:44:54:942,0,-0.840081,-0.966905,-39.5911
2023-03-11 22:44:54:952,0,-0.849093,-0.98347,-39.572
2023-03-11 22:44:54:962,0,-0.853705,-0.997382,-39.554
2023-03-11 22:44:54:973,0,-0.860856,-1.01059,-39.5365
2023-03-11 22:44:54:983,0,-0.868018,-1.02935,-39.5149
2023-03-11 22:44:54:993,0,-0.875818,-1.0462,-39.4956
2023-03-11 22:44:55:3,0,-0.880094,-1.06815,-39.4779
2023-03-11 22:44:55:13,0,-0.88257,-1.08929,-39.462
2023-03-11 22:44:55:22,0,-0.881437,-1.10816,-39.4494
2023-03-11 22:44:55:32,0,-0.876473,-1.12085,-39.4423
2023-03-11 22:44:55:43,0,-0.86976,-1.13625,-39.4306
2023-03-11 22:44:55:53,0,-0.859742,-1.14984,-39.4246
2023-03-11 22:44:55:62,0,-0.848405,-1.16134,-39.4184
2023-03-11 22:44:55:72,0,-0.830908,-1.17705,-39.4133
2023-03-11 22:44:55:83,0,-0.816045,-1.19418,-39.4097
2023-03-11 22:44:55:93,0,-0.804032,-1.21349,-39.4048
2023-03-11 22:44:55:102,0,-0.7929,-1.23693,-39.3938
2023-03-11 22:44:55:113,0,-0.785414,-1.25477,-39.3827
2023-03-11 22:44:55:123,0,-0.77618,-1.27235,-39.3745
2023-03-11 22:44:55:133,0,-0.764089,-1.28903,-39.3664
2023-03-11 22:44:55:143,0,-0.748106,-1.30389,-39.3625
2023-03-11 22:44:55:153,0,-0.733901,-1.31408,-39.3639
2023-03-11 22:44:55:163,0,-0.713722,-1.32547,-39.3631
2023-03-11 22:44:55:173,0,-0.692207,-1.34167,-39.3675
2023-03-11 22:44:55:183,0,-0.671142,-1.35602,-39.3757
2023-03-11 22:44:55:193,0,-0.654473,-1.37646,-39.3857
2023-03-11 22:44:55:203,0,-0.645073,-1.3997,-39.3962
2023-03-11 22:44:55:213,0,-0.64103,-1.42112,-39.4093
2023-03-11 22:44:55:223,0,-0.640044,-1.43964,-39.4258
2023-03-11 22:44:55:233,0,-0.641257,-1.44961,-39.4436
2023-03-11 22:44:55:243,0,-0.636936,-1.44995,-39.4667
2023-03-11 22:44:55:253,0,-0.621824,-1.44452,-39.4944
2023-03-11 22:44:55:263,0,-0.595774,-1.43766,-39.5278
2023-03-11 22:44:55:273,0,-0.559307,-1.42846,-39.5588
2023-03-11 22:44:55:282,0,-0.520478,-1.42077,-39.588
2023-03-11 22:44:55:292,0,-0.486447,-1.41589,-39.6206
2023-03-11 22:44:55:302,0,-0.455504,-1.41103,-39.6511
2023-03-11 22:44:55:312,0,-0.430518,-1.40878,-39.6725
