Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:47:47:992,0,-12.6768,-6.06914,-24.9157,Q,Q
2023-03-15 21:47:48:0,0,-12.6331,-6.06624,-24.9268,Q,Q
2023-03-15 21:47:48:10,0,-12.5742,-6.05744,-24.9332,Q,Q
2023-03-15 21:47:48:20,0,-12.5169,-6.04225,-24.9409,Q,Q
2023-03-15 21:47:48:30,0,-12.4567,-6.0246,-24.9511,Q,Q
2023-03-15 21:47:48:40,0,-12.3983,-6.00767,-24.9545,Q,Q
2023-03-15 21:47:48:50,0,-12.3456,-5.99634,-24.9568,Q,Q
2023-03-15 21:47:48:60,0,-12.296,-5.98984,-24.9551,Q,Q
2023-03-15 21:47:48:70,0,-12.2578,-5.98367,-24.9497,Q,Q
2023-03-15 21:47:48:80,0,-12.2279,-5.97912,-24.9462,Q,Q
2023-03-15 21:47:48:90,0,-12.2083,-5.97344,-24.9394,Q,Q
2023-03-15 21:47:48:100,0,-12.1949,-5.96441,-24.928,Q,Q
2023-03-15 21:47:48:110,0,-12.1884,-5.95893,-24.9201,Q,Q
2023-03-15 21:47:48:120,0,-12.1858,-5.94873,-24.9194,Q,Q
2023-03-15 21:47:48:130,0,-12.188,-5.94257,-24.9149,Q,Q
2023-03-15 21:47:48:140,0,-12.1904,-5.94019,-24.9165,Q,Q
2023-03-15 21:47:48:150,0,-12.1957,-5.94216,-24.9251,Q,Q
2023-03-15 21:47:48:160,0,-12.2014,-5.94329,-24.9291,Q,Q
2023-03-15 21:47:48:170,0,-12.2061,-5.94505,-24.939,Q,Q
2023-03-15 21:47:48:180,0,-12.2081,-5.9474,-24.947,Q,Q
2023-03-15 21:47:48:190,0,-12.2128,-5.94764,-24.9574,Q,Q
2023-03-15 21:47:48:200,0,-12.2166,-5.94829,-24.9646,Q,Q
2023-03-15 21:47:48:210,0,-12.2199,-5.95001,-24.9712,Q,Q
2023-03-15 21:47:48:220,0,-12.2207,-5.95069,-24.9808,Q,Q
2023-03-15 21:47:48:230,0,-12.2236,-5.95266,-24.9877,Q,Q
2023-03-15 21:47:48:240,0,-12.227,-5.95598,-24.9868,Q,Q
2023-03-15 21:47:48:250,0,-12.2285,-5.95891,-24.9863,Q,Q
2023-03-15 21:47:48:260,0,-12.2317,-5.96155,-24.9854,Q,Q
2023-03-15 21:47:48:270,0,-12.2358,-5.9572,-24.9827,Q,Q
