Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 16:03:54:188,0,-17.3429,-2.71863,90.843
2023-03-11 16:03:54:196,0,-17.3706,-2.71451,90.847
2023-03-11 16:03:54:206,0,-17.3977,-2.7074,90.8496
2023-03-11 16:03:54:217,0,-17.4257,-2.69853,90.8514
2023-03-11 16:03:54:226,0,-17.452,-2.68825,90.8531
2023-03-11 16:03:54:236,0,-17.4754,-2.68008,90.8555
2023-03-11 16:03:54:246,0,-17.4899,-2.66848,90.8557
2023-03-11 16:03:54:256,0,-17.4985,-2.65733,90.8578
2023-03-11 16:03:54:266,0,-17.5036,-2.64916,90.8567
2023-03-11 16:03:54:276,0,-17.5097,-2.63859,90.8588
2023-03-11 16:03:54:286,0,-17.5082,-2.62404,90.8583
2023-03-11 16:03:54:296,0,-17.5094,-2.60706,90.8551
2023-03-11 16:03:54:306,0,-17.5131,-2.58987,90.8517
2023-03-11 16:03:54:316,0,-17.5159,-2.5693,90.8465
2023-03-11 16:03:54:326,0,-17.5191,-2.55061,90.8381
2023-03-11 16:03:54:336,0,-17.5162,-2.52778,90.8302
2023-03-11 16:03:54:346,0,-17.5102,-2.50056,90.8154
2023-03-11 16:03:54:356,0,-17.497,-2.47563,90.8017
2023-03-11 16:03:54:366,0,-17.4737,-2.45078,90.7869
2023-03-11 16:03:54:376,0,-17.4466,-2.42539,90.7716
2023-03-11 16:03:54:386,0,-17.4233,-2.40202,90.7542
2023-03-11 16:03:54:396,0,-17.4012,-2.37886,90.7423
2023-03-11 16:03:54:406,0,-17.3846,-2.35643,90.7322
2023-03-11 16:03:54:416,0,-17.3734,-2.33739,90.7281
2023-03-11 16:03:54:426,0,-17.3668,-2.32367,90.7284
2023-03-11 16:03:54:436,0,-17.3561,-2.31427,90.7333
2023-03-11 16:03:54:446,0,-17.3387,-2.31453,90.7439
2023-03-11 16:03:54:456,0,-17.3287,-2.32342,90.762
2023-03-11 16:03:54:466,0,-17.3265,-2.33452,90.7852
2023-03-11 16:03:54:476,0,-17.3312,-2.34769,90.8101
2023-03-11 16:03:54:486,0,-17.3396,-2.36124,90.8308
2023-03-11 16:03:54:496,0,-17.3507,-2.37235,90.8527
2023-03-11 16:03:54:506,0,-17.3604,-2.38509,90.8755
2023-03-11 16:03:54:516,0,-17.3749,-2.3921,90.8977
2023-03-11 16:03:54:526,0,-17.3816,-2.39688,90.9158
2023-03-11 16:03:54:536,0,-17.3799,-2.39899,90.9273
2023-03-11 16:03:54:546,0,-17.3705,-2.402,90.9335
2023-03-11 16:03:54:556,0,-17.3593,-2.40278,90.9323
2023-03-11 16:03:54:566,0,-17.3451,-2.40288,90.9246
2023-03-11 16:03:54:576,0,-17.3309,-2.39699,90.9122
2023-03-11 16:03:54:586,0,-17.3195,-2.39239,90.8966
2023-03-11 16:03:54:596,0,-17.3147,-2.38736,90.8745
2023-03-11 16:03:54:606,0,-17.3137,-2.37596,90.8504
2023-03-11 16:03:54:616,0,-17.3138,-2.36803,90.8271
2023-03-11 16:03:54:626,0,-17.3135,-2.3591,90.8067
2023-03-11 16:03:54:636,0,-17.3114,-2.35129,90.7936
2023-03-11 16:03:54:646,0,-17.3085,-2.34438,90.7812
2023-03-11 16:03:54:656,0,-17.3009,-2.33953,90.774
2023-03-11 16:03:54:666,0,-17.2889,-2.33413,90.7701
2023-03-11 16:03:54:676,0,-17.279,-2.33062,90.7717
2023-03-11 16:03:54:686,0,-17.2716,-2.32725,90.7781
2023-03-11 16:03:54:696,0,-17.2678,-2.32591,90.7917
2023-03-11 16:03:54:706,0,-17.2695,-2.3247,90.8077
2023-03-11 16:03:54:716,0,-17.2712,-2.32077,90.8248
2023-03-11 16:03:54:726,0,-17.2742,-2.31553,90.8417
2023-03-11 16:03:54:736,0,-17.2715,-2.31024,90.8606
2023-03-11 16:03:54:746,0,-17.2665,-2.30783,90.8838
2023-03-11 16:03:54:756,0,-17.2594,-2.30795,90.9119
2023-03-11 16:03:54:766,0,-17.2386,-2.30788,90.9411
2023-03-11 16:03:54:776,0,-17.221,-2.30596,90.9729
2023-03-11 16:03:54:786,0,-17.2047,-2.30468,91.0061
2023-03-11 16:03:54:796,0,-17.1846,-2.30481,91.0357
2023-03-11 16:03:54:806,0,-17.1669,-2.30285,91.0608
2023-03-11 16:03:54:816,0,-17.1552,-2.30058,91.0822
2023-03-11 16:03:54:826,0,-17.1444,-2.29699,91.0959
2023-03-11 16:03:54:836,0,-17.1387,-2.29501,91.1018
2023-03-11 16:03:54:846,0,-17.1339,-2.29474,91.1004
2023-03-11 16:03:54:856,0,-17.1326,-2.29419,91.0898
2023-03-11 16:03:54:866,0,-17.1333,-2.29429,91.0734
2023-03-11 16:03:54:876,0,-17.135,-2.293,91.0494
2023-03-11 16:03:54:886,0,-17.1362,-2.28806,91.023
2023-03-11 16:03:54:896,0,-17.1422,-2.27902,90.9973
