Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 21:44:04:42,0,-5.51921,0.900683,24.679,Q,Q
2023-03-14 21:44:04:50,0,-5.53047,0.881493,24.7685,Q,Q
2023-03-14 21:44:04:60,0,-5.53395,0.868645,24.8585,Q,Q
2023-03-14 21:44:04:71,0,-5.52597,0.867524,24.9502,Q,Q
2023-03-14 21:44:04:81,0,-5.5112,0.870908,25.0393,Q,Q
2023-03-14 21:44:04:91,0,-5.49271,0.880787,25.1294,Q,Q
2023-03-14 21:44:04:101,0,-5.4714,0.891066,25.2218,Q,Q
2023-03-14 21:44:04:111,0,-5.45102,0.899377,25.3151,Q,Q
2023-03-14 21:44:04:120,0,-5.43148,0.904043,25.4073,Q,Q
2023-03-14 21:44:04:131,0,-5.40972,0.902432,25.5027,Q,Q
2023-03-14 21:44:04:141,0,-5.38741,0.901554,25.5939,Q,Q
2023-03-14 21:44:04:151,0,-5.36055,0.903131,25.6822,Q,Q
2023-03-14 21:44:04:161,0,-5.3314,0.900037,25.7644,Q,Q
2023-03-14 21:44:04:171,0,-5.30361,0.908713,25.8317,Q,Q
2023-03-14 21:44:04:181,0,-5.27502,0.927373,25.8875,Q,Q
2023-03-14 21:44:04:191,0,-5.24546,0.957384,25.9277,Q,Q
2023-03-14 21:44:04:201,0,-5.21577,0.99402,25.9557,Q,Q
2023-03-14 21:44:04:211,0,-5.19035,1.03518,25.9748,Q,Q
2023-03-14 21:44:04:221,0,-5.17055,1.07277,25.9844,Q,Q
2023-03-14 21:44:04:231,0,-5.15506,1.10888,25.9855,Q,Q
2023-03-14 21:44:04:241,0,-5.14998,1.13985,25.981,Q,Q
2023-03-14 21:44:04:251,0,-5.15272,1.16262,25.9732,Q,Q
2023-03-14 21:44:04:261,0,-5.16975,1.17103,25.9674,Q,Q
2023-03-14 21:44:04:271,0,-5.1958,1.16736,25.9677,Q,Q
2023-03-14 21:44:04:281,0,-5.23346,1.15635,25.9683,Q,Q
2023-03-14 21:44:04:291,0,-5.27558,1.13315,25.9687,Q,Q
2023-03-14 21:44:04:301,0,-5.32518,1.09549,25.9759,Q,Q
2023-03-14 21:44:04:311,0,-5.37909,1.04529,25.984,Q,Q
2023-03-14 21:44:04:321,0,-5.43838,0.982896,25.9942,Q,Q
2023-03-14 21:44:04:331,0,-5.49165,0.915153,26.0034,Q,Q
2023-03-14 21:44:04:340,0,-5.54406,0.832195,26.016,Q,Q
2023-03-14 21:44:04:351,0,-5.59169,0.738946,26.0307,Q,Q
2023-03-14 21:44:04:361,0,-5.63197,0.64377,26.0536,Q,Q
2023-03-14 21:44:04:371,0,-5.66047,0.544114,26.0767,Q,Q
2023-03-14 21:44:04:380,0,-5.68065,0.454649,26.0958,Q,Q
2023-03-14 21:44:04:391,0,-5.69036,0.372299,26.1187,Q,Q
2023-03-14 21:44:04:401,0,-5.68683,0.312922,26.1438,Q,Q
2023-03-14 21:44:04:411,0,-5.67174,0.268621,26.1695,Q,Q
2023-03-14 21:44:04:421,0,-5.64813,0.238844,26.1971,Q,Q
2023-03-14 21:44:04:431,0,-5.6175,0.222026,26.2256,Q,Q
2023-03-14 21:44:04:441,0,-5.58253,0.222614,26.2491,Q,Q
2023-03-14 21:44:04:451,0,-5.53907,0.237588,26.2702,Q,Q
2023-03-14 21:44:04:460,0,-5.49498,0.26103,26.2918,Q,Q
2023-03-14 21:44:04:471,0,-5.44758,0.285173,26.3087,Q,Q
2023-03-14 21:44:04:481,0,-5.39995,0.315647,26.3183,Q,Q
2023-03-14 21:44:04:491,0,-5.35015,0.35162,26.3222,Q,Q
2023-03-14 21:44:04:500,0,-5.30899,0.387887,26.3191,Q,Q
2023-03-14 21:44:04:511,0,-5.27422,0.425397,26.3136,Q,Q
2023-03-14 21:44:04:520,0,-5.24665,0.459159,26.2993,Q,Q
2023-03-14 21:44:04:531,0,-5.22912,0.489046,26.2742,Q,Q
2023-03-14 21:44:04:540,0,-5.2161,0.519039,26.2434,Q,Q
2023-03-14 21:44:04:551,0,-5.20927,0.546911,26.2079,Q,Q
2023-03-14 21:44:04:561,0,-5.20916,0.572003,26.1676,Q,Q
2023-03-14 21:44:04:571,0,-5.21259,0.591655,26.1265,Q,Q
2023-03-14 21:44:04:581,0,-5.22095,0.607044,26.0904,Q,Q
2023-03-14 21:44:04:591,0,-5.2324,0.617028,26.0539,Q,Q
2023-03-14 21:44:04:601,0,-5.24712,0.62148,26.0197,Q,Q
2023-03-14 21:44:04:610,0,-5.26351,0.626991,25.9946,Q,Q
2023-03-14 21:44:04:621,0,-5.28004,0.629141,25.9742,Q,Q
2023-03-14 21:44:04:631,0,-5.3002,0.632322,25.959,Q,Q
2023-03-14 21:44:04:640,0,-5.31994,0.635849,25.9473,Q,Q
2023-03-14 21:44:04:651,0,-5.34172,0.642134,25.9409,Q,Q
2023-03-14 21:44:04:660,0,-5.36325,0.648857,25.9359,Q,Q
2023-03-14 21:44:04:670,0,-5.38482,0.655727,25.9375,Q,Q
2023-03-14 21:44:04:680,0,-5.40729,0.660191,25.9411,Q,Q
2023-03-14 21:44:04:690,0,-5.42786,0.662253,25.9518,Q,Q
2023-03-14 21:44:04:700,0,-5.44767,0.657563,25.9666,Q,Q
2023-03-14 21:44:04:711,0,-5.46574,0.646173,25.9851,Q,Q
2023-03-14 21:44:04:720,0,-5.48077,0.631106,26.0062,Q,Q
2023-03-14 21:44:04:731,0,-5.49053,0.611617,26.0273,Q,Q
2023-03-14 21:44:04:740,0,-5.49916,0.594141,26.0453,Q,Q
2023-03-14 21:44:04:751,0,-5.50609,0.579142,26.0612,Q,Q
2023-03-14 21:44:04:761,0,-5.51152,0.563083,26.0751,Q,Q
2023-03-14 21:44:04:770,0,-5.51824,0.545789,26.0885,Q,Q
2023-03-14 21:44:04:781,0,-5.52347,0.530236,26.0984,Q,Q
2023-03-14 21:44:04:791,0,-5.53382,0.520581,26.101,Q,Q
2023-03-14 21:44:04:801,0,-5.54324,0.51261,26.1012,Q,Q
2023-03-14 21:44:04:811,0,-5.5496,0.510639,26.0974,Q,Q
2023-03-14 21:44:04:821,0,-5.55352,0.510684,26.0904,Q,Q
2023-03-14 21:44:04:831,0,-5.55565,0.514536,26.0841,Q,Q
2023-03-14 21:44:04:841,0,-5.55476,0.521033,26.0754,Q,Q
2023-03-14 21:44:04:851,0,-5.55278,0.526914,26.0623,Q,Q
2023-03-14 21:44:04:860,0,-5.54896,0.53223,26.0505,Q,Q
2023-03-14 21:44:04:871,0,-5.54243,0.545371,26.0385,Q,Q
2023-03-14 21:44:04:880,0,-5.53697,0.559306,26.0289,Q,Q
2023-03-14 21:44:04:891,0,-5.53256,0.575408,26.0184,Q,Q
2023-03-14 21:44:04:901,0,-5.52417,0.588574,26.0115,Q,Q
2023-03-14 21:44:04:911,0,-5.51515,0.603432,25.9992,Q,Q
2023-03-14 21:44:04:921,0,-5.50702,0.612084,25.9888,Q,Q
2023-03-14 21:44:04:931,0,-5.4949,0.610005,25.9771,Q,Q
2023-03-14 21:44:04:941,0,-5.479,0.601822,25.9668,Q,Q
2023-03-14 21:44:04:950,0,-5.47076,0.58737,25.9617,Q,Q
2023-03-14 21:44:04:961,0,-5.4612,0.567848,25.9518,Q,Q
2023-03-14 21:44:04:971,0,-5.45718,0.542045,25.9443,Q,Q
2023-03-14 21:44:04:981,0,-5.45746,0.515277,25.9418,Q,Q
2023-03-14 21:44:04:991,0,-5.45999,0.488189,25.9378,Q,Q
2023-03-14 21:44:05:1,0,-5.46669,0.466875,25.9379,Q,Q
2023-03-14 21:44:05:11,0,-5.47253,0.444185,25.9389,Q,Q
2023-03-14 21:44:05:21,0,-5.47863,0.421568,25.942,Q,Q
2023-03-14 21:44:05:31,0,-5.48426,0.401719,25.9424,Q,Q
2023-03-14 21:44:05:40,0,-5.49047,0.386064,25.9483,Q,Q
2023-03-14 21:44:05:51,0,-5.50007,0.374914,25.9516,Q,Q
2023-03-14 21:44:05:61,0,-5.51404,0.361576,25.9566,Q,Q
2023-03-14 21:44:05:71,0,-5.52808,0.35555,25.9578,Q,Q
2023-03-14 21:44:05:81,0,-5.54482,0.349399,25.9576,Q,Q
2023-03-14 21:44:05:91,0,-5.56363,0.3474,25.9595,Q,Q
2023-03-14 21:44:05:101,0,-5.58203,0.345315,25.9583,Q,Q
2023-03-14 21:44:05:111,0,-5.59649,0.344188,25.9559,Q,Q
2023-03-14 21:44:05:121,0,-5.6027,0.343063,25.9582,Q,Q
2023-03-14 21:44:05:131,0,-5.60216,0.336727,25.9565,Q,Q
2023-03-14 21:44:05:141,0,-5.59867,0.3389,25.954,Q,Q
2023-03-14 21:44:05:151,0,-5.59224,0.337446,25.9512,Q,Q
2023-03-14 21:44:05:161,0,-5.58467,0.335322,25.9467,Q,Q
2023-03-14 21:44:05:171,0,-5.57341,0.332486,25.9461,Q,Q
2023-03-14 21:44:05:181,0,-5.55485,0.329446,25.9515,Q,Q
2023-03-14 21:44:05:191,0,-5.53585,0.329741,25.9585,Q,Q
2023-03-14 21:44:05:201,0,-5.51569,0.327177,25.9695,Q,Q
2023-03-14 21:44:05:211,0,-5.49572,0.325609,25.9796,Q,Q
2023-03-14 21:44:05:220,0,-5.47648,0.327914,25.9838,Q,Q
2023-03-14 21:44:05:231,0,-5.45779,0.328924,25.9827,Q,Q
