Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:56:04:686,0,-2.65081,-4.81403,-24.1407,Q,Q
2023-03-15 21:56:04:694,0,-2.6286,-4.80836,-24.1428,Q,Q
2023-03-15 21:56:04:705,0,-2.60785,-4.802,-24.1381,Q,Q
2023-03-15 21:56:04:715,0,-2.58654,-4.79522,-24.1279,Q,Q
2023-03-15 21:56:04:725,0,-2.56301,-4.78824,-24.1168,Q,Q
2023-03-15 21:56:04:735,0,-2.53944,-4.78252,-24.1041,Q,Q
2023-03-15 21:56:04:745,0,-2.52134,-4.77673,-24.0875,Q,Q
2023-03-15 21:56:04:755,0,-2.50418,-4.77448,-24.0691,Q,Q
2023-03-15 21:56:04:765,0,-2.48749,-4.76933,-24.0534,Q,Q
2023-03-15 21:56:04:775,0,-2.47554,-4.76707,-24.0365,Q,Q
2023-03-15 21:56:04:785,0,-2.46592,-4.76688,-24.0152,Q,Q
2023-03-15 21:56:04:795,0,-2.46233,-4.76747,-23.9949,Q,Q
2023-03-15 21:56:04:805,0,-2.46205,-4.77157,-23.9739,Q,Q
2023-03-15 21:56:04:815,0,-2.46322,-4.77322,-23.9557,Q,Q
2023-03-15 21:56:04:825,0,-2.46782,-4.77823,-23.9363,Q,Q
2023-03-15 21:56:04:835,0,-2.47499,-4.78839,-23.9185,Q,Q
2023-03-15 21:56:04:845,0,-2.48091,-4.79486,-23.9081,Q,Q
2023-03-15 21:56:04:855,0,-2.49044,-4.80129,-23.898,Q,Q
2023-03-15 21:56:04:865,0,-2.49627,-4.80745,-23.8914,Q,Q
2023-03-15 21:56:04:875,0,-2.50333,-4.81195,-23.8868,Q,Q
2023-03-15 21:56:04:885,0,-2.50988,-4.81783,-23.8809,Q,Q
2023-03-15 21:56:04:895,0,-2.51871,-4.82418,-23.8781,Q,Q
2023-03-15 21:56:04:905,0,-2.52315,-4.82476,-23.8784,Q,Q
2023-03-15 21:56:04:915,0,-2.52632,-4.82836,-23.8794,Q,Q
2023-03-15 21:56:04:925,0,-2.52417,-4.82959,-23.8817,Q,Q
2023-03-15 21:56:04:935,0,-2.5243,-4.83293,-23.8835,Q,Q
2023-03-15 21:56:04:945,0,-2.51981,-4.83425,-23.8882,Q,Q
2023-03-15 21:56:04:955,0,-2.51215,-4.83445,-23.8945,Q,Q
2023-03-15 21:56:04:965,0,-2.50618,-4.83395,-23.9038,Q,Q
2023-03-15 21:56:04:975,0,-2.49898,-4.83297,-23.9136,Q,Q
2023-03-15 21:56:04:985,0,-2.48808,-4.83219,-23.9254,Q,Q
2023-03-15 21:56:04:995,0,-2.47367,-4.83558,-23.9384,Q,Q
2023-03-15 21:56:05:5,0,-2.46187,-4.84443,-23.9488,Q,Q
2023-03-15 21:56:05:15,0,-2.45393,-4.85485,-23.9587,Q,Q
2023-03-15 21:56:05:25,0,-2.44729,-4.87159,-23.9709,Q,Q
2023-03-15 21:56:05:35,0,-2.44682,-4.88291,-23.9801,Q,Q
2023-03-15 21:56:05:45,0,-2.45627,-4.89838,-23.9894,Q,Q
2023-03-15 21:56:05:55,0,-2.46732,-4.91006,-23.9995,Q,Q
2023-03-15 21:56:05:65,0,-2.48056,-4.92003,-24.0071,Q,Q
2023-03-15 21:56:05:75,0,-2.495,-4.92883,-24.0122,Q,Q
2023-03-15 21:56:05:85,0,-2.51286,-4.93553,-24.0129,Q,Q
2023-03-15 21:56:05:95,0,-2.52743,-4.93977,-24.0114,Q,Q
2023-03-15 21:56:05:105,0,-2.54558,-4.94814,-24.0109,Q,Q
2023-03-15 21:56:05:115,0,-2.56472,-4.95637,-24.0096,Q,Q
2023-03-15 21:56:05:125,0,-2.57936,-4.96144,-24.0098,Q,Q
2023-03-15 21:56:05:135,0,-2.5889,-4.96598,-24.0103,Q,Q
2023-03-15 21:56:05:145,0,-2.59927,-4.969,-24.0096,Q,Q
2023-03-15 21:56:05:155,0,-2.60596,-4.97235,-24.0073,Q,Q
2023-03-15 21:56:05:165,0,-2.61373,-4.97442,-24.0084,Q,Q
2023-03-15 21:56:05:175,0,-2.61427,-4.9745,-24.0109,Q,Q
2023-03-15 21:56:05:185,0,-2.61775,-4.98046,-24.014,Q,Q
2023-03-15 21:56:05:195,0,-2.62229,-4.98247,-24.0135,Q,Q
2023-03-15 21:56:05:204,0,-2.62368,-4.98565,-24.0138,Q,Q
2023-03-15 21:56:05:214,0,-2.6255,-4.98341,-24.0136,Q,Q
2023-03-15 21:56:05:224,0,-2.62766,-4.9889,-24.0124,Q,Q
2023-03-15 21:56:05:235,0,-2.63324,-4.99352,-24.0112,Q,Q
2023-03-15 21:56:05:244,0,-2.63766,-4.99995,-24.012,Q,Q
2023-03-15 21:56:05:254,0,-2.64243,-5.00861,-24.014,Q,Q
2023-03-15 21:56:05:264,0,-2.65106,-5.01915,-24.016,Q,Q
2023-03-15 21:56:05:274,0,-2.6666,-5.02593,-24.0142,Q,Q
2023-03-15 21:56:05:284,0,-2.69238,-5.02883,-24.0133,Q,Q
2023-03-15 21:56:05:294,0,-2.72535,-5.02998,-24.0072,Q,Q
2023-03-15 21:56:05:304,0,-2.75675,-5.03017,-24.0029,Q,Q
2023-03-15 21:56:05:314,0,-2.78788,-5.0348,-24.001,Q,Q
2023-03-15 21:56:05:324,0,-2.81834,-5.03685,-23.9962,Q,Q
2023-03-15 21:56:05:334,0,-2.84464,-5.03818,-23.9873,Q,Q
2023-03-15 21:56:05:344,0,-2.86885,-5.04042,-23.9789,Q,Q
2023-03-15 21:56:05:355,0,-2.88812,-5.04651,-23.9712,Q,Q
2023-03-15 21:56:05:365,0,-2.90248,-5.05263,-23.9605,Q,Q
2023-03-15 21:56:05:374,0,-2.91894,-5.05498,-23.9494,Q,Q
2023-03-15 21:56:05:385,0,-2.93158,-5.0617,-23.9368,Q,Q
2023-03-15 21:56:05:394,0,-2.93572,-5.06698,-23.926,Q,Q
2023-03-15 21:56:05:405,0,-2.93666,-5.0786,-23.9175,Q,Q
