Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 18:15:21:298,0,-15.8711,-4.10262,61.9595,Q,Q
2023-03-14 18:15:21:307,0,-15.88,-4.10518,61.9655,Q,Q
2023-03-14 18:15:21:317,0,-15.8896,-4.10366,61.967,Q,Q
2023-03-14 18:15:21:327,0,-15.8993,-4.10087,61.962,Q,Q
2023-03-14 18:15:21:337,0,-15.9074,-4.09921,61.9581,Q,Q
2023-03-14 18:15:21:347,0,-15.907,-4.09314,61.95,Q,Q
2023-03-14 18:15:21:357,0,-15.9049,-4.08543,61.9412,Q,Q
2023-03-14 18:15:21:367,0,-15.901,-4.08034,61.9346,Q,Q
2023-03-14 18:15:21:377,0,-15.8958,-4.07935,61.9301,Q,Q
2023-03-14 18:15:21:387,0,-15.8897,-4.07937,61.9263,Q,Q
2023-03-14 18:15:21:397,0,-15.8833,-4.0812,61.9235,Q,Q
2023-03-14 18:15:21:407,0,-15.8836,-4.0783,61.9184,Q,Q
2023-03-14 18:15:21:417,0,-15.8808,-4.0781,61.9102,Q,Q
2023-03-14 18:15:21:427,0,-15.8792,-4.07155,61.9025,Q,Q
2023-03-14 18:15:21:437,0,-15.8785,-4.06393,61.8915,Q,Q
2023-03-14 18:15:21:447,0,-15.8761,-4.05652,61.8804,Q,Q
2023-03-14 18:15:21:457,0,-15.8742,-4.04588,61.8675,Q,Q
2023-03-14 18:15:21:467,0,-15.8664,-4.03577,61.8554,Q,Q
2023-03-14 18:15:21:477,0,-15.8652,-4.02471,61.8451,Q,Q
2023-03-14 18:15:21:487,0,-15.8648,-4.01765,61.8327,Q,Q
2023-03-14 18:15:21:497,0,-15.8611,-4.00798,61.824,Q,Q
2023-03-14 18:15:21:507,0,-15.8546,-4.00447,61.8151,Q,Q
2023-03-14 18:15:21:517,0,-15.8513,-3.99746,61.8061,Q,Q
2023-03-14 18:15:21:527,0,-15.8477,-3.99306,61.7948,Q,Q
2023-03-14 18:15:21:537,0,-15.8444,-3.98685,61.787,Q,Q
2023-03-14 18:15:21:547,0,-15.8426,-3.98252,61.7786,Q,Q
2023-03-14 18:15:21:557,0,-15.842,-3.9804,61.7683,Q,Q
2023-03-14 18:15:21:567,0,-15.8415,-3.97632,61.7611,Q,Q
2023-03-14 18:15:21:577,0,-15.8469,-3.97407,61.7551,Q,Q
2023-03-14 18:15:21:587,0,-15.8508,-3.97203,61.7535,Q,Q
2023-03-14 18:15:21:597,0,-15.8516,-3.97021,61.7503,Q,Q
2023-03-14 18:15:21:607,0,-15.8525,-3.96637,61.7487,Q,Q
2023-03-14 18:15:21:617,0,-15.8513,-3.96396,61.7481,Q,Q
2023-03-14 18:15:21:627,0,-15.8532,-3.96119,61.7481,Q,Q
2023-03-14 18:15:21:637,0,-15.8543,-3.9586,61.7449,Q,Q
2023-03-14 18:15:21:647,0,-15.8539,-3.95315,61.7386,Q,Q
2023-03-14 18:15:21:657,0,-15.8523,-3.94704,61.729,Q,Q
2023-03-14 18:15:21:667,0,-15.8486,-3.9408,61.7158,Q,Q
2023-03-14 18:15:21:677,0,-15.8511,-3.93367,61.7024,Q,Q
2023-03-14 18:15:21:687,0,-15.8532,-3.92683,61.6887,Q,Q
2023-03-14 18:15:21:697,0,-15.8495,-3.92201,61.6762,Q,Q
2023-03-14 18:15:21:707,0,-15.8461,-3.91649,61.6625,Q,Q
2023-03-14 18:15:21:717,0,-15.8431,-3.91464,61.6529,Q,Q
2023-03-14 18:15:21:727,0,-15.8425,-3.91054,61.6473,Q,Q
2023-03-14 18:15:21:737,0,-15.8401,-3.91328,61.647,Q,Q
2023-03-14 18:15:21:747,0,-15.842,-3.91752,61.6493,Q,Q
2023-03-14 18:15:21:757,0,-15.8452,-3.91911,61.6484,Q,Q
2023-03-14 18:15:21:767,0,-15.8415,-3.92093,61.6478,Q,Q
2023-03-14 18:15:21:777,0,-15.8399,-3.91969,61.6471,Q,Q
2023-03-14 18:15:21:787,0,-15.8341,-3.92085,61.6393,Q,Q
2023-03-14 18:15:21:797,0,-15.8347,-3.92241,61.6401,Q,Q
2023-03-14 18:15:21:807,0,-15.8362,-3.92481,61.6396,Q,Q
2023-03-14 18:15:21:817,0,-15.8402,-3.92902,61.6365,Q,Q
2023-03-14 18:15:21:827,0,-15.8437,-3.92982,61.6344,Q,Q
2023-03-14 18:15:21:837,0,-15.8483,-3.92909,61.6294,Q,Q
2023-03-14 18:15:21:847,0,-15.8552,-3.92561,61.6233,Q,Q
2023-03-14 18:15:21:857,0,-15.8643,-3.92354,61.6208,Q,Q
