Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:24:12:291,0,-54.8339,1.85649,147.914,Q,Q
2023-03-15 21:24:12:298,0,-54.8379,1.85657,147.914,Q,Q
2023-03-15 21:24:12:309,0,-54.8387,1.85744,147.916,Q,Q
2023-03-15 21:24:12:318,0,-54.836,1.85864,147.918,Q,Q
2023-03-15 21:24:12:329,0,-54.8381,1.85877,147.918,Q,Q
2023-03-15 21:24:12:339,0,-54.8381,1.85998,147.921,Q,Q
2023-03-15 21:24:12:349,0,-54.8411,1.86348,147.92,Q,Q
2023-03-15 21:24:12:359,0,-54.8428,1.86751,147.918,Q,Q
2023-03-15 21:24:12:369,0,-54.8407,1.86744,147.916,Q,Q
2023-03-15 21:24:12:379,0,-54.8387,1.86732,147.914,Q,Q
2023-03-15 21:24:12:389,0,-54.8392,1.86711,147.913,Q,Q
2023-03-15 21:24:12:399,0,-54.8378,1.86733,147.916,Q,Q
2023-03-15 21:24:12:409,0,-54.842,1.86585,147.918,Q,Q
2023-03-15 21:24:12:419,0,-54.8423,1.86527,147.917,Q,Q
2023-03-15 21:24:12:429,0,-54.8385,1.86508,147.916,Q,Q
2023-03-15 21:24:12:439,0,-54.8368,1.86801,147.915,Q,Q
2023-03-15 21:24:12:449,0,-54.832,1.86932,147.917,Q,Q
2023-03-15 21:24:12:459,0,-54.8322,1.87123,147.919,Q,Q
2023-03-15 21:24:12:469,0,-54.8332,1.87362,147.922,Q,Q
2023-03-15 21:24:12:479,0,-54.8332,1.87398,147.923,Q,Q
2023-03-15 21:24:12:489,0,-54.8307,1.87319,147.923,Q,Q
2023-03-15 21:24:12:499,0,-54.8289,1.87194,147.923,Q,Q
2023-03-15 21:24:12:509,0,-54.8277,1.87305,147.922,Q,Q
2023-03-15 21:24:12:519,0,-54.828,1.87291,147.922,Q,Q
2023-03-15 21:24:12:529,0,-54.8271,1.87478,147.919,Q,Q
2023-03-15 21:24:12:539,0,-54.8268,1.87439,147.924,Q,Q
2023-03-15 21:24:12:549,0,-54.8271,1.87691,147.927,Q,Q
2023-03-15 21:24:12:559,0,-54.8261,1.87805,147.927,Q,Q
2023-03-15 21:24:12:569,0,-54.8252,1.87626,147.926,Q,Q
2023-03-15 21:24:12:579,0,-54.8295,1.87462,147.928,Q,Q
2023-03-15 21:24:12:589,0,-54.8328,1.87429,147.929,Q,Q
2023-03-15 21:24:12:598,0,-54.832,1.87278,147.929,Q,Q
2023-03-15 21:24:12:608,0,-54.8321,1.87371,147.928,Q,Q
2023-03-15 21:24:12:619,0,-54.8309,1.87373,147.928,Q,Q
2023-03-15 21:24:12:628,0,-54.8302,1.87514,147.926,Q,Q
2023-03-15 21:24:12:638,0,-54.8303,1.87307,147.928,Q,Q
2023-03-15 21:24:12:648,0,-54.8297,1.87456,147.926,Q,Q
2023-03-15 21:24:12:658,0,-54.8273,1.87519,147.924,Q,Q
2023-03-15 21:24:12:668,0,-54.8286,1.8745,147.926,Q,Q
2023-03-15 21:24:12:678,0,-54.8306,1.87279,147.927,Q,Q
2023-03-15 21:24:12:688,0,-54.8329,1.87012,147.926,Q,Q
2023-03-15 21:24:12:698,0,-54.8307,1.87212,147.925,Q,Q
2023-03-15 21:24:12:708,0,-54.833,1.8728,147.924,Q,Q
2023-03-15 21:24:12:718,0,-54.8335,1.87281,147.927,Q,Q
2023-03-15 21:24:12:729,0,-54.8318,1.87241,147.927,Q,Q
2023-03-15 21:24:12:739,0,-54.8335,1.87409,147.926,Q,Q
2023-03-15 21:24:12:748,0,-54.8341,1.87331,147.925,Q,Q
2023-03-15 21:24:12:758,0,-54.8362,1.87376,147.926,Q,Q
2023-03-15 21:24:12:768,0,-54.8337,1.87118,147.923,Q,Q
2023-03-15 21:24:12:778,0,-54.8315,1.87035,147.921,Q,Q
2023-03-15 21:24:12:788,0,-54.8325,1.87268,147.922,Q,Q
2023-03-15 21:24:12:798,0,-54.8335,1.87522,147.921,Q,Q
2023-03-15 21:24:12:808,0,-54.8334,1.87697,147.918,Q,Q
2023-03-15 21:24:12:818,0,-54.8382,1.87655,147.92,Q,Q
2023-03-15 21:24:12:828,0,-54.837,1.87611,147.918,Q,Q
2023-03-15 21:24:12:838,0,-54.8356,1.87857,147.918,Q,Q
2023-03-15 21:24:12:848,0,-54.8353,1.87894,147.915,Q,Q
2023-03-15 21:24:12:858,0,-54.8356,1.87623,147.919,Q,Q
2023-03-15 21:24:12:868,0,-54.8294,1.8742,147.919,Q,Q
2023-03-15 21:24:12:878,0,-54.8297,1.87295,147.918,Q,Q
2023-03-15 21:24:12:888,0,-54.8322,1.87058,147.917,Q,Q
2023-03-15 21:24:12:898,0,-54.8322,1.87316,147.917,Q,Q
2023-03-15 21:24:12:908,0,-54.8325,1.87444,147.919,Q,Q
2023-03-15 21:24:12:918,0,-54.8321,1.87216,147.919,Q,Q
2023-03-15 21:24:12:929,0,-54.8316,1.87165,147.92,Q,Q
2023-03-15 21:24:12:938,0,-54.8316,1.87166,147.921,Q,Q
2023-03-15 21:24:12:948,0,-54.8323,1.87384,147.919,Q,Q
2023-03-15 21:24:12:958,0,-54.8351,1.87214,147.92,Q,Q
2023-03-15 21:24:12:968,0,-54.8333,1.87155,147.92,Q,Q
2023-03-15 21:24:12:978,0,-54.8332,1.87127,147.919,Q,Q
2023-03-15 21:24:12:988,0,-54.8327,1.87109,147.92,Q,Q
2023-03-15 21:24:12:998,0,-54.8335,1.87293,147.923,Q,Q
2023-03-15 21:24:13:9,0,-54.8334,1.87387,147.921,Q,Q
2023-03-15 21:24:13:19,0,-54.8311,1.87401,147.925,Q,Q
2023-03-15 21:24:13:29,0,-54.8288,1.8741,147.923,Q,Q
2023-03-15 21:24:13:39,0,-54.8294,1.87315,147.924,Q,Q
2023-03-15 21:24:13:49,0,-54.8286,1.87241,147.922,Q,Q
2023-03-15 21:24:13:59,0,-54.8278,1.87207,147.923,Q,Q
