Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-10 23:49:29:273,0,0.620674,-7.67502,88.4279
2023-03-10 23:49:29:280,0,0.615781,-7.67373,88.3589
2023-03-10 23:49:29:290,0,0.612039,-7.6729,88.2899
2023-03-10 23:49:29:300,0,0.614667,-7.67266,88.2245
2023-03-10 23:49:29:310,0,0.61992,-7.67678,88.1654
2023-03-10 23:49:29:320,0,0.630863,-7.6855,88.1112
2023-03-10 23:49:29:331,0,0.641801,-7.6907,88.0702
2023-03-10 23:49:29:340,0,0.654811,-7.69835,88.0357
2023-03-10 23:49:29:350,0,0.666879,-7.69953,88.0098
2023-03-10 23:49:29:360,0,0.67801,-7.70143,87.9957
2023-03-10 23:49:29:370,0,0.694978,-7.7022,87.9921
2023-03-10 23:49:29:380,0,0.712229,-7.69951,87.9941
2023-03-10 23:49:29:391,0,0.732452,-7.69729,88.0039
2023-03-10 23:49:29:400,0,0.749121,-7.69915,88.0266
2023-03-10 23:49:29:410,0,0.763327,-7.69903,88.0565
2023-03-10 23:49:29:420,0,0.77603,-7.70444,88.09
2023-03-10 23:49:29:430,0,0.782545,-7.70867,88.1316
2023-03-10 23:49:29:440,0,0.787956,-7.7124,88.1702
2023-03-10 23:49:29:450,0,0.792373,-7.71371,88.2121
2023-03-10 23:49:29:460,0,0.797791,-7.71586,88.2475
2023-03-10 23:49:29:470,0,0.803335,-7.71395,88.2838
2023-03-10 23:49:29:480,0,0.807753,-7.71093,88.3167
2023-03-10 23:49:29:490,0,0.810942,-7.71205,88.3462
2023-03-10 23:49:29:500,0,0.809142,-7.71055,88.3759
2023-03-10 23:49:29:510,0,0.810409,-7.7133,88.3986
2023-03-10 23:49:29:520,0,0.816148,-7.71189,88.4162
2023-03-10 23:49:29:530,0,0.819897,-7.71369,88.433
2023-03-10 23:49:29:540,0,0.822348,-7.71352,88.4453
2023-03-10 23:49:29:550,0,0.817979,-7.71367,88.4595
2023-03-10 23:49:29:560,0,0.81187,-7.71482,88.4712
2023-03-10 23:49:29:570,0,0.804178,-7.7164,88.4857
2023-03-10 23:49:29:580,0,0.793324,-7.71844,88.4999
2023-03-10 23:49:29:590,0,0.784779,-7.71215,88.5119
2023-03-10 23:49:29:600,0,0.773512,-7.70905,88.5273
2023-03-10 23:49:29:610,0,0.755777,-7.70602,88.5471
2023-03-10 23:49:29:620,0,0.742058,-7.70929,88.5688
2023-03-10 23:49:29:630,0,0.733786,-7.70983,88.5868
2023-03-10 23:49:29:640,0,0.7255,-7.71219,88.6112
2023-03-10 23:49:29:650,0,0.718875,-7.7198,88.6327
2023-03-10 23:49:29:660,0,0.716896,-7.72607,88.657
2023-03-10 23:49:29:670,0,0.714244,-7.73554,88.6843
2023-03-10 23:49:29:680,0,0.713074,-7.74098,88.713
2023-03-10 23:49:29:690,0,0.711232,-7.7461,88.7356
2023-03-10 23:49:29:700,0,0.712485,-7.75111,88.7573
2023-03-10 23:49:29:710,0,0.714185,-7.7553,88.7702
2023-03-10 23:49:29:720,0,0.719798,-7.75767,88.7808
2023-03-10 23:49:29:730,0,0.71962,-7.76088,88.7872
2023-03-10 23:49:29:740,0,0.723342,-7.76144,88.7895
2023-03-10 23:49:29:750,0,0.733378,-7.76439,88.7926
2023-03-10 23:49:29:760,0,0.743371,-7.76859,88.7956
2023-03-10 23:49:29:770,0,0.753537,-7.77013,88.7978
2023-03-10 23:49:29:780,0,0.765456,-7.7667,88.801
2023-03-10 23:49:29:791,0,0.778709,-7.76481,88.799
2023-03-10 23:49:29:800,0,0.790127,-7.76016,88.8019
2023-03-10 23:49:29:810,0,0.796599,-7.76238,88.8084
2023-03-10 23:49:29:820,0,0.802811,-7.76674,88.8213
2023-03-10 23:49:29:830,0,0.804447,-7.77203,88.8408
2023-03-10 23:49:29:840,0,0.805839,-7.77766,88.8648
2023-03-10 23:49:29:850,0,0.8087,-7.78191,88.8857
2023-03-10 23:49:29:860,0,0.816198,-7.78513,88.9157
2023-03-10 23:49:29:870,0,0.822875,-7.78596,88.9397
2023-03-10 23:49:29:880,0,0.83342,-7.7852,88.9688
2023-03-10 23:49:29:890,0,0.842999,-7.78934,88.9966
2023-03-10 23:49:29:900,0,0.849908,-7.79833,89.0261
2023-03-10 23:49:29:910,0,0.855893,-7.80649,89.0508
2023-03-10 23:49:29:920,0,0.862184,-7.81406,89.0733
2023-03-10 23:49:29:930,0,0.867405,-7.82333,89.0901
2023-03-10 23:49:29:940,0,0.874862,-7.83169,89.1077
2023-03-10 23:49:29:950,0,0.879162,-7.84058,89.1223
2023-03-10 23:49:29:960,0,0.880073,-7.84707,89.1398
2023-03-10 23:49:29:970,0,0.87423,-7.8504,89.1535
2023-03-10 23:49:29:980,0,0.865591,-7.85717,89.1703
2023-03-10 23:49:29:990,0,0.856624,-7.85797,89.1882
2023-03-10 23:49:30:0,0,0.848165,-7.85433,89.2066
2023-03-10 23:49:30:10,0,0.840131,-7.85155,89.2323
2023-03-10 23:49:30:20,0,0.832325,-7.84944,89.2659
2023-03-10 23:49:30:30,0,0.823245,-7.84549,89.3011
2023-03-10 23:49:30:40,0,0.821714,-7.83688,89.3383
2023-03-10 23:49:30:50,0,0.815069,-7.824,89.3764
2023-03-10 23:49:30:60,0,0.805932,-7.81098,89.4125
2023-03-10 23:49:30:70,0,0.797021,-7.80194,89.4491
2023-03-10 23:49:30:80,0,0.784852,-7.79426,89.4831
2023-03-10 23:49:30:90,0,0.774663,-7.78755,89.5179
2023-03-10 23:49:30:100,0,0.760934,-7.7897,89.5507
