Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 21:02:18:302,0,-5.80081,-6.36472,86.7831
2023-03-11 21:02:18:309,0,-5.79694,-6.36361,86.7817
2023-03-11 21:02:18:319,0,-5.79337,-6.36185,86.7783
2023-03-11 21:02:18:329,0,-5.79532,-6.36592,86.7777
2023-03-11 21:02:18:339,0,-5.80357,-6.36854,86.7763
2023-03-11 21:02:18:349,0,-5.81853,-6.37563,86.7841
2023-03-11 21:02:18:359,0,-5.84073,-6.38563,86.7987
2023-03-11 21:02:18:369,0,-5.86968,-6.40646,86.8227
2023-03-11 21:02:18:379,0,-5.89516,-6.43659,86.8493
2023-03-11 21:02:18:389,0,-5.90226,-6.47401,86.8723
2023-03-11 21:02:18:399,0,-5.88504,-6.51439,86.8888
2023-03-11 21:02:18:409,0,-5.84173,-6.55253,86.8934
2023-03-11 21:02:18:419,0,-5.78133,-6.57167,86.8766
2023-03-11 21:02:18:429,0,-5.71628,-6.57402,86.8398
2023-03-11 21:02:18:439,0,-5.65666,-6.56139,86.7947
2023-03-11 21:02:18:449,0,-5.61812,-6.54222,86.7475
2023-03-11 21:02:18:459,0,-5.60825,-6.51876,86.7039
2023-03-11 21:02:18:469,0,-5.63018,-6.49382,86.6694
2023-03-11 21:02:18:479,0,-5.66798,-6.46903,86.6481
2023-03-11 21:02:18:489,0,-5.7105,-6.44147,86.6402
2023-03-11 21:02:18:499,0,-5.75213,-6.40749,86.6355
2023-03-11 21:02:18:509,0,-5.78956,-6.36841,86.6434
2023-03-11 21:02:18:519,0,-5.8197,-6.32354,86.6513
2023-03-11 21:02:18:529,0,-5.84675,-6.28324,86.6654
2023-03-11 21:02:18:539,0,-5.87119,-6.24577,86.6828
2023-03-11 21:02:18:549,0,-5.90186,-6.21902,86.7108
2023-03-11 21:02:18:559,0,-5.94009,-6.20584,86.7434
2023-03-11 21:02:18:569,0,-5.97517,-6.20095,86.7703
2023-03-11 21:02:18:579,0,-6.00961,-6.19626,86.7922
2023-03-11 21:02:18:589,0,-6.04464,-6.19631,86.8084
2023-03-11 21:02:18:599,0,-6.07413,-6.20325,86.8164
2023-03-11 21:02:18:609,0,-6.09117,-6.21222,86.8096
2023-03-11 21:02:18:619,0,-6.10174,-6.23133,86.7984
2023-03-11 21:02:18:629,0,-6.0988,-6.25504,86.7789
2023-03-11 21:02:18:639,0,-6.08263,-6.28339,86.7525
2023-03-11 21:02:18:649,0,-6.05179,-6.31514,86.7196
2023-03-11 21:02:18:659,0,-6.00938,-6.34574,86.685
2023-03-11 21:02:18:669,0,-5.96506,-6.37429,86.6491
2023-03-11 21:02:18:679,0,-5.92367,-6.40051,86.6103
2023-03-11 21:02:18:689,0,-5.88693,-6.42394,86.5694
2023-03-11 21:02:18:699,0,-5.84899,-6.44087,86.5281
2023-03-11 21:02:18:709,0,-5.80544,-6.4555,86.4849
2023-03-11 21:02:18:719,0,-5.75787,-6.46903,86.4459
2023-03-11 21:02:18:729,0,-5.71048,-6.48366,86.4014
