Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 22:22:47:192,0,-18.2793,-4.60466,43.6719,Q,Q
2023-03-14 22:22:47:200,0,-18.2923,-4.58496,43.8263,Q,Q
2023-03-14 22:22:47:210,0,-18.3117,-4.56987,43.9842,Q,Q
2023-03-14 22:22:47:220,0,-18.335,-4.56337,44.1391,Q,Q
2023-03-14 22:22:47:231,0,-18.3572,-4.56717,44.2889,Q,Q
2023-03-14 22:22:47:240,0,-18.3718,-4.58157,44.435,Q,Q
2023-03-14 22:22:47:251,0,-18.3768,-4.60829,44.5728,Q,Q
2023-03-14 22:22:47:261,0,-18.3786,-4.65066,44.7002,Q,Q
2023-03-14 22:22:47:271,0,-18.3722,-4.70082,44.8145,Q,Q
2023-03-14 22:22:47:281,0,-18.3499,-4.74833,44.9075,Q,Q
2023-03-14 22:22:47:291,0,-18.3091,-4.79363,44.9747,Q,Q
2023-03-14 22:22:47:301,0,-18.2549,-4.82643,45.0151,Q,Q
2023-03-14 22:22:47:311,0,-18.1927,-4.8471,45.0351,Q,Q
2023-03-14 22:22:47:321,0,-18.1281,-4.85947,45.0382,Q,Q
2023-03-14 22:22:47:331,0,-18.0671,-4.86601,45.0263,Q,Q
2023-03-14 22:22:47:341,0,-18.0126,-4.8596,44.9994,Q,Q
2023-03-14 22:22:47:351,0,-17.975,-4.84631,44.956,Q,Q
2023-03-14 22:22:47:361,0,-17.9442,-4.82116,44.8999,Q,Q
2023-03-14 22:22:47:371,0,-17.9242,-4.79072,44.8323,Q,Q
2023-03-14 22:22:47:381,0,-17.9209,-4.75622,44.7645,Q,Q
2023-03-14 22:22:47:391,0,-17.9317,-4.71103,44.6921,Q,Q
2023-03-14 22:22:47:401,0,-17.9598,-4.66556,44.6225,Q,Q
2023-03-14 22:22:47:411,0,-18.0056,-4.621,44.5572,Q,Q
2023-03-14 22:22:47:421,0,-18.068,-4.58817,44.5009,Q,Q
2023-03-14 22:22:47:431,0,-18.1492,-4.57039,44.4561,Q,Q
