Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 21:25:12:351,0,-14.0705,6.5308,24.4736,Q,Q
2023-03-14 21:25:12:359,0,-14.0665,6.52867,24.4735,Q,Q
2023-03-14 21:25:12:369,0,-14.0641,6.52852,24.4749,Q,Q
2023-03-14 21:25:12:379,0,-14.0602,6.52895,24.4779,Q,Q
2023-03-14 21:25:12:390,0,-14.0579,6.52447,24.4791,Q,Q
2023-03-14 21:25:12:400,0,-14.0534,6.51752,24.4805,Q,Q
2023-03-14 21:25:12:409,0,-14.0449,6.51405,24.4866,Q,Q
2023-03-14 21:25:12:420,0,-14.0376,6.5064,24.4913,Q,Q
2023-03-14 21:25:12:429,0,-14.0311,6.49606,24.4984,Q,Q
2023-03-14 21:25:12:440,0,-14.0265,6.48704,24.5061,Q,Q
2023-03-14 21:25:12:449,0,-14.0212,6.48252,24.5151,Q,Q
2023-03-14 21:25:12:459,0,-14.0232,6.47378,24.5244,Q,Q
2023-03-14 21:25:12:470,0,-14.0224,6.4695,24.5332,Q,Q
2023-03-14 21:25:12:480,0,-14.0223,6.462,24.5445,Q,Q
2023-03-14 21:25:12:489,0,-14.0272,6.45577,24.5558,Q,Q
2023-03-14 21:25:12:500,0,-14.0282,6.4525,24.5642,Q,Q
2023-03-14 21:25:12:509,0,-14.0307,6.44787,24.5721,Q,Q
2023-03-14 21:25:12:519,0,-14.032,6.44466,24.5749,Q,Q
2023-03-14 21:25:12:529,0,-14.0361,6.443,24.5795,Q,Q
2023-03-14 21:25:12:539,0,-14.0374,6.44493,24.5776,Q,Q
2023-03-14 21:25:12:550,0,-14.0336,6.44578,24.5748,Q,Q
2023-03-14 21:25:12:560,0,-14.0291,6.44972,24.571,Q,Q
2023-03-14 21:25:12:569,0,-14.0271,6.45176,24.5632,Q,Q
2023-03-14 21:25:12:579,0,-14.0255,6.45933,24.5535,Q,Q
2023-03-14 21:25:12:590,0,-14.0233,6.46283,24.5387,Q,Q
2023-03-14 21:25:12:600,0,-14.0173,6.47042,24.5254,Q,Q
2023-03-14 21:25:12:609,0,-14.0199,6.47844,24.5064,Q,Q
2023-03-14 21:25:12:620,0,-14.0209,6.483,24.4918,Q,Q
