Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 21:23:50:759,0,1.08308,5.42809,105.6
2023-03-11 21:23:50:767,0,1.07638,5.42897,105.594
2023-03-11 21:23:50:777,0,1.07233,5.43277,105.584
2023-03-11 21:23:50:787,0,1.06923,5.4355,105.572
2023-03-11 21:23:50:798,0,1.0691,5.43855,105.557
2023-03-11 21:23:50:808,0,1.07248,5.44286,105.542
2023-03-11 21:23:50:818,0,1.078,5.4546,105.525
2023-03-11 21:23:50:828,0,1.0842,5.46902,105.504
2023-03-11 21:23:50:838,0,1.09316,5.48213,105.48
2023-03-11 21:23:50:848,0,1.09984,5.49324,105.456
2023-03-11 21:23:50:858,0,1.10786,5.504,105.433
2023-03-11 21:23:50:868,0,1.11425,5.51878,105.408
2023-03-11 21:23:50:878,0,1.12148,5.53541,105.382
2023-03-11 21:23:50:888,0,1.12356,5.5592,105.357
2023-03-11 21:23:50:898,0,1.13015,5.5878,105.33
2023-03-11 21:23:50:908,0,1.13614,5.61961,105.303
2023-03-11 21:23:50:918,0,1.14312,5.65614,105.274
2023-03-11 21:23:50:928,0,1.14791,5.69375,105.246
2023-03-11 21:23:50:938,0,1.15394,5.73083,105.218
2023-03-11 21:23:50:948,0,1.15461,5.77283,105.183
2023-03-11 21:23:50:958,0,1.16127,5.81488,105.146
2023-03-11 21:23:50:968,0,1.16948,5.85191,105.11
2023-03-11 21:23:50:978,0,1.17345,5.88907,105.076
2023-03-11 21:23:50:988,0,1.18255,5.92711,105.038
2023-03-11 21:23:50:998,0,1.18438,5.96381,104.999
2023-03-11 21:23:51:8,0,1.1871,5.99773,104.965
2023-03-11 21:23:51:18,0,1.18863,6.0267,104.928
2023-03-11 21:23:51:28,0,1.18476,6.05028,104.894
2023-03-11 21:23:51:38,0,1.18278,6.07729,104.858
2023-03-11 21:23:51:47,0,1.17315,6.10057,104.827
2023-03-11 21:23:51:58,0,1.16083,6.12165,104.797
2023-03-11 21:23:51:68,0,1.15116,6.1406,104.768
2023-03-11 21:23:51:78,0,1.13575,6.15973,104.735
2023-03-11 21:23:51:88,0,1.119,6.17986,104.706
2023-03-11 21:23:51:98,0,1.09905,6.19736,104.679
2023-03-11 21:23:51:107,0,1.08035,6.21081,104.654
2023-03-11 21:23:51:117,0,1.06203,6.22322,104.632
2023-03-11 21:23:51:127,0,1.04257,6.23424,104.611
2023-03-11 21:23:51:137,0,1.02905,6.24213,104.593
2023-03-11 21:23:51:147,0,1.01467,6.2468,104.576
2023-03-11 21:23:51:157,0,0.998499,6.25338,104.564
2023-03-11 21:23:51:167,0,0.981822,6.25727,104.556
2023-03-11 21:23:51:177,0,0.966415,6.26293,104.549
2023-03-11 21:23:51:187,0,0.950969,6.26799,104.54
2023-03-11 21:23:51:197,0,0.939705,6.27346,104.534
2023-03-11 21:23:51:207,0,0.930211,6.27767,104.533
2023-03-11 21:23:51:217,0,0.921079,6.28098,104.533
2023-03-11 21:23:51:227,0,0.913515,6.28111,104.529
2023-03-11 21:23:51:238,0,0.913622,6.28721,104.526
2023-03-11 21:23:51:247,0,0.912486,6.29411,104.519
2023-03-11 21:23:51:257,0,0.910748,6.30248,104.517
2023-03-11 21:23:51:268,0,0.908883,6.31344,104.517
2023-03-11 21:23:51:278,0,0.910008,6.3212,104.516
2023-03-11 21:23:51:287,0,0.911943,6.32898,104.514
2023-03-11 21:23:51:297,0,0.917856,6.33036,104.513
2023-03-11 21:23:51:307,0,0.921229,6.33211,104.516
2023-03-11 21:23:51:317,0,0.918857,6.32997,104.519
2023-03-11 21:23:51:327,0,0.914203,6.32705,104.529
2023-03-11 21:23:51:337,0,0.909081,6.33211,104.538
2023-03-11 21:23:51:347,0,0.903017,6.33745,104.548
2023-03-11 21:23:51:357,0,0.895658,6.34284,104.557
2023-03-11 21:23:51:367,0,0.888224,6.34736,104.564
2023-03-11 21:23:51:377,0,0.879308,6.35433,104.57
2023-03-11 21:23:51:387,0,0.876156,6.36186,104.577
2023-03-11 21:23:51:397,0,0.869495,6.36886,104.582
2023-03-11 21:23:51:407,0,0.86684,6.3734,104.588
2023-03-11 21:23:51:417,0,0.865433,6.37725,104.59
2023-03-11 21:23:51:427,0,0.864419,6.37959,104.59
2023-03-11 21:23:51:437,0,0.867603,6.38757,104.592
2023-03-11 21:23:51:447,0,0.870239,6.39455,104.589
2023-03-11 21:23:51:457,0,0.872542,6.40252,104.581
2023-03-11 21:23:51:467,0,0.871852,6.41004,104.575
2023-03-11 21:23:51:478,0,0.873499,6.41656,104.566
2023-03-11 21:23:51:487,0,0.869767,6.42558,104.556
2023-03-11 21:23:51:498,0,0.864883,6.43335,104.544
2023-03-11 21:23:51:507,0,0.85843,6.4413,104.531
2023-03-11 21:23:51:518,0,0.853299,6.45023,104.513
