Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 14:27:28:339,0,3.71105,-5.13526,-9.68962,Q,Q
2023-03-15 14:27:28:347,0,3.7173,-5.08978,-9.68094,Q,Q
2023-03-15 14:27:28:357,0,3.71874,-5.04668,-9.66166,Q,Q
2023-03-15 14:27:28:367,0,3.71458,-5.00643,-9.63692,Q,Q
2023-03-15 14:27:28:378,0,3.70847,-4.96591,-9.60532,Q,Q
2023-03-15 14:27:28:388,0,3.70027,-4.92678,-9.56342,Q,Q
2023-03-15 14:27:28:398,0,3.69263,-4.89276,-9.51645,Q,Q
2023-03-15 14:27:28:408,0,3.68551,-4.85761,-9.46811,Q,Q
2023-03-15 14:27:28:417,0,3.68272,-4.82495,-9.41631,Q,Q
2023-03-15 14:27:28:427,0,3.68029,-4.79233,-9.3616,Q,Q
2023-03-15 14:27:28:437,0,3.6791,-4.75651,-9.30409,Q,Q
2023-03-15 14:27:28:448,0,3.68089,-4.72643,-9.24486,Q,Q
2023-03-15 14:27:28:457,0,3.68217,-4.69838,-9.18091,Q,Q
2023-03-15 14:27:28:468,0,3.68715,-4.6733,-9.11998,Q,Q
2023-03-15 14:27:28:478,0,3.68716,-4.64646,-9.05774,Q,Q
2023-03-15 14:27:28:487,0,3.6948,-4.61867,-8.99202,Q,Q
2023-03-15 14:27:28:498,0,3.70914,-4.58852,-8.9257,Q,Q
2023-03-15 14:27:28:508,0,3.73122,-4.55783,-8.84921,Q,Q
2023-03-15 14:27:28:518,0,3.76503,-4.53458,-8.76506,Q,Q
2023-03-15 14:27:28:528,0,3.81248,-4.51539,-8.67056,Q,Q
2023-03-15 14:27:28:538,0,3.85496,-4.49456,-8.57361,Q,Q
2023-03-15 14:27:28:548,0,3.89825,-4.47799,-8.47047,Q,Q
2023-03-15 14:27:28:558,0,3.933,-4.45955,-8.36461,Q,Q
2023-03-15 14:27:28:568,0,3.96336,-4.44113,-8.25981,Q,Q
2023-03-15 14:27:28:578,0,3.9877,-4.42249,-8.15362,Q,Q
2023-03-15 14:27:28:588,0,4.00481,-4.40028,-8.04977,Q,Q
2023-03-15 14:27:28:598,0,4.01542,-4.37909,-7.95232,Q,Q
2023-03-15 14:27:28:607,0,4.02208,-4.35915,-7.85477,Q,Q
2023-03-15 14:27:28:618,0,4.02978,-4.34313,-7.76307,Q,Q
2023-03-15 14:27:28:628,0,4.04451,-4.32781,-7.67738,Q,Q
2023-03-15 14:27:28:638,0,4.06308,-4.32149,-7.59436,Q,Q
2023-03-15 14:27:28:648,0,4.08537,-4.31587,-7.51466,Q,Q
2023-03-15 14:27:28:658,0,4.10466,-4.31233,-7.4388,Q,Q
2023-03-15 14:27:28:668,0,4.12455,-4.30785,-7.36667,Q,Q
2023-03-15 14:27:28:677,0,4.14515,-4.2994,-7.29657,Q,Q
2023-03-15 14:27:28:688,0,4.16586,-4.28996,-7.23137,Q,Q
2023-03-15 14:27:28:698,0,4.18046,-4.27976,-7.16815,Q,Q
2023-03-15 14:27:28:708,0,4.19435,-4.27616,-7.11219,Q,Q
2023-03-15 14:27:28:717,0,4.20552,-4.2755,-7.06399,Q,Q
2023-03-15 14:27:28:728,0,4.21535,-4.28016,-7.02032,Q,Q
2023-03-15 14:27:28:738,0,4.225,-4.28134,-6.98444,Q,Q
2023-03-15 14:27:28:747,0,4.2315,-4.28011,-6.95386,Q,Q
2023-03-15 14:27:28:757,0,4.23976,-4.28048,-6.93141,Q,Q
2023-03-15 14:27:28:768,0,4.25074,-4.281,-6.9152,Q,Q
2023-03-15 14:27:28:778,0,4.26656,-4.28173,-6.90341,Q,Q
2023-03-15 14:27:28:788,0,4.27969,-4.28626,-6.89522,Q,Q
2023-03-15 14:27:28:798,0,4.29292,-4.29461,-6.89018,Q,Q
2023-03-15 14:27:28:808,0,4.30387,-4.30186,-6.89342,Q,Q
2023-03-15 14:27:28:818,0,4.30564,-4.30924,-6.90155,Q,Q
2023-03-15 14:27:28:827,0,4.3042,-4.31509,-6.91852,Q,Q
2023-03-15 14:27:28:838,0,4.30301,-4.3223,-6.93819,Q,Q
2023-03-15 14:27:28:848,0,4.29643,-4.32723,-6.96525,Q,Q
2023-03-15 14:27:28:857,0,4.28721,-4.32801,-6.99442,Q,Q
2023-03-15 14:27:28:868,0,4.28003,-4.32523,-7.02966,Q,Q
2023-03-15 14:27:28:878,0,4.26956,-4.32631,-7.0682,Q,Q
2023-03-15 14:27:28:888,0,4.26517,-4.33086,-7.10901,Q,Q
2023-03-15 14:27:28:898,0,4.25706,-4.33702,-7.15182,Q,Q
