Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 15:46:55:395,0,-6.54279,-6.91549,-26.7571,Q,Q
2023-03-15 15:46:55:402,0,-6.53674,-6.87385,-26.7923,Q,Q
2023-03-15 15:46:55:412,0,-6.53059,-6.82843,-26.8263,Q,Q
2023-03-15 15:46:55:422,0,-6.52536,-6.78321,-26.8639,Q,Q
2023-03-15 15:46:55:432,0,-6.52124,-6.74129,-26.9035,Q,Q
2023-03-15 15:46:55:442,0,-6.51638,-6.69468,-26.9408,Q,Q
2023-03-15 15:46:55:452,0,-6.51334,-6.65243,-26.9827,Q,Q
2023-03-15 15:46:55:462,0,-6.50876,-6.60851,-27.0239,Q,Q
2023-03-15 15:46:55:472,0,-6.50621,-6.56886,-27.0698,Q,Q
2023-03-15 15:46:55:482,0,-6.50369,-6.53131,-27.1158,Q,Q
2023-03-15 15:46:55:492,0,-6.49773,-6.48677,-27.1635,Q,Q
2023-03-15 15:46:55:502,0,-6.48993,-6.44714,-27.21,Q,Q
2023-03-15 15:46:55:512,0,-6.48337,-6.40728,-27.254,Q,Q
2023-03-15 15:46:55:522,0,-6.47282,-6.36729,-27.2974,Q,Q
2023-03-15 15:46:55:532,0,-6.4638,-6.32726,-27.3412,Q,Q
2023-03-15 15:46:55:542,0,-6.44977,-6.28963,-27.3854,Q,Q
2023-03-15 15:46:55:552,0,-6.43071,-6.25258,-27.4277,Q,Q
2023-03-15 15:46:55:562,0,-6.40942,-6.21906,-27.4693,Q,Q
2023-03-15 15:46:55:572,0,-6.38962,-6.18361,-27.5021,Q,Q
2023-03-15 15:46:55:582,0,-6.37023,-6.14837,-27.5306,Q,Q
2023-03-15 15:46:55:592,0,-6.35398,-6.11914,-27.5576,Q,Q
2023-03-15 15:46:55:602,0,-6.34316,-6.09864,-27.5821,Q,Q
2023-03-15 15:46:55:612,0,-6.32949,-6.08144,-27.6029,Q,Q
2023-03-15 15:46:55:622,0,-6.31308,-6.06927,-27.6192,Q,Q
2023-03-15 15:46:55:632,0,-6.29901,-6.06388,-27.6335,Q,Q
2023-03-15 15:46:55:642,0,-6.28342,-6.06551,-27.6409,Q,Q
2023-03-15 15:46:55:652,0,-6.27041,-6.07079,-27.6458,Q,Q
2023-03-15 15:46:55:662,0,-6.26224,-6.07449,-27.6513,Q,Q
2023-03-15 15:46:55:672,0,-6.25741,-6.08164,-27.6534,Q,Q
2023-03-15 15:46:55:682,0,-6.2588,-6.08302,-27.6534,Q,Q
2023-03-15 15:46:55:692,0,-6.2604,-6.08805,-27.6499,Q,Q
2023-03-15 15:46:55:702,0,-6.2696,-6.09646,-27.649,Q,Q
2023-03-15 15:46:55:712,0,-6.28091,-6.0971,-27.6456,Q,Q
2023-03-15 15:46:55:722,0,-6.29829,-6.09941,-27.6492,Q,Q
2023-03-15 15:46:55:732,0,-6.31102,-6.09023,-27.6504,Q,Q
2023-03-15 15:46:55:742,0,-6.32176,-6.07986,-27.6496,Q,Q
2023-03-15 15:46:55:752,0,-6.33579,-6.07067,-27.6489,Q,Q
2023-03-15 15:46:55:762,0,-6.35174,-6.06029,-27.6498,Q,Q
2023-03-15 15:46:55:772,0,-6.35799,-6.05,-27.6535,Q,Q
2023-03-15 15:46:55:782,0,-6.36847,-6.04114,-27.6539,Q,Q
2023-03-15 15:46:55:792,0,-6.37772,-6.03294,-27.6582,Q,Q
2023-03-15 15:46:55:802,0,-6.37569,-6.01836,-27.6655,Q,Q
2023-03-15 15:46:55:812,0,-6.37331,-6.00696,-27.6721,Q,Q
2023-03-15 15:46:55:822,0,-6.37039,-5.99308,-27.6803,Q,Q
2023-03-15 15:46:55:832,0,-6.36965,-5.97704,-27.6895,Q,Q
2023-03-15 15:46:55:842,0,-6.36751,-5.96226,-27.7018,Q,Q
2023-03-15 15:46:55:852,0,-6.36926,-5.94684,-27.7137,Q,Q
2023-03-15 15:46:55:862,0,-6.36133,-5.93561,-27.7277,Q,Q
2023-03-15 15:46:55:872,0,-6.35613,-5.92788,-27.7483,Q,Q
2023-03-15 15:46:55:882,0,-6.34777,-5.91874,-27.7697,Q,Q
2023-03-15 15:46:55:892,0,-6.34127,-5.91108,-27.7869,Q,Q
2023-03-15 15:46:55:902,0,-6.34061,-5.90749,-27.8053,Q,Q
2023-03-15 15:46:55:912,0,-6.34255,-5.90917,-27.8267,Q,Q
2023-03-15 15:46:55:922,0,-6.34009,-5.9109,-27.8459,Q,Q
2023-03-15 15:46:55:932,0,-6.34099,-5.90827,-27.8628,Q,Q
2023-03-15 15:46:55:942,0,-6.34638,-5.90778,-27.8806,Q,Q
2023-03-15 15:46:55:952,0,-6.34774,-5.906,-27.8979,Q,Q
2023-03-15 15:46:55:962,0,-6.35691,-5.90781,-27.9133,Q,Q
2023-03-15 15:46:55:972,0,-6.36263,-5.91009,-27.9324,Q,Q
2023-03-15 15:46:55:982,0,-6.3725,-5.91013,-27.9488,Q,Q
2023-03-15 15:46:55:992,0,-6.37892,-5.90996,-27.9638,Q,Q
2023-03-15 15:46:56:2,0,-6.38989,-5.91261,-27.971,Q,Q
2023-03-15 15:46:56:12,0,-6.40272,-5.9176,-27.9832,Q,Q
2023-03-15 15:46:56:22,0,-6.41433,-5.92173,-27.9907,Q,Q
2023-03-15 15:46:56:32,0,-6.42835,-5.92718,-27.9969,Q,Q
2023-03-15 15:46:56:42,0,-6.44502,-5.93631,-28.0034,Q,Q
2023-03-15 15:46:56:52,0,-6.46289,-5.94473,-28.0097,Q,Q
2023-03-15 15:46:56:62,0,-6.47998,-5.95204,-28.0164,Q,Q
