Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 11:04:31:743,0,-1.14207,-12.9658,-63.6555,Q,Q
2023-03-15 11:04:31:751,0,-1.13167,-12.9593,-63.6267,Q,Q
2023-03-15 11:04:31:761,0,-1.11836,-12.9538,-63.5988,Q,Q
2023-03-15 11:04:31:771,0,-1.10443,-12.9479,-63.5745,Q,Q
2023-03-15 11:04:31:781,0,-1.09354,-12.9383,-63.5501,Q,Q
2023-03-15 11:04:31:791,0,-1.0821,-12.9305,-63.5301,Q,Q
2023-03-15 11:04:31:801,0,-1.06966,-12.9189,-63.5079,Q,Q
2023-03-15 11:04:31:811,0,-1.06391,-12.9089,-63.4846,Q,Q
2023-03-15 11:04:31:821,0,-1.06131,-12.8992,-63.4601,Q,Q
2023-03-15 11:04:31:831,0,-1.05835,-12.8891,-63.4322,Q,Q
2023-03-15 11:04:31:841,0,-1.05393,-12.881,-63.411,Q,Q
2023-03-15 11:04:31:851,0,-1.05156,-12.8747,-63.3868,Q,Q
2023-03-15 11:04:31:861,0,-1.04847,-12.867,-63.3613,Q,Q
2023-03-15 11:04:31:871,0,-1.04272,-12.8551,-63.3425,Q,Q
2023-03-15 11:04:31:881,0,-1.03705,-12.849,-63.3269,Q,Q
2023-03-15 11:04:31:891,0,-1.02914,-12.8466,-63.3067,Q,Q
2023-03-15 11:04:31:901,0,-1.02337,-12.8432,-63.2884,Q,Q
2023-03-15 11:04:31:911,0,-1.01904,-12.8379,-63.2728,Q,Q
2023-03-15 11:04:31:921,0,-1.0152,-12.8343,-63.2599,Q,Q
2023-03-15 11:04:31:931,0,-1.01119,-12.8342,-63.2425,Q,Q
2023-03-15 11:04:31:941,0,-1.00729,-12.8344,-63.2306,Q,Q
2023-03-15 11:04:31:951,0,-1.00921,-12.8325,-63.2197,Q,Q
2023-03-15 11:04:31:961,0,-1.0075,-12.8306,-63.2093,Q,Q
2023-03-15 11:04:31:971,0,-1.00385,-12.8288,-63.2019,Q,Q
2023-03-15 11:04:31:981,0,-1.00245,-12.8254,-63.1978,Q,Q
2023-03-15 11:04:31:991,0,-1.00457,-12.8226,-63.1943,Q,Q
2023-03-15 11:04:32:1,0,-1.0073,-12.8175,-63.1932,Q,Q
2023-03-15 11:04:32:11,0,-1.01065,-12.8114,-63.192,Q,Q
2023-03-15 11:04:32:21,0,-1.01237,-12.8077,-63.1897,Q,Q
2023-03-15 11:04:32:31,0,-1.0142,-12.8078,-63.1838,Q,Q
2023-03-15 11:04:32:41,0,-1.01923,-12.808,-63.1775,Q,Q
2023-03-15 11:04:32:51,0,-1.02364,-12.8063,-63.1708,Q,Q
2023-03-15 11:04:32:61,0,-1.03238,-12.8028,-63.1566,Q,Q
2023-03-15 11:04:32:71,0,-1.04087,-12.8028,-63.1369,Q,Q
2023-03-15 11:04:32:81,0,-1.05196,-12.7963,-63.1075,Q,Q
2023-03-15 11:04:32:91,0,-1.06635,-12.7881,-63.0676,Q,Q
2023-03-15 11:04:32:101,0,-1.08361,-12.7769,-63.0201,Q,Q
2023-03-15 11:04:32:111,0,-1.10126,-12.7645,-62.9606,Q,Q
2023-03-15 11:04:32:121,0,-1.12239,-12.7481,-62.8867,Q,Q
2023-03-15 11:04:32:131,0,-1.14504,-12.7303,-62.7962,Q,Q
2023-03-15 11:04:32:141,0,-1.17181,-12.7114,-62.6894,Q,Q
2023-03-15 11:04:32:151,0,-1.1983,-12.6893,-62.5643,Q,Q
2023-03-15 11:04:32:161,0,-1.23143,-12.6615,-62.4244,Q,Q
2023-03-15 11:04:32:171,0,-1.27339,-12.6285,-62.2659,Q,Q
2023-03-15 11:04:32:181,0,-1.31771,-12.5952,-62.0939,Q,Q
2023-03-15 11:04:32:191,0,-1.36654,-12.5666,-61.9015,Q,Q
2023-03-15 11:04:32:201,0,-1.42233,-12.536,-61.6952,Q,Q
2023-03-15 11:04:32:211,0,-1.47822,-12.4984,-61.4799,Q,Q
2023-03-15 11:04:32:221,0,-1.54075,-12.4605,-61.2507,Q,Q
2023-03-15 11:04:32:231,0,-1.60557,-12.4234,-61.0128,Q,Q
2023-03-15 11:04:32:241,0,-1.67159,-12.3803,-60.7612,Q,Q
2023-03-15 11:04:32:251,0,-1.7399,-12.338,-60.4948,Q,Q
2023-03-15 11:04:32:261,0,-1.80794,-12.2991,-60.2143,Q,Q
2023-03-15 11:04:32:271,0,-1.87736,-12.2592,-59.9152,Q,Q
2023-03-15 11:04:32:281,0,-1.95029,-12.2229,-59.607,Q,Q
2023-03-15 11:04:32:291,0,-2.02259,-12.1896,-59.2905,Q,Q
2023-03-15 11:04:32:301,0,-2.09818,-12.158,-58.9598,Q,Q
2023-03-15 11:04:32:311,0,-2.17056,-12.1217,-58.6243,Q,Q
2023-03-15 11:04:32:321,0,-2.24038,-12.0883,-58.2822,Q,Q
2023-03-15 11:04:32:331,0,-2.30471,-12.058,-57.9318,Q,Q
