Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 22:29:39:577,0,6.23962,3.73369,-29.3121
2023-03-11 22:29:39:584,0,6.16276,3.74643,-29.3262
2023-03-11 22:29:39:595,0,6.08319,3.74593,-29.339
2023-03-11 22:29:39:605,0,6.00542,3.73328,-29.3498
2023-03-11 22:29:39:615,0,5.92617,3.71063,-29.3677
2023-03-11 22:29:39:625,0,5.85244,3.68428,-29.3858
2023-03-11 22:29:39:635,0,5.78152,3.64745,-29.397
2023-03-11 22:29:39:645,0,5.71898,3.60603,-29.4067
2023-03-11 22:29:39:655,0,5.66047,3.54728,-29.4059
2023-03-11 22:29:39:665,0,5.61443,3.48115,-29.3978
2023-03-11 22:29:39:675,0,5.5788,3.41008,-29.3866
2023-03-11 22:29:39:685,0,5.55663,3.33864,-29.373
2023-03-11 22:29:39:695,0,5.54066,3.27547,-29.3561
2023-03-11 22:29:39:705,0,5.52355,3.21023,-29.333
2023-03-11 22:29:39:715,0,5.51167,3.14978,-29.3044
2023-03-11 22:29:39:725,0,5.5075,3.0896,-29.2663
2023-03-11 22:29:39:735,0,5.50384,3.03121,-29.22
2023-03-11 22:29:39:744,0,5.5014,2.9783,-29.1737
2023-03-11 22:29:39:754,0,5.49485,2.94039,-29.1306
2023-03-11 22:29:39:764,0,5.49038,2.91471,-29.0817
2023-03-11 22:29:39:774,0,5.47024,2.89657,-29.0157
2023-03-11 22:29:39:785,0,5.43417,2.87577,-28.936
2023-03-11 22:29:39:795,0,5.39599,2.85341,-28.8548
2023-03-11 22:29:39:805,0,5.36223,2.84277,-28.7884
2023-03-11 22:29:39:815,0,5.34298,2.85282,-28.7502
2023-03-11 22:29:39:825,0,5.33782,2.89069,-28.7397
2023-03-11 22:29:39:835,0,5.34339,2.94414,-28.7436
2023-03-11 22:29:39:845,0,5.3414,2.98814,-28.7464
2023-03-11 22:29:39:855,0,5.3331,3.01351,-28.7491
2023-03-11 22:29:39:865,0,5.31895,3.03334,-28.7672
2023-03-11 22:29:39:875,0,5.30153,3.04764,-28.804
2023-03-11 22:29:39:885,0,5.28825,3.06251,-28.8547
2023-03-11 22:29:39:895,0,5.27626,3.08345,-28.9042
2023-03-11 22:29:39:905,0,5.25316,3.09761,-28.9495
2023-03-11 22:29:39:915,0,5.21725,3.09998,-28.9807
2023-03-11 22:29:39:925,0,5.17345,3.08015,-28.9918
2023-03-11 22:29:39:935,0,5.12961,3.03813,-28.9873
2023-03-11 22:29:39:945,0,5.091,2.98409,-28.9761
2023-03-11 22:29:39:954,0,5.05998,2.9253,-28.9647
2023-03-11 22:29:39:964,0,5.04401,2.86189,-28.9403
2023-03-11 22:29:39:974,0,5.0413,2.79078,-28.9034
2023-03-11 22:29:39:984,0,5.05081,2.71781,-28.8527
2023-03-11 22:29:39:995,0,5.06641,2.64154,-28.8027
2023-03-11 22:29:40:5,0,5.0868,2.56948,-28.7457
2023-03-11 22:29:40:15,0,5.11469,2.49822,-28.6904
