Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 17:19:33:290,0,-4.04338,-1.23789,88.4965
2023-03-11 17:19:33:298,0,-4.07548,-1.22173,88.4996
2023-03-11 17:19:33:308,0,-4.10034,-1.20526,88.5063
2023-03-11 17:19:33:318,0,-4.11834,-1.18851,88.5144
2023-03-11 17:19:33:328,0,-4.12949,-1.17773,88.5233
2023-03-11 17:19:33:339,0,-4.13562,-1.1608,88.5321
2023-03-11 17:19:33:348,0,-4.13047,-1.14707,88.5371
2023-03-11 17:19:33:358,0,-4.11146,-1.13716,88.5312
2023-03-11 17:19:33:368,0,-4.0822,-1.12434,88.5181
2023-03-11 17:19:33:379,0,-4.04194,-1.10715,88.4997
2023-03-11 17:19:33:388,0,-3.99638,-1.09399,88.4726
2023-03-11 17:19:33:398,0,-3.95174,-1.07706,88.447
2023-03-11 17:19:33:408,0,-3.9066,-1.05738,88.4196
2023-03-11 17:19:33:419,0,-3.86921,-1.03287,88.3904
2023-03-11 17:19:33:429,0,-3.84076,-1.00235,88.3612
2023-03-11 17:19:33:439,0,-3.81675,-0.968994,88.3309
2023-03-11 17:19:33:449,0,-3.79991,-0.937923,88.3067
2023-03-11 17:19:33:459,0,-3.78905,-0.90586,88.2865
2023-03-11 17:19:33:469,0,-3.78309,-0.873086,88.2745
2023-03-11 17:19:33:478,0,-3.79165,-0.843327,88.2658
2023-03-11 17:19:33:488,0,-3.81115,-0.822967,88.2659
2023-03-11 17:19:33:499,0,-3.84796,-0.809641,88.2743
2023-03-11 17:19:33:508,0,-3.89906,-0.805911,88.2863
2023-03-11 17:19:33:518,0,-3.9653,-0.814355,88.3064
2023-03-11 17:19:33:528,0,-4.03489,-0.828393,88.3306
2023-03-11 17:19:33:538,0,-4.10438,-0.846584,88.356
2023-03-11 17:19:33:549,0,-4.16487,-0.86687,88.3822
2023-03-11 17:19:33:559,0,-4.21022,-0.887706,88.4051
2023-03-11 17:19:33:568,0,-4.24383,-0.905984,88.42
2023-03-11 17:19:33:579,0,-4.26844,-0.924375,88.4298
2023-03-11 17:19:33:589,0,-4.29293,-0.950883,88.4371
2023-03-11 17:19:33:599,0,-4.31563,-0.980343,88.4381
2023-03-11 17:19:33:609,0,-4.3353,-1.00824,88.4339
2023-03-11 17:19:33:618,0,-4.35369,-1.03206,88.4232
2023-03-11 17:19:33:628,0,-4.37302,-1.059,88.4134
2023-03-11 17:19:33:638,0,-4.38502,-1.08175,88.3987
2023-03-11 17:19:33:648,0,-4.39613,-1.10488,88.3862
2023-03-11 17:19:33:658,0,-4.39901,-1.12959,88.3712
2023-03-11 17:19:33:668,0,-4.39134,-1.15193,88.3518
2023-03-11 17:19:33:678,0,-4.37517,-1.17519,88.3366
2023-03-11 17:19:33:688,0,-4.353,-1.1977,88.3224
2023-03-11 17:19:33:698,0,-4.33248,-1.22244,88.3048
2023-03-11 17:19:33:709,0,-4.31137,-1.24212,88.2936
2023-03-11 17:19:33:718,0,-4.28394,-1.26029,88.2821
2023-03-11 17:19:33:728,0,-4.25889,-1.2729,88.2705
2023-03-11 17:19:33:738,0,-4.23451,-1.2809,88.2555
2023-03-11 17:19:33:748,0,-4.20908,-1.28223,88.2353
2023-03-11 17:19:33:758,0,-4.18286,-1.28561,88.2155
2023-03-11 17:19:33:768,0,-4.15393,-1.29207,88.2011
2023-03-11 17:19:33:778,0,-4.12344,-1.29883,88.1906
2023-03-11 17:19:33:788,0,-4.09846,-1.30646,88.1819
2023-03-11 17:19:33:798,0,-4.07831,-1.31416,88.177
2023-03-11 17:19:33:808,0,-4.06158,-1.32104,88.1706
2023-03-11 17:19:33:818,0,-4.04553,-1.32206,88.168
2023-03-11 17:19:33:828,0,-4.03242,-1.31983,88.161
2023-03-11 17:19:33:838,0,-4.02283,-1.31678,88.1536
2023-03-11 17:19:33:848,0,-4.01467,-1.31426,88.1461
2023-03-11 17:19:33:858,0,-4.01327,-1.31106,88.141
2023-03-11 17:19:33:868,0,-4.0208,-1.30575,88.1401
2023-03-11 17:19:33:878,0,-4.03184,-1.29862,88.1395
2023-03-11 17:19:33:888,0,-4.04999,-1.29077,88.1398
2023-03-11 17:19:33:898,0,-4.07463,-1.28108,88.1428
2023-03-11 17:19:33:908,0,-4.10464,-1.26722,88.1462
2023-03-11 17:19:33:918,0,-4.13768,-1.2541,88.1544
2023-03-11 17:19:33:928,0,-4.17719,-1.24416,88.1626
2023-03-11 17:19:33:938,0,-4.21769,-1.23731,88.171
