Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 21:49:19:5,0,-0.00746651,-3.78249,16.1702,Q,Q
2023-03-14 21:49:19:8,0,-0.0337986,-3.78635,16.1845,Q,Q
2023-03-14 21:49:19:18,0,-0.0529583,-3.78275,16.1966,Q,Q
2023-03-14 21:49:19:28,0,-0.0620248,-3.78028,16.2077,Q,Q
2023-03-14 21:49:19:38,0,-0.0683383,-3.78328,16.2166,Q,Q
2023-03-14 21:49:19:48,0,-0.0715959,-3.78774,16.232,Q,Q
2023-03-14 21:49:19:58,0,-0.0732811,-3.78831,16.2459,Q,Q
2023-03-14 21:49:19:68,0,-0.075566,-3.78835,16.2514,Q,Q
2023-03-14 21:49:19:78,0,-0.0759517,-3.7853,16.2509,Q,Q
2023-03-14 21:49:19:88,0,-0.0756872,-3.78194,16.2514,Q,Q
2023-03-14 21:49:19:98,0,-0.0706592,-3.78217,16.2553,Q,Q
2023-03-14 21:49:19:108,0,-0.0676905,-3.78042,16.2587,Q,Q
2023-03-14 21:49:19:118,0,-0.0669677,-3.77902,16.2669,Q,Q
2023-03-14 21:49:19:128,0,-0.0615918,-3.77507,16.2739,Q,Q
2023-03-14 21:49:19:138,0,-0.0571979,-3.76764,16.2833,Q,Q
2023-03-14 21:49:19:148,0,-0.0496269,-3.76466,16.2943,Q,Q
2023-03-14 21:49:19:158,0,-0.0456162,-3.75861,16.3083,Q,Q
2023-03-14 21:49:19:168,0,-0.039847,-3.74835,16.3259,Q,Q
2023-03-14 21:49:19:178,0,-0.0375326,-3.73463,16.346,Q,Q
2023-03-14 21:49:19:188,0,-0.0403073,-3.71504,16.3707,Q,Q
2023-03-14 21:49:19:198,0,-0.0443152,-3.69352,16.3953,Q,Q
2023-03-14 21:49:19:208,0,-0.0512424,-3.66589,16.4222,Q,Q
2023-03-14 21:49:19:218,0,-0.0578074,-3.63604,16.4449,Q,Q
2023-03-14 21:49:19:228,0,-0.0721858,-3.60028,16.4737,Q,Q
2023-03-14 21:49:19:238,0,-0.0843083,-3.56446,16.4999,Q,Q
2023-03-14 21:49:19:248,0,-0.0931752,-3.5251,16.5251,Q,Q
2023-03-14 21:49:19:258,0,-0.104343,-3.48248,16.5467,Q,Q
2023-03-14 21:49:19:268,0,-0.115223,-3.44392,16.5687,Q,Q
2023-03-14 21:49:19:278,0,-0.1275,-3.41111,16.5937,Q,Q
2023-03-14 21:49:19:288,0,-0.145076,-3.39089,16.6198,Q,Q
2023-03-14 21:49:19:298,0,-0.174296,-3.37492,16.6468,Q,Q
2023-03-14 21:49:19:308,0,-0.211086,-3.37039,16.6768,Q,Q
2023-03-14 21:49:19:318,0,-0.248518,-3.37534,16.7078,Q,Q
2023-03-14 21:49:19:328,0,-0.282712,-3.38556,16.7332,Q,Q
2023-03-14 21:49:19:338,0,-0.324019,-3.41826,16.7576,Q,Q
2023-03-14 21:49:19:348,0,-0.373327,-3.45724,16.7889,Q,Q
2023-03-14 21:49:19:358,0,-0.416475,-3.50411,16.8164,Q,Q
2023-03-14 21:49:19:368,0,-0.44851,-3.5511,16.8415,Q,Q
2023-03-14 21:49:19:378,0,-0.462074,-3.59479,16.8686,Q,Q
2023-03-14 21:49:19:388,0,-0.466984,-3.63553,16.898,Q,Q
2023-03-14 21:49:19:398,0,-0.466951,-3.6744,16.9273,Q,Q
2023-03-14 21:49:19:408,0,-0.471034,-3.70961,16.9525,Q,Q
2023-03-14 21:49:19:418,0,-0.475851,-3.73855,16.9746,Q,Q
2023-03-14 21:49:19:428,0,-0.474906,-3.76127,16.9935,Q,Q
2023-03-14 21:49:19:438,0,-0.464364,-3.77818,17.007,Q,Q
2023-03-14 21:49:19:448,0,-0.456807,-3.78289,17.0175,Q,Q
2023-03-14 21:49:19:458,0,-0.44321,-3.78656,17.0211,Q,Q
2023-03-14 21:49:19:468,0,-0.424745,-3.78045,17.0236,Q,Q
2023-03-14 21:49:19:478,0,-0.408105,-3.76972,17.0238,Q,Q
2023-03-14 21:49:19:488,0,-0.38989,-3.75994,17.0224,Q,Q
2023-03-14 21:49:19:498,0,-0.366188,-3.74713,17.0245,Q,Q
2023-03-14 21:49:19:508,0,-0.340561,-3.73484,17.0321,Q,Q
2023-03-14 21:49:19:518,0,-0.317188,-3.72072,17.0408,Q,Q
2023-03-14 21:49:19:528,0,-0.296449,-3.70571,17.0512,Q,Q
2023-03-14 21:49:19:538,0,-0.276564,-3.69551,17.0638,Q,Q
2023-03-14 21:49:19:548,0,-0.254001,-3.68277,17.0845,Q,Q
2023-03-14 21:49:19:558,0,-0.234687,-3.68079,17.1117,Q,Q
2023-03-14 21:49:19:568,0,-0.219313,-3.68174,17.1439,Q,Q
2023-03-14 21:49:19:578,0,-0.210366,-3.67822,17.1741,Q,Q
2023-03-14 21:49:19:588,0,-0.204164,-3.67732,17.2028,Q,Q
2023-03-14 21:49:19:598,0,-0.202051,-3.67525,17.2288,Q,Q
2023-03-14 21:49:19:608,0,-0.203203,-3.67444,17.2527,Q,Q
2023-03-14 21:49:19:618,0,-0.204979,-3.67111,17.2825,Q,Q
2023-03-14 21:49:19:628,0,-0.213641,-3.67085,17.3068,Q,Q
2023-03-14 21:49:19:638,0,-0.223178,-3.67501,17.329,Q,Q
2023-03-14 21:49:19:648,0,-0.231413,-3.67603,17.3459,Q,Q
2023-03-14 21:49:19:658,0,-0.23946,-3.6778,17.3629,Q,Q
2023-03-14 21:49:19:668,0,-0.246192,-3.67872,17.3778,Q,Q
2023-03-14 21:49:19:678,0,-0.252035,-3.67865,17.3915,Q,Q
2023-03-14 21:49:19:688,0,-0.259759,-3.67911,17.4025,Q,Q
2023-03-14 21:49:19:698,0,-0.265748,-3.67712,17.4101,Q,Q
2023-03-14 21:49:19:708,0,-0.275599,-3.67572,17.416,Q,Q
2023-03-14 21:49:19:718,0,-0.287746,-3.67653,17.418,Q,Q
2023-03-14 21:49:19:728,0,-0.301992,-3.67621,17.4186,Q,Q
2023-03-14 21:49:19:738,0,-0.31424,-3.67573,17.4168,Q,Q
2023-03-14 21:49:19:748,0,-0.328596,-3.67597,17.4143,Q,Q
2023-03-14 21:49:19:758,0,-0.341845,-3.67669,17.4086,Q,Q
2023-03-14 21:49:19:768,0,-0.356497,-3.67143,17.3997,Q,Q
2023-03-14 21:49:19:778,0,-0.36322,-3.66492,17.3933,Q,Q
2023-03-14 21:49:19:788,0,-0.361761,-3.66342,17.3844,Q,Q
2023-03-14 21:49:19:798,0,-0.360287,-3.66402,17.385,Q,Q
2023-03-14 21:49:19:808,0,-0.358145,-3.67286,17.3923,Q,Q
2023-03-14 21:49:19:818,0,-0.354243,-3.68454,17.4062,Q,Q
2023-03-14 21:49:19:828,0,-0.348045,-3.69344,17.4216,Q,Q
2023-03-14 21:49:19:838,0,-0.341793,-3.69781,17.4368,Q,Q
2023-03-14 21:49:19:848,0,-0.340264,-3.70161,17.4481,Q,Q
2023-03-14 21:49:19:858,0,-0.336086,-3.70377,17.4631,Q,Q
2023-03-14 21:49:19:868,0,-0.337624,-3.70262,17.4761,Q,Q
2023-03-14 21:49:19:878,0,-0.338447,-3.69926,17.4873,Q,Q
2023-03-14 21:49:19:888,0,-0.33875,-3.69513,17.4985,Q,Q
2023-03-14 21:49:19:898,0,-0.335813,-3.69227,17.5065,Q,Q
2023-03-14 21:49:19:908,0,-0.335965,-3.68907,17.5168,Q,Q
2023-03-14 21:49:19:918,0,-0.332751,-3.68581,17.523,Q,Q
2023-03-14 21:49:19:928,0,-0.330745,-3.68219,17.5317,Q,Q
2023-03-14 21:49:19:938,0,-0.330867,-3.67953,17.5362,Q,Q
2023-03-14 21:49:19:948,0,-0.333241,-3.67672,17.5396,Q,Q
2023-03-14 21:49:19:958,0,-0.334254,-3.67524,17.5336,Q,Q
2023-03-14 21:49:19:968,0,-0.332852,-3.67632,17.528,Q,Q
2023-03-14 21:49:19:978,0,-0.330118,-3.67804,17.519,Q,Q
2023-03-14 21:49:19:988,0,-0.32591,-3.67878,17.5071,Q,Q
2023-03-14 21:49:19:998,0,-0.328338,-3.67633,17.4936,Q,Q
2023-03-14 21:49:20:8,0,-0.335509,-3.66747,17.4766,Q,Q
2023-03-14 21:49:20:18,0,-0.350461,-3.65912,17.4581,Q,Q
2023-03-14 21:49:20:28,0,-0.369643,-3.64151,17.441,Q,Q
2023-03-14 21:49:20:38,0,-0.396614,-3.62646,17.4224,Q,Q
2023-03-14 21:49:20:48,0,-0.427951,-3.6177,17.4044,Q,Q
