Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-10 21:46:03:933,0,-7.37443,-8.13476,89.3215
2023-03-10 21:46:03:941,0,-7.36948,-8.13995,89.329
2023-03-10 21:46:03:951,0,-7.35338,-8.14749,89.3413
2023-03-10 21:46:03:961,0,-7.32476,-8.15672,89.3534
2023-03-10 21:46:03:972,0,-7.28603,-8.17607,89.3714
2023-03-10 21:46:03:982,0,-7.24232,-8.20104,89.3893
2023-03-10 21:46:03:992,0,-7.19322,-8.23372,89.4032
2023-03-10 21:46:04:2,0,-7.13388,-8.27359,89.4063
2023-03-10 21:46:04:12,0,-7.07456,-8.30916,89.3957
2023-03-10 21:46:04:21,0,-7.01465,-8.34674,89.3709
2023-03-10 21:46:04:32,0,-6.95241,-8.37702,89.3289
2023-03-10 21:46:04:42,0,-6.89544,-8.39764,89.2692
2023-03-10 21:46:04:52,0,-6.84158,-8.40172,89.2037
2023-03-10 21:46:04:62,0,-6.79285,-8.39899,89.1408
2023-03-10 21:46:04:72,0,-6.74056,-8.40049,89.0849
2023-03-10 21:46:04:82,0,-6.69077,-8.39839,89.0381
2023-03-10 21:46:04:92,0,-6.65284,-8.39043,89.0006
2023-03-10 21:46:04:102,0,-6.62853,-8.38274,88.9737
2023-03-10 21:46:04:112,0,-6.61767,-8.37581,88.963
2023-03-10 21:46:04:122,0,-6.61548,-8.3671,88.9618
2023-03-10 21:46:04:132,0,-6.61892,-8.35617,88.9687
2023-03-10 21:46:04:142,0,-6.61694,-8.33829,88.9665
2023-03-10 21:46:04:152,0,-6.60909,-8.31604,88.9607
2023-03-10 21:46:04:162,0,-6.59061,-8.29173,88.9437
2023-03-10 21:46:04:172,0,-6.56444,-8.2697,88.9153
2023-03-10 21:46:04:182,0,-6.53206,-8.25144,88.8788
2023-03-10 21:46:04:192,0,-6.49772,-8.24158,88.8327
2023-03-10 21:46:04:202,0,-6.4636,-8.23597,88.7846
2023-03-10 21:46:04:212,0,-6.42409,-8.23598,88.7324
2023-03-10 21:46:04:222,0,-6.38351,-8.24252,88.6789
2023-03-10 21:46:04:232,0,-6.34805,-8.25107,88.6245
2023-03-10 21:46:04:242,0,-6.31671,-8.26094,88.5669
2023-03-10 21:46:04:252,0,-6.28832,-8.26548,88.5136
2023-03-10 21:46:04:262,0,-6.26084,-8.26654,88.4575
2023-03-10 21:46:04:272,0,-6.23305,-8.26185,88.4018
2023-03-10 21:46:04:281,0,-6.20269,-8.25591,88.3482
2023-03-10 21:46:04:291,0,-6.17708,-8.24883,88.2913
2023-03-10 21:46:04:301,0,-6.15563,-8.23841,88.2353
2023-03-10 21:46:04:311,0,-6.13926,-8.22539,88.1798
2023-03-10 21:46:04:321,0,-6.1268,-8.21395,88.1221
2023-03-10 21:46:04:331,0,-6.12065,-8.2006,88.0672
2023-03-10 21:46:04:341,0,-6.11911,-8.19019,88.011
2023-03-10 21:46:04:351,0,-6.12874,-8.17893,87.9565
2023-03-10 21:46:04:362,0,-6.14401,-8.1669,87.902
2023-03-10 21:46:04:372,0,-6.15433,-8.1544,87.8463
2023-03-10 21:46:04:381,0,-6.1658,-8.14761,87.7897
2023-03-10 21:46:04:392,0,-6.17806,-8.14472,87.7277
2023-03-10 21:46:04:402,0,-6.19375,-8.14559,87.6706
2023-03-10 21:46:04:412,0,-6.21584,-8.15079,87.6081
2023-03-10 21:46:04:422,0,-6.23799,-8.15948,87.5455
2023-03-10 21:46:04:432,0,-6.2674,-8.17756,87.4812
2023-03-10 21:46:04:442,0,-6.29323,-8.20184,87.4226
2023-03-10 21:46:04:452,0,-6.32084,-8.23227,87.3647
2023-03-10 21:46:04:462,0,-6.35237,-8.26719,87.3116
2023-03-10 21:46:04:472,0,-6.38257,-8.30244,87.2695
2023-03-10 21:46:04:482,0,-6.40893,-8.3413,87.2325
2023-03-10 21:46:04:492,0,-6.42749,-8.38179,87.1996
2023-03-10 21:46:04:502,0,-6.4426,-8.41927,87.17
2023-03-10 21:46:04:512,0,-6.44575,-8.45274,87.1434
2023-03-10 21:46:04:522,0,-6.43525,-8.47698,87.1185
2023-03-10 21:46:04:532,0,-6.41263,-8.49075,87.0959
2023-03-10 21:46:04:542,0,-6.38659,-8.49901,87.0725
2023-03-10 21:46:04:551,0,-6.3647,-8.50026,87.0534
2023-03-10 21:46:04:562,0,-6.34509,-8.49723,87.0415
2023-03-10 21:46:04:572,0,-6.33472,-8.49282,87.0327
2023-03-10 21:46:04:582,0,-6.33426,-8.49253,87.0338
2023-03-10 21:46:04:592,0,-6.33867,-8.48914,87.0413
2023-03-10 21:46:04:602,0,-6.34344,-8.48753,87.051
2023-03-10 21:46:04:612,0,-6.35022,-8.48551,87.066
2023-03-10 21:46:04:622,0,-6.35816,-8.48624,87.0775
2023-03-10 21:46:04:632,0,-6.36636,-8.4888,87.087
2023-03-10 21:46:04:642,0,-6.37111,-8.49487,87.0945
2023-03-10 21:46:04:652,0,-6.38067,-8.50569,87.0982
2023-03-10 21:46:04:662,0,-6.38961,-8.51832,87.1046
2023-03-10 21:46:04:672,0,-6.40013,-8.53167,87.107
2023-03-10 21:46:04:682,0,-6.41411,-8.54926,87.1103
2023-03-10 21:46:04:692,0,-6.42745,-8.56229,87.1124
2023-03-10 21:46:04:702,0,-6.44097,-8.57105,87.1104
2023-03-10 21:46:04:712,0,-6.45617,-8.57801,87.1172
2023-03-10 21:46:04:722,0,-6.47152,-8.58428,87.1237
2023-03-10 21:46:04:732,0,-6.48445,-8.58759,87.1358
2023-03-10 21:46:04:742,0,-6.49692,-8.59479,87.1496
2023-03-10 21:46:04:752,0,-6.51006,-8.60012,87.1686
2023-03-10 21:46:04:762,0,-6.52093,-8.61258,87.1942
2023-03-10 21:46:04:772,0,-6.52714,-8.62261,87.2196
2023-03-10 21:46:04:782,0,-6.52239,-8.62572,87.2442
