Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 21:56:30:817,0,-9.5234,-2.83712,3.67357,Q,Q
2023-03-14 21:56:30:824,0,-9.52383,-2.85548,3.62548,Q,Q
2023-03-14 21:56:30:834,0,-9.4649,-2.87122,3.58453,Q,Q
2023-03-14 21:56:30:844,0,-9.43983,-2.86954,3.57183,Q,Q
2023-03-14 21:56:30:855,0,-9.40583,-2.85527,3.58909,Q,Q
2023-03-14 21:56:30:864,0,-9.37839,-2.87238,3.59423,Q,Q
2023-03-14 21:56:30:875,0,-9.34767,-2.89591,3.5964,Q,Q
2023-03-14 21:56:30:884,0,-9.31162,-2.90523,3.58753,Q,Q
2023-03-14 21:56:30:894,0,-9.2672,-2.90832,3.58131,Q,Q
2023-03-14 21:56:30:904,0,-9.22675,-2.91015,3.58667,Q,Q
2023-03-14 21:56:30:915,0,-9.19063,-2.91647,3.59258,Q,Q
2023-03-14 21:56:30:925,0,-9.1578,-2.92228,3.59416,Q,Q
2023-03-14 21:56:30:935,0,-9.12709,-2.92662,3.59261,Q,Q
2023-03-14 21:56:30:944,0,-9.09528,-2.93453,3.58748,Q,Q
2023-03-14 21:56:30:955,0,-9.06261,-2.94298,3.57501,Q,Q
2023-03-14 21:56:30:964,0,-9.02687,-2.94842,3.55873,Q,Q
2023-03-14 21:56:30:975,0,-8.98707,-2.95206,3.53465,Q,Q
2023-03-14 21:56:30:984,0,-8.94367,-2.95358,3.5118,Q,Q
2023-03-14 21:56:30:995,0,-8.90467,-2.95604,3.49226,Q,Q
2023-03-14 21:56:31:4,0,-8.87158,-2.96437,3.4736,Q,Q
2023-03-14 21:56:31:14,0,-8.84864,-2.97578,3.45891,Q,Q
2023-03-14 21:56:31:24,0,-8.83784,-2.98622,3.4503,Q,Q
2023-03-14 21:56:31:35,0,-8.8391,-2.9966,3.44708,Q,Q
2023-03-14 21:56:31:44,0,-8.85229,-3.00777,3.44849,Q,Q
2023-03-14 21:56:31:55,0,-8.86601,-3.01192,3.44883,Q,Q
2023-03-14 21:56:31:64,0,-8.88229,-3.01613,3.45123,Q,Q
2023-03-14 21:56:31:75,0,-8.89729,-3.01901,3.463,Q,Q
2023-03-14 21:56:31:84,0,-8.91306,-3.028,3.47629,Q,Q
2023-03-14 21:56:31:95,0,-8.92607,-3.03712,3.49737,Q,Q
2023-03-14 21:56:31:104,0,-8.9412,-3.05551,3.51683,Q,Q
2023-03-14 21:56:31:115,0,-8.95166,-3.07342,3.53337,Q,Q
2023-03-14 21:56:31:124,0,-8.96522,-3.08817,3.54171,Q,Q
2023-03-14 21:56:31:135,0,-8.97512,-3.10042,3.54971,Q,Q
2023-03-14 21:56:31:144,0,-8.98571,-3.11479,3.5559,Q,Q
2023-03-14 21:56:31:155,0,-8.99433,-3.12916,3.56448,Q,Q
2023-03-14 21:56:31:164,0,-9.00252,-3.14192,3.56656,Q,Q
