Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:05:19:442,0,-54.307,2.29402,134.399,Q,Q
2023-03-15 21:05:19:451,0,-54.304,2.29581,134.396,Q,Q
2023-03-15 21:05:19:460,0,-54.3046,2.29707,134.395,Q,Q
2023-03-15 21:05:19:471,0,-54.3035,2.29988,134.395,Q,Q
2023-03-15 21:05:19:481,0,-54.3075,2.29989,134.395,Q,Q
2023-03-15 21:05:19:491,0,-54.3072,2.30103,134.395,Q,Q
2023-03-15 21:05:19:501,0,-54.3077,2.29909,134.398,Q,Q
2023-03-15 21:05:19:511,0,-54.3054,2.29842,134.396,Q,Q
2023-03-15 21:05:19:521,0,-54.3043,2.29646,134.398,Q,Q
2023-03-15 21:05:19:531,0,-54.3055,2.29811,134.396,Q,Q
2023-03-15 21:05:19:541,0,-54.3034,2.30101,134.395,Q,Q
2023-03-15 21:05:19:551,0,-54.3039,2.30392,134.397,Q,Q
2023-03-15 21:05:19:561,0,-54.3038,2.30628,134.401,Q,Q
2023-03-15 21:05:19:571,0,-54.3035,2.3047,134.402,Q,Q
2023-03-15 21:05:19:581,0,-54.3057,2.30131,134.402,Q,Q
2023-03-15 21:05:19:591,0,-54.3093,2.30005,134.401,Q,Q
2023-03-15 21:05:19:601,0,-54.3099,2.29942,134.4,Q,Q
2023-03-15 21:05:19:611,0,-54.3105,2.30151,134.4,Q,Q
2023-03-15 21:05:19:621,0,-54.3132,2.30478,134.399,Q,Q
2023-03-15 21:05:19:631,0,-54.3122,2.30648,134.398,Q,Q
2023-03-15 21:05:19:641,0,-54.3145,2.30736,134.401,Q,Q
2023-03-15 21:05:19:651,0,-54.3114,2.30444,134.4,Q,Q
2023-03-15 21:05:19:661,0,-54.3103,2.30389,134.401,Q,Q
2023-03-15 21:05:19:671,0,-54.3077,2.30523,134.402,Q,Q
2023-03-15 21:05:19:681,0,-54.3082,2.3058,134.404,Q,Q
2023-03-15 21:05:19:691,0,-54.3085,2.30257,134.403,Q,Q
2023-03-15 21:05:19:701,0,-54.3096,2.30066,134.4,Q,Q
2023-03-15 21:05:19:711,0,-54.3099,2.30112,134.4,Q,Q
2023-03-15 21:05:19:721,0,-54.308,2.30353,134.4,Q,Q
2023-03-15 21:05:19:731,0,-54.3097,2.30345,134.403,Q,Q
2023-03-15 21:05:19:741,0,-54.3119,2.30234,134.404,Q,Q
2023-03-15 21:05:19:751,0,-54.3109,2.29998,134.406,Q,Q
2023-03-15 21:05:19:761,0,-54.3108,2.30086,134.407,Q,Q
2023-03-15 21:05:19:771,0,-54.3141,2.30036,134.409,Q,Q
2023-03-15 21:05:19:781,0,-54.3131,2.29982,134.409,Q,Q
2023-03-15 21:05:19:791,0,-54.3155,2.29713,134.41,Q,Q
2023-03-15 21:05:19:801,0,-54.3165,2.29811,134.414,Q,Q
2023-03-15 21:05:19:811,0,-54.3167,2.29793,134.414,Q,Q
2023-03-15 21:05:19:821,0,-54.3154,2.29718,134.412,Q,Q
2023-03-15 21:05:19:831,0,-54.316,2.2985,134.411,Q,Q
2023-03-15 21:05:19:841,0,-54.3165,2.29806,134.41,Q,Q
2023-03-15 21:05:19:851,0,-54.3167,2.29845,134.41,Q,Q
2023-03-15 21:05:19:861,0,-54.3183,2.29719,134.409,Q,Q
2023-03-15 21:05:19:871,0,-54.3167,2.29613,134.411,Q,Q
2023-03-15 21:05:19:881,0,-54.3191,2.29503,134.409,Q,Q
2023-03-15 21:05:19:891,0,-54.3203,2.29544,134.41,Q,Q
2023-03-15 21:05:19:901,0,-54.3226,2.29698,134.406,Q,Q
2023-03-15 21:05:19:911,0,-54.3236,2.29504,134.407,Q,Q
2023-03-15 21:05:19:921,0,-54.3232,2.29511,134.404,Q,Q
2023-03-15 21:05:19:930,0,-54.3206,2.29518,134.403,Q,Q
2023-03-15 21:05:19:941,0,-54.3231,2.29543,134.403,Q,Q
2023-03-15 21:05:19:950,0,-54.3236,2.2978,134.401,Q,Q
2023-03-15 21:05:19:960,0,-54.3241,2.2974,134.4,Q,Q
2023-03-15 21:05:19:970,0,-54.3287,2.29949,134.401,Q,Q
2023-03-15 21:05:19:980,0,-54.3283,2.29879,134.402,Q,Q
2023-03-15 21:05:19:990,0,-54.3298,2.30142,134.401,Q,Q
2023-03-15 21:05:20:0,0,-54.3283,2.29896,134.399,Q,Q
2023-03-15 21:05:20:10,0,-54.3261,2.30035,134.398,Q,Q
2023-03-15 21:05:20:20,0,-54.3273,2.30124,134.398,Q,Q
2023-03-15 21:05:20:30,0,-54.3262,2.30156,134.397,Q,Q
2023-03-15 21:05:20:40,0,-54.3292,2.30285,134.398,Q,Q
2023-03-15 21:05:20:50,0,-54.3292,2.30351,134.396,Q,Q
2023-03-15 21:05:20:60,0,-54.3279,2.3053,134.393,Q,Q
2023-03-15 21:05:20:70,0,-54.3256,2.30361,134.398,Q,Q
2023-03-15 21:05:20:80,0,-54.3284,2.30407,134.395,Q,Q
2023-03-15 21:05:20:90,0,-54.3308,2.30207,134.396,Q,Q
2023-03-15 21:05:20:100,0,-54.3273,2.29878,134.396,Q,Q
2023-03-15 21:05:20:111,0,-54.3278,2.3006,134.393,Q,Q
2023-03-15 21:05:20:121,0,-54.3274,2.30109,134.392,Q,Q
2023-03-15 21:05:20:131,0,-54.3252,2.3003,134.394,Q,Q
2023-03-15 21:05:20:141,0,-54.3252,2.30015,134.391,Q,Q
2023-03-15 21:05:20:151,0,-54.3232,2.2957,134.392,Q,Q
2023-03-15 21:05:20:161,0,-54.3268,2.29543,134.391,Q,Q
