Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 13:36:10:203,0,-0.851556,-3.46741,-17.8809,Q,Q
2023-03-15 13:36:10:211,0,-0.660543,-3.44204,-18.0263,Q,Q
2023-03-15 13:36:10:221,0,-0.4881,-3.39002,-18.1366,Q,Q
2023-03-15 13:36:10:231,0,-0.366081,-3.36339,-18.2416,Q,Q
2023-03-15 13:36:10:242,0,-0.278921,-3.37717,-18.3545,Q,Q
2023-03-15 13:36:10:252,0,-0.200031,-3.40716,-18.4631,Q,Q
2023-03-15 13:36:10:261,0,-0.136287,-3.4278,-18.5446,Q,Q
2023-03-15 13:36:10:272,0,-0.0850887,-3.44312,-18.5908,Q,Q
2023-03-15 13:36:10:282,0,-0.0523458,-3.4583,-18.6195,Q,Q
2023-03-15 13:36:10:291,0,-0.0413728,-3.47509,-18.6511,Q,Q
2023-03-15 13:36:10:301,0,-0.0392011,-3.49332,-18.6897,Q,Q
2023-03-15 13:36:10:311,0,-0.0349563,-3.51041,-18.7331,Q,Q
2023-03-15 13:36:10:321,0,-0.0267944,-3.51633,-18.7664,Q,Q
2023-03-15 13:36:10:331,0,-0.0170764,-3.51672,-18.7922,Q,Q
2023-03-15 13:36:10:341,0,-0.00222274,-3.5193,-18.8182,Q,Q
2023-03-15 13:36:10:351,0,0.00993117,-3.52799,-18.8404,Q,Q
2023-03-15 13:36:10:361,0,0.0190088,-3.53756,-18.8674,Q,Q
2023-03-15 13:36:10:371,0,0.0243921,-3.54597,-18.8892,Q,Q
2023-03-15 13:36:10:381,0,0.0297231,-3.55213,-18.9123,Q,Q
2023-03-15 13:36:10:391,0,0.0344116,-3.55894,-18.9335,Q,Q
2023-03-15 13:36:10:401,0,0.0379934,-3.5606,-18.9537,Q,Q
2023-03-15 13:36:10:411,0,0.0437756,-3.55972,-18.9703,Q,Q
2023-03-15 13:36:10:422,0,0.0484962,-3.55818,-18.9824,Q,Q
2023-03-15 13:36:10:432,0,0.0542664,-3.5541,-18.9936,Q,Q
2023-03-15 13:36:10:442,0,0.0585794,-3.55334,-19.0025,Q,Q
2023-03-15 13:36:10:452,0,0.0643421,-3.55213,-19.0131,Q,Q
2023-03-15 13:36:10:462,0,0.0630931,-3.55256,-19.0171,Q,Q
2023-03-15 13:36:10:472,0,0.0686456,-3.54862,-19.0255,Q,Q
2023-03-15 13:36:10:482,0,0.0694937,-3.54525,-19.0349,Q,Q
2023-03-15 13:36:10:491,0,0.0707133,-3.53773,-19.0423,Q,Q
2023-03-15 13:36:10:502,0,0.0737945,-3.53679,-19.0499,Q,Q
2023-03-15 13:36:10:512,0,0.0795183,-3.53859,-19.0577,Q,Q
2023-03-15 13:36:10:522,0,0.0732545,-3.53966,-19.0559,Q,Q
2023-03-15 13:36:10:532,0,0.0605183,-3.54033,-19.0522,Q,Q
2023-03-15 13:36:10:542,0,0.0493982,-3.5394,-19.0467,Q,Q
2023-03-15 13:36:10:552,0,0.0428233,-3.53575,-19.0351,Q,Q
2023-03-15 13:36:10:562,0,0.00937612,-3.53371,-19.0152,Q,Q
2023-03-15 13:36:10:571,0,-0.0380609,-3.52856,-18.9935,Q,Q
2023-03-15 13:36:10:581,0,-0.107565,-3.51257,-18.9584,Q,Q
2023-03-15 13:36:10:591,0,-0.216385,-3.4833,-18.9024,Q,Q
2023-03-15 13:36:10:601,0,-0.364466,-3.45598,-18.8392,Q,Q
2023-03-15 13:36:10:611,0,-0.533231,-3.45339,-18.7835,Q,Q
2023-03-15 13:36:10:621,0,-0.700927,-3.45912,-18.7349,Q,Q
2023-03-15 13:36:10:631,0,-0.862065,-3.46315,-18.6868,Q,Q
2023-03-15 13:36:10:641,0,-1.00249,-3.46312,-18.6411,Q,Q
2023-03-15 13:36:10:651,0,-1.14576,-3.45609,-18.5886,Q,Q
2023-03-15 13:36:10:661,0,-1.28982,-3.45402,-18.5428,Q,Q
2023-03-15 13:36:10:671,0,-1.43118,-3.45502,-18.5037,Q,Q
2023-03-15 13:36:10:681,0,-1.55235,-3.4654,-18.4725,Q,Q
