Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 14:44:37:140,0,6.78083,7.1411,63.539,Q,Q
2023-03-15 14:44:37:149,0,6.77078,7.15525,63.5769,Q,Q
2023-03-15 14:44:37:159,0,6.76601,7.17063,63.6121,Q,Q
2023-03-15 14:44:37:169,0,6.76574,7.1835,63.6458,Q,Q
2023-03-15 14:44:37:179,0,6.76504,7.18574,63.6832,Q,Q
2023-03-15 14:44:37:189,0,6.76098,7.18742,63.72,Q,Q
2023-03-15 14:44:37:199,0,6.74822,7.18499,63.7588,Q,Q
2023-03-15 14:44:37:209,0,6.72387,7.17871,63.7942,Q,Q
2023-03-15 14:44:37:219,0,6.68906,7.17357,63.8202,Q,Q
2023-03-15 14:44:37:229,0,6.64341,7.16697,63.829,Q,Q
2023-03-15 14:44:37:239,0,6.59674,7.16566,63.8305,Q,Q
2023-03-15 14:44:37:249,0,6.55102,7.16907,63.8231,Q,Q
2023-03-15 14:44:37:259,0,6.50913,7.17034,63.8155,Q,Q
2023-03-15 14:44:37:269,0,6.47434,7.16863,63.8024,Q,Q
2023-03-15 14:44:37:279,0,6.4436,7.17118,63.7907,Q,Q
2023-03-15 14:44:37:289,0,6.41858,7.1748,63.7878,Q,Q
2023-03-15 14:44:37:299,0,6.39659,7.18161,63.7915,Q,Q
2023-03-15 14:44:37:309,0,6.37509,7.19238,63.7974,Q,Q
2023-03-15 14:44:37:319,0,6.35884,7.2058,63.8125,Q,Q
2023-03-15 14:44:37:329,0,6.34525,7.21766,63.8276,Q,Q
2023-03-15 14:44:37:339,0,6.33331,7.22705,63.8443,Q,Q
2023-03-15 14:44:37:349,0,6.31602,7.23245,63.858,Q,Q
2023-03-15 14:44:37:359,0,6.30227,7.2376,63.8713,Q,Q
2023-03-15 14:44:37:369,0,6.28758,7.24402,63.882,Q,Q
2023-03-15 14:44:37:379,0,6.27506,7.24702,63.8907,Q,Q
2023-03-15 14:44:37:389,0,6.26708,7.24432,63.8951,Q,Q
2023-03-15 14:44:37:399,0,6.25896,7.24172,63.8994,Q,Q
2023-03-15 14:44:37:409,0,6.24716,7.23808,63.9027,Q,Q
2023-03-15 14:44:37:419,0,6.24225,7.22937,63.8992,Q,Q
2023-03-15 14:44:37:429,0,6.23946,7.21536,63.8921,Q,Q
2023-03-15 14:44:37:439,0,6.25125,7.19802,63.8887,Q,Q
2023-03-15 14:44:37:449,0,6.26429,7.18116,63.8936,Q,Q
2023-03-15 14:44:37:459,0,6.27163,7.16793,63.8964,Q,Q
2023-03-15 14:44:37:469,0,6.278,7.15271,63.8965,Q,Q
