Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 13:03:44:989,0,-8.71361,0.710335,44.8898,Q,Q
2023-03-15 13:03:44:997,0,-8.73688,0.738793,44.9221,Q,Q
2023-03-15 13:03:45:7,0,-8.75306,0.763373,44.9535,Q,Q
2023-03-15 13:03:45:17,0,-8.76287,0.786821,44.985,Q,Q
2023-03-15 13:03:45:27,0,-8.77369,0.805396,45.0086,Q,Q
2023-03-15 13:03:45:37,0,-8.78221,0.824465,45.0319,Q,Q
2023-03-15 13:03:45:48,0,-8.7908,0.842184,45.0517,Q,Q
2023-03-15 13:03:45:58,0,-8.80397,0.853972,45.073,Q,Q
2023-03-15 13:03:45:68,0,-8.81936,0.858344,45.0952,Q,Q
2023-03-15 13:03:45:77,0,-8.83769,0.860613,45.1219,Q,Q
2023-03-15 13:03:45:88,0,-8.8609,0.862043,45.1473,Q,Q
2023-03-15 13:03:45:98,0,-8.88544,0.860803,45.1803,Q,Q
2023-03-15 13:03:45:108,0,-8.91493,0.85938,45.2074,Q,Q
2023-03-15 13:03:45:117,0,-8.94208,0.861045,45.2313,Q,Q
2023-03-15 13:03:45:128,0,-8.96785,0.859858,45.2545,Q,Q
2023-03-15 13:03:45:138,0,-9.00114,0.866124,45.2782,Q,Q
2023-03-15 13:03:45:148,0,-9.03712,0.870997,45.3013,Q,Q
2023-03-15 13:03:45:158,0,-9.06913,0.87592,45.3209,Q,Q
2023-03-15 13:03:45:168,0,-9.10123,0.88144,45.3406,Q,Q
2023-03-15 13:03:45:178,0,-9.13877,0.887079,45.3595,Q,Q
2023-03-15 13:03:45:188,0,-9.17313,0.895005,45.3736,Q,Q
2023-03-15 13:03:45:197,0,-9.21102,0.903276,45.3816,Q,Q
2023-03-15 13:03:45:208,0,-9.24421,0.91253,45.3928,Q,Q
2023-03-15 13:03:45:218,0,-9.27442,0.923823,45.4027,Q,Q
2023-03-15 13:03:45:228,0,-9.3068,0.936035,45.4101,Q,Q
2023-03-15 13:03:45:238,0,-9.34104,0.953704,45.4183,Q,Q
2023-03-15 13:03:45:248,0,-9.36737,0.967111,45.4243,Q,Q
2023-03-15 13:03:45:257,0,-9.389,0.979495,45.4304,Q,Q
