Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 14:07:20:258,0,1.26759,-5.04622,-37.7984,Q,Q
2023-03-15 14:07:20:265,0,1.24911,-5.04795,-37.7964,Q,Q
2023-03-15 14:07:20:276,0,1.22874,-5.04447,-37.7953,Q,Q
2023-03-15 14:07:20:286,0,1.20766,-5.04036,-37.8006,Q,Q
2023-03-15 14:07:20:296,0,1.18478,-5.03263,-37.8001,Q,Q
2023-03-15 14:07:20:306,0,1.16655,-5.02897,-37.7947,Q,Q
2023-03-15 14:07:20:316,0,1.1502,-5.02938,-37.7853,Q,Q
2023-03-15 14:07:20:326,0,1.13666,-5.03472,-37.7676,Q,Q
2023-03-15 14:07:20:336,0,1.12722,-5.04449,-37.7519,Q,Q
2023-03-15 14:07:20:346,0,1.11892,-5.05534,-37.7333,Q,Q
2023-03-15 14:07:20:356,0,1.11351,-5.06779,-37.7157,Q,Q
2023-03-15 14:07:20:366,0,1.11193,-5.08099,-37.6939,Q,Q
2023-03-15 14:07:20:376,0,1.11398,-5.09487,-37.6737,Q,Q
2023-03-15 14:07:20:386,0,1.11315,-5.10264,-37.6532,Q,Q
2023-03-15 14:07:20:396,0,1.11361,-5.10821,-37.6308,Q,Q
2023-03-15 14:07:20:406,0,1.10962,-5.10569,-37.6134,Q,Q
2023-03-15 14:07:20:416,0,1.10323,-5.10658,-37.6015,Q,Q
2023-03-15 14:07:20:426,0,1.10163,-5.10534,-37.5921,Q,Q
2023-03-15 14:07:20:436,0,1.10349,-5.10806,-37.5896,Q,Q
2023-03-15 14:07:20:446,0,1.11061,-5.10456,-37.5854,Q,Q
2023-03-15 14:07:20:456,0,1.12542,-5.10179,-37.5873,Q,Q
2023-03-15 14:07:20:466,0,1.13787,-5.09719,-37.5882,Q,Q
2023-03-15 14:07:20:476,0,1.14597,-5.09293,-37.5887,Q,Q
2023-03-15 14:07:20:486,0,1.15098,-5.08368,-37.5888,Q,Q
2023-03-15 14:07:20:496,0,1.15291,-5.08001,-37.5889,Q,Q
2023-03-15 14:07:20:506,0,1.15828,-5.07667,-37.5887,Q,Q
2023-03-15 14:07:20:516,0,1.16531,-5.0752,-37.5895,Q,Q
