Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:15:16:14,0,-54.7395,1.85466,148.049,Q,Q
2023-03-15 21:15:16:23,0,-54.7398,1.85676,148.048,Q,Q
2023-03-15 21:15:16:33,0,-54.7423,1.85678,148.05,Q,Q
2023-03-15 21:15:16:43,0,-54.7429,1.85456,148.049,Q,Q
2023-03-15 21:15:16:53,0,-54.7441,1.85155,148.052,Q,Q
2023-03-15 21:15:16:63,0,-54.7472,1.85428,148.053,Q,Q
2023-03-15 21:15:16:73,0,-54.7477,1.85851,148.051,Q,Q
2023-03-15 21:15:16:83,0,-54.7463,1.85682,148.051,Q,Q
2023-03-15 21:15:16:93,0,-54.7428,1.85759,148.052,Q,Q
2023-03-15 21:15:16:103,0,-54.7452,1.85858,148.053,Q,Q
2023-03-15 21:15:16:113,0,-54.7473,1.85771,148.053,Q,Q
2023-03-15 21:15:16:123,0,-54.7491,1.8588,148.051,Q,Q
2023-03-15 21:15:16:133,0,-54.7468,1.85918,148.05,Q,Q
2023-03-15 21:15:16:143,0,-54.744,1.85905,148.048,Q,Q
2023-03-15 21:15:16:153,0,-54.7414,1.85619,148.049,Q,Q
2023-03-15 21:15:16:163,0,-54.7405,1.85725,148.049,Q,Q
2023-03-15 21:15:16:173,0,-54.739,1.85882,148.049,Q,Q
2023-03-15 21:15:16:183,0,-54.7409,1.85756,148.05,Q,Q
2023-03-15 21:15:16:193,0,-54.7355,1.85614,148.053,Q,Q
2023-03-15 21:15:16:203,0,-54.7382,1.85811,148.055,Q,Q
2023-03-15 21:15:16:213,0,-54.7365,1.85749,148.056,Q,Q
2023-03-15 21:15:16:223,0,-54.7381,1.85852,148.059,Q,Q
2023-03-15 21:15:16:233,0,-54.7373,1.85677,148.06,Q,Q
2023-03-15 21:15:16:243,0,-54.7362,1.85414,148.064,Q,Q
2023-03-15 21:15:16:253,0,-54.7373,1.8525,148.065,Q,Q
