Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 17:56:33:413,0,-5.68397,-0.109019,85.0188
2023-03-11 17:56:33:421,0,-5.66994,-0.116403,85.008
2023-03-11 17:56:33:431,0,-5.65616,-0.124497,84.9936
2023-03-11 17:56:33:441,0,-5.64405,-0.12277,84.9753
2023-03-11 17:56:33:451,0,-5.6309,-0.117453,84.9535
2023-03-11 17:56:33:461,0,-5.62026,-0.115351,84.9367
2023-03-11 17:56:33:471,0,-5.60901,-0.108286,84.9183
2023-03-11 17:56:33:481,0,-5.60051,-0.105188,84.903
2023-03-11 17:56:33:491,0,-5.5897,-0.104785,84.8905
2023-03-11 17:56:33:501,0,-5.57778,-0.104437,84.8805
2023-03-11 17:56:33:511,0,-5.56705,-0.10589,84.8756
2023-03-11 17:56:33:521,0,-5.55914,-0.102043,84.8713
2023-03-11 17:56:33:531,0,-5.56048,-0.0927564,84.8681
2023-03-11 17:56:33:541,0,-5.56004,-0.0853521,84.8644
2023-03-11 17:56:33:551,0,-5.56158,-0.077037,84.8601
2023-03-11 17:56:33:561,0,-5.55818,-0.0720555,84.8596
2023-03-11 17:56:33:571,0,-5.55336,-0.071916,84.8579
2023-03-11 17:56:33:581,0,-5.55572,-0.0704478,84.8531
2023-03-11 17:56:33:591,0,-5.56186,-0.0728952,84.8528
2023-03-11 17:56:33:601,0,-5.57343,-0.072893,84.8511
2023-03-11 17:56:33:611,0,-5.58177,-0.0780475,84.8534
2023-03-11 17:56:33:621,0,-5.58652,-0.0856355,84.8547
2023-03-11 17:56:33:631,0,-5.59259,-0.0975307,84.8613
2023-03-11 17:56:33:641,0,-5.60405,-0.107669,84.8757
2023-03-11 17:56:33:651,0,-5.61278,-0.118225,84.8921
2023-03-11 17:56:33:661,0,-5.62143,-0.128519,84.9104
2023-03-11 17:56:33:671,0,-5.63128,-0.13088,84.9289
2023-03-11 17:56:33:681,0,-5.6412,-0.138541,84.9476
2023-03-11 17:56:33:691,0,-5.65079,-0.143715,84.9713
2023-03-11 17:56:33:701,0,-5.65661,-0.147748,84.9901
2023-03-11 17:56:33:711,0,-5.66611,-0.152999,85.0037
2023-03-11 17:56:33:721,0,-5.67358,-0.156606,85.0152
2023-03-11 17:56:33:731,0,-5.67744,-0.162873,85.0233
2023-03-11 17:56:33:741,0,-5.677,-0.170611,85.0257
2023-03-11 17:56:33:751,0,-5.67383,-0.178217,85.0252
2023-03-11 17:56:33:761,0,-5.66717,-0.187985,85.0208
2023-03-11 17:56:33:771,0,-5.66401,-0.198392,85.0151
2023-03-11 17:56:33:781,0,-5.66058,-0.212407,85.0042
2023-03-11 17:56:33:791,0,-5.65642,-0.220171,84.9938
