Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 20:45:53:596,0,-54.1555,2.32171,134.327,Q,Q
2023-03-15 20:45:53:605,0,-54.157,2.32076,134.328,Q,Q
2023-03-15 20:45:53:615,0,-54.158,2.32448,134.331,Q,Q
2023-03-15 20:45:53:625,0,-54.1567,2.32569,134.33,Q,Q
2023-03-15 20:45:53:635,0,-54.1554,2.32647,134.331,Q,Q
2023-03-15 20:45:53:645,0,-54.1562,2.3272,134.33,Q,Q
2023-03-15 20:45:53:655,0,-54.1549,2.32632,134.33,Q,Q
2023-03-15 20:45:53:665,0,-54.1557,2.3259,134.331,Q,Q
2023-03-15 20:45:53:675,0,-54.153,2.32587,134.33,Q,Q
2023-03-15 20:45:53:685,0,-54.1537,2.32684,134.332,Q,Q
2023-03-15 20:45:53:695,0,-54.1527,2.32691,134.328,Q,Q
2023-03-15 20:45:53:705,0,-54.1531,2.32558,134.33,Q,Q
2023-03-15 20:45:53:715,0,-54.1528,2.3284,134.328,Q,Q
2023-03-15 20:45:53:725,0,-54.1513,2.32576,134.33,Q,Q
2023-03-15 20:45:53:735,0,-54.1522,2.32688,134.333,Q,Q
2023-03-15 20:45:53:745,0,-54.1512,2.3273,134.332,Q,Q
2023-03-15 20:45:53:755,0,-54.1543,2.3281,134.331,Q,Q
2023-03-15 20:45:53:765,0,-54.1514,2.32705,134.333,Q,Q
2023-03-15 20:45:53:775,0,-54.1525,2.32654,134.336,Q,Q
2023-03-15 20:45:53:785,0,-54.1522,2.32797,134.336,Q,Q
2023-03-15 20:45:53:795,0,-54.1564,2.32888,134.339,Q,Q
2023-03-15 20:45:53:805,0,-54.157,2.33051,134.34,Q,Q
2023-03-15 20:45:53:815,0,-54.158,2.33254,134.341,Q,Q
2023-03-15 20:45:53:825,0,-54.1617,2.33348,134.339,Q,Q
2023-03-15 20:45:53:835,0,-54.1602,2.33342,134.339,Q,Q
2023-03-15 20:45:53:845,0,-54.1579,2.33382,134.341,Q,Q
2023-03-15 20:45:53:855,0,-54.1586,2.33282,134.345,Q,Q
2023-03-15 20:45:53:865,0,-54.1611,2.33426,134.347,Q,Q
2023-03-15 20:45:53:875,0,-54.1601,2.3356,134.346,Q,Q
2023-03-15 20:45:53:885,0,-54.1604,2.33593,134.348,Q,Q
2023-03-15 20:45:53:895,0,-54.1605,2.33832,134.348,Q,Q
2023-03-15 20:45:53:905,0,-54.1586,2.33752,134.346,Q,Q
2023-03-15 20:45:53:915,0,-54.1603,2.33682,134.345,Q,Q
2023-03-15 20:45:53:925,0,-54.1598,2.33574,134.345,Q,Q
