Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-10 21:48:45:646,0,-3.46565,-3.69545,87.7533
2023-03-10 21:48:45:655,0,-3.54362,-3.72439,87.6807
2023-03-10 21:48:45:665,0,-3.60964,-3.74942,87.6163
2023-03-10 21:48:45:675,0,-3.65541,-3.76844,87.542
2023-03-10 21:48:45:685,0,-3.68805,-3.78561,87.4657
2023-03-10 21:48:45:695,0,-3.70864,-3.80128,87.3886
2023-03-10 21:48:45:705,0,-3.72787,-3.81594,87.321
2023-03-10 21:48:45:715,0,-3.74762,-3.83461,87.2609
2023-03-10 21:48:45:725,0,-3.76347,-3.85537,87.2048
2023-03-10 21:48:45:735,0,-3.77166,-3.87834,87.1552
2023-03-10 21:48:45:745,0,-3.77899,-3.8958,87.1106
2023-03-10 21:48:45:755,0,-3.78234,-3.91313,87.0707
2023-03-10 21:48:45:765,0,-3.78183,-3.9336,87.034
2023-03-10 21:48:45:775,0,-3.77908,-3.95414,87.0018
2023-03-10 21:48:45:785,0,-3.7657,-3.97957,86.9799
2023-03-10 21:48:45:795,0,-3.74427,-4.00531,86.9671
2023-03-10 21:48:45:805,0,-3.71704,-4.03997,86.9605
2023-03-10 21:48:45:815,0,-3.68894,-4.07769,86.963
2023-03-10 21:48:45:825,0,-3.66338,-4.12043,86.9718
2023-03-10 21:48:45:835,0,-3.63607,-4.16037,86.9822
2023-03-10 21:48:45:845,0,-3.60685,-4.20207,86.9971
2023-03-10 21:48:45:855,0,-3.58025,-4.24535,87.0158
2023-03-10 21:48:45:865,0,-3.5611,-4.2896,87.0351
2023-03-10 21:48:45:875,0,-3.54879,-4.33714,87.0579
2023-03-10 21:48:45:885,0,-3.54109,-4.38697,87.0844
2023-03-10 21:48:45:895,0,-3.54107,-4.43885,87.1172
2023-03-10 21:48:45:905,0,-3.5507,-4.4935,87.1565
2023-03-10 21:48:45:915,0,-3.57084,-4.55121,87.1985
2023-03-10 21:48:45:925,0,-3.59312,-4.60512,87.2395
2023-03-10 21:48:45:935,0,-3.60767,-4.65511,87.2736
2023-03-10 21:48:45:945,0,-3.60392,-4.70106,87.3024
2023-03-10 21:48:45:955,0,-3.59015,-4.74339,87.3237
2023-03-10 21:48:45:965,0,-3.57186,-4.78688,87.3468
2023-03-10 21:48:45:975,0,-3.55628,-4.82426,87.3742
2023-03-10 21:48:45:985,0,-3.55713,-4.86952,87.4117
2023-03-10 21:48:45:995,0,-3.56876,-4.92266,87.4574
2023-03-10 21:48:46:5,0,-3.57681,-4.9731,87.5039
2023-03-10 21:48:46:15,0,-3.5785,-5.01452,87.5488
2023-03-10 21:48:46:25,0,-3.57135,-5.04173,87.5867
2023-03-10 21:48:46:35,0,-3.54682,-5.05551,87.6157
2023-03-10 21:48:46:45,0,-3.51308,-5.06549,87.6389
2023-03-10 21:48:46:55,0,-3.47176,-5.07692,87.6607
2023-03-10 21:48:46:65,0,-3.43471,-5.10439,87.696
2023-03-10 21:48:46:75,0,-3.41213,-5.14559,87.7411
2023-03-10 21:48:46:85,0,-3.4054,-5.19456,87.7904
2023-03-10 21:48:46:95,0,-3.41728,-5.24135,87.8414
2023-03-10 21:48:46:105,0,-3.43785,-5.28233,87.8818
2023-03-10 21:48:46:115,0,-3.45868,-5.3083,87.9066
2023-03-10 21:48:46:125,0,-3.47068,-5.31591,87.9116
