Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 16:27:35:110,0,-19.1434,-5.70531,71.0054,Q,Q
2023-03-14 16:27:35:117,0,-19.1595,-5.68784,70.9288,Q,Q
2023-03-14 16:27:35:128,0,-19.1685,-5.66899,70.8537,Q,Q
2023-03-14 16:27:35:138,0,-19.1747,-5.64813,70.7805,Q,Q
2023-03-14 16:27:35:148,0,-19.1738,-5.62628,70.7092,Q,Q
2023-03-14 16:27:35:158,0,-19.1682,-5.60529,70.6403,Q,Q
2023-03-14 16:27:35:168,0,-19.1391,-5.58657,70.5681,Q,Q
2023-03-14 16:27:35:178,0,-19.0923,-5.56394,70.4923,Q,Q
2023-03-14 16:27:35:188,0,-19.0216,-5.5381,70.4168,Q,Q
2023-03-14 16:27:35:198,0,-18.9452,-5.51796,70.3397,Q,Q
2023-03-14 16:27:35:208,0,-18.8726,-5.49573,70.2555,Q,Q
2023-03-14 16:27:35:218,0,-18.8135,-5.47518,70.1681,Q,Q
2023-03-14 16:27:35:228,0,-18.7669,-5.45826,70.0757,Q,Q
2023-03-14 16:27:35:238,0,-18.7254,-5.44555,69.9751,Q,Q
2023-03-14 16:27:35:248,0,-18.6874,-5.444,69.8693,Q,Q
2023-03-14 16:27:35:258,0,-18.6424,-5.44091,69.7604,Q,Q
2023-03-14 16:27:35:268,0,-18.5996,-5.43812,69.6479,Q,Q
2023-03-14 16:27:35:278,0,-18.558,-5.43503,69.5247,Q,Q
2023-03-14 16:27:35:288,0,-18.521,-5.43037,69.3902,Q,Q
2023-03-14 16:27:35:298,0,-18.485,-5.42963,69.239,Q,Q
2023-03-14 16:27:35:308,0,-18.4466,-5.4331,69.0649,Q,Q
2023-03-14 16:27:35:318,0,-18.4144,-5.43802,68.8775,Q,Q
2023-03-14 16:27:35:328,0,-18.3913,-5.4391,68.6815,Q,Q
2023-03-14 16:27:35:338,0,-18.3714,-5.44643,68.4703,Q,Q
2023-03-14 16:27:35:348,0,-18.3543,-5.45484,68.2476,Q,Q
2023-03-14 16:27:35:358,0,-18.3394,-5.46287,68.0168,Q,Q
2023-03-14 16:27:35:368,0,-18.3238,-5.47092,67.7786,Q,Q
2023-03-14 16:27:35:378,0,-18.3104,-5.47746,67.5407,Q,Q
2023-03-14 16:27:35:388,0,-18.2999,-5.48138,67.3026,Q,Q
2023-03-14 16:27:35:398,0,-18.2962,-5.48452,67.0691,Q,Q
2023-03-14 16:27:35:408,0,-18.3067,-5.4855,66.8427,Q,Q
2023-03-14 16:27:35:418,0,-18.322,-5.48729,66.6283,Q,Q
2023-03-14 16:27:35:428,0,-18.3401,-5.49159,66.4255,Q,Q
2023-03-14 16:27:35:438,0,-18.3553,-5.49814,66.24,Q,Q
2023-03-14 16:27:35:448,0,-18.3648,-5.50744,66.0686,Q,Q
2023-03-14 16:27:35:458,0,-18.3767,-5.51541,65.9152,Q,Q
2023-03-14 16:27:35:468,0,-18.388,-5.52131,65.7757,Q,Q
2023-03-14 16:27:35:478,0,-18.3868,-5.52636,65.6514,Q,Q
2023-03-14 16:27:35:488,0,-18.3585,-5.52685,65.5385,Q,Q
2023-03-14 16:27:35:498,0,-18.3231,-5.51772,65.4369,Q,Q
2023-03-14 16:27:35:508,0,-18.288,-5.49605,65.3509,Q,Q
2023-03-14 16:27:35:518,0,-18.2662,-5.47959,65.2795,Q,Q
2023-03-14 16:27:35:528,0,-18.2454,-5.47017,65.2239,Q,Q
2023-03-14 16:27:35:538,0,-18.2193,-5.45934,65.181,Q,Q
2023-03-14 16:27:35:548,0,-18.1867,-5.45057,65.1508,Q,Q
2023-03-14 16:27:35:558,0,-18.1498,-5.44238,65.1395,Q,Q
2023-03-14 16:27:35:568,0,-18.1176,-5.43044,65.14,Q,Q
2023-03-14 16:27:35:578,0,-18.0902,-5.41682,65.156,Q,Q
2023-03-14 16:27:35:588,0,-18.0691,-5.40859,65.1752,Q,Q
2023-03-14 16:27:35:598,0,-18.0462,-5.3979,65.2006,Q,Q
2023-03-14 16:27:35:608,0,-18.022,-5.38928,65.2264,Q,Q
2023-03-14 16:27:35:618,0,-17.9901,-5.38198,65.2512,Q,Q
2023-03-14 16:27:35:627,0,-17.9544,-5.3792,65.2733,Q,Q
2023-03-14 16:27:35:637,0,-17.9169,-5.37363,65.2966,Q,Q
2023-03-14 16:27:35:647,0,-17.8719,-5.37315,65.322,Q,Q
2023-03-14 16:27:35:657,0,-17.8301,-5.37575,65.346,Q,Q
2023-03-14 16:27:35:667,0,-17.7931,-5.38323,65.3672,Q,Q
2023-03-14 16:27:35:677,0,-17.7544,-5.39634,65.3885,Q,Q
2023-03-14 16:27:35:687,0,-17.7202,-5.41259,65.4052,Q,Q
2023-03-14 16:27:35:697,0,-17.6836,-5.43656,65.4229,Q,Q
2023-03-14 16:27:35:707,0,-17.646,-5.46611,65.4315,Q,Q
2023-03-14 16:27:35:717,0,-17.6082,-5.49744,65.4357,Q,Q
2023-03-14 16:27:35:727,0,-17.5717,-5.52624,65.4378,Q,Q
2023-03-14 16:27:35:737,0,-17.5333,-5.54612,65.433,Q,Q
2023-03-14 16:27:35:747,0,-17.4982,-5.5705,65.4267,Q,Q
2023-03-14 16:27:35:757,0,-17.4597,-5.5912,65.4162,Q,Q
2023-03-14 16:27:35:767,0,-17.425,-5.61218,65.4147,Q,Q
2023-03-14 16:27:35:777,0,-17.3926,-5.63862,65.4137,Q,Q
2023-03-14 16:27:35:788,0,-17.3647,-5.66678,65.4159,Q,Q
2023-03-14 16:27:35:797,0,-17.3344,-5.69553,65.4218,Q,Q
2023-03-14 16:27:35:808,0,-17.3143,-5.72376,65.4311,Q,Q
2023-03-14 16:27:35:818,0,-17.2951,-5.75045,65.4422,Q,Q
2023-03-14 16:27:35:828,0,-17.2826,-5.77019,65.4567,Q,Q
2023-03-14 16:27:35:838,0,-17.2677,-5.78546,65.4732,Q,Q
2023-03-14 16:27:35:848,0,-17.2538,-5.80193,65.4951,Q,Q
2023-03-14 16:27:35:858,0,-17.2475,-5.82248,65.5187,Q,Q
2023-03-14 16:27:35:867,0,-17.2508,-5.85417,65.5462,Q,Q
2023-03-14 16:27:35:878,0,-17.2612,-5.89157,65.575,Q,Q
2023-03-14 16:27:35:887,0,-17.2705,-5.93123,65.6007,Q,Q
2023-03-14 16:27:35:898,0,-17.2867,-5.97076,65.6232,Q,Q
2023-03-14 16:27:35:907,0,-17.3029,-6.00728,65.6376,Q,Q
2023-03-14 16:27:35:917,0,-17.3248,-6.03944,65.6418,Q,Q
2023-03-14 16:27:35:928,0,-17.3435,-6.0671,65.6408,Q,Q
2023-03-14 16:27:35:938,0,-17.358,-6.09539,65.6351,Q,Q
2023-03-14 16:27:35:948,0,-17.3628,-6.12544,65.6258,Q,Q
2023-03-14 16:27:35:957,0,-17.3663,-6.15679,65.6169,Q,Q
2023-03-14 16:27:35:967,0,-17.3679,-6.1858,65.6057,Q,Q
