Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:40:13:545,0,-3.27383,-3.62025,-21.9066,Q,Q
2023-03-15 21:40:13:553,0,-3.26587,-3.62664,-21.9043,Q,Q
2023-03-15 21:40:13:563,0,-3.25716,-3.63166,-21.8985,Q,Q
2023-03-15 21:40:13:573,0,-3.24786,-3.63398,-21.892,Q,Q
2023-03-15 21:40:13:583,0,-3.24386,-3.63688,-21.8862,Q,Q
2023-03-15 21:40:13:594,0,-3.24076,-3.64026,-21.8762,Q,Q
2023-03-15 21:40:13:604,0,-3.23827,-3.64586,-21.8698,Q,Q
2023-03-15 21:40:13:614,0,-3.23998,-3.65213,-21.863,Q,Q
2023-03-15 21:40:13:623,0,-3.24286,-3.65348,-21.8562,Q,Q
2023-03-15 21:40:13:634,0,-3.24646,-3.65686,-21.8467,Q,Q
2023-03-15 21:40:13:643,0,-3.24805,-3.65921,-21.8399,Q,Q
2023-03-15 21:40:13:653,0,-3.24932,-3.66274,-21.8354,Q,Q
2023-03-15 21:40:13:663,0,-3.25043,-3.66165,-21.833,Q,Q
2023-03-15 21:40:13:674,0,-3.24789,-3.66862,-21.8368,Q,Q
2023-03-15 21:40:13:683,0,-3.24362,-3.67593,-21.8372,Q,Q
2023-03-15 21:40:13:694,0,-3.24154,-3.68039,-21.8409,Q,Q
2023-03-15 21:40:13:704,0,-3.2404,-3.68533,-21.8407,Q,Q
2023-03-15 21:40:13:714,0,-3.23997,-3.68817,-21.8438,Q,Q
2023-03-15 21:40:13:724,0,-3.23928,-3.68887,-21.8448,Q,Q
2023-03-15 21:40:13:733,0,-3.23598,-3.69186,-21.8477,Q,Q
2023-03-15 21:40:13:743,0,-3.2338,-3.69086,-21.8486,Q,Q
2023-03-15 21:40:13:753,0,-3.2317,-3.69214,-21.8495,Q,Q
2023-03-15 21:40:13:763,0,-3.23117,-3.68824,-21.8465,Q,Q
2023-03-15 21:40:13:774,0,-3.23291,-3.6856,-21.8448,Q,Q
2023-03-15 21:40:13:783,0,-3.23201,-3.68589,-21.8404,Q,Q
2023-03-15 21:40:13:794,0,-3.23298,-3.6823,-21.8339,Q,Q
2023-03-15 21:40:13:803,0,-3.23467,-3.68021,-21.8254,Q,Q
2023-03-15 21:40:13:814,0,-3.2353,-3.67239,-21.8182,Q,Q
2023-03-15 21:40:13:824,0,-3.23932,-3.66179,-21.8148,Q,Q
2023-03-15 21:40:13:834,0,-3.24083,-3.65088,-21.8109,Q,Q
2023-03-15 21:40:13:844,0,-3.23844,-3.64153,-21.8088,Q,Q
2023-03-15 21:40:13:854,0,-3.23487,-3.63885,-21.812,Q,Q
2023-03-15 21:40:13:864,0,-3.23062,-3.64313,-21.8122,Q,Q
2023-03-15 21:40:13:874,0,-3.22957,-3.65104,-21.8171,Q,Q
2023-03-15 21:40:13:884,0,-3.23212,-3.65663,-21.8199,Q,Q
2023-03-15 21:40:13:894,0,-3.23999,-3.66108,-21.8273,Q,Q
2023-03-15 21:40:13:903,0,-3.24879,-3.66336,-21.8285,Q,Q
2023-03-15 21:40:13:913,0,-3.26149,-3.66398,-21.829,Q,Q
2023-03-15 21:40:13:923,0,-3.28064,-3.66481,-21.824,Q,Q
2023-03-15 21:40:13:933,0,-3.29694,-3.66691,-21.819,Q,Q
2023-03-15 21:40:13:943,0,-3.31288,-3.66815,-21.8115,Q,Q
2023-03-15 21:40:13:954,0,-3.33172,-3.67249,-21.8047,Q,Q
2023-03-15 21:40:13:963,0,-3.35068,-3.67744,-21.7982,Q,Q
2023-03-15 21:40:13:973,0,-3.36411,-3.67695,-21.7906,Q,Q
2023-03-15 21:40:13:983,0,-3.37419,-3.6783,-21.785,Q,Q
2023-03-15 21:40:13:993,0,-3.37955,-3.68114,-21.784,Q,Q
2023-03-15 21:40:14:3,0,-3.38325,-3.68207,-21.7838,Q,Q
2023-03-15 21:40:14:13,0,-3.38325,-3.68314,-21.7873,Q,Q
2023-03-15 21:40:14:23,0,-3.37798,-3.68789,-21.7927,Q,Q
2023-03-15 21:40:14:33,0,-3.37267,-3.69029,-21.7967,Q,Q
2023-03-15 21:40:14:43,0,-3.36978,-3.6938,-21.804,Q,Q
2023-03-15 21:40:14:53,0,-3.36813,-3.69602,-21.8168,Q,Q
2023-03-15 21:40:14:63,0,-3.36654,-3.69709,-21.8271,Q,Q
2023-03-15 21:40:14:73,0,-3.36715,-3.69379,-21.8371,Q,Q
2023-03-15 21:40:14:83,0,-3.36228,-3.69323,-21.846,Q,Q
2023-03-15 21:40:14:93,0,-3.35934,-3.69351,-21.8495,Q,Q
2023-03-15 21:40:14:103,0,-3.3582,-3.6893,-21.8505,Q,Q
2023-03-15 21:40:14:113,0,-3.35338,-3.68613,-21.8489,Q,Q
2023-03-15 21:40:14:123,0,-3.34533,-3.6858,-21.8455,Q,Q
2023-03-15 21:40:14:133,0,-3.33927,-3.68119,-21.8424,Q,Q
2023-03-15 21:40:14:143,0,-3.33579,-3.68077,-21.8389,Q,Q
2023-03-15 21:40:14:153,0,-3.33042,-3.67885,-21.8342,Q,Q
2023-03-15 21:40:14:163,0,-3.32609,-3.67381,-21.8291,Q,Q
2023-03-15 21:40:14:173,0,-3.31779,-3.66952,-21.8247,Q,Q
2023-03-15 21:40:14:183,0,-3.30969,-3.66082,-21.8223,Q,Q
2023-03-15 21:40:14:193,0,-3.30263,-3.65599,-21.823,Q,Q
2023-03-15 21:40:14:203,0,-3.29462,-3.65058,-21.8221,Q,Q
2023-03-15 21:40:14:213,0,-3.28167,-3.6488,-21.821,Q,Q
2023-03-15 21:40:14:224,0,-3.27068,-3.64355,-21.8237,Q,Q
2023-03-15 21:40:14:233,0,-3.25737,-3.64324,-21.8276,Q,Q
2023-03-15 21:40:14:243,0,-3.24554,-3.64097,-21.8327,Q,Q
2023-03-15 21:40:14:253,0,-3.23441,-3.63944,-21.836,Q,Q
2023-03-15 21:40:14:263,0,-3.22824,-3.64198,-21.8361,Q,Q
2023-03-15 21:40:14:274,0,-3.22057,-3.64515,-21.8366,Q,Q
2023-03-15 21:40:14:283,0,-3.2122,-3.64472,-21.8352,Q,Q
2023-03-15 21:40:14:293,0,-3.21113,-3.65207,-21.8298,Q,Q
2023-03-15 21:40:14:303,0,-3.20971,-3.65718,-21.828,Q,Q
2023-03-15 21:40:14:313,0,-3.21246,-3.66327,-21.8221,Q,Q
2023-03-15 21:40:14:323,0,-3.21453,-3.66708,-21.8124,Q,Q
2023-03-15 21:40:14:334,0,-3.21218,-3.66848,-21.8016,Q,Q
2023-03-15 21:40:14:343,0,-3.21502,-3.67267,-21.7897,Q,Q
2023-03-15 21:40:14:353,0,-3.22051,-3.67652,-21.7788,Q,Q
2023-03-15 21:40:14:363,0,-3.22395,-3.68223,-21.7702,Q,Q
2023-03-15 21:40:14:373,0,-3.23298,-3.69046,-21.7637,Q,Q
2023-03-15 21:40:14:383,0,-3.23679,-3.69585,-21.7605,Q,Q
2023-03-15 21:40:14:394,0,-3.24153,-3.70115,-21.7577,Q,Q
2023-03-15 21:40:14:404,0,-3.24353,-3.71184,-21.7607,Q,Q
2023-03-15 21:40:14:413,0,-3.24424,-3.71968,-21.7633,Q,Q
2023-03-15 21:40:14:424,0,-3.24553,-3.7269,-21.7696,Q,Q
2023-03-15 21:40:14:433,0,-3.2463,-3.73306,-21.7734,Q,Q
2023-03-15 21:40:14:443,0,-3.24681,-3.73797,-21.7772,Q,Q
2023-03-15 21:40:14:454,0,-3.24582,-3.74302,-21.7831,Q,Q
2023-03-15 21:40:14:464,0,-3.24737,-3.74468,-21.7875,Q,Q
2023-03-15 21:40:14:473,0,-3.24568,-3.7443,-21.7899,Q,Q
2023-03-15 21:40:14:483,0,-3.24468,-3.74789,-21.7892,Q,Q
2023-03-15 21:40:14:493,0,-3.24588,-3.74693,-21.7879,Q,Q
2023-03-15 21:40:14:503,0,-3.24562,-3.74688,-21.7841,Q,Q
2023-03-15 21:40:14:513,0,-3.24362,-3.74773,-21.7803,Q,Q
2023-03-15 21:40:14:523,0,-3.24388,-3.7446,-21.7761,Q,Q
2023-03-15 21:40:14:533,0,-3.24557,-3.74301,-21.7738,Q,Q
2023-03-15 21:40:14:543,0,-3.24651,-3.73374,-21.7716,Q,Q
2023-03-15 21:40:14:553,0,-3.24957,-3.72898,-21.7674,Q,Q
2023-03-15 21:40:14:563,0,-3.24748,-3.72147,-21.7645,Q,Q
2023-03-15 21:40:14:573,0,-3.2455,-3.71939,-21.76,Q,Q
2023-03-15 21:40:14:583,0,-3.24278,-3.71647,-21.7581,Q,Q
2023-03-15 21:40:14:593,0,-3.2453,-3.72455,-21.7529,Q,Q
2023-03-15 21:40:14:603,0,-3.24763,-3.72575,-21.754,Q,Q
2023-03-15 21:40:14:613,0,-3.25732,-3.72666,-21.7573,Q,Q
2023-03-15 21:40:14:623,0,-3.2699,-3.72605,-21.7586,Q,Q
2023-03-15 21:40:14:633,0,-3.28838,-3.72593,-21.7601,Q,Q
2023-03-15 21:40:14:643,0,-3.30773,-3.72533,-21.7579,Q,Q
2023-03-15 21:40:14:653,0,-3.32385,-3.72727,-21.7545,Q,Q
2023-03-15 21:40:14:663,0,-3.34117,-3.73156,-21.7467,Q,Q
2023-03-15 21:40:14:673,0,-3.35783,-3.73914,-21.7424,Q,Q
2023-03-15 21:40:14:683,0,-3.37128,-3.74645,-21.7404,Q,Q
2023-03-15 21:40:14:693,0,-3.38274,-3.75152,-21.7396,Q,Q
2023-03-15 21:40:14:703,0,-3.3875,-3.75758,-21.7383,Q,Q
2023-03-15 21:40:14:713,0,-3.3923,-3.76232,-21.7339,Q,Q
2023-03-15 21:40:14:723,0,-3.39713,-3.76697,-21.7336,Q,Q
2023-03-15 21:40:14:733,0,-3.39621,-3.77458,-21.7321,Q,Q
2023-03-15 21:40:14:743,0,-3.39316,-3.78341,-21.7287,Q,Q
2023-03-15 21:40:14:753,0,-3.39178,-3.79265,-21.7269,Q,Q
