Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:14:00:403,0,-54.7914,1.92925,148.193,Q,Q
2023-03-15 21:14:00:411,0,-54.7911,1.92816,148.194,Q,Q
2023-03-15 21:14:00:422,0,-54.7843,1.92689,148.193,Q,Q
2023-03-15 21:14:00:432,0,-54.7833,1.92901,148.192,Q,Q
2023-03-15 21:14:00:442,0,-54.7815,1.929,148.195,Q,Q
2023-03-15 21:14:00:452,0,-54.7796,1.92969,148.195,Q,Q
2023-03-15 21:14:00:462,0,-54.7788,1.93092,148.195,Q,Q
2023-03-15 21:14:00:472,0,-54.7752,1.93219,148.197,Q,Q
2023-03-15 21:14:00:482,0,-54.7741,1.92859,148.195,Q,Q
2023-03-15 21:14:00:492,0,-54.7747,1.9274,148.193,Q,Q
2023-03-15 21:14:00:502,0,-54.7766,1.92817,148.195,Q,Q
2023-03-15 21:14:00:512,0,-54.7748,1.92752,148.197,Q,Q
2023-03-15 21:14:00:522,0,-54.7774,1.92691,148.197,Q,Q
2023-03-15 21:14:00:532,0,-54.7782,1.92916,148.198,Q,Q
2023-03-15 21:14:00:542,0,-54.7803,1.92991,148.197,Q,Q
2023-03-15 21:14:00:552,0,-54.778,1.92967,148.197,Q,Q
2023-03-15 21:14:00:562,0,-54.7779,1.93067,148.2,Q,Q
2023-03-15 21:14:00:572,0,-54.78,1.93042,148.201,Q,Q
2023-03-15 21:14:00:582,0,-54.7791,1.92933,148.202,Q,Q
2023-03-15 21:14:00:592,0,-54.7773,1.92596,148.202,Q,Q
2023-03-15 21:14:00:602,0,-54.7764,1.92851,148.203,Q,Q
2023-03-15 21:14:00:612,0,-54.7766,1.92796,148.206,Q,Q
2023-03-15 21:14:00:622,0,-54.7778,1.92768,148.207,Q,Q
2023-03-15 21:14:00:632,0,-54.7783,1.92535,148.207,Q,Q
2023-03-15 21:14:00:642,0,-54.7785,1.92531,148.207,Q,Q
2023-03-15 21:14:00:652,0,-54.778,1.92483,148.207,Q,Q
2023-03-15 21:14:00:662,0,-54.7781,1.92215,148.207,Q,Q
2023-03-15 21:14:00:672,0,-54.7774,1.91933,148.204,Q,Q
2023-03-15 21:14:00:682,0,-54.7767,1.91804,148.203,Q,Q
2023-03-15 21:14:00:692,0,-54.7778,1.91554,148.201,Q,Q
