Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 21:05:26:93,0,-4.8679,-8.03911,88.1524
2023-03-11 21:05:26:102,0,-4.87544,-8.02781,88.1386
2023-03-11 21:05:26:112,0,-4.88422,-8.02121,88.1274
2023-03-11 21:05:26:122,0,-4.89822,-8.01719,88.1192
2023-03-11 21:05:26:132,0,-4.91181,-8.01713,88.1114
2023-03-11 21:05:26:142,0,-4.92642,-8.0202,88.1046
2023-03-11 21:05:26:152,0,-4.93847,-8.02511,88.0998
2023-03-11 21:05:26:162,0,-4.94823,-8.03814,88.0935
2023-03-11 21:05:26:172,0,-4.95207,-8.05816,88.0842
2023-03-11 21:05:26:182,0,-4.95486,-8.07844,88.0643
2023-03-11 21:05:26:192,0,-4.95429,-8.09868,88.0314
2023-03-11 21:05:26:202,0,-4.94461,-8.11587,87.9855
2023-03-11 21:05:26:212,0,-4.93583,-8.12808,87.9265
2023-03-11 21:05:26:222,0,-4.92405,-8.13187,87.8618
2023-03-11 21:05:26:232,0,-4.91607,-8.13044,87.791
2023-03-11 21:05:26:242,0,-4.90996,-8.12609,87.7178
2023-03-11 21:05:26:252,0,-4.91471,-8.12105,87.6439
2023-03-11 21:05:26:262,0,-4.93961,-8.12879,87.5842
2023-03-11 21:05:26:272,0,-4.97594,-8.14452,87.5368
2023-03-11 21:05:26:282,0,-5.01146,-8.16408,87.5035
2023-03-11 21:05:26:292,0,-5.03874,-8.18158,87.4757
2023-03-11 21:05:26:302,0,-5.06018,-8.19275,87.4585
2023-03-11 21:05:26:312,0,-5.09011,-8.20024,87.4515
2023-03-11 21:05:26:322,0,-5.1175,-8.20308,87.4532
2023-03-11 21:05:26:332,0,-5.14645,-8.19875,87.466
2023-03-11 21:05:26:342,0,-5.17989,-8.19159,87.4833
2023-03-11 21:05:26:352,0,-5.21262,-8.18163,87.5118
2023-03-11 21:05:26:362,0,-5.25218,-8.17748,87.5496
2023-03-11 21:05:26:372,0,-5.28832,-8.17364,87.5944
2023-03-11 21:05:26:382,0,-5.32818,-8.16636,87.6453
2023-03-11 21:05:26:392,0,-5.3707,-8.16365,87.7022
2023-03-11 21:05:26:402,0,-5.41255,-8.16131,87.7596
2023-03-11 21:05:26:412,0,-5.44941,-8.1593,87.8188
2023-03-11 21:05:26:422,0,-5.48762,-8.15644,87.8715
2023-03-11 21:05:26:432,0,-5.52053,-8.15219,87.9176
2023-03-11 21:05:26:442,0,-5.55318,-8.15082,87.9598
2023-03-11 21:05:26:452,0,-5.57788,-8.14889,87.9972
2023-03-11 21:05:26:461,0,-5.60113,-8.14716,88.0294
2023-03-11 21:05:26:471,0,-5.6251,-8.14906,88.0539
2023-03-11 21:05:26:481,0,-5.6434,-8.14625,88.073
2023-03-11 21:05:26:491,0,-5.65763,-8.14673,88.0831
2023-03-11 21:05:26:501,0,-5.66682,-8.15069,88.092
2023-03-11 21:05:26:511,0,-5.67332,-8.15943,88.0983
2023-03-11 21:05:26:522,0,-5.67268,-8.16997,88.1028
2023-03-11 21:05:26:532,0,-5.67101,-8.17813,88.1041
2023-03-11 21:05:26:542,0,-5.66779,-8.18584,88.0986
2023-03-11 21:05:26:552,0,-5.66101,-8.19177,88.0941
2023-03-11 21:05:26:562,0,-5.65375,-8.18864,88.0905
2023-03-11 21:05:26:572,0,-5.64612,-8.18561,88.0857
2023-03-11 21:05:26:582,0,-5.63573,-8.17584,88.0817
2023-03-11 21:05:26:592,0,-5.62671,-8.16313,88.0786
2023-03-11 21:05:26:602,0,-5.62311,-8.1513,88.0764
2023-03-11 21:05:26:612,0,-5.61761,-8.13862,88.0734
2023-03-11 21:05:26:622,0,-5.61387,-8.12251,88.0727
2023-03-11 21:05:26:632,0,-5.61406,-8.1071,88.069
2023-03-11 21:05:26:642,0,-5.61829,-8.09168,88.0602
2023-03-11 21:05:26:652,0,-5.61998,-8.08433,88.0513
2023-03-11 21:05:26:662,0,-5.62344,-8.08119,88.0394
2023-03-11 21:05:26:672,0,-5.6305,-8.07566,88.0265
2023-03-11 21:05:26:682,0,-5.63661,-8.0702,88.0121
2023-03-11 21:05:26:692,0,-5.64069,-8.06976,87.9987
2023-03-11 21:05:26:702,0,-5.64865,-8.07069,87.9843
2023-03-11 21:05:26:712,0,-5.66083,-8.06918,87.9701
2023-03-11 21:05:26:722,0,-5.67021,-8.06828,87.9573
2023-03-11 21:05:26:732,0,-5.67681,-8.06397,87.9454
2023-03-11 21:05:26:742,0,-5.67891,-8.05735,87.9331
2023-03-11 21:05:26:752,0,-5.67742,-8.05141,87.9271
2023-03-11 21:05:26:762,0,-5.67999,-8.04386,87.9254
2023-03-11 21:05:26:772,0,-5.68459,-8.03548,87.928
