Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 13:47:12:753,0,-1.74489,-5.32279,57.5263,Q,Q
2023-03-15 13:47:12:761,0,-1.78325,-5.33913,57.6281,Q,Q
2023-03-15 13:47:12:771,0,-1.82569,-5.35986,57.7293,Q,Q
2023-03-15 13:47:12:781,0,-1.87058,-5.38505,57.8343,Q,Q
2023-03-15 13:47:12:792,0,-1.91615,-5.41777,57.9465,Q,Q
2023-03-15 13:47:12:802,0,-1.95967,-5.4616,58.0604,Q,Q
2023-03-15 13:47:12:812,0,-1.99733,-5.50419,58.1702,Q,Q
2023-03-15 13:47:12:822,0,-2.0188,-5.55153,58.2729,Q,Q
2023-03-15 13:47:12:832,0,-2.02954,-5.60631,58.3728,Q,Q
2023-03-15 13:47:12:841,0,-2.02559,-5.67442,58.4679,Q,Q
2023-03-15 13:47:12:852,0,-2.01384,-5.74075,58.5612,Q,Q
2023-03-15 13:47:12:862,0,-1.99276,-5.8095,58.6432,Q,Q
2023-03-15 13:47:12:872,0,-1.96888,-5.87489,58.7173,Q,Q
2023-03-15 13:47:12:882,0,-1.93894,-5.92243,58.7831,Q,Q
2023-03-15 13:47:12:892,0,-1.90848,-5.9585,58.846,Q,Q
2023-03-15 13:47:12:902,0,-1.88146,-5.98587,58.908,Q,Q
2023-03-15 13:47:12:912,0,-1.86446,-6.0115,58.9775,Q,Q
2023-03-15 13:47:12:922,0,-1.8574,-6.02091,59.0446,Q,Q
2023-03-15 13:47:12:932,0,-1.86457,-6.01556,59.1092,Q,Q
2023-03-15 13:47:12:942,0,-1.88385,-5.99376,59.175,Q,Q
2023-03-15 13:47:12:952,0,-1.91437,-5.95744,59.2419,Q,Q
2023-03-15 13:47:12:962,0,-1.95912,-5.90497,59.3083,Q,Q
2023-03-15 13:47:12:972,0,-2.01957,-5.85057,59.3836,Q,Q
2023-03-15 13:47:12:982,0,-2.09776,-5.8015,59.4675,Q,Q
2023-03-15 13:47:12:992,0,-2.19461,-5.75915,59.5663,Q,Q
2023-03-15 13:47:13:2,0,-2.3007,-5.72418,59.668,Q,Q
2023-03-15 13:47:13:12,0,-2.4116,-5.69261,59.7743,Q,Q
2023-03-15 13:47:13:22,0,-2.53015,-5.6653,59.8771,Q,Q
2023-03-15 13:47:13:32,0,-2.65724,-5.64195,59.9716,Q,Q
2023-03-15 13:47:13:42,0,-2.7854,-5.62878,60.06,Q,Q
2023-03-15 13:47:13:52,0,-2.90196,-5.61656,60.1435,Q,Q
2023-03-15 13:47:13:62,0,-3.00538,-5.60784,60.2221,Q,Q
2023-03-15 13:47:13:72,0,-3.09559,-5.60647,60.2868,Q,Q
2023-03-15 13:47:13:82,0,-3.16877,-5.60142,60.342,Q,Q
2023-03-15 13:47:13:92,0,-3.2333,-5.59768,60.3734,Q,Q
2023-03-15 13:47:13:102,0,-3.28774,-5.59292,60.3881,Q,Q
2023-03-15 13:47:13:112,0,-3.3328,-5.59449,60.3917,Q,Q
2023-03-15 13:47:13:122,0,-3.36935,-5.60692,60.3914,Q,Q
2023-03-15 13:47:13:132,0,-3.39464,-5.62416,60.3816,Q,Q
2023-03-15 13:47:13:142,0,-3.40556,-5.63448,60.3608,Q,Q
2023-03-15 13:47:13:152,0,-3.40122,-5.63598,60.3232,Q,Q
2023-03-15 13:47:13:162,0,-3.37837,-5.61921,60.2679,Q,Q
2023-03-15 13:47:13:172,0,-3.33321,-5.57974,60.1945,Q,Q
2023-03-15 13:47:13:182,0,-3.27499,-5.52574,60.1111,Q,Q
2023-03-15 13:47:13:192,0,-3.20315,-5.45739,60.0204,Q,Q
2023-03-15 13:47:13:202,0,-3.12194,-5.37648,59.9189,Q,Q
2023-03-15 13:47:13:212,0,-3.03346,-5.2856,59.8116,Q,Q
2023-03-15 13:47:13:222,0,-2.94473,-5.18582,59.7049,Q,Q
2023-03-15 13:47:13:232,0,-2.85757,-5.08341,59.6,Q,Q
2023-03-15 13:47:13:242,0,-2.77591,-4.97467,59.4976,Q,Q
2023-03-15 13:47:13:252,0,-2.70139,-4.8666,59.4004,Q,Q
2023-03-15 13:47:13:262,0,-2.64525,-4.75949,59.302,Q,Q
2023-03-15 13:47:13:272,0,-2.61102,-4.65014,59.1935,Q,Q
2023-03-15 13:47:13:282,0,-2.59117,-4.53958,59.0719,Q,Q
2023-03-15 13:47:13:292,0,-2.57903,-4.43221,58.9395,Q,Q
2023-03-15 13:47:13:302,0,-2.57536,-4.33162,58.7964,Q,Q
2023-03-15 13:47:13:312,0,-2.57721,-4.23456,58.6454,Q,Q
2023-03-15 13:47:13:322,0,-2.58164,-4.14416,58.49,Q,Q
2023-03-15 13:47:13:332,0,-2.59154,-4.06597,58.3359,Q,Q
2023-03-15 13:47:13:342,0,-2.59584,-4.00414,58.1918,Q,Q
2023-03-15 13:47:13:352,0,-2.59837,-3.95627,58.0631,Q,Q
2023-03-15 13:47:13:361,0,-2.60172,-3.927,57.9559,Q,Q
2023-03-15 13:47:13:371,0,-2.60124,-3.91116,57.8713,Q,Q
2023-03-15 13:47:13:381,0,-2.60309,-3.90966,57.8153,Q,Q
