Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 15:52:12:145,0,-13.1863,-8.52071,-18.8789,Q,Q
2023-03-15 15:52:12:152,0,-13.1792,-8.51388,-18.8848,Q,Q
2023-03-15 15:52:12:163,0,-13.1791,-8.51096,-18.8906,Q,Q
2023-03-15 15:52:12:173,0,-13.1785,-8.50988,-18.8968,Q,Q
2023-03-15 15:52:12:183,0,-13.1782,-8.50604,-18.9018,Q,Q
2023-03-15 15:52:12:193,0,-13.1846,-8.5017,-18.911,Q,Q
2023-03-15 15:52:12:203,0,-13.1887,-8.49768,-18.9203,Q,Q
2023-03-15 15:52:12:213,0,-13.1942,-8.48988,-18.9261,Q,Q
2023-03-15 15:52:12:223,0,-13.2008,-8.48689,-18.9263,Q,Q
2023-03-15 15:52:12:233,0,-13.2103,-8.48599,-18.9264,Q,Q
2023-03-15 15:52:12:243,0,-13.2142,-8.48485,-18.9229,Q,Q
2023-03-15 15:52:12:253,0,-13.2157,-8.48115,-18.9155,Q,Q
2023-03-15 15:52:12:263,0,-13.2192,-8.48243,-18.9087,Q,Q
2023-03-15 15:52:12:273,0,-13.2188,-8.47685,-18.9088,Q,Q
2023-03-15 15:52:12:283,0,-13.2154,-8.47639,-18.9079,Q,Q
2023-03-15 15:52:12:293,0,-13.2045,-8.47818,-18.907,Q,Q
2023-03-15 15:52:12:303,0,-13.1928,-8.48432,-18.9037,Q,Q
2023-03-15 15:52:12:313,0,-13.1845,-8.49136,-18.901,Q,Q
2023-03-15 15:52:12:323,0,-13.1737,-8.49895,-18.9005,Q,Q
2023-03-15 15:52:12:333,0,-13.1703,-8.50289,-18.902,Q,Q
2023-03-15 15:52:12:343,0,-13.169,-8.51028,-18.9006,Q,Q
2023-03-15 15:52:12:353,0,-13.1631,-8.51334,-18.8989,Q,Q
2023-03-15 15:52:12:363,0,-13.1602,-8.5163,-18.895,Q,Q
2023-03-15 15:52:12:373,0,-13.1565,-8.52095,-18.8911,Q,Q
2023-03-15 15:52:12:383,0,-13.1526,-8.52705,-18.8875,Q,Q
2023-03-15 15:52:12:393,0,-13.1469,-8.53258,-18.8808,Q,Q
2023-03-15 15:52:12:403,0,-13.1448,-8.5387,-18.8733,Q,Q
2023-03-15 15:52:12:413,0,-13.1399,-8.54614,-18.8626,Q,Q
2023-03-15 15:52:12:423,0,-13.1378,-8.54864,-18.855,Q,Q
2023-03-15 15:52:12:433,0,-13.1392,-8.55424,-18.8461,Q,Q
2023-03-15 15:52:12:443,0,-13.1399,-8.55954,-18.8355,Q,Q
2023-03-15 15:52:12:453,0,-13.138,-8.56776,-18.8267,Q,Q
2023-03-15 15:52:12:463,0,-13.1368,-8.57479,-18.8171,Q,Q
2023-03-15 15:52:12:473,0,-13.1397,-8.58149,-18.8091,Q,Q
2023-03-15 15:52:12:483,0,-13.1458,-8.58532,-18.8002,Q,Q
2023-03-15 15:52:12:493,0,-13.152,-8.58946,-18.7892,Q,Q
2023-03-15 15:52:12:503,0,-13.1567,-8.5947,-18.7833,Q,Q
2023-03-15 15:52:12:513,0,-13.1578,-8.5969,-18.7758,Q,Q
2023-03-15 15:52:12:523,0,-13.1646,-8.59836,-18.7695,Q,Q
2023-03-15 15:52:12:533,0,-13.1686,-8.59915,-18.7652,Q,Q
2023-03-15 15:52:12:543,0,-13.1731,-8.59931,-18.7643,Q,Q
2023-03-15 15:52:12:553,0,-13.1742,-8.59838,-18.7687,Q,Q
2023-03-15 15:52:12:563,0,-13.172,-8.59819,-18.7729,Q,Q
2023-03-15 15:52:12:573,0,-13.1666,-8.59399,-18.7803,Q,Q
2023-03-15 15:52:12:583,0,-13.1672,-8.59201,-18.7834,Q,Q
2023-03-15 15:52:12:593,0,-13.167,-8.59128,-18.7885,Q,Q
2023-03-15 15:52:12:603,0,-13.1656,-8.58967,-18.792,Q,Q
2023-03-15 15:52:12:613,0,-13.1667,-8.58997,-18.7912,Q,Q
2023-03-15 15:52:12:623,0,-13.1598,-8.58982,-18.8005,Q,Q
2023-03-15 15:52:12:633,0,-13.157,-8.58681,-18.8028,Q,Q
2023-03-15 15:52:12:643,0,-13.1482,-8.58525,-18.8013,Q,Q
2023-03-15 15:52:12:653,0,-13.1419,-8.58096,-18.8006,Q,Q
2023-03-15 15:52:12:663,0,-13.1431,-8.57505,-18.7988,Q,Q
2023-03-15 15:52:12:673,0,-13.1446,-8.56978,-18.7964,Q,Q
2023-03-15 15:52:12:683,0,-13.1409,-8.57159,-18.7926,Q,Q
2023-03-15 15:52:12:693,0,-13.1396,-8.57198,-18.7894,Q,Q
2023-03-15 15:52:12:703,0,-13.1443,-8.57135,-18.7872,Q,Q
2023-03-15 15:52:12:713,0,-13.1456,-8.57009,-18.7865,Q,Q
2023-03-15 15:52:12:723,0,-13.1549,-8.57007,-18.7782,Q,Q
2023-03-15 15:52:12:733,0,-13.1586,-8.57349,-18.7734,Q,Q
2023-03-15 15:52:12:743,0,-13.1618,-8.57535,-18.7681,Q,Q
2023-03-15 15:52:12:753,0,-13.1641,-8.57583,-18.7655,Q,Q
2023-03-15 15:52:12:763,0,-13.1687,-8.58171,-18.7618,Q,Q
2023-03-15 15:52:12:773,0,-13.1693,-8.58202,-18.7598,Q,Q
2023-03-15 15:52:12:783,0,-13.1688,-8.58419,-18.7569,Q,Q
2023-03-15 15:52:12:793,0,-13.1737,-8.58499,-18.7519,Q,Q
2023-03-15 15:52:12:803,0,-13.177,-8.58313,-18.7511,Q,Q
2023-03-15 15:52:12:813,0,-13.1792,-8.57918,-18.752,Q,Q
2023-03-15 15:52:12:823,0,-13.1791,-8.57657,-18.756,Q,Q
2023-03-15 15:52:12:833,0,-13.1853,-8.57429,-18.7607,Q,Q
2023-03-15 15:52:12:843,0,-13.1884,-8.5703,-18.7658,Q,Q
2023-03-15 15:52:12:853,0,-13.1869,-8.56832,-18.7699,Q,Q
2023-03-15 15:52:12:863,0,-13.1861,-8.56897,-18.7757,Q,Q
2023-03-15 15:52:12:873,0,-13.1842,-8.56717,-18.7806,Q,Q
2023-03-15 15:52:12:883,0,-13.1813,-8.56552,-18.7872,Q,Q
