Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 22:33:40:54,0,-10.7635,-1.04442,21.8387,Q,Q
2023-03-14 22:33:40:62,0,-10.7885,-1.03797,21.8791,Q,Q
2023-03-14 22:33:40:72,0,-10.8114,-1.03271,21.9246,Q,Q
2023-03-14 22:33:40:82,0,-10.8401,-1.03169,21.9669,Q,Q
2023-03-14 22:33:40:92,0,-10.8694,-1.03529,22.0032,Q,Q
2023-03-14 22:33:40:102,0,-10.8971,-1.04354,22.0309,Q,Q
2023-03-14 22:33:40:112,0,-10.9172,-1.04981,22.0482,Q,Q
2023-03-14 22:33:40:122,0,-10.9298,-1.05362,22.0544,Q,Q
2023-03-14 22:33:40:132,0,-10.933,-1.05021,22.0486,Q,Q
2023-03-14 22:33:40:142,0,-10.9342,-1.04544,22.0329,Q,Q
2023-03-14 22:33:40:152,0,-10.9339,-1.02796,22.0091,Q,Q
2023-03-14 22:33:40:162,0,-10.9271,-1.0052,21.987,Q,Q
2023-03-14 22:33:40:172,0,-10.9236,-0.987354,21.9773,Q,Q
2023-03-14 22:33:40:182,0,-10.9341,-0.970885,21.9764,Q,Q
2023-03-14 22:33:40:192,0,-10.956,-0.969697,21.9892,Q,Q
2023-03-14 22:33:40:202,0,-10.9872,-0.981694,22.0068,Q,Q
2023-03-14 22:33:40:212,0,-11.0154,-0.996892,22.0199,Q,Q
2023-03-14 22:33:40:222,0,-11.0351,-1.00744,22.0257,Q,Q
2023-03-14 22:33:40:232,0,-11.0473,-1.01073,22.0274,Q,Q
2023-03-14 22:33:40:242,0,-11.0614,-1.00826,22.0307,Q,Q
2023-03-14 22:33:40:252,0,-11.0816,-1.00867,22.0462,Q,Q
2023-03-14 22:33:40:262,0,-11.119,-1.0177,22.0726,Q,Q
2023-03-14 22:33:40:272,0,-11.1721,-1.03123,22.1063,Q,Q
2023-03-14 22:33:40:282,0,-11.2362,-1.05174,22.1447,Q,Q
2023-03-14 22:33:40:292,0,-11.3053,-1.06791,22.1911,Q,Q
2023-03-14 22:33:40:302,0,-11.3827,-1.0864,22.2467,Q,Q
2023-03-14 22:33:40:312,0,-11.4563,-1.10532,22.3168,Q,Q
2023-03-14 22:33:40:322,0,-11.5174,-1.13541,22.4067,Q,Q
2023-03-14 22:33:40:332,0,-11.581,-1.17095,22.4996,Q,Q
2023-03-14 22:33:40:342,0,-11.6439,-1.20888,22.5941,Q,Q
2023-03-14 22:33:40:352,0,-11.7009,-1.24703,22.6864,Q,Q
2023-03-14 22:33:40:362,0,-11.7577,-1.28422,22.7791,Q,Q
2023-03-14 22:33:40:372,0,-11.8114,-1.32418,22.8721,Q,Q
2023-03-14 22:33:40:382,0,-11.8574,-1.36232,22.9571,Q,Q
2023-03-14 22:33:40:392,0,-11.8916,-1.39602,23.0334,Q,Q
2023-03-14 22:33:40:402,0,-11.912,-1.41894,23.0996,Q,Q
2023-03-14 22:33:40:412,0,-11.9186,-1.43361,23.1556,Q,Q
2023-03-14 22:33:40:422,0,-11.9194,-1.44557,23.1958,Q,Q
2023-03-14 22:33:40:432,0,-11.9141,-1.44226,23.2315,Q,Q
2023-03-14 22:33:40:442,0,-11.8918,-1.42989,23.2546,Q,Q
2023-03-14 22:33:40:452,0,-11.8663,-1.41782,23.2781,Q,Q
