Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 11:48:26:349,0,-78.8218,0.458309,77.7268,Q,Q
2023-03-15 11:48:26:356,0,-78.8207,0.458099,77.725,Q,Q
2023-03-15 11:48:26:367,0,-78.824,0.458187,77.7248,Q,Q
2023-03-15 11:48:26:377,0,-78.8211,0.456241,77.7249,Q,Q
2023-03-15 11:48:26:387,0,-78.82,0.454476,77.7215,Q,Q
2023-03-15 11:48:26:397,0,-78.8199,0.454469,77.7225,Q,Q
2023-03-15 11:48:26:407,0,-78.8197,0.451709,77.7219,Q,Q
2023-03-15 11:48:26:417,0,-78.8197,0.450545,77.7243,Q,Q
2023-03-15 11:48:26:427,0,-78.8197,0.449215,77.7253,Q,Q
2023-03-15 11:48:26:437,0,-78.8217,0.44596,77.7252,Q,Q
2023-03-15 11:48:26:447,0,-78.8207,0.446105,77.7227,Q,Q
2023-03-15 11:48:26:457,0,-78.8197,0.445936,77.7231,Q,Q
2023-03-15 11:48:26:467,0,-78.8205,0.447154,77.723,Q,Q
2023-03-15 11:48:26:477,0,-78.823,0.448382,77.7191,Q,Q
2023-03-15 11:48:26:487,0,-78.8186,0.448003,77.7159,Q,Q
2023-03-15 11:48:26:497,0,-78.8156,0.449069,77.7159,Q,Q
2023-03-15 11:48:26:507,0,-78.8144,0.450708,77.7158,Q,Q
2023-03-15 11:48:26:517,0,-78.8151,0.452635,77.7132,Q,Q
2023-03-15 11:48:26:527,0,-78.8155,0.453018,77.711,Q,Q
2023-03-15 11:48:26:537,0,-78.8145,0.45477,77.7114,Q,Q
2023-03-15 11:48:26:547,0,-78.8128,0.453168,77.7146,Q,Q
2023-03-15 11:48:26:557,0,-78.8162,0.453869,77.7141,Q,Q
2023-03-15 11:48:26:567,0,-78.8156,0.455385,77.7135,Q,Q
2023-03-15 11:48:26:577,0,-78.8181,0.455554,77.7134,Q,Q
2023-03-15 11:48:26:587,0,-78.8188,0.458109,77.7161,Q,Q
2023-03-15 11:48:26:597,0,-78.8171,0.458327,77.7147,Q,Q
2023-03-15 11:48:26:607,0,-78.8188,0.462655,77.7131,Q,Q
2023-03-15 11:48:26:617,0,-78.8214,0.461241,77.715,Q,Q
2023-03-15 11:48:26:627,0,-78.8222,0.462614,77.7197,Q,Q
2023-03-15 11:48:26:637,0,-78.8218,0.463027,77.7205,Q,Q
2023-03-15 11:48:26:647,0,-78.8219,0.463439,77.7205,Q,Q
2023-03-15 11:48:26:657,0,-78.8205,0.464951,77.7221,Q,Q
2023-03-15 11:48:26:667,0,-78.8213,0.465049,77.7222,Q,Q
2023-03-15 11:48:26:677,0,-78.8229,0.463358,77.7229,Q,Q
2023-03-15 11:48:26:687,0,-78.8226,0.464363,77.7232,Q,Q
2023-03-15 11:48:26:697,0,-78.8231,0.466382,77.7247,Q,Q
2023-03-15 11:48:26:707,0,-78.8221,0.469073,77.7275,Q,Q
2023-03-15 11:48:26:717,0,-78.825,0.46948,77.7264,Q,Q
2023-03-15 11:48:26:727,0,-78.822,0.470984,77.7248,Q,Q
2023-03-15 11:48:26:737,0,-78.8226,0.469284,77.7237,Q,Q
2023-03-15 11:48:26:747,0,-78.8207,0.468317,77.724,Q,Q
2023-03-15 11:48:26:757,0,-78.8209,0.468102,77.7212,Q,Q
2023-03-15 11:48:26:767,0,-78.8178,0.467506,77.7204,Q,Q
2023-03-15 11:48:26:777,0,-78.8187,0.468265,77.7195,Q,Q
2023-03-15 11:48:26:787,0,-78.8203,0.46807,77.7188,Q,Q
2023-03-15 11:48:26:797,0,-78.8186,0.466442,77.7199,Q,Q
2023-03-15 11:48:26:807,0,-78.8209,0.467214,77.7184,Q,Q
2023-03-15 11:48:26:817,0,-78.8215,0.467292,77.7193,Q,Q
2023-03-15 11:48:26:827,0,-78.8189,0.466487,77.7208,Q,Q
2023-03-15 11:48:26:836,0,-78.8185,0.465472,77.7184,Q,Q
2023-03-15 11:48:26:847,0,-78.8188,0.465508,77.7165,Q,Q
2023-03-15 11:48:26:857,0,-78.8194,0.466028,77.7136,Q,Q
2023-03-15 11:48:26:867,0,-78.8189,0.463137,77.7147,Q,Q
2023-03-15 11:48:26:877,0,-78.8193,0.461863,77.7147,Q,Q
2023-03-15 11:48:26:887,0,-78.82,0.462241,77.718,Q,Q
