Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 21:53:12:194,0,-9.83316,-2.0066,36.5476,Q,Q
2023-03-14 21:53:12:202,0,-9.83297,-2.01734,36.59,Q,Q
2023-03-14 21:53:12:212,0,-9.8247,-2.02958,36.6292,Q,Q
2023-03-14 21:53:12:223,0,-9.8028,-2.03647,36.6634,Q,Q
2023-03-14 21:53:12:233,0,-9.77793,-2.04608,36.6899,Q,Q
2023-03-14 21:53:12:243,0,-9.74352,-2.05101,36.7031,Q,Q
2023-03-14 21:53:12:253,0,-9.70857,-2.05248,36.7073,Q,Q
2023-03-14 21:53:12:263,0,-9.68042,-2.05327,36.7072,Q,Q
2023-03-14 21:53:12:272,0,-9.65829,-2.05342,36.6993,Q,Q
2023-03-14 21:53:12:283,0,-9.64303,-2.04412,36.6904,Q,Q
2023-03-14 21:53:12:293,0,-9.6294,-2.0282,36.6815,Q,Q
2023-03-14 21:53:12:303,0,-9.61932,-2.01457,36.6765,Q,Q
2023-03-14 21:53:12:313,0,-9.61033,-2.00498,36.6695,Q,Q
2023-03-14 21:53:12:323,0,-9.61104,-1.99463,36.6591,Q,Q
2023-03-14 21:53:12:333,0,-9.608,-1.97842,36.6422,Q,Q
2023-03-14 21:53:12:343,0,-9.60288,-1.96307,36.6167,Q,Q
2023-03-14 21:53:12:353,0,-9.59481,-1.94142,36.584,Q,Q
2023-03-14 21:53:12:363,0,-9.58841,-1.92054,36.5517,Q,Q
2023-03-14 21:53:12:373,0,-9.57809,-1.89684,36.5149,Q,Q
2023-03-14 21:53:12:383,0,-9.56721,-1.87876,36.4811,Q,Q
2023-03-14 21:53:12:393,0,-9.56,-1.8609,36.4464,Q,Q
2023-03-14 21:53:12:403,0,-9.55704,-1.84745,36.4179,Q,Q
2023-03-14 21:53:12:413,0,-9.55474,-1.83443,36.3976,Q,Q
2023-03-14 21:53:12:423,0,-9.56288,-1.82453,36.3862,Q,Q
2023-03-14 21:53:12:433,0,-9.57953,-1.81588,36.3846,Q,Q
2023-03-14 21:53:12:443,0,-9.60394,-1.81827,36.3939,Q,Q
2023-03-14 21:53:12:453,0,-9.63587,-1.82949,36.4156,Q,Q
2023-03-14 21:53:12:463,0,-9.66884,-1.85324,36.4536,Q,Q
2023-03-14 21:53:12:473,0,-9.7035,-1.88541,36.5004,Q,Q
2023-03-14 21:53:12:483,0,-9.73118,-1.91631,36.5595,Q,Q
