Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 20:14:02:755,0,0.0576677,-0.408755,87.3157
2023-03-11 20:14:02:763,0,0.0410453,-0.391061,87.2957
2023-03-11 20:14:02:773,0,0.0245865,-0.373815,87.2804
2023-03-11 20:14:02:783,0,0.00423266,-0.362032,87.2744
2023-03-11 20:14:02:793,0,-0.0151963,-0.35554,87.2729
2023-03-11 20:14:02:803,0,-0.0379003,-0.353566,87.2848
2023-03-11 20:14:02:813,0,-0.0523969,-0.356625,87.3031
2023-03-11 20:14:02:823,0,-0.0520253,-0.370367,87.3275
2023-03-11 20:14:02:833,0,-0.0409206,-0.386606,87.3603
2023-03-11 20:14:02:843,0,-0.0197702,-0.404016,87.3952
2023-03-11 20:14:02:853,0,0.00909581,-0.411056,87.4339
2023-03-11 20:14:02:863,0,0.0344094,-0.410843,87.4759
2023-03-11 20:14:02:873,0,0.0514662,-0.39278,87.5127
2023-03-11 20:14:02:883,0,0.0574452,-0.368707,87.5513
2023-03-11 20:14:02:893,0,0.0556393,-0.33824,87.5888
2023-03-11 20:14:02:903,0,0.0472586,-0.302329,87.6235
2023-03-11 20:14:02:913,0,0.0319655,-0.260496,87.6547
2023-03-11 20:14:02:923,0,0.0139403,-0.218327,87.6786
2023-03-11 20:14:02:933,0,-0.0080803,-0.174406,87.6974
2023-03-11 20:14:02:943,0,-0.0353131,-0.136816,87.711
2023-03-11 20:14:02:953,0,-0.0654998,-0.107289,87.7189
2023-03-11 20:14:02:963,0,-0.0944146,-0.0877209,87.7255
2023-03-11 20:14:02:973,0,-0.125361,-0.082745,87.7275
2023-03-11 20:14:02:984,0,-0.155622,-0.0881874,87.7251
2023-03-11 20:14:02:993,0,-0.194241,-0.103378,87.7256
2023-03-11 20:14:03:3,0,-0.233479,-0.129035,87.7279
2023-03-11 20:14:03:13,0,-0.279214,-0.160854,87.7367
2023-03-11 20:14:03:23,0,-0.317768,-0.203409,87.7477
2023-03-11 20:14:03:33,0,-0.351806,-0.254136,87.7643
2023-03-11 20:14:03:43,0,-0.381742,-0.3164,87.7872
2023-03-11 20:14:03:54,0,-0.402832,-0.384345,87.8177
2023-03-11 20:14:03:64,0,-0.415172,-0.453033,87.8475
2023-03-11 20:14:03:73,0,-0.41638,-0.521968,87.8774
2023-03-11 20:14:03:84,0,-0.411878,-0.581077,87.9095
2023-03-11 20:14:03:94,0,-0.397271,-0.636116,87.9374
2023-03-11 20:14:03:103,0,-0.37824,-0.680951,87.9624
2023-03-11 20:14:03:113,0,-0.349162,-0.720174,87.9806
2023-03-11 20:14:03:123,0,-0.31226,-0.76073,87.9973
2023-03-11 20:14:03:133,0,-0.274927,-0.793364,88.0096
2023-03-11 20:14:03:143,0,-0.237144,-0.816184,88.0136
2023-03-11 20:14:03:153,0,-0.200529,-0.832098,88.0137
2023-03-11 20:14:03:163,0,-0.16989,-0.836813,88.0068
2023-03-11 20:14:03:173,0,-0.139814,-0.835372,87.9927
2023-03-11 20:14:03:183,0,-0.118096,-0.826521,87.9782
2023-03-11 20:14:03:194,0,-0.0959751,-0.816399,87.9605
2023-03-11 20:14:03:203,0,-0.0739338,-0.79754,87.9394
2023-03-11 20:14:03:213,0,-0.0560847,-0.780613,87.919
2023-03-11 20:14:03:223,0,-0.0408772,-0.759364,87.8961
2023-03-11 20:14:03:234,0,-0.0274675,-0.736408,87.8782
2023-03-11 20:14:03:243,0,-0.0184149,-0.715714,87.8583
2023-03-11 20:14:03:253,0,-0.0107101,-0.696965,87.8435
2023-03-11 20:14:03:263,0,-0.0042985,-0.68468,87.8298
2023-03-11 20:14:03:273,0,-0.00831898,-0.673812,87.8169
2023-03-11 20:14:03:284,0,-0.0144449,-0.662407,87.8077
2023-03-11 20:14:03:293,0,-0.0256324,-0.6545,87.7969
2023-03-11 20:14:03:303,0,-0.0439294,-0.646603,87.7895
2023-03-11 20:14:03:313,0,-0.0636226,-0.635363,87.7836
2023-03-11 20:14:03:323,0,-0.0867359,-0.622787,87.7794
2023-03-11 20:14:03:333,0,-0.108057,-0.613451,87.775
2023-03-11 20:14:03:343,0,-0.132311,-0.601391,87.7761
2023-03-11 20:14:03:353,0,-0.157937,-0.595963,87.7834
2023-03-11 20:14:03:363,0,-0.181976,-0.589836,87.7927
2023-03-11 20:14:03:373,0,-0.206558,-0.577503,87.8032
2023-03-11 20:14:03:383,0,-0.226412,-0.568651,87.8129
2023-03-11 20:14:03:393,0,-0.24403,-0.553525,87.8229
2023-03-11 20:14:03:403,0,-0.261534,-0.543684,87.8293
2023-03-11 20:14:03:413,0,-0.276431,-0.531088,87.8333
2023-03-11 20:14:03:423,0,-0.289809,-0.515379,87.8368
2023-03-11 20:14:03:433,0,-0.298187,-0.501465,87.837
2023-03-11 20:14:03:443,0,-0.306826,-0.487245,87.8365
2023-03-11 20:14:03:453,0,-0.31288,-0.47419,87.834
2023-03-11 20:14:03:463,0,-0.3163,-0.463892,87.8282
2023-03-11 20:14:03:473,0,-0.321116,-0.458097,87.8212
2023-03-11 20:14:03:483,0,-0.326623,-0.45296,87.8175
2023-03-11 20:14:03:493,0,-0.325968,-0.451886,87.8177
2023-03-11 20:14:03:503,0,-0.327276,-0.453858,87.8174
2023-03-11 20:14:03:513,0,-0.332125,-0.452803,87.8153
2023-03-11 20:14:03:523,0,-0.336092,-0.452841,87.8184
2023-03-11 20:14:03:533,0,-0.338285,-0.45534,87.8183
2023-03-11 20:14:03:543,0,-0.341214,-0.454645,87.8203
2023-03-11 20:14:03:553,0,-0.341898,-0.457732,87.821
2023-03-11 20:14:03:563,0,-0.33856,-0.459865,87.8177
2023-03-11 20:14:03:573,0,-0.33455,-0.46067,87.8118
2023-03-11 20:14:03:583,0,-0.327351,-0.460503,87.7962
2023-03-11 20:14:03:594,0,-0.321376,-0.458039,87.7809
2023-03-11 20:14:03:603,0,-0.310223,-0.457419,87.7636
2023-03-11 20:14:03:613,0,-0.30131,-0.453656,87.742
2023-03-11 20:14:03:623,0,-0.295463,-0.451768,87.7266
2023-03-11 20:14:03:633,0,-0.292262,-0.445361,87.7116
2023-03-11 20:14:03:644,0,-0.291645,-0.439615,87.7042
2023-03-11 20:14:03:653,0,-0.292661,-0.430238,87.6964
2023-03-11 20:14:03:663,0,-0.295409,-0.413794,87.6882
2023-03-11 20:14:03:673,0,-0.296008,-0.391212,87.6855
2023-03-11 20:14:03:683,0,-0.301246,-0.367142,87.6793
2023-03-11 20:14:03:693,0,-0.301525,-0.346528,87.6736
2023-03-11 20:14:03:703,0,-0.307741,-0.331938,87.6652
2023-03-11 20:14:03:713,0,-0.311055,-0.330662,87.6648
2023-03-11 20:14:03:723,0,-0.32245,-0.342196,87.6794
2023-03-11 20:14:03:733,0,-0.339278,-0.361296,87.7025
2023-03-11 20:14:03:744,0,-0.357986,-0.388324,87.7353
2023-03-11 20:14:03:754,0,-0.379596,-0.426879,87.7782
2023-03-11 20:14:03:763,0,-0.397034,-0.468988,87.8245
2023-03-11 20:14:03:773,0,-0.415545,-0.516157,87.877
2023-03-11 20:14:03:783,0,-0.428312,-0.5608,87.9307
2023-03-11 20:14:03:794,0,-0.437252,-0.604957,87.9834
2023-03-11 20:14:03:803,0,-0.446563,-0.645157,88.0352
2023-03-11 20:14:03:813,0,-0.45455,-0.676078,88.0763
2023-03-11 20:14:03:823,0,-0.461876,-0.69981,88.1111
2023-03-11 20:14:03:833,0,-0.472423,-0.71922,88.1379
2023-03-11 20:14:03:843,0,-0.48641,-0.734889,88.1586
2023-03-11 20:14:03:853,0,-0.506952,-0.749785,88.1751
2023-03-11 20:14:03:863,0,-0.53792,-0.760928,88.1827
2023-03-11 20:14:03:873,0,-0.572752,-0.779564,88.1889
2023-03-11 20:14:03:883,0,-0.610025,-0.799508,88.1831
2023-03-11 20:14:03:893,0,-0.649786,-0.820118,88.1723
2023-03-11 20:14:03:903,0,-0.689157,-0.838447,88.1518
2023-03-11 20:14:03:913,0,-0.728634,-0.856838,88.1283
2023-03-11 20:14:03:923,0,-0.762267,-0.869155,88.0993
2023-03-11 20:14:03:933,0,-0.788916,-0.882,88.0694
2023-03-11 20:14:03:943,0,-0.802412,-0.897565,88.046
2023-03-11 20:14:03:953,0,-0.805289,-0.916502,88.0249
2023-03-11 20:14:03:963,0,-0.792419,-0.93471,88.0025
2023-03-11 20:14:03:973,0,-0.775746,-0.956025,87.9848
2023-03-11 20:14:03:983,0,-0.751174,-0.977279,87.9695
2023-03-11 20:14:03:993,0,-0.729326,-0.998513,87.9606
2023-03-11 20:14:04:3,0,-0.712571,-1.01818,87.9582
2023-03-11 20:14:04:13,0,-0.698116,-1.03744,87.96
2023-03-11 20:14:04:23,0,-0.691778,-1.05728,87.9663
2023-03-11 20:14:04:33,0,-0.687366,-1.07692,87.9755
2023-03-11 20:14:04:43,0,-0.686773,-1.09934,87.9834
2023-03-11 20:14:04:53,0,-0.68265,-1.1182,87.99
2023-03-11 20:14:04:63,0,-0.671893,-1.1388,87.9976
2023-03-11 20:14:04:73,0,-0.660536,-1.16233,88.002
2023-03-11 20:14:04:83,0,-0.644981,-1.18348,88.0038
2023-03-11 20:14:04:93,0,-0.628099,-1.20129,88.0021
2023-03-11 20:14:04:103,0,-0.613862,-1.21748,87.9944
2023-03-11 20:14:04:113,0,-0.598747,-1.23764,87.9851
2023-03-11 20:14:04:123,0,-0.581689,-1.2558,87.968
2023-03-11 20:14:04:133,0,-0.564577,-1.27571,87.9496
2023-03-11 20:14:04:143,0,-0.55032,-1.29065,87.9246
2023-03-11 20:14:04:153,0,-0.53725,-1.30817,87.8943
2023-03-11 20:14:04:163,0,-0.52497,-1.32943,87.8619
2023-03-11 20:14:04:173,0,-0.517647,-1.35286,87.8291
2023-03-11 20:14:04:183,0,-0.506811,-1.38027,87.798
2023-03-11 20:14:04:193,0,-0.499124,-1.40751,87.7687
2023-03-11 20:14:04:203,0,-0.492314,-1.43758,87.7393
2023-03-11 20:14:04:213,0,-0.493533,-1.46513,87.7126
2023-03-11 20:14:04:223,0,-0.496965,-1.49148,87.6884
2023-03-11 20:14:04:233,0,-0.499533,-1.5105,87.6676
2023-03-11 20:14:04:243,0,-0.501482,-1.52911,87.6462
2023-03-11 20:14:04:253,0,-0.507679,-1.54521,87.6218
2023-03-11 20:14:04:263,0,-0.512903,-1.55416,87.6017
2023-03-11 20:14:04:273,0,-0.514935,-1.56263,87.5765
2023-03-11 20:14:04:283,0,-0.518894,-1.56875,87.5527
2023-03-11 20:14:04:293,0,-0.518158,-1.57001,87.5266
2023-03-11 20:14:04:303,0,-0.509667,-1.57734,87.4993
2023-03-11 20:14:04:313,0,-0.501442,-1.5889,87.4687
2023-03-11 20:14:04:323,0,-0.495562,-1.6018,87.4459
2023-03-11 20:14:04:333,0,-0.493357,-1.61494,87.423
2023-03-11 20:14:04:343,0,-0.495367,-1.63009,87.3989
2023-03-11 20:14:04:353,0,-0.50019,-1.6387,87.3775
2023-03-11 20:14:04:363,0,-0.509733,-1.6466,87.3637
2023-03-11 20:14:04:374,0,-0.522546,-1.65733,87.3543
2023-03-11 20:14:04:384,0,-0.533735,-1.66502,87.3469
2023-03-11 20:14:04:394,0,-0.543602,-1.6726,87.3455
2023-03-11 20:14:04:403,0,-0.548651,-1.67045,87.3488
2023-03-11 20:14:04:413,0,-0.547999,-1.67093,87.3541
2023-03-11 20:14:04:423,0,-0.548792,-1.66781,87.3625
2023-03-11 20:14:04:433,0,-0.558201,-1.66564,87.3749
2023-03-11 20:14:04:443,0,-0.578082,-1.66477,87.3892
2023-03-11 20:14:04:453,0,-0.609369,-1.66764,87.413
2023-03-11 20:14:04:463,0,-0.653349,-1.6766,87.4376
2023-03-11 20:14:04:473,0,-0.708717,-1.68883,87.4661
2023-03-11 20:14:04:483,0,-0.760842,-1.70279,87.498
2023-03-11 20:14:04:493,0,-0.81269,-1.72417,87.5316
2023-03-11 20:14:04:503,0,-0.856721,-1.7518,87.5667
2023-03-11 20:14:04:513,0,-0.898455,-1.784,87.6076
2023-03-11 20:14:04:523,0,-0.932009,-1.814,87.6449
2023-03-11 20:14:04:534,0,-0.953859,-1.84001,87.6787
2023-03-11 20:14:04:543,0,-0.968928,-1.86026,87.7091
2023-03-11 20:14:04:553,0,-0.973825,-1.86935,87.7248
2023-03-11 20:14:04:563,0,-0.971465,-1.86329,87.7262
2023-03-11 20:14:04:573,0,-0.956291,-1.83749,87.721
2023-03-11 20:14:04:583,0,-0.942061,-1.79701,87.7064
2023-03-11 20:14:04:593,0,-0.938182,-1.74718,87.6863
2023-03-11 20:14:04:603,0,-0.946346,-1.69889,87.6656
2023-03-11 20:14:04:614,0,-0.969071,-1.6554,87.6487
2023-03-11 20:14:04:623,0,-0.993897,-1.6143,87.6302
2023-03-11 20:14:04:634,0,-1.01327,-1.56155,87.6005
2023-03-11 20:14:04:644,0,-1.02388,-1.50273,87.559
2023-03-11 20:14:04:654,0,-1.02041,-1.42958,87.5061
2023-03-11 20:14:04:663,0,-1.01171,-1.3434,87.4475
2023-03-11 20:14:04:674,0,-1.00907,-1.2548,87.3873
2023-03-11 20:14:04:684,0,-1.02617,-1.17282,87.3345
2023-03-11 20:14:04:694,0,-1.07072,-1.10309,87.2931
2023-03-11 20:14:04:704,0,-1.14217,-1.04897,87.2602
2023-03-11 20:14:04:714,0,-1.24015,-1.01454,87.2386
2023-03-11 20:14:04:723,0,-1.35109,-0.987386,87.2226
2023-03-11 20:14:04:734,0,-1.46577,-0.957787,87.2045
2023-03-11 20:14:04:743,0,-1.58137,-0.922237,87.1833
2023-03-11 20:14:04:754,0,-1.69818,-0.881824,87.1574
2023-03-11 20:14:04:763,0,-1.82387,-0.83908,87.1342
2023-03-11 20:14:04:774,0,-1.9648,-0.800266,87.1157
2023-03-11 20:14:04:783,0,-2.12943,-0.778593,87.1037
2023-03-11 20:14:04:793,0,-2.31697,-0.768553,87.0985
2023-03-11 20:14:04:804,0,-2.5246,-0.770017,87.1002
2023-03-11 20:14:04:814,0,-2.75319,-0.783552,87.1026
2023-03-11 20:14:04:824,0,-2.98095,-0.803497,87.1112
2023-03-11 20:14:04:834,0,-3.18705,-0.83118,87.1178
2023-03-11 20:14:04:844,0,-3.36921,-0.854982,87.1228
2023-03-11 20:14:04:854,0,-3.53224,-0.874587,87.1288
2023-03-11 20:14:04:863,0,-3.67859,-0.900774,87.1329
2023-03-11 20:14:04:873,0,-3.81477,-0.924966,87.1345
2023-03-11 20:14:04:884,0,-3.94492,-0.94844,87.1289
2023-03-11 20:14:04:894,0,-4.07042,-0.969486,87.1227
2023-03-11 20:14:04:903,0,-4.19222,-0.991182,87.1142
2023-03-11 20:14:04:914,0,-4.31509,-1.0139,87.106
2023-03-11 20:14:04:924,0,-4.43507,-1.03719,87.0988
2023-03-11 20:14:04:934,0,-4.54443,-1.06647,87.0897
2023-03-11 20:14:04:944,0,-4.63703,-1.10394,87.0795
2023-03-11 20:14:04:954,0,-4.71712,-1.15196,87.0727
2023-03-11 20:14:04:964,0,-4.79528,-1.20791,87.064
2023-03-11 20:14:04:974,0,-4.86904,-1.26282,87.0552
2023-03-11 20:14:04:984,0,-4.94054,-1.31273,87.0446
2023-03-11 20:14:04:994,0,-4.98917,-1.35744,87.0328
2023-03-11 20:14:05:3,0,-5.01934,-1.38598,87.021
2023-03-11 20:14:05:14,0,-5.03954,-1.40135,87.009
2023-03-11 20:14:05:23,0,-5.06238,-1.40273,86.9961
2023-03-11 20:14:05:33,0,-5.08642,-1.40138,86.9861
2023-03-11 20:14:05:43,0,-5.11256,-1.39518,86.9798
2023-03-11 20:14:05:54,0,-5.14566,-1.38373,86.9761
2023-03-11 20:14:05:63,0,-5.19709,-1.36985,86.98
2023-03-11 20:14:05:74,0,-5.25853,-1.35611,86.985
2023-03-11 20:14:05:84,0,-5.33138,-1.3513,86.9935
2023-03-11 20:14:05:93,0,-5.41415,-1.35379,87.0052
2023-03-11 20:14:05:103,0,-5.49368,-1.36007,87.0186
2023-03-11 20:14:05:114,0,-5.5625,-1.37278,87.0269
2023-03-11 20:14:05:124,0,-5.61649,-1.38687,87.038
2023-03-11 20:14:05:133,0,-5.6709,-1.39592,87.0434
2023-03-11 20:14:05:144,0,-5.73629,-1.41,87.05
2023-03-11 20:14:05:154,0,-5.81042,-1.43054,87.0582
2023-03-11 20:14:05:163,0,-5.89574,-1.45242,87.0642
2023-03-11 20:14:05:174,0,-5.98379,-1.47735,87.0672
2023-03-11 20:14:05:183,0,-6.06587,-1.49731,87.0689
2023-03-11 20:14:05:194,0,-6.13858,-1.51919,87.0669
2023-03-11 20:14:05:203,0,-6.20171,-1.53428,87.0625
2023-03-11 20:14:05:214,0,-6.25837,-1.54945,87.0563
2023-03-11 20:14:05:224,0,-6.31411,-1.56295,87.0518
2023-03-11 20:14:05:234,0,-6.37716,-1.57882,87.0458
2023-03-11 20:14:05:243,0,-6.45204,-1.59275,87.0426
2023-03-11 20:14:05:254,0,-6.53088,-1.60849,87.0335
2023-03-11 20:14:05:264,0,-6.6026,-1.62694,87.0258
2023-03-11 20:14:05:274,0,-6.66223,-1.64721,87.0192
2023-03-11 20:14:05:284,0,-6.72045,-1.6685,87.0088
2023-03-11 20:14:05:294,0,-6.77866,-1.69361,86.9954
2023-03-11 20:14:05:304,0,-6.83843,-1.72113,86.9808
2023-03-11 20:14:05:313,0,-6.89658,-1.74589,86.9622
2023-03-11 20:14:05:323,0,-6.94747,-1.77436,86.9465
2023-03-11 20:14:05:333,0,-6.99056,-1.79802,86.9289
2023-03-11 20:14:05:344,0,-7.02925,-1.81781,86.9201
2023-03-11 20:14:05:354,0,-7.07039,-1.83877,86.9129
2023-03-11 20:14:05:363,0,-7.11624,-1.8578,86.9094
2023-03-11 20:14:05:374,0,-7.16248,-1.87238,86.9101
2023-03-11 20:14:05:384,0,-7.20553,-1.885,86.9116
2023-03-11 20:14:05:394,0,-7.24409,-1.89081,86.917
2023-03-11 20:14:05:404,0,-7.28929,-1.89265,86.9252
2023-03-11 20:14:05:414,0,-7.33555,-1.89492,86.9353
2023-03-11 20:14:05:424,0,-7.39161,-1.89848,86.9492
2023-03-11 20:14:05:434,0,-7.44737,-1.90454,86.9684
2023-03-11 20:14:05:444,0,-7.50075,-1.91224,86.9877
2023-03-11 20:14:05:454,0,-7.54592,-1.91933,87.0113
2023-03-11 20:14:05:464,0,-7.58756,-1.92687,87.0414
2023-03-11 20:14:05:474,0,-7.63319,-1.93088,87.0726
2023-03-11 20:14:05:484,0,-7.6731,-1.93235,87.1016
2023-03-11 20:14:05:494,0,-7.70787,-1.93217,87.1342
2023-03-11 20:14:05:504,0,-7.74222,-1.9245,87.1668
2023-03-11 20:14:05:514,0,-7.78056,-1.91499,87.1957
2023-03-11 20:14:05:524,0,-7.82331,-1.90294,87.2237
2023-03-11 20:14:05:533,0,-7.86919,-1.89356,87.2484
2023-03-11 20:14:05:544,0,-7.91194,-1.8871,87.2744
2023-03-11 20:14:05:554,0,-7.9506,-1.88698,87.2978
2023-03-11 20:14:05:564,0,-7.99125,-1.88399,87.3196
2023-03-11 20:14:05:574,0,-8.03619,-1.88039,87.3389
2023-03-11 20:14:05:583,0,-8.09238,-1.87519,87.3568
2023-03-11 20:14:05:593,0,-8.15557,-1.87109,87.3681
2023-03-11 20:14:05:603,0,-8.22474,-1.86422,87.3792
2023-03-11 20:14:05:613,0,-8.29696,-1.86125,87.3913
2023-03-11 20:14:05:623,0,-8.36704,-1.86241,87.4044
2023-03-11 20:14:05:633,0,-8.42626,-1.86096,87.4126
2023-03-11 20:14:05:644,0,-8.46984,-1.85714,87.4185
2023-03-11 20:14:05:654,0,-8.5011,-1.85232,87.4213
2023-03-11 20:14:05:663,0,-8.52526,-1.84694,87.4265
2023-03-11 20:14:05:674,0,-8.54953,-1.83722,87.4274
2023-03-11 20:14:05:684,0,-8.57701,-1.83369,87.4263
2023-03-11 20:14:05:694,0,-8.60439,-1.83379,87.4284
2023-03-11 20:14:05:704,0,-8.62809,-1.83096,87.4287
2023-03-11 20:14:05:714,0,-8.6537,-1.82734,87.425
2023-03-11 20:14:05:724,0,-8.67644,-1.82906,87.4202
2023-03-11 20:14:05:734,0,-8.69835,-1.83171,87.4172
2023-03-11 20:14:05:744,0,-8.7139,-1.83203,87.4084
2023-03-11 20:14:05:753,0,-8.72659,-1.82576,87.3936
2023-03-11 20:14:05:763,0,-8.73589,-1.81757,87.3759
2023-03-11 20:14:05:773,0,-8.74677,-1.81246,87.3549
2023-03-11 20:14:05:784,0,-8.75439,-1.80626,87.3359
2023-03-11 20:14:05:794,0,-8.76045,-1.80239,87.3147
2023-03-11 20:14:05:804,0,-8.76622,-1.8012,87.2982
2023-03-11 20:14:05:814,0,-8.77561,-1.8012,87.2806
2023-03-11 20:14:05:824,0,-8.79104,-1.7995,87.2662
2023-03-11 20:14:05:834,0,-8.8068,-1.80209,87.254
2023-03-11 20:14:05:844,0,-8.8161,-1.80303,87.2438
2023-03-11 20:14:05:854,0,-8.8177,-1.80192,87.2383
2023-03-11 20:14:05:863,0,-8.81541,-1.80545,87.2315
2023-03-11 20:14:05:874,0,-8.80672,-1.80934,87.2283
2023-03-11 20:14:05:883,0,-8.79899,-1.81533,87.2258
2023-03-11 20:14:05:894,0,-8.79332,-1.82606,87.2278
2023-03-11 20:14:05:904,0,-8.79466,-1.83521,87.2323
2023-03-11 20:14:05:914,0,-8.79827,-1.8472,87.2371
