Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 20:18:29:38,0,-5.46278,-0.918354,90.5988
2023-03-11 20:18:29:46,0,-5.4663,-0.924396,90.5919
2023-03-11 20:18:29:56,0,-5.47097,-0.929888,90.5897
2023-03-11 20:18:29:66,0,-5.47638,-0.940019,90.5911
2023-03-11 20:18:29:76,0,-5.4802,-0.954077,90.5977
2023-03-11 20:18:29:86,0,-5.48348,-0.966834,90.6087
2023-03-11 20:18:29:96,0,-5.47873,-0.978805,90.6159
2023-03-11 20:18:29:106,0,-5.47355,-0.993646,90.6217
2023-03-11 20:18:29:116,0,-5.46614,-1.01221,90.6259
2023-03-11 20:18:29:126,0,-5.45646,-1.03746,90.6328
2023-03-11 20:18:29:136,0,-5.4438,-1.06768,90.6423
2023-03-11 20:18:29:146,0,-5.42846,-1.10103,90.6492
2023-03-11 20:18:29:156,0,-5.41166,-1.13478,90.6571
2023-03-11 20:18:29:166,0,-5.39229,-1.16801,90.6633
2023-03-11 20:18:29:176,0,-5.37194,-1.19932,90.6647
2023-03-11 20:18:29:187,0,-5.35062,-1.22156,90.6657
2023-03-11 20:18:29:197,0,-5.32408,-1.23268,90.6639
2023-03-11 20:18:29:207,0,-5.2976,-1.23973,90.6585
2023-03-11 20:18:29:216,0,-5.27075,-1.24032,90.6574
2023-03-11 20:18:29:226,0,-5.25095,-1.23708,90.6638
2023-03-11 20:18:29:236,0,-5.2351,-1.23004,90.6779
2023-03-11 20:18:29:247,0,-5.23232,-1.22139,90.7012
2023-03-11 20:18:29:257,0,-5.23961,-1.20838,90.7317
2023-03-11 20:18:29:266,0,-5.25507,-1.19458,90.7668
2023-03-11 20:18:29:277,0,-5.2726,-1.17935,90.802
2023-03-11 20:18:29:287,0,-5.2897,-1.16425,90.8346
2023-03-11 20:18:29:297,0,-5.31057,-1.15294,90.8631
2023-03-11 20:18:29:307,0,-5.33417,-1.15347,90.8889
2023-03-11 20:18:29:317,0,-5.35404,-1.1654,90.9125
2023-03-11 20:18:29:327,0,-5.37976,-1.18166,90.9316
2023-03-11 20:18:29:337,0,-5.40537,-1.19994,90.9446
2023-03-11 20:18:29:346,0,-5.43427,-1.22268,90.9522
2023-03-11 20:18:29:357,0,-5.46727,-1.24756,90.9591
2023-03-11 20:18:29:366,0,-5.50164,-1.27098,90.9625
2023-03-11 20:18:29:376,0,-5.53677,-1.29656,90.9629
2023-03-11 20:18:29:386,0,-5.56632,-1.3182,90.9619
2023-03-11 20:18:29:396,0,-5.58473,-1.33709,90.9575
2023-03-11 20:18:29:406,0,-5.59552,-1.35481,90.9532
2023-03-11 20:18:29:416,0,-5.59526,-1.37179,90.9456
2023-03-11 20:18:29:426,0,-5.5883,-1.38704,90.9383
2023-03-11 20:18:29:436,0,-5.57455,-1.40114,90.9314
2023-03-11 20:18:29:446,0,-5.56634,-1.41381,90.9248
2023-03-11 20:18:29:456,0,-5.55232,-1.42737,90.9222
2023-03-11 20:18:29:466,0,-5.54131,-1.44232,90.9234
2023-03-11 20:18:29:476,0,-5.5303,-1.45783,90.9306
2023-03-11 20:18:29:486,0,-5.51525,-1.47211,90.945
2023-03-11 20:18:29:496,0,-5.49602,-1.48656,90.9631
2023-03-11 20:18:29:506,0,-5.46939,-1.50153,90.9835
2023-03-11 20:18:29:516,0,-5.43995,-1.51158,91.0055
2023-03-11 20:18:29:526,0,-5.40597,-1.52473,91.0306
2023-03-11 20:18:29:536,0,-5.37703,-1.53287,91.0562
2023-03-11 20:18:29:546,0,-5.35358,-1.54101,91.0833
2023-03-11 20:18:29:556,0,-5.33392,-1.55068,91.1117
2023-03-11 20:18:29:566,0,-5.3174,-1.56062,91.1378
2023-03-11 20:18:29:576,0,-5.30864,-1.5691,91.1637
2023-03-11 20:18:29:586,0,-5.30662,-1.57042,91.1858
2023-03-11 20:18:29:596,0,-5.30894,-1.5726,91.2045
2023-03-11 20:18:29:606,0,-5.31534,-1.57644,91.222
2023-03-11 20:18:29:616,0,-5.32527,-1.57896,91.2363
2023-03-11 20:18:29:626,0,-5.33659,-1.58482,91.249
2023-03-11 20:18:29:636,0,-5.34869,-1.58176,91.2566
2023-03-11 20:18:29:646,0,-5.35838,-1.57936,91.2642
2023-03-11 20:18:29:656,0,-5.3632,-1.56911,91.2682
2023-03-11 20:18:29:666,0,-5.36193,-1.56001,91.2676
2023-03-11 20:18:29:676,0,-5.3645,-1.54471,91.264
2023-03-11 20:18:29:686,0,-5.36852,-1.52741,91.2602
2023-03-11 20:18:29:696,0,-5.3766,-1.5112,91.2561
2023-03-11 20:18:29:706,0,-5.38393,-1.49545,91.2565
2023-03-11 20:18:29:716,0,-5.39098,-1.47985,91.254
2023-03-11 20:18:29:726,0,-5.39853,-1.46589,91.2512
