Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:31:30:566,0,-54.8297,1.89005,148.051,Q,Q
2023-03-15 21:31:30:574,0,-54.8278,1.8938,148.051,Q,Q
2023-03-15 21:31:30:584,0,-54.8273,1.89409,148.051,Q,Q
2023-03-15 21:31:30:594,0,-54.8258,1.8939,148.047,Q,Q
2023-03-15 21:31:30:604,0,-54.8237,1.89292,148.048,Q,Q
2023-03-15 21:31:30:614,0,-54.8255,1.89262,148.047,Q,Q
2023-03-15 21:31:30:624,0,-54.8263,1.8913,148.046,Q,Q
2023-03-15 21:31:30:634,0,-54.8305,1.8958,148.044,Q,Q
2023-03-15 21:31:30:644,0,-54.827,1.89433,148.042,Q,Q
2023-03-15 21:31:30:654,0,-54.8276,1.89345,148.04,Q,Q
2023-03-15 21:31:30:664,0,-54.8277,1.8923,148.039,Q,Q
2023-03-15 21:31:30:674,0,-54.8287,1.89297,148.037,Q,Q
2023-03-15 21:31:30:684,0,-54.8299,1.89136,148.035,Q,Q
2023-03-15 21:31:30:694,0,-54.8302,1.89209,148.037,Q,Q
2023-03-15 21:31:30:704,0,-54.8327,1.89174,148.035,Q,Q
2023-03-15 21:31:30:714,0,-54.8324,1.89023,148.036,Q,Q
2023-03-15 21:31:30:724,0,-54.8306,1.88978,148.034,Q,Q
2023-03-15 21:31:30:734,0,-54.8311,1.89256,148.035,Q,Q
2023-03-15 21:31:30:744,0,-54.8283,1.89284,148.035,Q,Q
2023-03-15 21:31:30:754,0,-54.8303,1.8937,148.036,Q,Q
2023-03-15 21:31:30:765,0,-54.8302,1.8949,148.036,Q,Q
2023-03-15 21:31:30:775,0,-54.8293,1.89503,148.037,Q,Q
2023-03-15 21:31:30:785,0,-54.8282,1.89812,148.036,Q,Q
2023-03-15 21:31:30:794,0,-54.8289,1.89857,148.036,Q,Q
2023-03-15 21:31:30:804,0,-54.8296,1.89657,148.035,Q,Q
2023-03-15 21:31:30:815,0,-54.8308,1.89396,148.036,Q,Q
2023-03-15 21:31:30:824,0,-54.8272,1.89706,148.034,Q,Q
2023-03-15 21:31:30:834,0,-54.83,1.89604,148.034,Q,Q
2023-03-15 21:31:30:844,0,-54.8305,1.89674,148.037,Q,Q
2023-03-15 21:31:30:855,0,-54.8279,1.89848,148.039,Q,Q
2023-03-15 21:31:30:864,0,-54.827,1.89822,148.037,Q,Q
2023-03-15 21:31:30:874,0,-54.8249,1.89801,148.038,Q,Q
2023-03-15 21:31:30:884,0,-54.8222,1.89621,148.04,Q,Q
2023-03-15 21:31:30:894,0,-54.8216,1.89418,148.04,Q,Q
2023-03-15 21:31:30:904,0,-54.8222,1.89222,148.039,Q,Q
2023-03-15 21:31:30:914,0,-54.823,1.8948,148.038,Q,Q
2023-03-15 21:31:30:924,0,-54.8238,1.89426,148.037,Q,Q
2023-03-15 21:31:30:934,0,-54.8226,1.89361,148.035,Q,Q
2023-03-15 21:31:30:944,0,-54.8236,1.89306,148.038,Q,Q
2023-03-15 21:31:30:954,0,-54.8213,1.8926,148.039,Q,Q
2023-03-15 21:31:30:964,0,-54.8187,1.89345,148.037,Q,Q
2023-03-15 21:31:30:974,0,-54.82,1.89661,148.037,Q,Q
2023-03-15 21:31:30:984,0,-54.8218,1.89651,148.038,Q,Q
2023-03-15 21:31:30:994,0,-54.8241,1.89362,148.04,Q,Q
2023-03-15 21:31:31:4,0,-54.8223,1.89352,148.036,Q,Q
2023-03-15 21:31:31:14,0,-54.8231,1.89352,148.036,Q,Q
2023-03-15 21:31:31:24,0,-54.8258,1.89261,148.039,Q,Q
2023-03-15 21:31:31:34,0,-54.8268,1.89293,148.039,Q,Q
2023-03-15 21:31:31:44,0,-54.8272,1.89341,148.035,Q,Q
2023-03-15 21:31:31:54,0,-54.829,1.89456,148.035,Q,Q
2023-03-15 21:31:31:64,0,-54.8283,1.89323,148.036,Q,Q
2023-03-15 21:31:31:74,0,-54.8263,1.89417,148.037,Q,Q
2023-03-15 21:31:31:84,0,-54.8305,1.89094,148.037,Q,Q
2023-03-15 21:31:31:94,0,-54.8313,1.89268,148.037,Q,Q
2023-03-15 21:31:31:104,0,-54.8336,1.89315,148.037,Q,Q
2023-03-15 21:31:31:114,0,-54.8326,1.89377,148.039,Q,Q
2023-03-15 21:31:31:124,0,-54.8321,1.89205,148.039,Q,Q
2023-03-15 21:31:31:134,0,-54.8311,1.89261,148.04,Q,Q
2023-03-15 21:31:31:144,0,-54.8297,1.89059,148.04,Q,Q
2023-03-15 21:31:31:154,0,-54.8266,1.89137,148.042,Q,Q
2023-03-15 21:31:31:164,0,-54.8267,1.89033,148.043,Q,Q
2023-03-15 21:31:31:174,0,-54.8262,1.88699,148.045,Q,Q
2023-03-15 21:31:31:184,0,-54.8285,1.88469,148.042,Q,Q
2023-03-15 21:31:31:194,0,-54.8276,1.88505,148.039,Q,Q
2023-03-15 21:31:31:204,0,-54.8279,1.8835,148.038,Q,Q
2023-03-15 21:31:31:214,0,-54.8324,1.88276,148.035,Q,Q
2023-03-15 21:31:31:224,0,-54.8356,1.88365,148.035,Q,Q
2023-03-15 21:31:31:234,0,-54.8341,1.88363,148.038,Q,Q
2023-03-15 21:31:31:244,0,-54.8331,1.88131,148.039,Q,Q
2023-03-15 21:31:31:254,0,-54.8324,1.88044,148.041,Q,Q
2023-03-15 21:31:31:264,0,-54.8302,1.88068,148.042,Q,Q
2023-03-15 21:31:31:274,0,-54.83,1.87853,148.039,Q,Q
2023-03-15 21:31:31:284,0,-54.832,1.87745,148.041,Q,Q
2023-03-15 21:31:31:294,0,-54.8316,1.87667,148.039,Q,Q
2023-03-15 21:31:31:304,0,-54.8319,1.87753,148.038,Q,Q
2023-03-15 21:31:31:314,0,-54.835,1.87878,148.039,Q,Q
