Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 14:16:27:856,0,6.94835,-4.58254,-10.1726,Q,Q
2023-03-15 14:16:27:864,0,6.94518,-4.5756,-10.1456,Q,Q
2023-03-15 14:16:27:874,0,6.94924,-4.57608,-10.1179,Q,Q
2023-03-15 14:16:27:884,0,6.97029,-4.5831,-10.0825,Q,Q
2023-03-15 14:16:27:894,0,7.00972,-4.60368,-10.0439,Q,Q
2023-03-15 14:16:27:904,0,7.06391,-4.63151,-9.99843,Q,Q
2023-03-15 14:16:27:915,0,7.11831,-4.66379,-9.94847,Q,Q
2023-03-15 14:16:27:925,0,7.16631,-4.68945,-9.89839,Q,Q
2023-03-15 14:16:27:934,0,7.20259,-4.71744,-9.847,Q,Q
2023-03-15 14:16:27:945,0,7.22869,-4.73237,-9.8008,Q,Q
2023-03-15 14:16:27:955,0,7.2521,-4.73893,-9.76007,Q,Q
2023-03-15 14:16:27:965,0,7.26524,-4.73539,-9.71881,Q,Q
2023-03-15 14:16:27:975,0,7.28087,-4.72187,-9.68353,Q,Q
2023-03-15 14:16:27:985,0,7.29695,-4.70568,-9.65487,Q,Q
2023-03-15 14:16:27:995,0,7.31301,-4.68541,-9.63018,Q,Q
2023-03-15 14:16:28:5,0,7.33585,-4.6672,-9.60537,Q,Q
2023-03-15 14:16:28:14,0,7.3626,-4.65369,-9.58083,Q,Q
2023-03-15 14:16:28:24,0,7.38757,-4.64193,-9.5634,Q,Q
2023-03-15 14:16:28:35,0,7.40976,-4.63816,-9.54601,Q,Q
2023-03-15 14:16:28:45,0,7.42291,-4.63146,-9.53384,Q,Q
2023-03-15 14:16:28:55,0,7.42562,-4.62665,-9.52278,Q,Q
2023-03-15 14:16:28:64,0,7.41518,-4.61909,-9.51545,Q,Q
2023-03-15 14:16:28:75,0,7.401,-4.60437,-9.50915,Q,Q
2023-03-15 14:16:28:85,0,7.38068,-4.59529,-9.50559,Q,Q
2023-03-15 14:16:28:94,0,7.35373,-4.58631,-9.50138,Q,Q
2023-03-15 14:16:28:105,0,7.32953,-4.58371,-9.4908,Q,Q
2023-03-15 14:16:28:115,0,7.30384,-4.58828,-9.47678,Q,Q
2023-03-15 14:16:28:125,0,7.28038,-4.60367,-9.45978,Q,Q
2023-03-15 14:16:28:134,0,7.25727,-4.62466,-9.44815,Q,Q
