Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 13:20:44:456,0,-2.99802,-4.44579,-59.127,Q,Q
2023-03-15 13:20:44:464,0,-3.01115,-4.45272,-59.1082,Q,Q
2023-03-15 13:20:44:474,0,-3.02505,-4.46537,-59.094,Q,Q
2023-03-15 13:20:44:484,0,-3.04442,-4.48139,-59.0803,Q,Q
2023-03-15 13:20:44:494,0,-3.06144,-4.49028,-59.0744,Q,Q
2023-03-15 13:20:44:504,0,-3.07721,-4.50008,-59.074,Q,Q
2023-03-15 13:20:44:515,0,-3.09526,-4.51017,-59.0678,Q,Q
2023-03-15 13:20:44:524,0,-3.11435,-4.52532,-59.0594,Q,Q
2023-03-15 13:20:44:534,0,-3.13728,-4.54441,-59.0522,Q,Q
2023-03-15 13:20:44:544,0,-3.15641,-4.56115,-59.0454,Q,Q
2023-03-15 13:20:44:554,0,-3.17746,-4.573,-59.0309,Q,Q
2023-03-15 13:20:44:564,0,-3.19938,-4.58651,-59.0134,Q,Q
2023-03-15 13:20:44:574,0,-3.21876,-4.59011,-58.9933,Q,Q
2023-03-15 13:20:44:584,0,-3.23026,-4.59459,-58.9688,Q,Q
2023-03-15 13:20:44:595,0,-3.24668,-4.60139,-58.9388,Q,Q
2023-03-15 13:20:44:604,0,-3.25958,-4.61957,-58.9067,Q,Q
2023-03-15 13:20:44:615,0,-3.27646,-4.62954,-58.8661,Q,Q
2023-03-15 13:20:44:624,0,-3.29353,-4.63823,-58.8253,Q,Q
2023-03-15 13:20:44:635,0,-3.30802,-4.64085,-58.7791,Q,Q
2023-03-15 13:20:44:644,0,-3.32075,-4.64414,-58.7307,Q,Q
2023-03-15 13:20:44:655,0,-3.32986,-4.64837,-58.6875,Q,Q
2023-03-15 13:20:44:665,0,-3.33985,-4.65659,-58.6516,Q,Q
2023-03-15 13:20:44:675,0,-3.35198,-4.66721,-58.6205,Q,Q
