Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-14 17:30:31:209,0,-1.71882,-5.63239,69.6155,Q,Q
2023-03-14 17:30:31:217,0,-1.71716,-5.61434,69.6147,Q,Q
2023-03-14 17:30:31:227,0,-1.70946,-5.60024,69.6153,Q,Q
2023-03-14 17:30:31:237,0,-1.70206,-5.59292,69.6188,Q,Q
2023-03-14 17:30:31:247,0,-1.69273,-5.58924,69.6227,Q,Q
2023-03-14 17:30:31:257,0,-1.68707,-5.59222,69.6316,Q,Q
2023-03-14 17:30:31:267,0,-1.67918,-5.59841,69.6365,Q,Q
2023-03-14 17:30:31:277,0,-1.67144,-5.60563,69.6463,Q,Q
2023-03-14 17:30:31:287,0,-1.66596,-5.61441,69.6596,Q,Q
2023-03-14 17:30:31:297,0,-1.6661,-5.62264,69.6716,Q,Q
2023-03-14 17:30:31:307,0,-1.6648,-5.63075,69.6862,Q,Q
2023-03-14 17:30:31:317,0,-1.6637,-5.64294,69.6965,Q,Q
2023-03-14 17:30:31:327,0,-1.65789,-5.65222,69.7052,Q,Q
2023-03-14 17:30:31:337,0,-1.65457,-5.65797,69.7182,Q,Q
2023-03-14 17:30:31:347,0,-1.6548,-5.66945,69.7302,Q,Q
2023-03-14 17:30:31:357,0,-1.65673,-5.68072,69.7419,Q,Q
2023-03-14 17:30:31:367,0,-1.65719,-5.68898,69.7527,Q,Q
2023-03-14 17:30:31:377,0,-1.66059,-5.69807,69.7654,Q,Q
2023-03-14 17:30:31:387,0,-1.65997,-5.70732,69.7779,Q,Q
2023-03-14 17:30:31:397,0,-1.65557,-5.7118,69.7836,Q,Q
2023-03-14 17:30:31:407,0,-1.65212,-5.71825,69.7912,Q,Q
2023-03-14 17:30:31:417,0,-1.64441,-5.72208,69.7916,Q,Q
2023-03-14 17:30:31:427,0,-1.63359,-5.72276,69.793,Q,Q
2023-03-14 17:30:31:437,0,-1.62276,-5.72291,69.7908,Q,Q
2023-03-14 17:30:31:447,0,-1.6069,-5.72007,69.7813,Q,Q
2023-03-14 17:30:31:457,0,-1.59112,-5.71721,69.7711,Q,Q
2023-03-14 17:30:31:467,0,-1.58305,-5.71785,69.7608,Q,Q
2023-03-14 17:30:31:477,0,-1.57491,-5.71987,69.7482,Q,Q
2023-03-14 17:30:31:487,0,-1.5715,-5.72252,69.734,Q,Q
2023-03-14 17:30:31:497,0,-1.57126,-5.72367,69.7207,Q,Q
2023-03-14 17:30:31:507,0,-1.5691,-5.72263,69.7085,Q,Q
2023-03-14 17:30:31:517,0,-1.56976,-5.72211,69.6976,Q,Q
2023-03-14 17:30:31:527,0,-1.56834,-5.71905,69.6934,Q,Q
2023-03-14 17:30:31:537,0,-1.56653,-5.71681,69.694,Q,Q
2023-03-14 17:30:31:547,0,-1.57171,-5.71094,69.6971,Q,Q
2023-03-14 17:30:31:557,0,-1.57472,-5.70267,69.701,Q,Q
