Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-11 16:31:30:626,0,-4.00981,-3.69145,85.5162
2023-03-11 16:31:30:633,0,-3.987,-3.68486,85.5189
2023-03-11 16:31:30:643,0,-3.97501,-3.67863,85.5144
2023-03-11 16:31:30:653,0,-3.97082,-3.66902,85.5059
2023-03-11 16:31:30:663,0,-3.97064,-3.65434,85.4927
2023-03-11 16:31:30:673,0,-3.97781,-3.64048,85.4795
2023-03-11 16:31:30:683,0,-3.98727,-3.62408,85.4673
2023-03-11 16:31:30:693,0,-3.9994,-3.60433,85.4567
2023-03-11 16:31:30:703,0,-4.00859,-3.58812,85.4465
2023-03-11 16:31:30:713,0,-4.02332,-3.57101,85.4419
2023-03-11 16:31:30:723,0,-4.0354,-3.55895,85.4377
2023-03-11 16:31:30:733,0,-4.05045,-3.53723,85.4389
2023-03-11 16:31:30:743,0,-4.06468,-3.51246,85.4387
2023-03-11 16:31:30:754,0,-4.07679,-3.48817,85.4385
2023-03-11 16:31:30:764,0,-4.08829,-3.46483,85.4379
2023-03-11 16:31:30:773,0,-4.0968,-3.44179,85.4384
2023-03-11 16:31:30:783,0,-4.10748,-3.41158,85.44
2023-03-11 16:31:30:794,0,-4.11476,-3.37935,85.4422
2023-03-11 16:31:30:803,0,-4.12138,-3.346,85.444
2023-03-11 16:31:30:813,0,-4.11976,-3.31678,85.447
2023-03-11 16:31:30:823,0,-4.11173,-3.28495,85.4528
2023-03-11 16:31:30:834,0,-4.1013,-3.25822,85.4623
2023-03-11 16:31:30:843,0,-4.08208,-3.22842,85.4771
2023-03-11 16:31:30:853,0,-4.05955,-3.19509,85.4893
2023-03-11 16:31:30:863,0,-4.03573,-3.15808,85.4982
2023-03-11 16:31:30:873,0,-4.01495,-3.12669,85.5057
2023-03-11 16:31:30:883,0,-3.99553,-3.10636,85.5132
2023-03-11 16:31:30:894,0,-3.97867,-3.10379,85.5165
2023-03-11 16:31:30:903,0,-3.96728,-3.11392,85.5178
2023-03-11 16:31:30:913,0,-3.95781,-3.13765,85.5156
2023-03-11 16:31:30:923,0,-3.96211,-3.17225,85.5074
2023-03-11 16:31:30:933,0,-3.97494,-3.21063,85.4933
2023-03-11 16:31:30:943,0,-4.00472,-3.25812,85.4719
2023-03-11 16:31:30:953,0,-4.05209,-3.31632,85.4523
2023-03-11 16:31:30:963,0,-4.10675,-3.38065,85.4329
2023-03-11 16:31:30:973,0,-4.16518,-3.44777,85.408
2023-03-11 16:31:30:983,0,-4.222,-3.51304,85.3849
2023-03-11 16:31:30:993,0,-4.28047,-3.5764,85.3649
2023-03-11 16:31:31:3,0,-4.34185,-3.63163,85.3428
2023-03-11 16:31:31:13,0,-4.40716,-3.67659,85.3278
2023-03-11 16:31:31:23,0,-4.47523,-3.71788,85.3152
2023-03-11 16:31:31:33,0,-4.54122,-3.75137,85.3101
2023-03-11 16:31:31:43,0,-4.6031,-3.78153,85.3093
2023-03-11 16:31:31:53,0,-4.66154,-3.80656,85.3184
2023-03-11 16:31:31:63,0,-4.71493,-3.82289,85.335
2023-03-11 16:31:31:73,0,-4.76478,-3.83209,85.3538
2023-03-11 16:31:31:83,0,-4.81004,-3.83208,85.3806
2023-03-11 16:31:31:93,0,-4.84969,-3.82409,85.4079
2023-03-11 16:31:31:103,0,-4.88625,-3.81511,85.4398
2023-03-11 16:31:31:113,0,-4.91577,-3.8058,85.4722
2023-03-11 16:31:31:123,0,-4.93623,-3.79808,85.504
2023-03-11 16:31:31:133,0,-4.94744,-3.79426,85.5329
2023-03-11 16:31:31:143,0,-4.95229,-3.79029,85.5554
2023-03-11 16:31:31:153,0,-4.9536,-3.79136,85.5741
2023-03-11 16:31:31:163,0,-4.95081,-3.79677,85.5874
2023-03-11 16:31:31:173,0,-4.94618,-3.80465,85.5973
2023-03-11 16:31:31:183,0,-4.93855,-3.81058,85.5988
2023-03-11 16:31:31:193,0,-4.93005,-3.81895,85.5896
2023-03-11 16:31:31:203,0,-4.91981,-3.82533,85.577
2023-03-11 16:31:31:213,0,-4.90926,-3.82779,85.5599
2023-03-11 16:31:31:223,0,-4.89686,-3.82542,85.5346
2023-03-11 16:31:31:233,0,-4.88261,-3.82025,85.5115
2023-03-11 16:31:31:243,0,-4.86047,-3.81501,85.4874
2023-03-11 16:31:31:253,0,-4.83242,-3.81234,85.4635
2023-03-11 16:31:31:263,0,-4.79842,-3.8105,85.4428
2023-03-11 16:31:31:273,0,-4.76671,-3.81197,85.4258
2023-03-11 16:31:31:283,0,-4.73665,-3.81468,85.4151
2023-03-11 16:31:31:293,0,-4.71447,-3.81875,85.4064
2023-03-11 16:31:31:303,0,-4.70137,-3.82708,85.397
2023-03-11 16:31:31:313,0,-4.69783,-3.83616,85.3903
2023-03-11 16:31:31:323,0,-4.70811,-3.853,85.3915
2023-03-11 16:31:31:333,0,-4.73041,-3.87175,85.3939
2023-03-11 16:31:31:343,0,-4.75135,-3.89413,85.401
2023-03-11 16:31:31:353,0,-4.78122,-3.91478,85.4029
2023-03-11 16:31:31:363,0,-4.81444,-3.93366,85.4063
2023-03-11 16:31:31:373,0,-4.84924,-3.95019,85.4063
2023-03-11 16:31:31:383,0,-4.8843,-3.96321,85.408
2023-03-11 16:31:31:393,0,-4.91995,-3.97533,85.41
2023-03-11 16:31:31:403,0,-4.95813,-3.98625,85.412
2023-03-11 16:31:31:413,0,-4.99218,-3.99514,85.417
2023-03-11 16:31:31:423,0,-5.02347,-4.00339,85.4219
2023-03-11 16:31:31:433,0,-5.05526,-4.00605,85.4297
2023-03-11 16:31:31:443,0,-5.08056,-4.00369,85.4398
2023-03-11 16:31:31:454,0,-5.10645,-3.99514,85.4491
2023-03-11 16:31:31:464,0,-5.12876,-3.98173,85.4561
2023-03-11 16:31:31:473,0,-5.14789,-3.97154,85.4684
2023-03-11 16:31:31:483,0,-5.16371,-3.96257,85.4838
2023-03-11 16:31:31:493,0,-5.18087,-3.95099,85.5
2023-03-11 16:31:31:503,0,-5.19444,-3.9411,85.5155
2023-03-11 16:31:31:513,0,-5.20743,-3.92874,85.5269
2023-03-11 16:31:31:523,0,-5.22451,-3.91375,85.5396
2023-03-11 16:31:31:533,0,-5.23673,-3.89861,85.5543
2023-03-11 16:31:31:543,0,-5.24788,-3.88279,85.5683
2023-03-11 16:31:31:553,0,-5.25794,-3.86941,85.5816
2023-03-11 16:31:31:564,0,-5.26244,-3.86334,85.5916
2023-03-11 16:31:31:573,0,-5.26196,-3.85187,85.6009
2023-03-11 16:31:31:583,0,-5.25384,-3.83828,85.615
2023-03-11 16:31:31:593,0,-5.24809,-3.82142,85.6255
2023-03-11 16:31:31:603,0,-5.23882,-3.80678,85.6412
2023-03-11 16:31:31:613,0,-5.23193,-3.79135,85.6607
2023-03-11 16:31:31:623,0,-5.21964,-3.77911,85.6817
2023-03-11 16:31:31:634,0,-5.20327,-3.76508,85.706
2023-03-11 16:31:31:643,0,-5.18499,-3.75713,85.7351
2023-03-11 16:31:31:654,0,-5.16654,-3.74504,85.762
2023-03-11 16:31:31:664,0,-5.14601,-3.73697,85.7934
2023-03-11 16:31:31:674,0,-5.12895,-3.73091,85.8224
2023-03-11 16:31:31:683,0,-5.11096,-3.72897,85.8524
2023-03-11 16:31:31:693,0,-5.09226,-3.72733,85.8795
2023-03-11 16:31:31:703,0,-5.07481,-3.72935,85.8999
2023-03-11 16:31:31:713,0,-5.06073,-3.73308,85.9178
2023-03-11 16:31:31:723,0,-5.04592,-3.73699,85.9318
2023-03-11 16:31:31:733,0,-5.03634,-3.73893,85.9341
2023-03-11 16:31:31:743,0,-5.02073,-3.74184,85.9299
2023-03-11 16:31:31:753,0,-5.00849,-3.74575,85.9214
2023-03-11 16:31:31:763,0,-5.00048,-3.7568,85.9117
2023-03-11 16:31:31:773,0,-4.99578,-3.76985,85.9046
2023-03-11 16:31:31:783,0,-4.9864,-3.78912,85.8988
2023-03-11 16:31:31:793,0,-4.97746,-3.81307,85.9011
2023-03-11 16:31:31:803,0,-4.97124,-3.84377,85.9096
2023-03-11 16:31:31:813,0,-4.96337,-3.87705,85.9259
2023-03-11 16:31:31:823,0,-4.95716,-3.91342,85.9482
2023-03-11 16:31:31:833,0,-4.9592,-3.95035,85.9707
2023-03-11 16:31:31:843,0,-4.96644,-3.97963,85.9993
2023-03-11 16:31:31:853,0,-4.9798,-4.00645,86.0317
2023-03-11 16:31:31:863,0,-4.99474,-4.02875,86.06
2023-03-11 16:31:31:873,0,-5.01038,-4.04917,86.0888
2023-03-11 16:31:31:883,0,-5.02979,-4.06678,86.113
2023-03-11 16:31:31:893,0,-5.0518,-4.08453,86.134
2023-03-11 16:31:31:903,0,-5.07608,-4.09419,86.154
2023-03-11 16:31:31:913,0,-5.10342,-4.10139,86.1683
2023-03-11 16:31:31:923,0,-5.13145,-4.09944,86.1767
2023-03-11 16:31:31:933,0,-5.16223,-4.09145,86.1865
2023-03-11 16:31:31:943,0,-5.18886,-4.0714,86.199
2023-03-11 16:31:31:953,0,-5.20526,-4.04978,86.2161
2023-03-11 16:31:31:963,0,-5.20653,-4.0178,86.2422
2023-03-11 16:31:31:973,0,-5.19522,-3.98282,86.2756
2023-03-11 16:31:31:983,0,-5.1754,-3.94775,86.3159
2023-03-11 16:31:31:993,0,-5.14646,-3.91014,86.3602
2023-03-11 16:31:32:3,0,-5.10479,-3.86885,86.409
2023-03-11 16:31:32:13,0,-5.05401,-3.82523,86.458
2023-03-11 16:31:32:23,0,-5.00362,-3.78215,86.5183
2023-03-11 16:31:32:33,0,-4.94386,-3.73813,86.5766
2023-03-11 16:31:32:43,0,-4.87951,-3.69506,86.6366
2023-03-11 16:31:32:53,0,-4.81194,-3.64734,86.6974
2023-03-11 16:31:32:63,0,-4.73669,-3.60151,86.7506
2023-03-11 16:31:32:73,0,-4.65653,-3.55826,86.8003
2023-03-11 16:31:32:83,0,-4.56973,-3.52123,86.8411
2023-03-11 16:31:32:93,0,-4.48382,-3.49176,86.8764
2023-03-11 16:31:32:103,0,-4.40396,-3.47526,86.8965
2023-03-11 16:31:32:113,0,-4.32625,-3.46311,86.9052
2023-03-11 16:31:32:123,0,-4.25778,-3.45902,86.9045
2023-03-11 16:31:32:133,0,-4.19702,-3.46534,86.8887
2023-03-11 16:31:32:143,0,-4.14801,-3.47844,86.8633
2023-03-11 16:31:32:153,0,-4.1126,-3.49514,86.8263
2023-03-11 16:31:32:163,0,-4.08345,-3.51397,86.7756
2023-03-11 16:31:32:173,0,-4.05582,-3.52893,86.7186
2023-03-11 16:31:32:183,0,-4.03206,-3.54045,86.6589
2023-03-11 16:31:32:193,0,-4.0062,-3.55243,86.5972
2023-03-11 16:31:32:203,0,-3.98257,-3.56188,86.536
2023-03-11 16:31:32:213,0,-3.96298,-3.56869,86.48
2023-03-11 16:31:32:223,0,-3.94441,-3.56909,86.4277
2023-03-11 16:31:32:233,0,-3.93033,-3.56961,86.3783
2023-03-11 16:31:32:243,0,-3.92048,-3.56069,86.3324
2023-03-11 16:31:32:253,0,-3.91887,-3.55301,86.29
2023-03-11 16:31:32:263,0,-3.91857,-3.5423,86.263
2023-03-11 16:31:32:273,0,-3.92571,-3.52975,86.2387
2023-03-11 16:31:32:283,0,-3.93477,-3.51871,86.2226
2023-03-11 16:31:32:293,0,-3.9441,-3.50538,86.2152
2023-03-11 16:31:32:303,0,-3.95891,-3.50009,86.2165
2023-03-11 16:31:32:313,0,-3.96983,-3.5001,86.2221
2023-03-11 16:31:32:323,0,-3.97224,-3.49973,86.2276
2023-03-11 16:31:32:333,0,-3.96279,-3.50455,86.2391
2023-03-11 16:31:32:343,0,-3.951,-3.50768,86.2504
2023-03-11 16:31:32:353,0,-3.93485,-3.513,86.2587
2023-03-11 16:31:32:363,0,-3.9195,-3.5149,86.2621
2023-03-11 16:31:32:373,0,-3.90757,-3.5136,86.2584
2023-03-11 16:31:32:383,0,-3.90203,-3.51183,86.2516
2023-03-11 16:31:32:393,0,-3.89516,-3.50841,86.2432
2023-03-11 16:31:32:403,0,-3.89739,-3.50665,86.2277
2023-03-11 16:31:32:413,0,-3.9028,-3.50419,86.2073
2023-03-11 16:31:32:423,0,-3.90769,-3.50662,86.1881
2023-03-11 16:31:32:433,0,-3.91267,-3.50579,86.1641
2023-03-11 16:31:32:443,0,-3.91797,-3.50553,86.1357
2023-03-11 16:31:32:453,0,-3.92565,-3.50231,86.1001
2023-03-11 16:31:32:463,0,-3.93553,-3.49806,86.0614
2023-03-11 16:31:32:473,0,-3.94906,-3.4941,86.0209
2023-03-11 16:31:32:483,0,-3.96805,-3.4869,85.9767
2023-03-11 16:31:32:493,0,-3.99106,-3.47564,85.9273
2023-03-11 16:31:32:503,0,-4.01504,-3.46743,85.8776
2023-03-11 16:31:32:513,0,-4.04116,-3.45829,85.8306
2023-03-11 16:31:32:523,0,-4.07171,-3.44501,85.7827
2023-03-11 16:31:32:533,0,-4.09826,-3.43685,85.7351
2023-03-11 16:31:32:543,0,-4.12126,-3.43114,85.6932
2023-03-11 16:31:32:553,0,-4.13657,-3.43109,85.6516
2023-03-11 16:31:32:563,0,-4.14677,-3.43082,85.6116
2023-03-11 16:31:32:573,0,-4.15255,-3.43213,85.5782
2023-03-11 16:31:32:583,0,-4.15219,-3.43212,85.5497
2023-03-11 16:31:32:593,0,-4.15282,-3.42316,85.5232
2023-03-11 16:31:32:604,0,-4.14839,-3.41192,85.5032
2023-03-11 16:31:32:613,0,-4.14648,-3.40158,85.4909
2023-03-11 16:31:32:623,0,-4.14021,-3.38744,85.4852
2023-03-11 16:31:32:633,0,-4.12674,-3.37336,85.4842
2023-03-11 16:31:32:643,0,-4.10338,-3.36163,85.4848
2023-03-11 16:31:32:653,0,-4.07183,-3.3541,85.4902
2023-03-11 16:31:32:663,0,-4.03775,-3.35558,85.4943
2023-03-11 16:31:32:673,0,-4.00254,-3.36134,85.4957
2023-03-11 16:31:32:683,0,-3.96686,-3.36585,85.4967
2023-03-11 16:31:32:693,0,-3.93321,-3.37222,85.4983
2023-03-11 16:31:32:703,0,-3.90565,-3.37607,85.5041
2023-03-11 16:31:32:713,0,-3.87808,-3.38699,85.5106
2023-03-11 16:31:32:723,0,-3.85478,-3.39868,85.5187
2023-03-11 16:31:32:733,0,-3.82958,-3.41803,85.5388
2023-03-11 16:31:32:743,0,-3.80018,-3.43988,85.5661
2023-03-11 16:31:32:753,0,-3.76779,-3.46121,85.5967
2023-03-11 16:31:32:763,0,-3.73242,-3.47843,85.6238
2023-03-11 16:31:32:774,0,-3.70198,-3.49282,85.6497
2023-03-11 16:31:32:784,0,-3.67565,-3.50427,85.6767
2023-03-11 16:31:32:794,0,-3.65406,-3.5074,85.702
2023-03-11 16:31:32:804,0,-3.63773,-3.50864,85.7276
2023-03-11 16:31:32:813,0,-3.62409,-3.50772,85.7534
2023-03-11 16:31:32:823,0,-3.61118,-3.50474,85.7785
2023-03-11 16:31:32:833,0,-3.59585,-3.50557,85.8085
2023-03-11 16:31:32:843,0,-3.57583,-3.50165,85.8348
2023-03-11 16:31:32:853,0,-3.55861,-3.49269,85.8613
2023-03-11 16:31:32:863,0,-3.54374,-3.48166,85.8805
2023-03-11 16:31:32:873,0,-3.53054,-3.47789,85.9013
2023-03-11 16:31:32:884,0,-3.52125,-3.47303,85.9223
2023-03-11 16:31:32:894,0,-3.51357,-3.4685,85.9392
2023-03-11 16:31:32:903,0,-3.51,-3.46169,85.9618
2023-03-11 16:31:32:913,0,-3.50734,-3.45789,85.9795
2023-03-11 16:31:32:923,0,-3.50398,-3.45349,86.005
2023-03-11 16:31:32:933,0,-3.50064,-3.45623,86.0292
2023-03-11 16:31:32:943,0,-3.49766,-3.4634,86.0528
2023-03-11 16:31:32:954,0,-3.49717,-3.47691,86.0684
2023-03-11 16:31:32:964,0,-3.50051,-3.49295,86.0808
2023-03-11 16:31:32:974,0,-3.50903,-3.51099,86.0839
2023-03-11 16:31:32:984,0,-3.5268,-3.52899,86.0779
2023-03-11 16:31:32:994,0,-3.5551,-3.54804,86.0628
2023-03-11 16:31:33:4,0,-3.59351,-3.56568,86.0423
2023-03-11 16:31:33:14,0,-3.63926,-3.58328,86.0199
2023-03-11 16:31:33:24,0,-3.68828,-3.5981,85.9928
2023-03-11 16:31:33:34,0,-3.73888,-3.61671,85.9759
2023-03-11 16:31:33:44,0,-3.78429,-3.64357,85.9611
2023-03-11 16:31:33:54,0,-3.82341,-3.6725,85.958
2023-03-11 16:31:33:64,0,-3.84877,-3.69861,85.9514
2023-03-11 16:31:33:74,0,-3.86759,-3.72319,85.9413
2023-03-11 16:31:33:84,0,-3.88807,-3.73904,85.9281
2023-03-11 16:31:33:94,0,-3.91193,-3.75559,85.9127
2023-03-11 16:31:33:104,0,-3.94605,-3.76835,85.8909
2023-03-11 16:31:33:114,0,-3.98959,-3.7742,85.869
2023-03-11 16:31:33:124,0,-4.04019,-3.78369,85.8431
2023-03-11 16:31:33:134,0,-4.09691,-3.79054,85.8207
2023-03-11 16:31:33:144,0,-4.1537,-3.79514,85.8008
2023-03-11 16:31:33:154,0,-4.20671,-3.79584,85.7843
2023-03-11 16:31:33:164,0,-4.25881,-3.79402,85.7723
2023-03-11 16:31:33:174,0,-4.30614,-3.79064,85.7678
2023-03-11 16:31:33:183,0,-4.34939,-3.78343,85.7716
2023-03-11 16:31:33:194,0,-4.39175,-3.77096,85.7793
2023-03-11 16:31:33:203,0,-4.43426,-3.75711,85.7939
2023-03-11 16:31:33:214,0,-4.47946,-3.74215,85.8097
2023-03-11 16:31:33:224,0,-4.52596,-3.72249,85.8298
2023-03-11 16:31:33:234,0,-4.57616,-3.70165,85.8462
2023-03-11 16:31:33:244,0,-4.62037,-3.68179,85.8628
2023-03-11 16:31:33:254,0,-4.66192,-3.66454,85.8797
2023-03-11 16:31:33:264,0,-4.70309,-3.64799,85.8923
2023-03-11 16:31:33:274,0,-4.73315,-3.63137,85.8963
2023-03-11 16:31:33:284,0,-4.76111,-3.61729,85.8962
2023-03-11 16:31:33:294,0,-4.78391,-3.60821,85.8935
2023-03-11 16:31:33:303,0,-4.80694,-3.60363,85.8854
2023-03-11 16:31:33:314,0,-4.83143,-3.60197,85.8739
2023-03-11 16:31:33:324,0,-4.8577,-3.60352,85.8646
2023-03-11 16:31:33:333,0,-4.88431,-3.60287,85.8408
2023-03-11 16:31:33:344,0,-4.91317,-3.60545,85.8197
2023-03-11 16:31:33:354,0,-4.94476,-3.60728,85.7942
2023-03-11 16:31:33:364,0,-4.97419,-3.61107,85.7718
2023-03-11 16:31:33:374,0,-5.00155,-3.61691,85.7458
2023-03-11 16:31:33:384,0,-5.02494,-3.62635,85.7229
