Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 20:54:34:438,0,-54.3037,2.30963,134.371,Q,Q
2023-03-15 20:54:34:445,0,-54.3,2.31157,134.368,Q,Q
2023-03-15 20:54:34:455,0,-54.299,2.30943,134.367,Q,Q
2023-03-15 20:54:34:466,0,-54.2985,2.31252,134.367,Q,Q
2023-03-15 20:54:34:476,0,-54.2989,2.31185,134.366,Q,Q
2023-03-15 20:54:34:485,0,-54.2977,2.31238,134.366,Q,Q
2023-03-15 20:54:34:496,0,-54.2989,2.30895,134.365,Q,Q
2023-03-15 20:54:34:506,0,-54.2981,2.30859,134.362,Q,Q
2023-03-15 20:54:34:516,0,-54.2974,2.30909,134.361,Q,Q
2023-03-15 20:54:34:526,0,-54.2996,2.30604,134.358,Q,Q
2023-03-15 20:54:34:536,0,-54.3002,2.30733,134.36,Q,Q
2023-03-15 20:54:34:546,0,-54.2986,2.30508,134.363,Q,Q
2023-03-15 20:54:34:555,0,-54.2971,2.30547,134.364,Q,Q
2023-03-15 20:54:34:565,0,-54.2997,2.30241,134.365,Q,Q
2023-03-15 20:54:34:575,0,-54.2948,2.30212,134.365,Q,Q
2023-03-15 20:54:34:585,0,-54.2943,2.30313,134.367,Q,Q
2023-03-15 20:54:34:595,0,-54.2945,2.30305,134.366,Q,Q
2023-03-15 20:54:34:605,0,-54.2935,2.29981,134.364,Q,Q
2023-03-15 20:54:34:616,0,-54.2945,2.29795,134.361,Q,Q
2023-03-15 20:54:34:626,0,-54.2946,2.29872,134.361,Q,Q
2023-03-15 20:54:34:636,0,-54.2922,2.2984,134.362,Q,Q
2023-03-15 20:54:34:646,0,-54.2878,2.29609,134.364,Q,Q
2023-03-15 20:54:34:656,0,-54.2894,2.29646,134.365,Q,Q
2023-03-15 20:54:34:666,0,-54.2873,2.29776,134.361,Q,Q
2023-03-15 20:54:34:676,0,-54.2873,2.29727,134.362,Q,Q
2023-03-15 20:54:34:686,0,-54.2889,2.29671,134.363,Q,Q
2023-03-15 20:54:34:696,0,-54.2869,2.29499,134.366,Q,Q
2023-03-15 20:54:34:706,0,-54.2873,2.29466,134.367,Q,Q
2023-03-15 20:54:34:716,0,-54.2879,2.29276,134.368,Q,Q
2023-03-15 20:54:34:726,0,-54.289,2.29221,134.369,Q,Q
2023-03-15 20:54:34:736,0,-54.2904,2.28934,134.368,Q,Q
2023-03-15 20:54:34:746,0,-54.2898,2.2879,134.369,Q,Q
2023-03-15 20:54:34:756,0,-54.2876,2.28625,134.372,Q,Q
2023-03-15 20:54:34:766,0,-54.285,2.28491,134.37,Q,Q
2023-03-15 20:54:34:776,0,-54.283,2.2883,134.37,Q,Q
2023-03-15 20:54:34:785,0,-54.2799,2.29059,134.368,Q,Q
2023-03-15 20:54:34:796,0,-54.2812,2.29119,134.366,Q,Q
2023-03-15 20:54:34:806,0,-54.2849,2.28904,134.366,Q,Q
2023-03-15 20:54:34:815,0,-54.2863,2.29052,134.365,Q,Q
2023-03-15 20:54:34:825,0,-54.2878,2.291,134.366,Q,Q
2023-03-15 20:54:34:835,0,-54.2848,2.2921,134.367,Q,Q
2023-03-15 20:54:34:845,0,-54.2873,2.2942,134.365,Q,Q
2023-03-15 20:54:34:855,0,-54.2882,2.29394,134.368,Q,Q
2023-03-15 20:54:34:865,0,-54.287,2.29672,134.37,Q,Q
2023-03-15 20:54:34:875,0,-54.2869,2.29539,134.371,Q,Q
2023-03-15 20:54:34:885,0,-54.2875,2.29436,134.373,Q,Q
2023-03-15 20:54:34:895,0,-54.2866,2.29578,134.371,Q,Q
2023-03-15 20:54:34:905,0,-54.287,2.29769,134.371,Q,Q
2023-03-15 20:54:34:915,0,-54.2857,2.29703,134.369,Q,Q
2023-03-15 20:54:34:925,0,-54.2849,2.29707,134.369,Q,Q
2023-03-15 20:54:34:935,0,-54.2872,2.29841,134.369,Q,Q
2023-03-15 20:54:34:945,0,-54.2891,2.29829,134.367,Q,Q
2023-03-15 20:54:34:955,0,-54.2848,2.29782,134.369,Q,Q
2023-03-15 20:54:34:965,0,-54.2856,2.29767,134.368,Q,Q
2023-03-15 20:54:34:975,0,-54.2858,2.29885,134.367,Q,Q
2023-03-15 20:54:34:985,0,-54.2861,2.29813,134.367,Q,Q
2023-03-15 20:54:34:995,0,-54.2869,2.29809,134.368,Q,Q
2023-03-15 20:54:35:5,0,-54.2861,2.29738,134.37,Q,Q
2023-03-15 20:54:35:15,0,-54.2877,2.29451,134.371,Q,Q
2023-03-15 20:54:35:25,0,-54.2852,2.2936,134.368,Q,Q
2023-03-15 20:54:35:35,0,-54.2858,2.29434,134.371,Q,Q
2023-03-15 20:54:35:45,0,-54.288,2.29207,134.366,Q,Q
2023-03-15 20:54:35:55,0,-54.2891,2.29277,134.364,Q,Q
2023-03-15 20:54:35:65,0,-54.2931,2.29193,134.361,Q,Q
2023-03-15 20:54:35:75,0,-54.2936,2.29223,134.359,Q,Q
2023-03-15 20:54:35:86,0,-54.2929,2.29176,134.359,Q,Q
