Accel_x,Accel_y,Accel_z,Roll,Pitch,Yaw,Timestamp
"b'-0.0002531353384256363,0.0036357762292027473,-0.998984694480896,-0.0022938353940844536,-0.00032638380071148276,0.628419041633606,2022-09-01 17-35-14-953218,'",,,,,,
"b'0.00044517451897263527,0.003159003797918558,-0.999312698841095,-0.0023248635698109865,-0.00034608980058692396,0.6284224987030029,2022-09-01 17-35-14-964949,'",,,,,,
"b'0.0014233440160751343,0.0029140105471014977,-0.9993139505386353,-0.002251061610877514,-0.0003679780929815024,0.6284246444702148,2022-09-01 17-35-14-969904,'",,,,,,
"b'0.0006498298607766628,0.001594075933098793,-0.9996213316917419,-0.0022162056993693113,-0.0003257248317822814,0.6284790635108948,2022-09-01 17-35-14-973914,'",,,,,,
"b'0.0007378566078841686,0.0016910136910155416,-0.9997974038124084,-0.002202809788286686,-0.0003148381656501442,0.6285132169723511,2022-09-01 17-35-14-979317,'",,,,,,
"b'0.00045031215995550156,0.0018467266345396638,-0.999728262424469,-0.00218695099465549,-0.00031558412592858076,0.6285454630851746,2022-09-01 17-35-14-984592,'",,,,,,
"b'0.0017036260105669498,0.0025368276983499527,-0.9994468688964844,-0.0021474112290889025,-0.00039212338742800057,0.6285628080368042,2022-09-01 17-35-14-989366,'",,,,,,
"b'6.365589797496796e-05,0.0034097915049642324,-0.9996495842933655,-0.002176780253648758,-0.00034245382994413376,0.6285144686698914,2022-09-01 17-35-14-994319,'",,,,,,
"b'0.00036926381289958954,0.003610076615586877,-0.9991821646690369,-0.0021624367218464613,-0.0003906830679625273,0.6285675764083862,2022-09-01 17-35-14-999036,'",,,,,,
"b'0.0006740633398294449,0.0026562721468508244,-0.9987574815750122,-0.002152662258595228,-0.00044037922634743154,0.6285780072212219,2022-09-01 17-35-15-003501,'",,,,,,
"b'0.00020723603665828705,0.002673104638233781,-0.9997133612632751,-0.0021260406356304884,-0.0004191324987914413,0.6285707950592041,2022-09-01 17-35-15-008177,'",,,,,,
"b'0.0006198389455676079,0.0042237588204443455,-0.9991791248321533,-0.002149241277948022,-0.00040153414011001587,0.6285311579704285,2022-09-01 17-35-15-012574,'",,,,,,
"b'0.0011044223792850971,0.0036887514870613813,-0.9995871186256409,-0.002180712530389428,-0.0003716774517670274,0.6285344958305359,2022-09-01 17-35-15-017055,'",,,,,,
"b'0.000877216923981905,0.0036745527759194374,-0.9993032813072205,-0.0022188511211425066,-0.00039643357740715146,0.6285266876220703,2022-09-01 17-35-15-021512,'",,,,,,
"b'-7.984880357980728e-05,0.0034802171867340803,-0.9990274310112,-0.0022252313792705536,-0.0004184131103102118,0.6285611987113953,2022-09-01 17-35-15-026235,'",,,,,,
"b'0.00023226719349622726,0.0031431408133357763,-0.9992443919181824,-0.0022037248127162457,-0.0004104219551663846,0.6285885572433472,2022-09-01 17-35-15-029790,'",,,,,,
"b'0.0013151583261787891,0.0031922971829771996,-0.9992724657058716,-0.0021837870590388775,-0.0004199539835099131,0.6285851001739502,2022-09-01 17-35-15-033736,'",,,,,,
"b'0.00011925166472792625,0.0026264232583343983,-0.999423086643219,-0.0022188196890056133,-0.0004146489663980901,0.6285868883132935,2022-09-01 17-35-15-037730,'",,,,,,
"b'-0.0004541282542049885,0.002248222939670086,-0.9996383190155029,-0.0022595010232180357,-0.0004215111257508397,0.6285720467567444,2022-09-01 17-35-15-041992,'",,,,,,
"b'0.0001183454878628254,0.002452236134558916,-0.99969482421875,-0.002225591568276286,-0.0004426315426826477,0.6285914778709412,2022-09-01 17-35-15-047068,'",,,,,,
