Accel_x,Accel_y,Accel_z,Roll,Pitch,Yaw,Timestamp
"0.0002407706342637539,0.002551365178078413,-0.9998992085456848,-0.0028223313856869936,0.0009215942118316889,0.7351121306419373,2022-09-01 17-43-40-558219,",,,,,,
"0.0007690219208598137,0.00259592616930604,-0.9994986653327942,-0.0028877940494567156,0.0008738283067941666,0.7351517677307129,2022-09-01 17-43-40-560738,",,,,,,
"0.0008745640516281128,0.0029662621673196554,-0.9981682896614075,-0.0029283713083714247,0.0008786506950855255,0.7351361513137817,2022-09-01 17-43-40-563681,",,,,,,
"0.000612892210483551,0.00340228877030313,-0.9999067783355713,-0.0029435057658702135,0.00086838414426893,0.735169529914856,2022-09-01 17-43-40-567169,",,,,,,
"0.0009668441489338875,0.0029427141416817904,-0.9990473389625549,-0.002852412173524499,0.0008516811649315059,0.735203206539154,2022-09-01 17-43-40-581261,",,,,,,
"0.0003477768041193485,0.0026592928916215897,-0.9986580610275269,-0.002830947982147336,0.0008971482748165727,0.7352504134178162,2022-09-01 17-43-40-583972,",,,,,,
"0.0008958987891674042,0.0031018017325550318,-0.9996684789657593,-0.0027981277089565992,0.0009479727013967931,0.7352848649024963,2022-09-01 17-43-40-587044,",,,,,,
"0.0009200493805110455,0.0031839360017329454,-0.9985347390174866,-0.0028075650334358215,0.0009709863807074726,0.7352715730667114,2022-09-01 17-43-40-590726,",,,,,,
"0.0006362041458487511,0.0033271675929427147,-0.9990866184234619,-0.0028420542366802692,0.0009636352187953889,0.7352722883224487,2022-09-01 17-43-40-593776,",,,,,,
"0.0011585759930312634,0.002788896905258298,-0.9999181628227234,-0.0028243123088032007,0.0009555574506521225,0.7352320551872253,2022-09-01 17-43-40-597383,",,,,,,
"0.0014118333347141743,0.0032655037939548492,-0.9996659159660339,-0.0028249670285731554,0.000966872030403465,0.7352764010429382,2022-09-01 17-43-40-600207,",,,,,,
"0.0013234959915280342,0.0022635627537965775,-0.9991214275360107,-0.0028306185267865658,0.0009579583420418203,0.7352442145347595,2022-09-01 17-43-40-603654,",,,,,,
"0.0004663723520934582,0.003675552085042,-0.9984081983566284,-0.00284632109105587,0.001028626342304051,0.7352300882339478,2022-09-01 17-43-40-607232,",,,,,,
"0.001219415571540594,0.00257033109664917,-0.999610960483551,-0.0028022523038089275,0.0010282403090968728,0.7352192401885986,2022-09-01 17-43-40-610444,",,,,,,
"0.001927737146615982,0.00250758184120059,-0.9993367195129395,-0.0028052660636603832,0.0010277688270434737,0.7352489829063416,2022-09-01 17-43-40-615396,",,,,,,
"0.001212339848279953,0.0030824795830994844,-0.9990254044532776,-0.0027564773336052895,0.0010101285297423601,0.73520827293396,2022-09-01 17-43-40-619606,",,,,,,
"0.0015710722655057907,0.0030549929942935705,-0.9993764162063599,-0.0027043535374104977,0.0009745218558236957,0.735174834728241,2022-09-01 17-43-40-622715,",,,,,,
"0.0019512027502059937,0.0024398688692599535,-1.0006535053253174,-0.0026411833241581917,0.000921223487239331,0.7351558208465576,2022-09-01 17-43-40-626546,",,,,,,
"0.0013235975056886673,0.0022631760220974684,-1.0002230405807495,-0.002646735403686762,0.0009041288285516202,0.7351179122924805,2022-09-01 17-43-40-630681,",,,,,,
"0.0006353650242090225,0.0023380862548947334,-1.00004243850708,-0.0026161298155784607,0.0009146442171186209,0.7351282238960266,2022-09-01 17-43-40-634042,",,,,,,
"0.0014170417562127113,0.003089610254392028,-1.0002201795578003,-0.002586078830063343,0.0009027844062075019,0.7351422309875488,2022-09-01 17-43-40-637860,",,,,,,
"0.001233179122209549,0.0031852051615715027,-0.9994405508041382,-0.0026156846433877945,0.0008725381921976805,0.7351164817810059,2022-09-01 17-43-40-641053,",,,,,,
"0.001516406424343586,0.003354436717927456,-0.9987727999687195,-0.0025824587792158127,0.0008698097663000226,0.7351139783859253,2022-09-01 17-43-40-644250,",,,,,,
"0.0005343984812498093,0.002788098994642496,-0.99998539686203,-0.002533902879804373,0.0008347997791133821,0.7351284623146057,2022-09-01 17-43-40-648056,",,,,,,
"0.00034677889198064804,0.002979092998430133,-0.9996369481086731,-0.0025699336547404528,0.0007798036094754934,0.7351221442222595,2022-09-01 17-43-40-651868,",,,,,,
"-9.707687422633171e-05,0.0032167043536901474,-0.9995675086975098,-0.0025815542321652174,0.0007998578366823494,0.7351601123809814,2022-09-01 17-43-40-655819,",,,,,,
"-0.0003222688101232052,0.003880196949467063,-0.9983670115470886,-0.002585798501968384,0.0007964886026456952,0.7351576089859009,2022-09-01 17-43-40-659773,",,,,,,
"0.00014666002243757248,0.00361756794154644,-0.9995632767677307,-0.002630783012136817,0.0008040749235078692,0.735170304775238,2022-09-01 17-43-40-663432,",,,,,,
"0.00042974716052412987,0.0037210581358522177,-0.9989050030708313,-0.002649179194122553,0.0008212394313886762,0.735159695148468,2022-09-01 17-43-40-667372,",,,,,,
"0.0016059787012636662,0.0035929488949477673,-0.9986176490783691,-0.0026533734053373337,0.0007914387970231473,0.7352154850959778,2022-09-01 17-43-40-670497,",,,,,,
"0.0026460285298526287,0.0020428835414350033,-0.9991593956947327,-0.0026000067591667175,0.0007808941300027072,0.7352147698402405,2022-09-01 17-43-40-673596,",,,,,,
"0.0019308757036924362,0.0025109215639531612,-0.9989058375358582,-0.0025814631953835487,0.0007958711357787251,0.7352253198623657,2022-09-01 17-43-40-676963,",,,,,,
"0.001504293642938137,0.0035557944793254137,-0.9991385340690613,-0.0025719173718243837,0.0008058687672019005,0.7352107167243958,2022-09-01 17-43-40-680181,",,,,,,
"0.0003559533506631851,0.003342528361827135,-0.9991914629936218,-0.0025480135809630156,0.0007451088749803603,0.7351803779602051,2022-09-01 17-43-40-683474,",,,,,,
"0.0007215319201350212,0.002984557766467333,-1.000004768371582,-0.0025840383023023605,0.0007743269088678062,0.7351850271224976,2022-09-01 17-43-40-686521,",,,,,,
"0.0002503576688468456,0.0030141558963805437,-0.9993129372596741,-0.0025914025027304888,0.000747244746889919,0.7351688742637634,2022-09-01 17-43-40-690100,",,,,,,
"-0.0002756626345217228,0.002864822279661894,-0.9995639324188232,-0.002619318664073944,0.0007502109510824084,0.7351546883583069,2022-09-01 17-43-40-694512,",,,,,,
"-6.713951006531715e-05,0.0019375402480363846,-0.9999175667762756,-0.002603837987408042,0.0007187655428424478,0.7351545095443726,2022-09-01 17-43-40-698822,",,,,,,
"0.001424374058842659,0.0023562719579786062,-0.9998440146446228,-0.00260145403444767,0.0007266475586220622,0.7351216673851013,2022-09-01 17-43-40-703053,",,,,,,
"0.0028884042985737324,0.0034632685128599405,-0.9985392093658447,-0.002604488981887698,0.00071206089342013,0.7351529598236084,2022-09-01 17-43-40-706920,",,,,,,
"0.001463301945477724,0.0033173011615872383,-0.9982421398162842,-0.0025877393782138824,0.0007284836610779166,0.735149621963501,2022-09-01 17-43-40-710471,",,,,,,
"0.0012889322824776173,0.002763350959867239,-0.9990159273147583,-0.0025926586240530014,0.0007106515695340931,0.7351688742637634,2022-09-01 17-43-40-713415,",,,,,,
"0.001687515527009964,0.0039290073327720165,-0.9996061325073242,-0.0026414894964545965,0.0006959313177503645,0.7351307272911072,2022-09-01 17-43-40-715938,",,,,,,
"0.0007556178607046604,0.0033309911377727985,-0.9996517300605774,-0.0026029511354863644,0.0007118843495845795,0.7351023554801941,2022-09-01 17-43-40-718674,",,,,,,
"2.309028059244156e-05,0.001270544482395053,-0.9994590282440186,-0.0026196457911282778,0.000689416192471981,0.7350924611091614,2022-09-01 17-43-40-721951,",,,,,,
"0.0008666990324854851,0.002001492539420724,-1.000192642211914,-0.002650792710483074,0.0006716003990732133,0.735088050365448,2022-09-01 17-43-40-724978,",,,,,,
"0.001005798578262329,0.0017951457994058728,-1.0004161596298218,-0.0026938566006720066,0.0006356266676448286,0.7350516319274902,2022-09-01 17-43-40-727964,",,,,,,
"0.0007714051753282547,0.0030336547642946243,-0.9999813437461853,-0.0027299481444060802,0.0006239666836336255,0.7350881695747375,2022-09-01 17-43-40-731002,",,,,,,
"0.00017346488311886787,0.0042781285010278225,-0.998755693435669,-0.002763986587524414,0.0005615148111246526,0.7351093888282776,2022-09-01 17-43-40-734700,",,,,,,
"0.001110014971345663,0.003233762225136161,-0.9995383620262146,-0.002764523960649967,0.0005452356417663395,0.7351775169372559,2022-09-01 17-43-40-738772,",,,,,,
"0.0016930089332163334,0.0031112022697925568,-0.9995526075363159,-0.0027914149686694145,0.0005536219687201083,0.73516845703125,2022-09-01 17-43-40-742873,",,,,,,
"0.0008643912151455879,0.003588438266888261,-0.9991573095321655,-0.002816922729834914,0.0005485005676746368,0.7351613640785217,2022-09-01 17-43-40-746673,",,,,,,
"0.000930003821849823,0.003934668842703104,-0.9977185726165771,-0.002840834902599454,0.0005351583240553737,0.7351735830307007,2022-09-01 17-43-40-750461,",,,,,,
"-0.00026375846937298775,0.0025146128609776497,-0.9983035922050476,-0.002823708113282919,0.0004995212657377124,0.7351759076118469,2022-09-01 17-43-40-754282,",,,,,,
"0.0004233941435813904,0.0026112659834325314,-0.9985508918762207,-0.0027946054469794035,0.0004896199097856879,0.7352169752120972,2022-09-01 17-43-40-756918,",,,,,,
"0.0014787940308451653,0.002500425325706601,-1.0002344846725464,-0.0027308661956340075,0.0005051330081187189,0.7352389097213745,2022-09-01 17-43-40-759854,",,,,,,
"0.0004920386709272861,0.0022436848375946283,-0.9995357394218445,-0.0027189082466065884,0.0005411258898675442,0.7352551221847534,2022-09-01 17-43-40-762740,",,,,,,
"8.899345993995667e-05,0.00370778632350266,-0.9995466470718384,-0.0027505832258611917,0.000583987683057785,0.7352535128593445,2022-09-01 17-43-40-765640,",,,,,,
"0.0017803395166993141,0.002713286317884922,-0.9991954565048218,-0.0027565844357013702,0.000605874985922128,0.7352567315101624,2022-09-01 17-43-40-768547,",,,,,,
"0.0008473270572721958,0.0030940875876694918,-0.9996097087860107,-0.0027384550776332617,0.0005952750216238201,0.7352805733680725,2022-09-01 17-43-40-772423,",,,,,,
"0.0016385535709559917,0.0029326973017305136,-0.9993270039558411,-0.0027879318222403526,0.00060827168636024,0.7352828979492188,2022-09-01 17-43-40-776725,",,,,,,
"0.001628852915018797,0.0032442202791571617,-0.9992702603340149,-0.0027627749368548393,0.0006215021130628884,0.7353113293647766,2022-09-01 17-43-40-781341,",,,,,,
"0.001321699470281601,0.003990471363067627,-0.9979625940322876,-0.002719516633078456,0.0006497024442069232,0.7353301048278809,2022-09-01 17-43-40-786010,",,,,,,
"0.0017018038779497147,0.004009340424090624,-0.998704195022583,-0.002777170855551958,0.0006568437092937529,0.7353179454803467,2022-09-01 17-43-40-790797,",,,,,,
"0.0009604855440557003,0.0034131277352571487,-0.9995795488357544,-0.002780562499538064,0.0006075673154555261,0.7353326082229614,2022-09-01 17-43-40-794881,",,,,,,
"-0.00019944505766034126,0.002479671500623226,-0.9996617436408997,-0.002742515178397298,0.0005700046312995255,0.7353354096412659,2022-09-01 17-43-40-797846,",,,,,,
"0.000764826312661171,0.002714970614761114,-0.9989199042320251,-0.002727577229961753,0.0005166681949049234,0.735407829284668,2022-09-01 17-43-40-800847,",,,,,,
"0.0005887593142688274,0.002307373331859708,-0.9997349977493286,-0.0026846693363040686,0.0005214118282310665,0.7353948950767517,2022-09-01 17-43-40-804114,",,,,,,
"0.0011307848617434502,0.0019868325907737017,-0.9999963045120239,-0.002662813290953636,0.0005469059688039124,0.7353951930999756,2022-09-01 17-43-40-807005,",,,,,,
"-0.0001950911246240139,0.0024013023357838392,-1.0002495050430298,-0.0026360892225056887,0.0005479675601236522,0.7353978753089905,2022-09-01 17-43-40-809919,",,,,,,
"0.00021622702479362488,0.003028514562174678,-0.999561071395874,-0.0025539344642311335,0.0005269477842375636,0.7354110479354858,2022-09-01 17-43-40-813676,",,,,,,
"0.0010573775507509708,0.003675323212519288,-0.9984716176986694,-0.002604765584692359,0.0005126052419655025,0.7353963255882263,2022-09-01 17-43-40-817266,",,,,,,
"0.0005891174077987671,0.0029171688947826624,-0.9991675019264221,-0.0026036682538688183,0.0005079036927781999,0.7353456020355225,2022-09-01 17-43-40-820673,",,,,,,
"0.0012063472531735897,0.0036681215278804302,-0.9994096755981445,-0.002608376555144787,0.0005335754831321537,0.7353301048278809,2022-09-01 17-43-40-823765,",,,,,,
"0.0011356491595506668,0.0032595626544207335,-0.9993651509284973,-0.002606885740533471,0.0005307188839651644,0.735331118106842,2022-09-01 17-43-40-827916,",,,,,,
"0.0009602513164281845,0.00290287216193974,-0.9989306330680847,-0.002591376192867756,0.0005913011264055967,0.7353277206420898,2022-09-01 17-43-40-831918,",,,,,,
"0.001822612714022398,0.0033324109390378,-0.9984779357910156,-0.0026052508037537336,0.0005989227211102843,0.7353162169456482,2022-09-01 17-43-40-835955,",,,,,,
"0.0010961280204355717,0.00321277417242527,-0.9980398416519165,-0.0026315301656723022,0.0005952150095254183,0.7352869510650635,2022-09-01 17-43-40-840030,",,,,,,
"0.00046661682426929474,0.00279423245228827,-0.9991899132728577,-0.0026463456451892853,0.0006317828665487468,0.7353180050849915,2022-09-01 17-43-40-843874,",,,,,,
"0.0012597567401826382,0.0024785329587757587,-0.9998923540115356,-0.0026360745541751385,0.0006539452588185668,0.7353676557540894,2022-09-01 17-43-40-847510,",,,,,,
"0.001465698704123497,0.0029984877910465,-0.9993013143539429,-0.0026706175412982702,0.0006775204092264175,0.7353891730308533,2022-09-01 17-43-40-850706,",,,,,,
"0.0016699456609785557,0.0035238368436694145,-1.0001174211502075,-0.0026341823395341635,0.0006746443687006831,0.7354021072387695,2022-09-01 17-43-40-854226,",,,,,,
"0.0017160302959382534,0.003883566241711378,-0.9991006851196289,-0.0026321832556277514,0.0006625896785408258,0.735412061214447,2022-09-01 17-43-40-857521,",,,,,,
"0.0012307311408221722,0.0033558066934347153,-0.9985796213150024,-0.0026083774864673615,0.0006373843643814325,0.7354604601860046,2022-09-01 17-43-40-861079,",,,,,,
"0.0009438050910830498,0.0027054138481616974,-0.9991118907928467,-0.0026035537011921406,0.000592159922234714,0.7354419827461243,2022-09-01 17-43-40-864680,",,,,,,
"3.9785634726285934e-05,0.003263210179284215,-0.998831570148468,-0.002643282525241375,0.0006089348462410271,0.7354065775871277,2022-09-01 17-43-40-868284,",,,,,,
"0.000568954274058342,0.0040581114590168,-0.9987168908119202,-0.0026504769921302795,0.0006172779249027371,0.7354273796081543,2022-09-01 17-43-40-872053,",,,,,,
"0.0015252958983182907,0.0037416701670736074,-0.9984108805656433,-0.002747940132394433,0.0005709288525395095,0.7353629469871521,2022-09-01 17-43-40-876754,",,,,,,
"0.0011097141541540623,0.004065297078341246,-0.9988720417022705,-0.002723652170971036,0.0005444460548460484,0.7353919744491577,2022-09-01 17-43-40-881531,",,,,,,
"0.0005140439607203007,0.0027510039508342743,-0.9995133280754089,-0.002748059807345271,0.000561328255571425,0.7353799939155579,2022-09-01 17-43-40-886718,",,,,,,
"0.0007154131308197975,0.002945220097899437,-0.9998230338096619,-0.0027037174440920353,0.0005129816709086299,0.7353712320327759,2022-09-01 17-43-40-891315,",,,,,,
"0.0007752901874482632,0.002510883379727602,-0.999896228313446,-0.0027114679105579853,0.0004786490462720394,0.7353920340538025,2022-09-01 17-43-40-896151,",,,,,,
"0.0012367237359285355,0.0029737097211182117,-1.0003827810287476,-0.0026812690775841475,0.0004938998608849943,0.7354041337966919,2022-09-01 17-43-40-900445,",,,,,,
"0.00250736391171813,0.003327591810375452,-0.9991391897201538,-0.0026192767545580864,0.0005054945941083133,0.7354097962379456,2022-09-01 17-43-40-904013,",,,,,,
"0.0020579807460308075,0.0032799846958369017,-0.9988858103752136,-0.0026064333505928516,0.0005287943058647215,0.7354458570480347,2022-09-01 17-43-40-907201,",,,,,,
"0.002052414696663618,0.0025252101477235556,-0.9991720914840698,-0.0025981171056628227,0.0005340187926776707,0.7354708909988403,2022-09-01 17-43-40-910218,",,,,,,
"0.0015208534896373749,0.001802070182748139,-0.9995520114898682,-0.002656583907082677,0.0005288833635859191,0.735511302947998,2022-09-01 17-43-40-913313,",,,,,,
"0.001070351805537939,0.0023385630920529366,-0.9989542365074158,-0.0026331834960728884,0.0004985613049939275,0.7355220317840576,2022-09-01 17-43-40-916365,",,,,,,
"0.0016339081339538097,0.0022885059006512165,-0.9948683977127075,-0.0026100012473762035,0.0005614582914859056,0.7355622053146362,2022-09-01 17-43-40-919136,",,,,,,
"0.0026206555776298046,0.0026064948178827763,-0.9977460503578186,-0.002621159888803959,0.0005751923890784383,0.7355795502662659,2022-09-01 17-43-40-922148,",,,,,,
"0.0012824777513742447,0.0023191850632429123,-1.011488676071167,-0.002615224802866578,0.0006495893467217684,0.7355687022209167,2022-09-01 17-43-40-925127,",,,,,,
"0.002705852035433054,0.0013329777866601944,-0.9994738101959229,-0.0026053243782371283,0.0006224367534741759,0.735553503036499,2022-09-01 17-43-40-928483,",,,,,,
"-0.0008082636632025242,0.0037111768033355474,-0.9943561553955078,-0.0026412999723106623,0.000606330344453454,0.7356333136558533,2022-09-01 17-43-40-931461,",,,,,,
