Timestamp,Accel_x,Accel_y,Accel_z,Roll,Pitch,Yaw
2022-08-12 12:38:03.566758,0.14195756614208221,0.001115288119763136,-0.9877933859825134,0.00016181690443772823,0.141617089509964,0.41385406255722046
2022-08-12 12:38:03.567060,0.1415558010339737,0.00240079453215003,-0.9855519533157349,0.00020011128799524158,0.1416180282831192,0.41389086842536926
2022-08-12 12:38:03.567179,0.14007052779197693,0.0014034139458090067,-0.9874937534332275,0.00016327128105331212,0.14160200953483582,0.4139149785041809
2022-08-12 12:38:03.567287,0.14135055243968964,0.0014777259202674031,-0.9874414801597595,0.00019468551909085363,0.1415957361459732,0.41394054889678955
2022-08-12 12:38:03.567391,0.1415412724018097,0.0012900279834866524,-0.9884780049324036,0.0001772755931597203,0.1415797621011734,0.4139302670955658
2022-08-12 12:38:03.567493,0.14077003300189972,0.0013553864555433393,-0.988412082195282,0.00018792164337355644,0.14152935147285461,0.41391223669052124
2022-08-12 12:38:03.567594,0.14156508445739746,0.0012815681984648108,-0.9874679446220398,0.00014956199447624385,0.14158163964748383,0.41390734910964966
2022-08-12 12:38:03.567695,0.1421993225812912,0.002074229996651411,-0.987586259841919,0.00012893014354631305,0.14158117771148682,0.41392722725868225
2022-08-12 12:38:03.567797,0.14233815670013428,0.0014067995361983776,-0.9882384538650513,0.00013716462126467377,0.14150112867355347,0.4139150083065033
2022-08-12 12:38:03.567912,0.1425962895154953,0.0007768847863189876,-0.9882622361183167,0.0001853526191553101,0.14150860905647278,0.4139031171798706
2022-08-12 12:38:03.568026,0.14128731191158295,0.0008541658171452582,-0.9876783490180969,0.00021102611208334565,0.14146549999713898,0.4138977825641632
2022-08-12 12:38:03.568125,0.14131169021129608,0.0006069761584512889,-0.9879083633422852,0.00017830132856033742,0.14147229492664337,0.4139222204685211
2022-08-12 12:38:03.568222,0.14247184991836548,0.0009158370085060596,-0.9872106313705444,0.00014206365449354053,0.14151416718959808,0.4139178991317749
2022-08-12 12:38:03.568338,0.14035747945308685,0.0002714057918637991,-0.9884770512580872,0.00014369640848599374,0.1415501981973648,0.41391006112098694
2022-08-12 12:38:03.568437,0.14139270782470703,0.0017791840946301818,-0.9881916642189026,0.00014150701463222504,0.14154163002967834,0.41396236419677734
2022-08-12 12:38:03.568536,0.1416793167591095,0.00254457863047719,-0.9876026511192322,0.00016510883870068938,0.141515851020813,0.41398724913597107
2022-08-12 12:38:03.568633,0.14178459346294403,0.0014482344267889857,-0.9876224994659424,0.00018049959908239543,0.14155319333076477,0.4139724671840668
2022-08-12 12:38:03.568731,0.1420253962278366,0.0004712959926109761,-0.9880767464637756,0.00015707641432527453,0.14154860377311707,0.4139823913574219
2022-08-12 12:38:03.568830,0.14217990636825562,0.00140076270326972,-0.9874619841575623,0.0001779671001713723,0.1415219008922577,0.4139605760574341
2022-08-12 12:38:03.568929,0.1407187581062317,0.001234831870533526,-0.9876360893249512,0.0002158402930945158,0.14152316749095917,0.41396093368530273
2022-08-12 12:38:03.569033,0.14062021672725677,0.0015556862344965339,-0.9884732365608215,0.0002017949300352484,0.14151199162006378,0.4140126705169678
2022-08-12 12:38:03.569131,0.1406930834054947,0.0017784136580303311,-0.9882509708404541,0.00019098688790109009,0.14148354530334473,0.41402366757392883
2022-08-12 12:38:03.569238,0.14141997694969177,0.0011495579965412617,-0.9881650805473328,0.0002364693209528923,0.1414589136838913,0.41404813528060913
2022-08-12 12:38:03.569337,0.1417505294084549,0.001702991547062993,-0.9885187149047852,0.00024397073138970882,0.14142215251922607,0.41408005356788635
2022-08-12 12:38:03.569435,0.1416180282831192,0.0021711145527660847,-0.9882878065109253,0.00022457088925875723,0.14142893254756927,0.41403520107269287
2022-08-12 12:38:03.569535,0.14098380506038666,0.001551715424284339,-0.9879549145698547,0.00025363030727021396,0.14136134088039398,0.4140510857105255
2022-08-12 12:38:03.569632,0.14140555262565613,0.000698513409588486,-0.9882869720458984,0.00030221973429434,0.1413336843252182,0.4140905439853668
2022-08-12 12:38:03.569734,0.14252720773220062,0.001536295865662396,-0.9879301190376282,0.0003372138016857207,0.1413261890411377,0.4141177237033844
2022-08-12 12:38:03.569833,0.14251704514026642,0.0016828055959194899,-0.9869612455368042,0.0003444362082518637,0.14136487245559692,0.414177268743515
2022-08-12 12:38:03.569932,0.14161856472492218,0.0014566374011337757,-0.9867141246795654,-0.0017521186964586377,0.14137479662895203,0.414468914270401
2022-08-12 12:38:03.570030,0.14325782656669617,0.0014373717131093144,-0.9881809949874878,-0.0017690416425466537,0.14140501618385315,0.4144401252269745
2022-08-12 12:38:03.576277,0.14237315952777863,0.0014391739387065172,-0.9868461489677429,-0.0017946410225704312,0.1414949744939804,0.4144335687160492
2022-08-12 12:38:03.588163,0.14091433584690094,-0.0002968065964523703,-0.9880400896072388,-0.0017717814771458507,0.14151695370674133,0.4143775403499603
2022-08-12 12:38:03.596384,0.1413011997938156,0.0009475788101553917,-0.9879339337348938,-0.0017516398802399635,0.14149890840053558,0.4143657684326172
2022-08-12 12:38:03.606375,0.1413831114768982,0.001276838593184948,-0.9876967072486877,-0.0017668544314801693,0.14148125052452087,0.4143783152103424
2022-08-12 12:38:03.616501,0.1424711048603058,0.0016610055463388562,-0.9877924919128418,-0.0017917861696332693,0.14144957065582275,0.4143928587436676
2022-08-12 12:38:03.626500,0.14205938577651978,0.0008114180527627468,-0.9876102209091187,-0.0017682850593701005,0.14142854511737823,0.4143648147583008
2022-08-12 12:38:03.636443,0.1413339227437973,0.0023560815025120974,-0.9867321848869324,-0.0017307879170402884,0.14145883917808533,0.41437581181526184
2022-08-12 12:38:03.646695,0.14233388006687164,0.0029723402112722397,-0.9874910116195679,-0.0017193257808685303,0.141412153840065,0.4143713712692261
2022-08-12 12:38:03.656662,0.14199966192245483,0.0016318921698257327,-0.9883678555488586,-0.0017505186842754483,0.1414097249507904,0.41439107060432434
2022-08-12 12:38:03.666825,0.14059698581695557,0.0016989159630611539,-0.9870608448982239,-0.0017663162434473634,0.1414370983839035,0.4143703579902649
2022-08-12 12:38:03.677057,0.14226321876049042,0.0013445306103676558,-0.9884759187698364,-0.0018321741372346878,0.14144684374332428,0.41436994075775146
2022-08-12 12:38:03.687195,0.14249834418296814,0.0013164511183276772,-0.9888964295387268,-0.0018827493768185377,0.14145077764987946,0.41434311866760254
2022-08-12 12:38:03.697173,0.14169207215309143,0.000870796327944845,-0.9872874617576599,-0.0018404211150482297,0.1414005309343338,0.41440147161483765
2022-08-12 12:38:03.706845,0.1410396844148636,0.0010798205621540546,-0.9876785278320312,-0.0018019111594185233,0.1414078176021576,0.4143643379211426
2022-08-12 12:38:03.717244,0.14135554432868958,0.0008784442325122654,-0.9883844256401062,-0.001758463098667562,0.14138951897621155,0.41432589292526245
2022-08-12 12:38:03.727026,0.1419880986213684,0.0015539885498583317,-0.9877810478210449,-0.0017513209022581577,0.1413559764623642,0.41431066393852234
2022-08-12 12:38:03.737047,0.14165212213993073,0.001381760579533875,-0.9878426790237427,-0.001738700200803578,0.1413368284702301,0.41434043645858765
2022-08-12 12:38:03.747000,0.14212095737457275,0.0008970798808149993,-0.9881265759468079,-0.0017781559145078063,0.14129629731178284,0.4142768979072571
2022-08-12 12:38:03.756902,0.14197981357574463,0.0009946442442014813,-0.9871571063995361,-0.0017554467776790261,0.14133676886558533,0.4142698347568512
2022-08-12 12:38:03.767000,0.14024490118026733,0.0011964681325480342,-0.9863120913505554,-0.0017348851542919874,0.14129987359046936,0.4143093526363373
2022-08-12 12:38:03.777057,0.14152222871780396,0.0009875447722151875,-0.9880470633506775,-0.0017018038779497147,0.1413296014070511,0.414330393075943
2022-08-12 12:38:03.786790,0.14104630053043365,0.001925479737110436,-0.9883447289466858,-0.001803213031962514,0.14133073389530182,0.4143144488334656
2022-08-12 12:38:03.797264,0.140550434589386,0.0021855344530194998,-0.987479031085968,-0.0018457320984452963,0.14131435751914978,0.4143109619617462
2022-08-12 12:38:03.806853,0.14125362038612366,0.0014837849885225296,-0.9873344302177429,-0.0018467208137735724,0.14129585027694702,0.4143036901950836
2022-08-12 12:38:03.816939,0.14192460477352142,0.0009635358583182096,-0.9869001507759094,-0.0018237052718177438,0.14131012558937073,0.41427966952323914
