Timestamp,Accel_x,Accel_y,Accel_z,Roll,Pitch,Yaw
2022-08-13 15:15:25.822256,-0.12298624217510223,-0.7100346684455872,-0.7469475269317627,0.7628065347671509,-0.12254637479782104,-0.20263001322746277
2022-08-13 15:15:25.832604,-0.13360397517681122,-0.716133713722229,-0.7215897440910339,0.7624676823616028,-0.12427269667387009,-0.20147179067134857
2022-08-13 15:15:25.842324,-0.12765178084373474,-0.7198871970176697,-0.7121922969818115,0.7618218660354614,-0.12610198557376862,-0.19980323314666748
2022-08-13 15:15:25.852607,-0.11147724837064743,-0.7327480912208557,-0.7143499255180359,0.7606728672981262,-0.12875355780124664,-0.1978791356086731
2022-08-13 15:15:25.862707,-0.12008227407932281,-0.7284497618675232,-0.7302806973457336,0.7586049437522888,-0.13229629397392273,-0.19570517539978027
2022-08-13 15:15:25.872587,-0.13846269249916077,-0.6959555149078369,-0.7280328273773193,0.7584236860275269,-0.13652481138706207,-0.19338977336883545
2022-08-13 15:15:25.882469,-0.14663520455360413,-0.6629958152770996,-0.7075510621070862,0.7571026682853699,-0.1403091847896576,-0.19090624153614044
2022-08-13 15:15:25.892603,-0.13217902183532715,-0.6968115568161011,-0.7280194163322449,0.7551550269126892,-0.14423489570617676,-0.18846139311790466
2022-08-13 15:15:25.902348,-0.1239820197224617,-0.6938470602035522,-0.7492291927337646,0.7547130584716797,-0.1489996612071991,-0.18643273413181305
2022-08-13 15:15:25.912413,-0.14348116517066956,-0.6842442750930786,-0.7409085631370544,0.7567420601844788,-0.15413443744182587,-0.18482284247875214
2022-08-13 15:15:25.922417,-0.13346537947654724,-0.7176986336708069,-0.739825963973999,0.7569877505302429,-0.15908248722553253,-0.1829458624124527
2022-08-13 15:15:25.932536,-0.12983988225460052,-0.7090670466423035,-0.7283218502998352,0.755208432674408,-0.16408352553844452,-0.18051521480083466
2022-08-13 15:15:25.942329,-0.14839129149913788,-0.6498481035232544,-0.7020003199577332,0.7508334517478943,-0.16914813220500946,-0.17797133326530457
2022-08-13 15:15:25.952493,-0.1515338122844696,-0.6320789456367493,-0.6900988221168518,0.7436385750770569,-0.17375271022319794,-0.17550857365131378
2022-08-13 15:15:25.962551,-0.17601452767848969,-0.6372697353363037,-0.7324991226196289,0.7366035580635071,-0.17812040448188782,-0.17337824404239655
2022-08-13 15:15:25.972720,-0.20336921513080597,-0.6639493703842163,-0.7396987676620483,0.7328946590423584,-0.18254338204860687,-0.17155469954013824
2022-08-13 15:15:25.983016,-0.2061266452074051,-0.6854041218757629,-0.7053691148757935,0.7308720946311951,-0.18690519034862518,-0.16916866600513458
2022-08-13 15:15:25.993095,-0.20014268159866333,-0.6611047387123108,-0.7159132361412048,0.7276648283004761,-0.1909990906715393,-0.16589699685573578
2022-08-13 15:15:26.003126,-0.17956878244876862,-0.6253041625022888,-0.752703845500946,0.7229625582695007,-0.19521236419677734,-0.16288353502750397
2022-08-13 15:15:26.012942,-0.1657530665397644,-0.599815309047699,-0.7674435377120972,0.7166222333908081,-0.19961227476596832,-0.16073307394981384
2022-08-13 15:15:26.022936,-0.17106947302818298,-0.5532445907592773,-0.7589015960693359,0.7086490392684937,-0.20363086462020874,-0.15956918895244598
2022-08-13 15:15:26.033002,-0.19612781703472137,-0.5495730042457581,-0.7450440526008606,0.7023108601570129,-0.206431582570076,-0.15964634716510773
2022-08-13 15:15:26.042887,-0.21701017022132874,-0.6121665835380554,-0.7126458287239075,0.6977565288543701,-0.2082449048757553,-0.1598627120256424
2022-08-13 15:15:26.053025,-0.21189212799072266,-0.6192920804023743,-0.7224271893501282,0.6926660537719727,-0.20946413278579712,-0.15953367948532104
2022-08-13 15:15:26.062929,-0.20606139302253723,-0.6487104892730713,-0.757071852684021,0.6875272989273071,-0.21103227138519287,-0.15937086939811707
2022-08-13 15:15:26.072700,-0.2272624671459198,-0.41520002484321594,-0.7132636308670044,0.6791597008705139,-0.21283841133117676,-0.15959684550762177
2022-08-13 15:15:26.082582,-0.21949101984500885,-0.4225422441959381,-0.7206124663352966,0.6662331819534302,-0.21208380162715912,-0.16242869198322296
2022-08-13 15:15:26.092573,-0.17820745706558228,-0.5900008082389832,-0.7664187550544739,0.6536344885826111,-0.21097446978092194,-0.1658245325088501
2022-08-13 15:15:26.102371,-0.19572818279266357,-0.6093099117279053,-0.7826752066612244,0.6398847103118896,-0.21040880680084229,-0.1693289428949356
2022-08-13 15:15:26.112287,-0.19900274276733398,-0.6004040241241455,-0.780714750289917,0.6272477507591248,-0.21043242514133453,-0.17255176603794098
2022-08-13 15:15:26.122478,-0.18371149897575378,-0.580974280834198,-0.7931045293807983,0.6137800812721252,-0.21091227233409882,-0.17491237819194794
2022-08-13 15:15:26.132870,-0.19769956171512604,-0.546737015247345,-0.8259572982788086,0.5967458486557007,-0.21183596551418304,-0.17718158662319183
2022-08-13 15:15:26.142915,-0.20465758442878723,-0.5537300109863281,-0.862311601638794,0.5759451389312744,-0.21311403810977936,-0.1802009791135788
2022-08-13 15:15:26.152853,-0.1918870061635971,-0.5629773139953613,-0.8824635148048401,0.5517565011978149,-0.2121480256319046,-0.18273626267910004
2022-08-13 15:15:26.162871,-0.25338444113731384,-0.5111542344093323,-0.8242053985595703,0.5289512872695923,-0.21306131780147552,-0.18559175729751587
2022-08-13 15:15:26.172845,-0.24374639987945557,-0.501820981502533,-0.8248574733734131,0.5112879872322083,-0.2137141078710556,-0.18804185092449188
2022-08-13 15:15:26.182860,-0.1898471564054489,-0.4708489179611206,-0.8616733551025391,0.4945002496242523,-0.2142665833234787,-0.18967244029045105
2022-08-13 15:15:26.192971,-0.20448781549930573,-0.4164787530899048,-0.8690809607505798,0.4730466604232788,-0.21495267748832703,-0.19161361455917358
2022-08-13 15:15:26.203163,-0.17661170661449432,-0.3966599404811859,-0.8805442452430725,0.4516490697860718,-0.2147628515958786,-0.19363081455230713
2022-08-13 15:15:26.212903,-0.19098156690597534,-0.3715567886829376,-0.8579456806182861,0.4305429756641388,-0.21472308039665222,-0.19587473571300507
2022-08-13 15:15:26.222917,-0.2120250016450882,-0.36023765802383423,-0.8687220811843872,0.4041937291622162,-0.21389925479888916,-0.19805364310741425
2022-08-13 15:15:26.232949,-0.20235610008239746,-0.3313979506492615,-0.9111438393592834,0.3758871555328369,-0.21314120292663574,-0.20117688179016113
