Accel_x,Accel_y,Accel_z,Roll,Pitch,Yaw,Timestamp
0.0014242520555853844,0.003153952769935131,-0.9998350143432617,-0.0036185451317578554,0.002047983929514885,0.746356189250946,2022-09-01 18-04-28-287354
4.5880675315856934e-05,0.0022069450933486223,-1.000601887702942,-0.0036606499925255775,0.0020001642405986786,0.7463484406471252,2022-09-01 18-04-28-290255
3.2027717679739e-05,0.0019543443340808153,-1.000476360321045,-0.00367314787581563,0.001966840820387006,0.7464309930801392,2022-09-01 18-04-28-292985
-0.0002394351176917553,0.0019124415703117847,-0.9994969367980957,-0.003648358630016446,0.001937424996867776,0.7463852763175964,2022-09-01 18-04-28-295908
0.00033928221091628075,0.0031107664108276367,-0.9990364909172058,-0.0036559596192091703,0.0019435514695942402,0.7463977932929993,2022-09-01 18-04-28-298664
0.0013344865292310715,0.0017794084269553423,-0.9998679757118225,-0.003653628518804908,0.0019300373969599605,0.7463639974594116,2022-09-01 18-04-28-302439
0.0005765329115092754,0.002450424013659358,-1.0019344091415405,-0.003638305002823472,0.0018989687087014318,0.7463576793670654,2022-09-01 18-04-28-305515
0.0007740124128758907,0.003769618459045887,-0.9984726309776306,-0.0036400030367076397,0.0019095110474154353,0.7463992834091187,2022-09-01 18-04-28-308753
0.0011230120435357094,0.0031320322304964066,-0.9984400868415833,-0.0036646879743784666,0.0018622598145157099,0.746454119682312,2022-09-01 18-04-28-311797
0.000891310628503561,0.003434421494603157,-0.999549388885498,-0.003662985749542713,0.001819254015572369,0.7464830875396729,2022-09-01 18-04-28-315118
0.0016376618295907974,0.0034670981112867594,-0.9995816349983215,-0.0036622583866119385,0.0019008906092494726,0.7464810609817505,2022-09-01 18-04-28-318498
0.0015790904872119427,0.002650682581588626,-0.999345064163208,-0.0036457455717027187,0.0019334276439622045,0.746478796005249,2022-09-01 18-04-28-322875
0.0018305745907127857,0.002392464317381382,-0.9999596476554871,-0.003625883487984538,0.001949936617165804,0.7464746832847595,2022-09-01 18-04-28-326823
0.000782448798418045,0.0020979775581508875,-1.0009740591049194,-0.0036049026530236006,0.0018984568305313587,0.7464421987533569,2022-09-01 18-04-28-331631
0.00025502685457468033,0.0024084446486085653,-0.9999102354049683,-0.003576873568817973,0.0019064449006691575,0.7464667558670044,2022-09-01 18-04-28-336417
0.0003067641519010067,0.0022062708158046007,-0.9986006617546082,-0.0036042146384716034,0.0018880956340581179,0.7464993000030518,2022-09-01 18-04-28-340643
0.0007261293940246105,0.0025525002274662256,-0.9982340931892395,-0.0036636877339333296,0.0018806703155860305,0.7464806437492371,2022-09-01 18-04-28-343721
0.00041964976117014885,0.0019937611650675535,-1.000174880027771,-0.003640721319243312,0.0019369751680642366,0.746500551700592,2022-09-01 18-04-28-346600
0.0010394128039479256,0.0024680444039404392,-0.9991918802261353,-0.0036642749328166246,0.0019555266480892897,0.7464920282363892,2022-09-01 18-04-28-349717
0.0002579865977168083,0.002177092945203185,-0.9997034072875977,-0.0036774291656911373,0.001941789174452424,0.7464901208877563,2022-09-01 18-04-28-352728
0.0012791380286216736,0.0031358026899397373,-1.0006225109100342,-0.0037236446514725685,0.0019354579271748662,0.7465221285820007,2022-09-01 18-04-28-355570
0.0016142744570970535,0.0027889178600162268,-1.000003457069397,-0.0036701299250125885,0.0019673111382871866,0.7465012669563293,2022-09-01 18-04-28-358593
0.0027381167747080326,0.002509595826268196,-0.9991850852966309,-0.003670244012027979,0.0019216594519093633,0.7464833855628967,2022-09-01 18-04-28-362220
0.0019331532530486584,0.0029280020389705896,-1.0000734329223633,-0.003720163367688656,0.0019307001493871212,0.7464812397956848,2022-09-01 18-04-28-365337
0.001490655355155468,0.003076856257393956,-0.9998289346694946,-0.0036892814096063375,0.0018934231484308839,0.7465208172798157,2022-09-01 18-04-28-368787
0.0013035563752055168,0.0028404241893440485,-0.9986583590507507,-0.0036625603679567575,0.0019041894702240825,0.7464845180511475,2022-09-01 18-04-28-371712
0.0012906691990792751,0.0033628041855990887,-0.9977418780326843,-0.003657067660242319,0.0018720347434282303,0.7464539408683777,2022-09-01 18-04-28-375673
0.0008448297157883644,0.004100598394870758,-0.9975176453590393,-0.003659504232928157,0.001840571640059352,0.7464669346809387,2022-09-01 18-04-28-379961
0.0006121024489402771,0.0038590903859585524,-0.9969997406005859,-0.003610856831073761,0.0018309832084923983,0.746482789516449,2022-09-01 18-04-28-384770
0.0005778404884040356,0.0033797421492636204,-0.9986699819564819,-0.003664524992927909,0.0018489658832550049,0.7464438080787659,2022-09-01 18-04-28-389021
0.001434949692338705,0.002477744361385703,-1.0000660419464111,-0.003652225248515606,0.0018666411051526666,0.7463980317115784,2022-09-01 18-04-28-393186
0.0008922424167394638,0.001941560534760356,-0.9995773434638977,-0.003608124330639839,0.001839276636019349,0.74642014503479,2022-09-01 18-04-28-397302
2.227863296866417e-05,0.0029862115625292063,-0.9998131990432739,-0.0036564678885042667,0.0018424135632812977,0.7464069724082947,2022-09-01 18-04-28-400822
0.0018028481863439083,0.0034235853236168623,-0.999453604221344,-0.00369079178199172,0.0019115419127047062,0.7463138699531555,2022-09-01 18-04-28-403847
0.001587581355124712,0.0027132672257721424,-0.9992488026618958,-0.003703029127791524,0.0018818274838849902,0.7463173270225525,2022-09-01 18-04-28-407129
0.0019057411700487137,0.0020612687803804874,-0.9989091753959656,-0.0036755483597517014,0.0018414559308439493,0.7462800741195679,2022-09-01 18-04-28-410791
0.0012115654535591602,0.002632643561810255,-0.998002290725708,-0.003690102370455861,0.0018453804077580571,0.7462351322174072,2022-09-01 18-04-28-415067
0.0006065540947020054,0.003103347960859537,-0.9995142221450806,-0.003708279225975275,0.0018927929922938347,0.7461529970169067,2022-09-01 18-04-28-418741
0.0025162394158542156,0.0032171246130019426,-0.9997249245643616,-0.0037532958667725325,0.0018345913849771023,0.7461569309234619,2022-09-01 18-04-28-422155
0.002379691693931818,0.0026107379235327244,-0.9998446106910706,-0.0037842632737010717,0.0018154274439439178,0.7460732460021973,2022-09-01 18-04-28-426296
0.0014401432126760483,0.0033725465182214975,-0.9985964298248291,-0.0037952163256704807,0.001799466204829514,0.7460197806358337,2022-09-01 18-04-28-431179
0.0010074926540255547,0.0038440253119915724,-0.9979150295257568,-0.003823366016149521,0.0017816992476582527,0.7459732294082642,2022-09-01 18-04-28-436030
0.002062144223600626,0.002128082560375333,-0.9987704753875732,-0.003838358912616968,0.001799421850591898,0.7459491491317749,2022-09-01 18-04-28-440054
0.0012695812620222569,0.002846760908141732,-0.9999420046806335,-0.003814759897068143,0.0018452892545610666,0.7458887100219727,2022-09-01 18-04-28-444496
0.00048826076090335846,0.003577897325158119,-0.9984546303749084,-0.0038411214482039213,0.0018500537844374776,0.745876669883728,2022-09-01 18-04-28-448432
0.0015851850621402264,0.0024728593416512012,-0.9975502490997314,-0.0038476241752505302,0.0018939253641292453,0.7458539009094238,2022-09-01 18-04-28-451663
0.0009092087857425213,0.0017694951966404915,-0.9985246658325195,-0.003858869196847081,0.0018757418729364872,0.7457724809646606,2022-09-01 18-04-28-454696
0.0010802587494254112,0.0026648701168596745,-0.9990938305854797,-0.003794091986492276,0.0018315963679924607,0.7457380294799805,2022-09-01 18-04-28-458136
0.0011556167155504227,0.0027083002496510744,-0.9988133907318115,-0.00375089468434453,0.0018117298604920506,0.7456501722335815,2022-09-01 18-04-28-461479
0.0012861508876085281,0.001818292192183435,-0.9996720552444458,-0.0037517216987907887,0.001821352168917656,0.7456678748130798,2022-09-01 18-04-28-464855
0.0007842825725674629,0.001816704054363072,-0.9998482465744019,-0.0037098671309649944,0.0018063860479742289,0.7455998063087463,2022-09-01 18-04-28-467981
0.0016527455300092697,0.0027497177943587303,-0.9992496967315674,-0.003721739863976836,0.0018047710182145238,0.7455928325653076,2022-09-01 18-04-28-471560
0.0013657081872224808,0.002239627530798316,-0.9985628724098206,-0.003740541869774461,0.0017823254456743598,0.7455647587776184,2022-09-01 18-04-28-474532
0.001623349729925394,0.0031648038420826197,-0.998445987701416,-0.0036732328590005636,0.0017719027819111943,0.7455140948295593,2022-09-01 18-04-28-478292
0.0010157907381653786,0.0025461851619184017,-1.000117301940918,-0.0036398470401763916,0.00178573711309582,0.7455283999443054,2022-09-01 18-04-28-481621
0.0002983524464070797,0.002559204353019595,-0.9994476437568665,-0.0036578411236405373,0.0017408746061846614,0.7455185651779175,2022-09-01 18-04-28-485111
0.0011664796620607376,0.0032501304522156715,-0.9979860186576843,-0.003643867326900363,0.0017152181826531887,0.7454675436019897,2022-09-01 18-04-28-488103
0.00046837981790304184,0.0023181582801043987,-0.9988930821418762,-0.003684948431327939,0.0017480798996984959,0.7454546093940735,2022-09-01 18-04-28-492315
0.00022613024339079857,0.002297156024724245,-0.9994862675666809,-0.0036479425616562366,0.001758972997777164,0.7454968094825745,2022-09-01 18-04-28-497290
0.0008100341074168682,0.0026204430032521486,-0.998997151851654,-0.003674546256661415,0.0017849430441856384,0.74542635679245,2022-09-01 18-04-28-501965
0.0011685919016599655,0.003045853227376938,-0.998986542224884,-0.0037079020403325558,0.0018028116319328547,0.7453635931015015,2022-09-01 18-04-28-505792
0.0009692171588540077,0.0028783567249774933,-0.9994969367980957,-0.0037034580018371344,0.0018083289032801986,0.7453248500823975,2022-09-01 18-04-28-510188
0.0007594721391797066,0.0030550030060112476,-0.9988338351249695,-0.0037106655072420835,0.0017918874509632587,0.7452964186668396,2022-09-01 18-04-28-513779
0.001738259568810463,0.0027122371830046177,-0.9988335371017456,-0.0036938476841896772,0.0017664277693256736,0.7452324628829956,2022-09-01 18-04-28-516864
0.000552117358893156,0.0019000307656824589,-1.0000922679901123,-0.0037024938501417637,0.0017850558506324887,0.7451672554016113,2022-09-01 18-04-28-519850
0.0005471361801028252,0.0032452866435050964,-0.9996272921562195,-0.003690344048663974,0.0018068262143060565,0.7451075315475464,2022-09-01 18-04-28-522983
0.0005770702846348286,0.0032920693047344685,-0.998849630355835,-0.0036711180582642555,0.0018470105715095997,0.7451081275939941,2022-09-01 18-04-28-526029
0.0005456875078380108,0.003063296666368842,-0.9988646507263184,-0.0037249261513352394,0.0018225830281153321,0.7450318336486816,2022-09-01 18-04-28-529578
0.0006176400929689407,0.0029042751993983984,-0.9992867708206177,-0.003739628940820694,0.001813596347346902,0.7449819445610046,2022-09-01 18-04-28-533287
-0.00022786902263760567,0.0031589996069669724,-0.9990890026092529,-0.0037639576476067305,0.0017941647674888372,0.7449946403503418,2022-09-01 18-04-28-538211
0.0013512028381228447,0.0028423022013157606,-0.998913586139679,-0.0037801451981067657,0.001785150496289134,0.7450200319290161,2022-09-01 18-04-28-542341
0.0017752270214259624,0.0034410362131893635,-0.998746395111084,-0.0037527403328567743,0.001739057945087552,0.7450509667396545,2022-09-01 18-04-28-546225
0.00029265088960528374,0.002471109153702855,-1.0003001689910889,-0.003734330181032419,0.0017881570383906364,0.7450551986694336,2022-09-01 18-04-28-550362
0.0004144967533648014,0.0035897421184927225,-0.999519944190979,-0.0037552565336227417,0.0017819182248786092,0.7450222969055176,2022-09-01 18-04-28-554923
0.0009870603680610657,0.0026493098121136427,-0.9994882345199585,-0.0037179167848080397,0.0017928080633282661,0.7450424432754517,2022-09-01 18-04-28-558562
0.00025718938559293747,0.0021226860117167234,-0.9998583793640137,-0.003675849176943302,0.0017903089756146073,0.7449983358383179,2022-09-01 18-04-28-562657
0.0004840334877371788,0.001757215242832899,-1.000580072402954,-0.003695522202178836,0.001791088143363595,0.7449816465377808,2022-09-01 18-04-28-567305
0.0014647729694843292,0.0016230648616328835,-0.9979062676429749,-0.003690472338348627,0.0017911007162183523,0.74494469165802,2022-09-01 18-04-28-571486
0.0011499840766191483,0.002228968311101198,-0.9988745450973511,-0.0036834171041846275,0.0017747653182595968,0.7448373436927795,2022-09-01 18-04-28-574928
0.0006851637735962868,0.0029229719657450914,-0.9989808797836304,-0.003663347102701664,0.0017927383305504918,0.744782567024231,2022-09-01 18-04-28-578882
0.0011935760267078876,0.0022067793179303408,-0.9996376037597656,-0.003635614411905408,0.001775125740095973,0.7447436451911926,2022-09-01 18-04-28-582881
0.001609844621270895,0.00286286324262619,-0.9994298219680786,-0.00371065316721797,0.001778196427039802,0.7447046041488647,2022-09-01 18-04-28-586890
0.0009374595247209072,0.003151016077026725,-1.0001860857009888,-0.003712547942996025,0.0017901274841278791,0.7447001338005066,2022-09-01 18-04-28-590911
0.0006582303903996944,0.003142836270853877,-0.9991224408149719,-0.0038087659049779177,0.0018060595029965043,0.7446632385253906,2022-09-01 18-04-28-595915
0.001170267816632986,0.003829781198874116,-0.9992059469223022,-0.0038102983962744474,0.0017785569652915,0.7446094751358032,2022-09-01 18-04-28-602288
0.0014621973969042301,0.003467848990112543,-0.9989179372787476,-0.003805170301347971,0.0018048813799396157,0.744564414024353,2022-09-01 18-04-28-606262
0.0013673854991793633,0.002927526133134961,-0.9999788403511047,-0.0038354273419827223,0.0017611188814043999,0.7445979714393616,2022-09-01 18-04-28-611217
0.0015414245426654816,0.0017855811165645719,-0.9995779395103455,-0.003853872884064913,0.0017273303819820285,0.7445968389511108,2022-09-01 18-04-28-615275
0.001914752647280693,0.002514761174097657,-0.9984093308448792,-0.003826686879619956,0.001734218210913241,0.7445799112319946,2022-09-01 18-04-28-618072
0.001441954169422388,0.0025011219549924135,-0.999090850353241,-0.003772592870518565,0.0017441927921026945,0.7445549964904785,2022-09-01 18-04-28-620969
0.0013668648898601532,0.0018818569369614124,-0.9998244643211365,-0.003753157565370202,0.001744852983392775,0.7445340156555176,2022-09-01 18-04-28-623888
0.0020201890729367733,0.003484698012471199,-0.9988786578178406,-0.0037205517292022705,0.001716969651170075,0.744505763053894,2022-09-01 18-04-28-627766
0.0010308916680514812,0.0033236516173928976,-0.9985113143920898,-0.0037274055648595095,0.0016532893059775233,0.7445083856582642,2022-09-01 18-04-28-631783
0.0008406075648963451,0.00349441054277122,-0.9986091256141663,-0.00374811259098351,0.001658394350670278,0.7445077300071716,2022-09-01 18-04-28-635065
0.0008256505243480206,0.0032821609638631344,-0.9985342025756836,-0.0037601410876959562,0.001653759041801095,0.7444695234298706,2022-09-01 18-04-28-637747
0.0018500834703445435,0.003634930122643709,-0.9984719157218933,-0.0037834940012544394,0.0016160525847226381,0.7444524168968201,2022-09-01 18-04-28-640500
0.0013847793452441692,0.003242782549932599,-0.9973384737968445,-0.003775856690481305,0.0016535748727619648,0.7444000840187073,2022-09-01 18-04-28-643273
0.001898743212223053,0.0021609498653560877,-0.9986640214920044,-0.003707253374159336,0.0016538549680262804,0.7443494200706482,2022-09-01 18-04-28-648021
0.0007336935959756374,0.0023250707890838385,-0.9985109567642212,-0.00367526663467288,0.001611683634109795,0.7443727850914001,2022-09-01 18-04-28-652606
0.0006685010157525539,0.0020869176369160414,-0.9997347593307495,-0.003672692459076643,0.0016283727018162608,0.7443874478340149,2022-09-01 18-04-28-657455
0.0007587624713778496,0.0022764462046325207,-0.9984779953956604,-0.0036605028435587883,0.0016081820940598845,0.7443678379058838,2022-09-01 18-04-28-661572
0.000683504156768322,0.0019952720031142235,-0.9988815188407898,-0.003675629384815693,0.0016306816833093762,0.7444096207618713,2022-09-01 18-04-28-665682
0.0009379684925079346,0.002094391966238618,-0.9987856149673462,-0.003691667690873146,0.0016469034599140286,0.7444431185722351,2022-09-01 18-04-28-669078
0.0024638394825160503,0.0027691617142409086,-0.9983332753181458,-0.0037152981385588646,0.0016289956402033567,0.7444553971290588,2022-09-01 18-04-28-672401
0.0012840884737670422,0.0026802916545420885,-0.9981051087379456,-0.003708726493641734,0.0016066761454567313,0.7444843053817749,2022-09-01 18-04-28-675212
0.0009665810503065586,0.0039834133349359035,-0.9978017210960388,-0.0036694256123155355,0.001588097307831049,0.7444145679473877,2022-09-01 18-04-28-678801
0.0006044930778443813,0.004426620434969664,-0.9986696243286133,-0.0036319736391305923,0.0016402120236307383,0.7444364428520203,2022-09-01 18-04-28-682300
0.0006647552363574505,0.0042320494540035725,-0.9984208345413208,-0.003654550528153777,0.0016115985345095396,0.7444581985473633,2022-09-01 18-04-28-685789
0.0012691151350736618,0.0039000865072011948,-0.9979946613311768,-0.0036165330093353987,0.0016186425928026438,0.7444348931312561,2022-09-01 18-04-28-688591
5.576200783252716e-05,0.0027646326925605536,-0.9987797737121582,-0.0036032453645020723,0.0016288610640913248,0.7444156408309937,2022-09-01 18-04-28-691690
0.0010329904034733772,0.0020988525357097387,-0.999267041683197,-0.0035913698375225067,0.0016492446884512901,0.7443608641624451,2022-09-01 18-04-28-695877
0.0013824496418237686,0.0027293101884424686,-0.9992078542709351,-0.0035831881687045097,0.0016868454404175282,0.7443507313728333,2022-09-01 18-04-28-700536
0.0013276245445013046,0.003389974357560277,-0.9994338154792786,-0.003599216928705573,0.0016915882006287575,0.7443215250968933,2022-09-01 18-04-28-704668
0.0014401390217244625,0.0031732218340039253,-0.9999473094940186,-0.0035943849943578243,0.0016832862747833133,0.7442718148231506,2022-09-01 18-04-28-708213
0.0013396590948104858,0.0035094073973596096,-0.9988057017326355,-0.003613694803789258,0.001672773971222341,0.7442025542259216,2022-09-01 18-04-28-712053
0.0007557854987680912,0.003104638308286667,-0.9992944002151489,-0.003625664161518216,0.0017387405969202518,0.7442005276679993,2022-09-01 18-04-28-715718
0.0011587641201913357,0.003525638021528721,-0.9988038539886475,-0.003661272581666708,0.0017257359577342868,0.7441861033439636,2022-09-01 18-04-28-718661
0.002626935951411724,0.0029820422641932964,-0.9993870258331299,-0.0037105553783476353,0.0018084582407027483,0.7441471219062805,2022-09-01 18-04-28-721400
0.00173643184825778,0.003084722440689802,-0.9987659454345703,-0.0036931687500327826,0.0018186945235356688,0.7441299557685852,2022-09-01 18-04-28-724234
0.0008072638884186745,0.0035106276627629995,-0.9986177086830139,-0.003701389068737626,0.0018164486391469836,0.7440935373306274,2022-09-01 18-04-28-728296
0.0016824430786073208,0.0022481002379208803,-1.0000858306884766,-0.0037074002902954817,0.0018216860480606556,0.7440481185913086,2022-09-01 18-04-28-732115
0.0013706749305129051,0.0027418804820626974,-0.9996882081031799,-0.0036985964979976416,0.0018277654889971018,0.7440943717956543,2022-09-01 18-04-28-735305
0.0015218784101307392,0.0019964093808084726,-0.9998345375061035,-0.003700005356222391,0.0017935895593836904,0.744084894657135,2022-09-01 18-04-28-739677
0.0005133273079991341,0.002819972112774849,-0.9990255832672119,-0.003698390908539295,0.0017955228686332703,0.7440789341926575,2022-09-01 18-04-28-743333
0.0009794547222554684,0.003781890030950308,-0.9984471201896667,-0.0036839977838099003,0.001779563957825303,0.7440729141235352,2022-09-01 18-04-28-748236
0.0015884507447481155,0.0026394017040729523,-0.9991930723190308,-0.003758760867640376,0.0017666865605860949,0.7440822720527649,2022-09-01 18-04-28-752377
0.0009124218486249447,0.002702225698158145,-0.9984079599380493,-0.003780646249651909,0.0017574192024767399,0.744026243686676,2022-09-01 18-04-28-757087
0.001294190064072609,0.002591622993350029,-0.9990325570106506,-0.0037973199505358934,0.0017712058033794165,0.7439831495285034,2022-09-01 18-04-28-759907
0.0016919891349971294,0.002110127592459321,-0.9989012479782104,-0.0038357439916580915,0.0017491375328972936,0.7439017295837402,2022-09-01 18-04-28-762947
0.0019477312453091145,0.0021603961940854788,-0.9987382888793945,-0.003855303628370166,0.0017857751809060574,0.7438851594924927,2022-09-01 18-04-28-765956
0.001511095091700554,0.0020925444550812244,-1.0001084804534912,-0.0038383256178349257,0.0017465325072407722,0.7438604831695557,2022-09-01 18-04-28-768701
0.0012338417582213879,0.003971640486270189,-0.9982847571372986,-0.003852608846500516,0.0017050574533641338,0.7437779903411865,2022-09-01 18-04-28-771418
0.0017402973026037216,0.002874600701034069,-0.9984174966812134,-0.0039069256745278835,0.0017176385736092925,0.743809700012207,2022-09-01 18-04-28-774145
