Accel_x,Accel_y,Accel_z,Roll,Pitch,Yaw,Timestamp
0.00364525243639946,0.002930640708655119,-0.9979178309440613,-0.00373221468180418,0.005317925475537777,0.83641117811203,2022-09-01 21-44-18-922060
0.004282098263502121,0.0051340460777282715,-0.9975958466529846,-0.0037585708778351545,0.0052626910619437695,0.836370587348938,2022-09-01 21-44-18-934226
0.004332080949097872,0.004335503093898296,-0.998213529586792,-0.0038361651822924614,0.005179706495255232,0.8363651633262634,2022-09-01 21-44-18-938556
0.0049321288242936134,0.003333102911710739,-0.9977672696113586,-0.0036708973348140717,0.005241239909082651,0.8362842202186584,2022-09-01 21-44-18-942741
0.00400749733671546,0.003631624160334468,-0.9971710443496704,-0.0038030948489904404,0.005135588347911835,0.8362362384796143,2022-09-01 21-44-18-946085
0.0050605833530426025,0.0020785077940672636,-0.9992200136184692,-0.0037527410313487053,0.005154887214303017,0.8362799286842346,2022-09-01 21-44-18-960135
0.0056088692508637905,0.004127001389861107,-0.9977288842201233,-0.0036797889042645693,0.005221210885792971,0.8363022804260254,2022-09-01 21-44-18-963756
0.0058174170553684235,0.003752740565687418,-0.9964286684989929,-0.003749336814507842,0.005126751959323883,0.8363611102104187,2022-09-01 21-44-18-967363
0.00611567497253418,0.0024874976370483637,-0.9971621036529541,-0.0035844172816723585,0.0051780762150883675,0.8363330960273743,2022-09-01 21-44-18-971343
0.0049102092161774635,0.003615722758695483,-0.9971715807914734,-0.0036490983329713345,0.005100480280816555,0.8363363742828369,2022-09-01 21-44-18-975559
0.006358142476528883,0.004064335022121668,-0.9974461793899536,-0.0036997641436755657,0.005111953243613243,0.8363206386566162,2022-09-01 21-44-18-979068
0.005097542889416218,0.003943607676774263,-0.9971179962158203,-0.0036242727655917406,0.005196834914386272,0.8363105654716492,2022-09-01 21-44-18-983255
0.004294263664633036,0.005015265662223101,-0.9960377216339111,-0.0037284528370946646,0.005102056544274092,0.8362976908683777,2022-09-01 21-44-18-987455
0.0053070057183504105,0.003997323103249073,-0.9975590705871582,-0.0036357527133077383,0.005169765092432499,0.8363142609596252,2022-09-01 21-44-18-991960
