Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle
2023-03-14 20:34:20.274253,0,0,1500,1500,0.0,-0.088
2023-03-14 20:34:20.670236,0,0,1500,1500,0.0,-0.088
2023-03-14 20:34:20.803943,-3,-3,1500,1500,-0.352,-0.264
2023-03-14 20:34:20.870321,-33,-33,1500,1500,-5.364,-5.54
2023-03-14 20:34:20.935214,-42,-42,1500,1500,-32.623,-32.36
2023-03-14 20:34:20.994648,-58,-58,1500,1500,-46.077,-45.901
2023-03-14 20:34:21.066132,-63,-63,1500,1500,-61.641,-61.553
2023-03-14 20:34:21.125980,-58,-58,1500,1500,-61.29,-61.29
2023-03-14 20:34:21.190290,-63,-63,1500,1500,-59.091,-59.003
2023-03-14 20:34:21.256195,-65,-65,1500,1500,-63.664,-63.576
2023-03-14 20:34:21.314566,-73,-73,1500,1500,-65.686,-65.774
2023-03-14 20:34:21.391042,-80,-80,1500,1500,-74.392,-74.216
2023-03-14 20:34:21.443603,-80,-80,1500,1500,-79.932,-79.844
2023-03-14 20:34:21.503618,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:34:21.575076,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:34:21.637578,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:34:21.704118,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:34:21.771041,-71,-71,1500,1500,-78.437,-78.437
2023-03-14 20:34:21.823574,-55,-55,1500,1500,-69.819,-69.643
2023-03-14 20:34:21.894772,-44,-44,1500,1500,-54.079,-53.815
2023-03-14 20:34:21.954833,-35,-35,1500,1500,-43.351,-43.087
2023-03-14 20:34:22.023658,-33,-33,1500,1500,-34.998,-34.822
2023-03-14 20:34:22.085769,-26,-26,1500,1500,-30.777,-30.689
2023-03-14 20:34:22.153120,-18,-18,1500,1500,-22.599,-22.511
2023-03-14 20:34:22.215606,-19,-19,1500,1500,-18.466,-18.378
2023-03-14 20:34:22.277617,-21,-21,1500,1500,-20.137,-19.961
2023-03-14 20:34:22.346835,-15,-15,1500,1500,-17.411,-17.323
2023-03-14 20:34:22.408575,-2,-2,1500,1500,-7.914,-7.826
2023-03-14 20:34:22.984635,0,0,1500,1500,-1.935,-1.759
2023-03-14 20:34:23.048542,0,0,1500,1500,-0.264,-0.176
2023-03-14 20:34:23.094621,0,0,1500,1500,-0.264,-0.176
2023-03-14 20:34:23.178545,0,0,1500,1500,-0.264,-0.264
2023-03-14 20:34:25.312454,0,0,1500,1500,-0.264,-0.176
2023-03-14 20:34:25.992061,-90,-90,1487,1487,-2.11,-1.847
2023-03-14 20:34:26.054690,-90,-90,1466,1466,-34.03,-33.151
2023-03-14 20:34:26.113732,-90,-90,1459,1459,-73.864,-72.545
2023-03-14 20:34:26.184492,-90,-90,1444,1444,-90.22,-90.044
2023-03-14 20:34:26.246204,-90,-90,1419,1419,-90.132,-89.956
2023-03-14 20:34:26.310806,-90,-90,1411,1411,-90.132,-89.956
2023-03-14 20:34:26.386677,-90,-90,1405,1405,-90.132,-89.956
2023-03-14 20:34:26.435520,-90,-90,1412,1412,-90.132,-89.956
2023-03-14 20:34:26.503546,-90,-90,1412,1412,-90.132,-89.956
2023-03-14 20:34:26.565933,-90,-90,1408,1408,-90.132,-89.956
2023-03-14 20:34:26.626783,-90,-90,1407,1407,-90.132,-89.956
2023-03-14 20:34:26.699759,-90,-90,1410,1410,-90.132,-89.956
2023-03-14 20:34:26.765833,-90,-90,1416,1416,-90.132,-89.956
2023-03-14 20:34:26.825798,-90,-90,1413,1413,-90.132,-89.956
2023-03-14 20:34:26.884459,-90,-90,1419,1419,-90.132,-89.956
2023-03-14 20:34:26.944971,-90,-90,1415,1415,-90.132,-90.044
