Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle
2023-03-15 13:52:17.478036,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:17.508731,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:17.539218,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:17.571689,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:18.001390,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:18.034327,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:18.329392,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:18.372144,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:18.403932,0,0,1500,1500,-0.088,0.0
2023-03-15 13:52:18.820366,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:18.850383,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:18.884615,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:19.148749,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:19.187863,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:19.219315,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:19.639950,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:19.681778,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:19.714420,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:19.969018,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:20.004005,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:20.052287,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:20.297450,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:20.339666,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:20.372061,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:20.785945,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:20.817757,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:20.865824,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:21.114702,0,0,1500,1500,-0.088,0.088
2023-03-15 13:52:21.153961,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:21.188024,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:21.442605,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:21.489985,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:21.521770,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:21.932656,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:21.970779,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:22.004261,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:22.261750,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:22.289486,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:22.321533,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:22.589969,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:22.626216,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:22.658033,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.083528,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.122553,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.155394,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.406378,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.441726,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.473762,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.736447,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.778179,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:23.809353,0,0,1500,1500,-0.088,0.088
2023-03-15 13:52:24.227578,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:24.257941,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:24.289420,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:24.554372,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:24.594318,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:24.640809,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:24.884488,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:24.928811,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:24.977638,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:25.378876,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:25.409998,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:25.442827,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:25.702928,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:25.728724,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:25.760809,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:26.029669,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:26.082096,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:26.382391,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:26.418756,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:26.450378,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:26.848046,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:26.881763,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:26.913252,0,0,1500,1500,-0.088,0.088
2023-03-15 13:52:27.181762,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:27.217923,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:27.250610,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:27.790793,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:27.824569,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:27.949708,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:27.984441,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:28.105490,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:28.302816,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:28.354001,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:28.454780,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:28.783410,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:28.816180,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:28.944478,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:29.073271,0,0,1500,1500,0.0,0.088
2023-03-15 13:52:29.104147,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:29.138525,0,0,1500,1500,0.0,0.0
2023-03-15 13:52:29.230946,-90,-90,1530,1500,-5.716,-5.54
2023-03-15 13:52:29.635585,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:29.680308,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 13:52:29.964372,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 13:52:30.001620,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:30.048622,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:30.287165,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:30.320176,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:30.353038,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:30.779543,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 13:52:30.816125,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:30.864743,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:31.109771,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:31.151414,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 13:52:31.183595,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 13:52:31.231470,-90,-90,1560,1500,-90.132,-90.044
2023-03-15 13:52:31.377836,-90,-90,1560,1500,-90.132,-90.044
2023-03-15 13:52:31.407965,-90,-90,1560,1500,-90.132,-89.956
2023-03-15 13:52:31.926534,-90,-90,1560,1500,-90.132,-90.044
2023-03-15 13:52:31.968801,-90,-90,1560,1500,-90.132,-89.956
2023-03-15 13:52:32.001463,-90,-90,1560,1500,-90.132,-89.956
2023-03-15 13:52:33.019494,-90,-90,1590,1500,-90.132,-89.956
2023-03-15 13:52:33.056218,-90,-90,1600,1500,-90.132,-89.956
2023-03-15 13:52:33.090813,-90,-90,1600,1500,-90.132,-89.956
2023-03-15 13:52:33.126032,-90,-90,1600,1500,-90.132,-90.044
2023-03-15 13:52:33.167004,-90,-90,1600,1500,-90.132,-89.956
2023-03-15 13:52:33.375444,-90,-90,1600,1500,-90.132,-89.956
2023-03-15 13:52:33.407171,-90,-90,1600,1500,-90.132,-89.956
2023-03-15 13:52:33.698189,-90,-90,1600,1500,-90.132,-89.956
2023-03-15 13:52:33.727180,-90,-90,1600,1500,-90.132,-89.956
2023-03-15 13:52:33.915302,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:34.383857,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:34.434317,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:34.479554,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:34.511293,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:34.543408,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:34.875063,-90,-90,1570,1500,-90.132,-90.044
2023-03-15 13:52:34.910636,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:35.372750,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:35.409135,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:35.440827,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:35.695107,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:35.726395,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:35.759254,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:36.024050,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:36.050900,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:36.080295,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:36.377598,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:36.415836,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:36.462362,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:36.840850,-90,-90,1570,1500,-90.132,-89.956
2023-03-15 13:52:36.878297,-90,-90,1570,1500,-90.132,-89.956
