Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle
2023-03-15 22:08:26.977243,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.004844,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.052927,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.100678,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.149619,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.198179,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.244566,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:27.277052,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.308175,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.340633,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.388060,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.420294,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:27.452763,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.484280,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.516464,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.548629,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.580591,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:27.628130,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.660839,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.713772,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.756540,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.788095,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.820180,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.852532,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.894841,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.932744,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:27.980744,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:28.028102,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.078588,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.108198,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.142006,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:28.189239,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.220553,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.255812,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.284811,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.316489,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.348885,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.396064,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.428771,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:28.460179,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.492814,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.524247,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.556158,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:28.588101,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:28.620190,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.652268,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.700056,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.748813,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.795977,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:28.844759,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:28.876216,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.908382,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.955995,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:28.988701,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.020390,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.068010,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.100074,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.132120,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.164018,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.212155,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.261175,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.308623,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.340838,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.388080,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.420178,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.452035,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.484023,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.516250,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.548184,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:29.580151,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.612156,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.644708,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:29.675972,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.708069,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.740017,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.787892,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.836465,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.883946,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.915983,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.948218,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:29.980723,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.027870,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.076328,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:30.124533,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.156447,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.204017,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.252616,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.299886,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.349395,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.380585,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.412588,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.444610,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.492478,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:30.524526,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.556710,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.589287,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:30.620915,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.667873,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.716679,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.750593,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.796522,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.827894,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.860116,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.892018,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.924058,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:30.972682,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.003894,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.036505,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.069386,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.100255,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.147746,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.180416,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.212525,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.260494,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.291972,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.324105,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.357265,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:31.388828,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.435690,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.467824,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.499872,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.532010,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.580454,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.629313,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.660353,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:31.691941,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.723864,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.755959,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.787818,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.819911,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.851856,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.884400,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.915891,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:31.964408,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.012562,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.059761,0,0,1500,1500,0.0,0.088
2023-03-15 22:08:32.091957,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.139808,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.187630,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.219931,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.253895,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.285477,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.316985,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.348829,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.381283,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.428767,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.475838,0,0,1500,1500,0.0,0.0
2023-03-15 22:08:32.507976,0,0,1500,1500,0.0,0.088
