Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle
2023-03-14 20:46:22.867454,0,0,1500,1500,0.0,0.0
2023-03-14 20:46:23.892893,0,0,1500,1500,0.0,0.0
2023-03-14 20:46:23.964071,0,0,1500,1500,0.0,0.0
2023-03-14 20:46:24.007704,0,0,1500,1500,0.0,0.0
2023-03-14 20:46:24.071513,0,0,1500,1500,0.0,0.0
2023-03-14 20:46:26.338288,0,0,1500,1500,0.0,0.0
2023-03-14 20:46:26.842940,-15,-15,1500,1500,-1.407,-1.231
2023-03-14 20:46:26.902672,-20,-20,1500,1500,-15.916,-15.916
2023-03-14 20:46:26.973856,-28,-28,1500,1500,-21.016,-20.84
2023-03-14 20:46:27.034606,-45,-45,1500,1500,-29.106,-29.106
2023-03-14 20:46:27.096517,-57,-57,1500,1500,-48.979,-49.155
2023-03-14 20:46:27.163172,-67,-67,1500,1500,-58.388,-58.388
2023-03-14 20:46:27.223889,-72,-72,1500,1500,-67.533,-67.533
2023-03-14 20:46:27.297034,-80,-80,1500,1500,-76.854,-76.766
2023-03-14 20:46:27.353886,-80,-80,1500,1500,-79.932,-79.932
2023-03-14 20:46:27.415893,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:46:27.484916,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:46:27.542935,-80,-80,1500,1500,-79.932,-79.932
2023-03-14 20:46:27.615001,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:46:27.674472,-80,-80,1500,1500,-80.02,-79.844
2023-03-14 20:46:27.732697,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:46:27.803772,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:46:27.870609,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:46:27.935168,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:46:27.998149,-80,-80,1500,1500,-79.932,-79.932
2023-03-14 20:46:28.057600,-60,-60,1500,1500,-71.754,-71.578
2023-03-14 20:46:28.124632,-54,-54,1500,1500,-57.596,-57.421
2023-03-14 20:46:28.194978,-53,-53,1500,1500,-54.167,-53.991
2023-03-14 20:46:28.254018,-51,-51,1500,1500,-52.408,-52.408
2023-03-14 20:46:28.317240,-55,-55,1500,1500,-52.408,-52.145
2023-03-14 20:46:28.373577,-54,-54,1500,1500,-54.607,-54.695
2023-03-14 20:46:28.444685,-59,-59,1500,1500,-54.607,-54.431
2023-03-14 20:46:28.506548,-64,-64,1500,1500,-60.762,-60.586
2023-03-14 20:46:28.573650,-53,-53,1500,1500,-62.785,-62.872
2023-03-14 20:46:28.638621,-37,-37,1500,1500,-45.374,-45.11
2023-03-14 20:46:28.693536,-38,-38,1500,1500,-37.372,-37.108
2023-03-14 20:46:28.763566,-29,-29,1500,1500,-34.118,-34.206
2023-03-14 20:46:28.824310,-9,-9,1500,1500,-28.051,-27.699
2023-03-14 20:46:29.466162,0,0,1500,1500,-5.892,-5.892
2023-03-14 20:46:29.536971,0,0,1500,1500,-0.176,0.0
2023-03-14 20:46:29.582420,0,0,1500,1500,-0.088,0.0
2023-03-14 20:46:29.647115,0,0,1500,1500,-0.176,0.0
2023-03-14 20:46:31.356950,0,0,1500,1500,-0.176,0.0
2023-03-14 20:46:31.895105,10,10,1500,1500,0.616,0.791
2023-03-14 20:46:31.964077,21,21,1500,1500,10.904,11.08
2023-03-14 20:46:32.034897,25,25,1500,1500,22.423,22.511
