Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle
2023-03-15 21:48:12.328060,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:12.367224,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:12.602662,0,0,1500,1500,0.0,0.088
2023-03-15 21:48:13.069284,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:13.586968,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:14.077990,0,0,1500,1500,0.0,0.088
2023-03-15 21:48:14.734477,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:15.075949,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:15.716680,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:16.209356,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:16.700638,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:17.192198,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:17.684738,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:18.174813,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:18.667482,0,0,1500,1500,0.0,0.088
2023-03-15 21:48:19.180278,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:19.814918,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:20.305245,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:20.795139,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:21.615955,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:21.729855,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:22.108677,-90,-90,1530,1500,-1.319,-1.319
2023-03-15 21:48:22.266138,-90,-90,1530,1500,-89.956,-89.78
2023-03-15 21:48:22.920841,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 21:48:23.740777,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 21:48:23.780453,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 21:48:24.393686,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 21:48:24.797715,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 21:48:25.048372,-90,-90,1560,1500,-90.132,-89.956
2023-03-15 21:48:25.375210,-90,-90,1560,1500,-90.132,-90.044
2023-03-15 21:48:25.865429,-90,-90,1560,1500,-90.132,-90.044
2023-03-15 21:48:26.357334,-90,-90,1560,1500,-90.132,-89.956
2023-03-15 21:48:27.011899,-90,-90,1560,1500,-90.132,-90.044
2023-03-15 21:48:27.504092,-90,-90,1560,1500,-90.132,-89.956
2023-03-15 21:48:27.992548,-90,-90,1560,1500,-90.132,-90.044
2023-03-15 21:48:28.322244,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 21:48:28.481886,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 21:48:28.973588,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 21:48:29.467415,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 21:48:29.956145,-90,-90,1530,1500,-90.132,-89.956
2023-03-15 21:48:30.447553,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 21:48:31.101667,-90,-90,1530,1500,-90.132,-90.044
2023-03-15 21:48:31.429212,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:31.475168,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:32.081852,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:32.574657,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:33.065770,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:33.115830,-90,-90,1500,1530,-90.132,-89.956
2023-03-15 21:48:33.555622,-90,-90,1500,1530,-90.132,-90.044
2023-03-15 21:48:34.046750,-90,-90,1500,1530,-90.132,-89.956
2023-03-15 21:48:34.539079,-90,-90,1500,1530,-90.132,-89.956
2023-03-15 21:48:35.192631,-90,-90,1500,1530,-90.132,-90.044
2023-03-15 21:48:35.684712,-90,-90,1500,1530,-90.132,-89.956
2023-03-15 21:48:35.726980,-90,-90,1500,1560,-90.132,-90.044
2023-03-15 21:48:36.173043,-90,-90,1500,1560,-90.132,-89.956
2023-03-15 21:48:36.668233,-90,-90,1500,1560,-90.132,-89.956
2023-03-15 21:48:37.155704,-90,-90,1500,1560,-90.132,-89.956
2023-03-15 21:48:37.647335,-90,-90,1500,1560,-90.132,-89.956
2023-03-15 21:48:37.757876,-90,-90,1500,1530,-90.132,-89.956
2023-03-15 21:48:38.137048,-90,-90,1500,1530,-90.132,-90.044
2023-03-15 21:48:38.670560,-90,-90,1500,1530,-90.132,-90.044
2023-03-15 21:48:39.283371,-90,-90,1500,1530,-90.132,-89.956
2023-03-15 21:48:39.776340,-90,-90,1500,1530,-90.132,-89.956
2023-03-15 21:48:40.268627,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:40.315275,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:40.658430,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:41.168236,-90,-90,1500,1500,-90.132,-90.044
2023-03-15 21:48:41.787800,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:42.232736,-90,-90,1500,1500,-90.132,-90.044
2023-03-15 21:48:42.697475,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:43.376001,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:43.539273,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:43.866458,-90,-90,1530,1530,-90.132,-90.044
2023-03-15 21:48:44.358098,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:44.747510,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:45.341517,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:45.831574,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:46.324389,-90,-90,1560,1560,-90.132,-89.956
2023-03-15 21:48:46.370166,-90,-90,1560,1560,-90.132,-89.956
2023-03-15 21:48:46.822933,-90,-90,1560,1560,-90.132,-89.956
2023-03-15 21:48:47.473311,-90,-90,1560,1560,-90.132,-90.044
2023-03-15 21:48:47.963368,-90,-90,1560,1560,-90.132,-89.956
2023-03-15 21:48:48.451768,-90,-90,1560,1560,-90.132,-89.956
2023-03-15 21:48:48.944370,-90,-90,1560,1560,-90.132,-89.956
2023-03-15 21:48:49.106300,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:49.435116,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:49.920331,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:50.416188,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:51.237569,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:51.563250,-90,-90,1530,1530,-90.132,-89.956
2023-03-15 21:48:51.889667,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:51.950452,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:52.542915,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:53.037629,-90,-90,1500,1500,-90.132,-90.044
2023-03-15 21:48:53.704145,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:54.020662,-90,-90,1500,1500,-90.132,-89.956
2023-03-15 21:48:54.509999,-90,-90,1500,1500,-90.132,-90.044
2023-03-15 21:48:54.604853,0,0,1500,1500,-83.449,-83.009
2023-03-15 21:48:55.003078,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:55.657201,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:56.147782,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:56.518796,0,0,1500,1500,0.0,0.0
2023-03-15 21:48:57.129073,0,0,1500,1500,0.0,0.088
2023-03-15 21:48:57.619149,-90,0,1500,1500,-1.143,0.0
2023-03-15 21:48:58.110654,-90,0,1500,1500,-90.132,0.0
2023-03-15 21:48:58.601971,-90,0,1500,1500,-90.132,0.0
2023-03-15 21:48:59.150104,-90,0,1500,1500,-90.132,0.0
2023-03-15 21:48:59.748937,-90,0,1500,1500,-90.132,0.0
