Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle
2023-03-14 20:37:55.414264,0,0,1500,1500,-0.088,0.088
2023-03-14 20:37:56.003771,-6,-6,1500,1500,-0.616,-0.44
2023-03-14 20:37:56.073855,-31,-31,1500,1500,-7.123,-7.035
2023-03-14 20:37:56.132815,-33,-33,1500,1500,-30.777,-30.777
2023-03-14 20:37:56.202492,-49,-49,1500,1500,-39.13,-38.955
2023-03-14 20:37:56.265778,-73,-73,1500,1500,-53.639,-53.727
2023-03-14 20:37:56.324473,-80,-80,1500,1500,-73.161,-73.161
2023-03-14 20:37:56.393414,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.452601,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.522545,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.583290,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.642474,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.712348,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.772749,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.843852,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.909271,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:56.962134,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:57.033506,-80,-80,1500,1500,-80.02,-79.932
2023-03-14 20:37:57.092758,-80,-80,1500,1500,-79.932,-79.932
2023-03-14 20:37:57.162589,-71,-71,1500,1500,-78.788,-78.788
2023-03-14 20:37:57.224382,-70,-70,1500,1500,-71.05,-70.874
2023-03-14 20:37:57.282418,-80,-80,1500,1500,-74.568,-74.48
2023-03-14 20:37:57.352389,-51,-51,1500,1500,-74.04,-74.04
2023-03-14 20:37:57.415564,-33,-33,1500,1500,-51.529,-51.529
2023-03-14 20:37:57.484475,-30,-30,1500,1500,-32.711,-32.535
2023-03-14 20:37:57.546395,-22,-22,1500,1500,-27.523,-27.523
2023-03-14 20:37:57.606610,-17,-17,1500,1500,-20.489,-20.313
2023-03-14 20:37:57.678408,-14,-14,1500,1500,-16.356,-16.18
2023-03-14 20:37:57.731936,-14,-14,1500,1500,-14.333,-14.069
2023-03-14 20:37:57.803306,-8,-8,1500,1500,-11.607,-11.431
2023-03-14 20:37:58.311699,0,0,1500,1500,-6.771,-6.595
2023-03-14 20:37:58.374429,0,0,1500,1500,-0.088,0.0
2023-03-14 20:37:58.426362,0,0,1500,1500,-0.176,-0.088
2023-03-14 20:37:58.487551,0,0,1500,1500,-0.088,-0.088
2023-03-14 20:38:00.447784,0,0,1500,1500,-0.176,0.0
2023-03-14 20:38:01.128505,16,16,1500,1500,3.166,3.166
2023-03-14 20:38:01.193527,25,25,1500,1500,17.059,17.147
2023-03-14 20:38:01.252459,26,26,1500,1500,25.325,25.413
2023-03-14 20:38:01.323789,37,37,1500,1500,30.337,30.425
2023-03-14 20:38:01.384441,54,54,1500,1500,41.681,41.856
2023-03-14 20:38:01.446022,75,75,1500,1500,58.564,58.652
2023-03-14 20:38:01.525637,80,80,1500,1500,75.271,75.535
2023-03-14 20:38:01.573538,80,80,1500,1500,79.756,79.844
2023-03-14 20:38:01.643291,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:01.702767,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:01.765428,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:01.834426,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:01.903443,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:01.964489,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:02.023455,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:02.082371,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:02.152797,80,80,1500,1500,79.756,79.932
2023-03-14 20:38:02.214071,78,78,1500,1500,79.58,79.756
2023-03-14 20:38:02.294582,66,66,1500,1500,77.03,77.206
2023-03-14 20:38:02.344272,80,80,1500,1500,67.269,67.269
2023-03-14 20:38:02.403095,80,80,1500,1500,79.932,80.02
2023-03-14 20:38:02.473802,80,80,1500,1500,79.932,80.02
2023-03-14 20:38:02.532701,62,62,1500,1500,78.437,78.613
2023-03-14 20:38:02.603807,40,40,1500,1500,60.41,60.586
2023-03-14 20:38:02.673980,28,28,1500,1500,38.427,38.603
2023-03-14 20:38:02.722579,8,8,1500,1500,26.292,26.468
2023-03-14 20:38:03.181645,0,0,1500,1500,6.419,6.507
2023-03-14 20:38:03.243683,0,0,1500,1500,0.0,0.088
2023-03-14 20:38:03.281949,0,0,1500,1500,0.0,0.0
2023-03-14 20:38:03.352558,0,0,1500,1500,0.0,0.0
2023-03-14 20:38:05.858526,0,0,1500,1500,0.0,0.0
2023-03-14 20:38:06.563499,-10,10,1500,1500,-1.319,0.967
2023-03-14 20:38:06.632343,-21,21,1500,1500,-11.783,11.695
2023-03-14 20:38:06.692667,-22,22,1500,1500,-21.192,21.192
2023-03-14 20:38:06.763293,-31,31,1500,1500,-25.94,25.852
2023-03-14 20:38:06.823531,-43,43,1500,1500,-32.447,32.447
2023-03-14 20:38:06.898570,-70,70,1500,1500,-46.165,46.341
2023-03-14 20:38:06.953376,-69,69,1500,1500,-69.204,69.116
2023-03-14 20:38:07.014226,-47,47,1500,1500,-67.973,68.149
2023-03-14 20:38:07.081294,-39,39,1500,1500,-45.462,45.462
2023-03-14 20:38:07.141365,-59,59,1500,1500,-41.153,41.065
2023-03-14 20:38:07.203946,-80,80,1500,1500,-60.322,60.498
2023-03-14 20:38:07.274148,-80,80,1500,1500,-80.195,80.107
2023-03-14 20:38:07.336486,-80,80,1500,1500,-80.107,80.107
2023-03-14 20:38:07.407404,-80,80,1500,1500,-80.107,80.107
2023-03-14 20:38:07.462949,-63,63,1500,1500,-78.701,78.613
2023-03-14 20:38:07.522608,-55,55,1500,1500,-61.905,61.817
2023-03-14 20:38:07.593455,-49,49,1500,1500,-54.343,54.255
2023-03-14 20:38:07.667643,-41,41,1500,1500,-44.494,44.406
2023-03-14 20:38:07.725023,-47,47,1500,1500,-41.681,41.417
2023-03-14 20:38:07.787169,-50,50,1500,1500,-48.012,48.1
2023-03-14 20:38:07.844436,-48,48,1500,1500,-49.77,49.682
2023-03-14 20:38:07.912281,-25,25,1500,1500,-46.341,46.165
2023-03-14 20:38:07.973206,-10,10,1500,1500,-23.654,23.742
2023-03-14 20:38:08.055240,-21,21,1500,1500,-10.728,10.464
2023-03-14 20:38:08.106569,-9,9,1500,1500,-17.675,17.587
2023-03-14 20:38:08.486588,0,0,1500,1500,-6.243,6.067
2023-03-14 20:38:08.558973,0,0,1500,1500,-0.088,0.0
2023-03-14 20:38:08.593291,0,0,1500,1500,-0.176,0.0
2023-03-14 20:38:08.664711,0,0,1500,1500,-0.088,0.0
2023-03-14 20:38:10.892591,0,0,1500,1500,-0.088,0.0
2023-03-14 20:38:11.624659,7,-7,1500,1500,0.44,-0.703
2023-03-14 20:38:11.684819,11,-11,1500,1500,7.211,-7.298
2023-03-14 20:38:11.753528,12,-12,1500,1500,10.904,-11.08
2023-03-14 20:38:11.814648,14,-14,1500,1500,11.871,-11.959
2023-03-14 20:38:11.900680,21,-21,1500,1500,15.213,-15.3
2023-03-14 20:38:11.947024,33,-33,1500,1500,28.315,-28.403
2023-03-14 20:38:12.008749,49,-49,1500,1500,35.965,-36.404
2023-03-14 20:38:12.073925,75,-75,1500,1500,50.298,-50.562
2023-03-14 20:38:12.134563,52,-52,1500,1500,70.083,-69.995
2023-03-14 20:38:12.204130,43,-43,1500,1500,50.738,-50.914
2023-03-14 20:38:12.280126,66,-66,1500,1500,45.374,-45.462
2023-03-14 20:38:12.324193,80,-80,1500,1500,69.555,-69.204
2023-03-14 20:38:12.395228,80,-80,1500,1500,80.02,-80.02
2023-03-14 20:38:12.453079,80,-80,1500,1500,79.932,-80.02
2023-03-14 20:38:12.523073,62,-62,1500,1500,78.613,-78.613
2023-03-14 20:38:12.585582,39,-39,1500,1500,52.233,-52.496
2023-03-14 20:38:12.662329,32,-32,1500,1500,35.437,-35.701
2023-03-14 20:38:12.713192,29,-29,1500,1500,31.568,-31.568
