Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 10-21-15-124292,0,160,1550,1450,-89.868,-109.829,-0.38,-0.26,-9.77,1.42,-2.43,173.01,31.42
2023-05-05 10-21-15-194535,0,160,1550,1450,-89.868,-109.829,-0.39,-0.27,-9.77,1.42,-2.43,173.01,31.42
2023-05-05 10-21-15-268098,0,160,1550,1450,-89.868,-109.829,-0.38,-0.28,-9.78,1.42,-2.42,173.02,31.42
2023-05-05 10-21-15-342067,0,160,1550,1450,-89.78,-109.829,-0.38,-0.26,-9.78,1.41,-2.42,173.02,31.41
2023-05-05 10-21-15-415567,0,160,1550,1450,-89.868,-109.829,-0.38,-0.27,-9.96,1.41,-2.42,173.03,31.41
2023-05-05 10-21-15-489578,0,160,1550,1450,-89.868,-109.829,-0.4,-0.26,-10.06,1.29,-2.51,173.06,31.29
2023-05-05 10-21-15-565742,0,160,1550,1450,-89.868,-109.829,-0.46,-0.25,-10.0,0.99,-2.74,173.08,30.99
2023-05-05 10-21-15-635219,0,160,1550,1450,-89.868,-109.829,-0.51,-0.12,-9.93,0.49,-3.15,173.1,30.49
2023-05-05 10-21-15-708359,0,160,1550,1450,-89.868,-109.829,-0.61,-0.04,-9.84,-0.06,-3.56,173.11,29.94
2023-05-05 10-21-15-782553,0,160,1550,1450,-89.868,-109.829,-0.65,0.05,-9.88,-0.7,-3.93,173.09,29.3
2023-05-05 10-21-15-856602,0,160,1550,1450,-89.78,-109.829,-0.72,0.24,-9.79,-1.5,-4.39,173.02,28.5
2023-05-05 10-21-15-935065,0,160,1550,1450,-89.868,-109.829,-0.77,0.36,-9.77,-2.27,-4.76,172.9,27.73
2023-05-05 10-21-16-001450,0,160,1550,1450,-89.78,-109.829,-0.84,0.47,-9.7,-3.06,-5.02,172.73,26.94
