Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 10-40-03-250027,0,160,1545,1455,-89.956,-109.653,-0.21,-0.27,-9.78,1.38,-1.35,174.12,31.38
2023-05-05 10-40-03-372006,0,160,1545,1455,-89.956,-109.653,-0.21,-0.27,-9.78,1.38,-1.34,174.12,31.38
2023-05-05 10-40-03-502671,0,160,1545,1455,-89.956,-109.741,-0.21,-0.27,-9.78,1.37,-1.34,174.12,31.37
2023-05-05 10-40-03-625799,0,160,1545,1455,-89.956,-109.653,-0.22,-0.29,-9.88,1.28,-1.41,174.11,31.28
2023-05-05 10-40-03-750604,0,160,1545,1455,-89.956,-109.653,-0.23,-0.22,-9.87,0.98,-1.59,174.08,30.98
2023-05-05 10-40-03-874707,0,160,1545,1455,-89.956,-109.653,-0.29,-0.14,-9.78,0.59,-1.83,174.02,30.59
2023-05-05 10-40-03-986508,0,160,1545,1455,-89.956,-109.741,-0.31,-0.07,-9.79,0.18,-2.01,173.91,30.18
2023-05-05 10-40-04-109331,0,160,1545,1455,-89.956,-109.653,-0.32,0.05,-9.74,-0.26,-2.18,173.74,29.74
2023-05-05 10-40-04-221184,0,160,1545,1455,-89.956,-109.653,-0.33,0.12,-9.79,-0.66,-2.15,173.51,29.34
2023-05-05 10-40-04-345714,0,160,1545,1455,-89.956,-109.653,-0.31,0.16,-9.79,-1.14,-2.03,173.15,28.86
2023-05-05 10-40-04-457040,0,160,1545,1455,-89.956,-109.741,-0.26,0.22,-9.82,-1.56,-1.86,172.78,28.44
2023-05-05 10-40-04-573284,0,160,1545,1455,-89.956,-109.741,-0.27,0.31,-9.78,-1.98,-1.69,172.34,28.02
2023-05-05 10-40-04-703607,0,160,1545,1455,-89.956,-109.653,-0.24,0.37,-9.73,-2.46,-1.51,171.8,27.54
2023-05-05 10-40-04-823610,0,160,1545,1455,-89.956,-109.741,-0.19,0.45,-9.78,-2.92,-1.28,171.26,27.08
2023-05-05 10-40-04-953055,0,160,1545,1455,-89.956,-109.653,-0.17,0.54,-9.71,-3.44,-1.01,170.61,26.56
2023-05-05 10-40-05-063642,0,160,1545,1455,-89.956,-109.653,-0.11,0.61,-9.74,-3.77,-0.6,170.11,26.23
2023-05-05 10-40-05-191264,0,160,1545,1455,-89.956,-109.741,-0.01,0.69,-9.7,-4.16,0.17,169.46,25.84
2023-05-05 10-40-05-314001,0,160,1545,1455,-89.956,-109.653,0.19,0.68,-9.76,-4.49,1.08,168.88,25.509999999999998
2023-05-05 10-40-05-435986,0,160,1545,1455,-89.956,-109.741,0.35,0.78,-9.76,-4.82,1.96,168.32,25.18
2023-05-05 10-40-05-554348,0,160,1545,1455,-89.956,-109.653,0.47,0.85,-9.73,-5.19,2.68,167.74,24.81
2023-05-05 10-40-05-675593,0,160,1545,1455,-89.956,-109.653,0.56,0.91,-9.7,-5.54,3.26,167.25,24.46
2023-05-05 10-40-05-808403,0,160,1545,1455,-89.956,-109.653,0.68,0.95,-9.74,-5.9,3.83,166.74,24.1
2023-05-05 10-40-05-931942,0,160,1545,1455,-89.956,-109.741,0.76,1.03,-9.69,-6.25,4.21,166.29,23.75
2023-05-05 10-40-06-054409,0,160,1545,1455,-89.956,-109.653,0.82,1.12,-9.71,-6.59,4.54,165.86,23.41
2023-05-05 10-40-06-187222,0,160,1545,1455,-89.956,-109.653,0.86,1.13,-9.69,-6.99,4.91,165.35,23.009999999999998
2023-05-05 10-40-06-313581,0,160,1545,1455,-89.956,-109.741,0.92,1.23,-9.65,-7.33,5.2,164.92,22.67
2023-05-05 10-40-06-437297,0,160,1545,1455,-89.956,-109.741,0.96,1.27,-9.63,-7.71,5.52,164.46,22.29
2023-05-05 10-40-06-564898,0,160,1545,1455,-89.956,-109.741,1.03,1.33,-9.6,-8.08,5.84,163.99,21.92
2023-05-05 10-40-06-689649,0,160,1545,1455,-89.956,-109.653,1.1,1.39,-9.62,-8.4,6.21,163.55,21.6
2023-05-05 10-40-06-820252,0,160,1545,1455,-89.956,-109.653,1.16,1.46,-9.62,-8.72,6.55,163.09,21.28
2023-05-05 10-40-06-953076,0,160,1545,1455,-89.956,-109.653,1.18,1.5,-9.63,-9.03,6.82,162.64,20.97
2023-05-05 10-40-07-075985,0,160,1545,1455,-89.956,-109.741,1.19,1.51,-9.55,-9.35,6.99,162.21,20.65
2023-05-05 10-40-07-199925,0,160,1545,1455,-89.956,-109.741,1.25,1.61,-9.53,-9.64,7.34,161.79,20.36
2023-05-05 10-40-07-323869,0,160,1545,1455,-89.956,-109.653,1.34,1.61,-9.52,-9.9,7.84,161.32,20.1
2023-05-05 10-40-07-451611,0,160,1545,1455,-89.956,-109.653,1.51,1.67,-9.53,-10.18,8.58,160.8,19.82
2023-05-05 10-40-07-581145,0,160,1545,1455,-89.956,-109.653,1.66,1.72,-9.54,-10.44,9.45,160.28,19.560000000000002
2023-05-05 10-40-07-709436,0,160,1545,1455,-89.956,-109.741,1.74,1.75,-9.49,-10.71,10.18,159.83,19.29
2023-05-05 10-40-07-838543,0,160,1545,1455,-89.956,-109.741,1.89,1.79,-9.46,-10.99,10.84,159.43,19.009999999999998
2023-05-05 10-40-07-958487,0,160,1545,1455,-89.956,-109.653,1.98,1.86,-9.41,-11.26,11.3,159.1,18.740000000000002
2023-05-05 10-40-08-086570,0,160,1545,1455,-89.956,-109.741,2.01,1.87,-9.4,-11.56,11.77,158.74,18.439999999999998
